,tradeYMD,buildYear,gu,dong,aptName,jySize,floor,price,add1
10,20170428,2005,영등포구, 영등포동3가,영등포 점프밀라노,57.44,15,22800,7
11,20170429,2005,영등포구, 영등포동3가,영등포 점프밀라노,33.21,15,13000,7
12,20170408,2013,영등포구, 영등포동4가,영등포 센트럴 푸르지오 시티,29.46,9,21800,443
13,20170413,2013,영등포구, 영등포동4가,영등포 센트럴 푸르지오 시티,29.77,16,22500,443
14,20170424,2016,영등포구, 영등포동4가,스퀘어뷰,24.12,5,21500,117-7
15,20170429,2016,영등포구, 영등포동4가,스퀘어뷰,22.08,5,20500,117-7
16,20170429,2016,영등포구, 영등포동4가,스퀘어뷰,23.04,4,19900,117-7
17,20170420,2002,영등포구, 영등포동5가,영포복합건물,41.86,3,15500,81-1
18,20170407,1999,영등포구, 영등포동6가,양우화인텔,27.28,7,7700,3-2
19,20170424,2003,영등포구, 영등포동7가,포레비떼,26.54,6,11350,29-126
20,20170404,2012,영등포구, 영등포동8가,메이준,17.44,2,10500,51-1
21,20170415,2012,영등포구, 영등포동8가,메이준,14.21,8,10150,51-1
22,20170403,2007,영등포구, 여의도동,여의도파크센터,72.08,15,70000,28-3
23,20170405,1999,영등포구, 여의도동,포레스텔빌딩,31.98,8,11000,45-13
24,20170405,2003,영등포구, 여의도동,엘지여의도에클라트,39.12,9,25000,14-21
25,20170405,1991,영등포구, 여의도동,	(61-3)	,23,3,9800,61-3
26,20170405,1991,영등포구, 여의도동,	(61-3)	,62.34,7,26000,61-3
27,20170411,2005,영등포구, 여의도동,KCC파크타운,26.98,9,16000,13-22
28,20170412,2006,영등포구, 여의도동,여의도the샵 아일랜드 파크,99.56,4,71000,17
29,20170413,1991,영등포구, 여의도동,	(12-1)	,43.73,6,13600,12-1
30,20170415,2006,영등포구, 여의도동,여의도the샵 아일랜드 파크,86.7,11,65000,17
31,20170417,1999,영등포구, 여의도동,포레스텔빌딩,56.18,8,21000,45-13
32,20170417,2007,영등포구, 여의도동,여의도파크센터,114.97,19,85000,28-3
33,20170424,2008,영등포구, 여의도동,여의도자이,80.05,18,60500,47
34,20170425,2005,영등포구, 여의도동,진미파라곤,47.54,7,28500,13
35,20170426,2003,영등포구, 여의도동,엘지여의도에클라트,37.96,3,20000,14-21
36,20170427,2003,영등포구, 여의도동,대우트럼프월드2,44.32,3,30800,48
37,20170427,2001,영등포구, 여의도동,맨하탄21리빙텔,60.03,11,28400,13-21
38,20170428,1999,영등포구, 여의도동,포레스텔빌딩,29.19,6,12000,45-13
39,20170428,2003,영등포구, 여의도동,엘지여의도에클라트,39.12,8,23200,14-21
40,20170428,2003,영등포구, 여의도동,엘지여의도에클라트,38.01,7,20200,14-21
41,20170420,2004,영등포구, 당산동2가,문래역 대우미래사랑3차,89.7,7,43200,15-1
42,20170417,2004,영등포구, 당산동3가,리앤나빌리지,22.85,3,12800,80-1
43,20170425,2007,영등포구, 당산동3가,THE PARK 365,62.81,12,31500,558-3
44,20170430,2003,영등포구, 당산동3가,당산랜드빌,22.5,7,8500,396-20
45,20170427,2005,영등포구, 당산동4가,코오롱 스타폴리스,40.28,4,23300,1-2
46,20170401,2013,영등포구, 당산동5가,당산 삼성쉐르빌,25.09,4,20500,9-2
47,20170401,2015,영등포구, 당산동5가,당산역해링턴타워,23.92,5,21000,9-3
48,20170403,2015,영등포구, 당산동5가,당산역해링턴타워,23.59,12,20000,9-3
49,20170406,2015,영등포구, 당산동5가,당산역해링턴타워,23.59,6,21500,9-3
50,20170408,2005,영등포구, 당산동5가,당산역 한강포스빌,30.43,14,18800,33-1
51,20170411,2015,영등포구, 당산동5가,당산역해링턴타워,23.92,11,20000,9-3
52,20170415,2015,영등포구, 당산동5가,당산역해링턴타워,23.92,5,21200,9-3
53,20170419,2013,영등포구, 당산동5가,당산 삼성쉐르빌,24.8,4,20500,9-2
54,20170424,2014,영등포구, 당산동5가,데시앙루브 오피스텔,28.24,10,21900,8
55,20170427,2015,영등포구, 당산동5가,당산역해링턴타워,23.59,16,21500,9-3
56,20170428,2005,영등포구, 당산동5가,당산역 한강포스빌,29.23,8,19000,33-1
57,20170417,2015,영등포구, 당산동6가,강변리치빌Ⅱ,43.16,7,27500,216-1
58,20170408,1993,영등포구, 당산동,현대뉴스타오피스텔,23.18,8,6400,121-107
59,20170408,1997,영등포구, 당산동,	(121-126)	,21.84,6,9000,121-126
60,20170405,2003,영등포구, 도림동,	도림동 하나아파텔(1차)	,45.36,8,23000,265-1
61,20170405,2003,영등포구, 도림동,	도림동 하나 아파텔(2차)	,30.87,12,18300,265-8
62,20170414,2017,영등포구, 도림동,예성클래식,45.12,2,27100,236-2
63,20170419,2006,영등포구, 도림동,쌍용플래티넘시티1단지,86.54,8,38200,820
64,20170421,2006,영등포구, 도림동,쌍용플래티넘시티1단지,93.57,7,43950,820
65,20170422,2006,영등포구, 도림동,쌍용플래티넘시티2단지,96.7,5,42500,269-1
66,20170422,2006,영등포구, 도림동,쌍용플래티넘시티1단지,62.42,4,37200,820
67,20170424,2006,영등포구, 도림동,쌍용플래티넘시티1단지,87.22,2,38500,820
68,20170424,2004,영등포구, 도림동,타원벨라움,35.78,9,18000,266-2
69,20170429,2006,영등포구, 도림동,쌍용플래티넘시티2단지,96.7,8,43500,269-1
70,20170430,2017,영등포구, 도림동,예성클래식,44.28,2,27300,236-2
71,20170405,2007,영등포구, 문래동3가,영등포 SK 리더스뷰,200.62,38,83237,55-16
72,20170406,2004,영등포구, 문래동3가,문래역 이안,96.68,9,39000,77-10
73,20170407,2004,영등포구, 문래동3가,문래동메가트리움,99.44,9,50000,55-4
74,20170410,2004,영등포구, 문래동3가,문래동메가트리움,99.53,8,50000,55-4
75,20170414,2004,영등포구, 문래동3가,문래동메가트리움,99.53,27,52800,55-4
76,20170422,2004,영등포구, 문래동3가,문래동메가트리움,99.53,24,51500,55-4
77,20170427,2007,영등포구, 문래동3가,영등포 SK 리더스뷰,235.46,38,94039,55-16
78,20170428,1998,영등포구, 문래동3가,문래동대동오피스텔,40.67,4,15300,83-3
79,20170429,2004,영등포구, 문래동3가,문래동메가트리움,99.53,13,51000,55-4
80,20170429,2004,영등포구, 문래동3가,문래역 이안,96.68,12,45900,77-10
81,20170411,2004,영등포구, 문래동5가,명지 페르마타,25.93,3,11300,23-4
82,20170407,2004,영등포구, 문래동6가,문래동 현대홈시티1,72.42,3,33100,1-1
83,20170420,2005,영등포구, 문래동6가,문래파라곤 101동,68.59,10,34000,16-2
84,20170421,2005,영등포구, 문래동6가,문래파라곤 101동,87.85,10,40600,16-2
85,20170426,2004,영등포구, 문래동6가,문래동 현대홈시티1,72.42,8,35000,1-1
86,20170428,2004,영등포구, 문래동6가,문래동 현대홈시티2,58.19,14,31700,2-2
87,20170429,2005,영등포구, 문래동6가,문래파라곤 201동,85.6,12,41000,16
88,20170429,2005,영등포구, 문래동6가,문래파라곤 201동,81.24,5,37900,16
89,20170401,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,10,8900,43-14
90,20170407,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,7,8900,43-14
91,20170408,2005,영등포구, 양평동2가,신동아하이팰리스,97.11,7,37500,1-1
92,20170408,2014,영등포구, 양평동2가,힘멜하임,18.84,8,15500,1-3
93,20170408,2014,영등포구, 양평동2가,스카이시티,18.18,7,12650,22-1
94,20170414,2004,영등포구, 양평동2가,양평동 오피스텔,53.74,3,20500,19-4
95,20170417,2004,영등포구, 양평동2가,CO-OP Residence/오목교,26.38,11,12850,43-14
96,20170417,2014,영등포구, 양평동2가,스카이시티,18.18,5,12000,22-1
97,20170419,2005,영등포구, 양평동2가,양평동월드메르디앙오피스텔,79.75,14,32000,1-2
98,20170419,2005,영등포구, 양평동2가,신동아하이팰리스,88.61,11,34000,1-1
99,20170420,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,10,9030,43-14
100,20170425,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,15,8950,43-14
101,20170425,2005,영등포구, 양평동2가,신동아하이팰리스,88.61,14,35500,1-1
102,20170428,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,9,9000,43-14
103,20170429,2004,영등포구, 양평동2가,CO-OP Residence/오목교,26.38,5,12450,43-14
104,20170412,2005,영등포구, 양평동3가,양평동 대우이안1,94.1,9,42000,53
105,20170417,2003,영등포구, 양평동3가,양평동 우림보보카운티 오피스텔,16.25,3,8500,17-1
106,20170420,2003,영등포구, 양평동3가,양평동 우림보보카운티 오피스텔,16.25,6,8900,17-1
107,20170420,2003,영등포구, 양평동3가,양평동 우림보보카운티 오피스텔,16.25,8,8900,17-1
108,20170424,2003,영등포구, 양평동3가,양평동 우림보보카운티 오피스텔,16.25,4,9000,17-1
109,20170425,2003,영등포구, 양평동3가,양평동우림 이 비지센타,30,14,16000,16
110,20170405,2004,영등포구, 양평동5가,대우미래사랑2차,65.3,7,36900,92
111,20170404,2013,영등포구, 신길동,프리가,18.07,4,12400,65-21
112,20170408,2004,영등포구, 신길동,대우 디오빌 골든뷰 오피스텔,28.29,2,15950,22-5
113,20170426,2004,영등포구, 신길동,대우 디오빌 골든뷰 오피스텔,28.29,6,16970,22-5
0,20170425,2004,동작구, 노량진동,백명트렌디타워,21.4,14,14700,194-3
1,20170410,2006,동작구, 신대방동,동작상떼빌,41.48,6,21500,719
2,20170415,2015,동작구, 신대방동,신라스테이해링턴타워,20.34,8,16000,698
3,20170415,2006,동작구, 신대방동,동작상떼빌,41.48,25,24000,719
4,20170417,2015,동작구, 신대방동,신라스테이해링턴타워,20.34,9,16000,698
0,20170401,2017,관악구, 봉천동,덕산스테이트,19.14,9,16000,866-6
1,20170401,2003,관악구, 봉천동,	(29-22)	,19.25,4,8250,29-22
2,20170403,2017,관악구, 봉천동,덕산스테이트,18.53,12,16000,866-6
3,20170403,2003,관악구, 봉천동,	(29-22)	,19.25,5,8500,29-22
4,20170406,2006,관악구, 봉천동,신원메트로빌,73.73,6,35600,870-13
5,20170406,2017,관악구, 봉천동,덕산스테이트,22.05,13,15736,866-6
6,20170406,2005,관악구, 봉천동,CO-OP RESIDENCE/서울대입구,17.19,7,12300,861-7
7,20170408,2012,관악구, 봉천동,서울대역 마에스트로,18.62,8,16100,869-6
8,20170408,2012,관악구, 봉천동,프라비다1,18.22,9,16900,869-3
9,20170410,2003,관악구, 봉천동,동아타운21,36.12,3,13450,7-312
10,20170413,2006,관악구, 봉천동,신원메트로빌,49.27,3,25800,870-13
11,20170414,2003,관악구, 봉천동,	(29-22)	,19.25,6,8500,29-22
12,20170415,2003,관악구, 봉천동,하우피스오피스텔,25.2,3,10100,725-4
13,20170415,2017,관악구, 봉천동,덕산스테이트,19.14,4,16000,866-6
14,20170416,2010,관악구, 봉천동,케이타워 오피스텔,18.24,5,13500,882-4
15,20170418,2000,관악구, 봉천동,해주타워,22,7,10700,870-1
16,20170418,2006,관악구, 봉천동,신원메트로빌,63.26,8,34000,870-13
17,20170419,2003,관악구, 봉천동,이아오피스텔,12.96,2,7500,881-2
18,20170419,2003,관악구, 봉천동,이아오피스텔,12.96,3,7500,881-2
19,20170419,2003,관악구, 봉천동,이아오피스텔,12.96,3,7500,881-2
20,20170419,2003,관악구, 봉천동,이아오피스텔,12.96,4,7500,881-2
21,20170419,2003,관악구, 봉천동,이아오피스텔,12.96,4,7500,881-2
22,20170419,2003,관악구, 봉천동,이아오피스텔,12.96,5,7500,881-2
23,20170419,2003,관악구, 봉천동,이아오피스텔,12.96,5,7500,881-2
24,20170419,2003,관악구, 봉천동,이아오피스텔,13.65,5,8000,881-2
25,20170419,2003,관악구, 봉천동,이아오피스텔,13.83,5,8100,881-2
26,20170419,2003,관악구, 봉천동,이아오피스텔,14.52,3,8600,881-2
27,20170419,2003,관악구, 봉천동,이아오피스텔,14.58,1,10500,881-2
28,20170419,2003,관악구, 봉천동,이아오피스텔,16.04,5,9400,881-2
29,20170419,2003,관악구, 봉천동,이아오피스텔,16.19,2,9400,881-2
30,20170419,2003,관악구, 봉천동,이아오피스텔,16.19,3,9400,881-2
31,20170419,2003,관악구, 봉천동,이아오피스텔,16.19,4,9400,881-2
32,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,2,9600,881-2
33,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,2,9600,881-2
34,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,2,9600,881-2
35,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,2,9600,881-2
36,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,3,9600,881-2
37,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,3,9600,881-2
38,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,3,9600,881-2
39,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,3,9600,881-2
40,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,4,9600,881-2
41,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,4,9600,881-2
42,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,4,9600,881-2
43,20170419,2003,관악구, 봉천동,이아오피스텔,16.5,4,9600,881-2
44,20170420,2003,관악구, 봉천동,	(1663-10)	,15.9,4,12500,1663-10
45,20170422,2005,관악구, 봉천동,에이스 에이-존,24.31,10,16600,870-12
46,20170427,2003,관악구, 봉천동,하우피스오피스텔,25.2,5,9700,725-4
47,20170427,2003,관악구, 봉천동,	(29-22)	,19.25,2,8500,29-22
48,20170427,2003,관악구, 봉천동,하우피스오피스텔,23.84,5,9700,725-4
49,20170428,2010,관악구, 봉천동,케이타워 오피스텔,18.24,2,12000,882-4
50,20170428,2013,관악구, 봉천동,PRAVIDA 162,18.7,8,17000,1568-2
51,20170429,2012,관악구, 봉천동,서울대역 마에스트로,20.5,6,16900,869-6
52,20170429,2010,관악구, 봉천동,케이타워 오피스텔,18.24,8,13400,882-4
53,20170407,2011,관악구, 신림동,삼모 더 프라임 타워,27.76,16,18500,1638-1
54,20170409,2002,관악구, 신림동,장호 오피스텔,30.18,2,10000,1459-22
55,20170409,2002,관악구, 신림동,장호 오피스텔,30.92,4,10000,1459-22
56,20170409,2002,관악구, 신림동,장호 오피스텔,30.92,3,10000,1459-22
57,20170409,2002,관악구, 신림동,장호 오피스텔,30.92,2,10000,1459-22
58,20170409,2002,관악구, 신림동,장호 오피스텔,30.92,5,9000,1459-22
59,20170409,2002,관악구, 신림동,장호 오피스텔,30.18,4,10000,1459-22
60,20170409,2002,관악구, 신림동,장호 오피스텔,30.18,3,10000,1459-22
61,20170409,2002,관악구, 신림동,장호 오피스텔,30.18,5,9000,1459-22
62,20170409,2002,관악구, 신림동,장호 오피스텔,16.77,1,7000,1459-22
63,20170409,2002,관악구, 신림동,장호 오피스텔,13.76,1,6000,1459-22
64,20170410,2004,관악구, 신림동,에스케이허브그린,26.62,12,15400,1421-29
65,20170417,2015,관악구, 신림동,리버파크,62.6,2,30000,1433-136
66,20170424,2011,관악구, 신림동,삼모 더 프라임 타워,31.91,18,19700,1638-1
67,20170426,2014,관악구, 신림동,푸리마타운,18.54,4,12915,1639-51
68,20170428,2004,관악구, 신림동,엘리젠트오피스텔,24,7,11000,94-208
69,20170406,2001,관악구, 남현동,파크빌 오피스텔,24.32,7,14700,1062-20
70,20170408,2010,관악구, 남현동,콤팩트하우스,14.6,5,12800,602-19
71,20170421,2012,관악구, 남현동,센텀,41.83,2,24500,1062-22
72,20170422,2005,관악구, 남현동,	(1061-18)	,27.15,12,18000,1061-18
73,20170429,2000,관악구, 남현동,관악산오피스텔,25.53,1,12800,602-58
74,20170429,2000,관악구, 남현동,관악산오피스텔,25.53,1,12800,602-58
0,20170413,2009,서초구, 방배동,서초타운,77.26,4,40000,1002-14
1,20170414,2006,서초구, 방배동,롯데캐슬헤론,32.01,3,22200,754-1
2,20170417,2004,서초구, 방배동,방배아크로리버,34.93,5,26500,752-36
3,20170417,2006,서초구, 방배동,롯데캐슬헤론,38.54,3,27700,754-1
4,20170403,1991,서초구, 양재동,트윈타워(275-4),24.07,11,11000,275-4
5,20170403,1991,서초구, 양재동,트윈타워(275-3),35.63,18,15000,275-3
6,20170405,1991,서초구, 양재동,트윈타워(275-3),24.07,10,10000,275-3
7,20170407,1991,서초구, 양재동,트윈타워(275-3),28.72,4,12900,275-3
8,20170407,2005,서초구, 양재동,이스타빌,75.39,14,49000,3-14
9,20170415,1991,서초구, 양재동,트윈타워(275-3),22.96,3,11800,275-3
10,20170418,1991,서초구, 양재동,트윈타워(275-4),24.07,4,10500,275-4
11,20170421,1991,서초구, 양재동,트윈타워(275-3),22.96,10,10800,275-3
12,20170421,1991,서초구, 양재동,삼호물산빌딩(275-6),82.08,17,25700,275-6
13,20170419,2008,서초구, 잠원동,신사샤르망에스,30.69,8,25500,15-4
14,20170401,2013,서초구, 서초동,강남역 I'PARK,29.85,12,29600,1303-16
15,20170401,2013,서초구, 서초동,강남역 2차 I'PARK,25.82,7,25500,1309-2
16,20170401,2004,서초구, 서초동,디오빌강남,32.69,7,21900,1309-1
17,20170401,2004,서초구, 서초동,서초메이플라워맴버스빌,40.16,10,30000,1688-6
18,20170403,2004,서초구, 서초동,큐브플러스,21.84,14,14300,1598-1
19,20170403,1990,서초구, 서초동,	(1307-7)	,32.64,5,22700,1307-7
20,20170404,2005,서초구, 서초동,대우도씨에빛2,38.81,13,32800,1328-11
21,20170404,2004,서초구, 서초동,풍림아이원매직,26.97,9,23500,1321-9
22,20170404,2003,서초구, 서초동,대우도씨에빛,40.07,9,28000,1328-7
23,20170404,2002,서초구, 서초동,서초로젠빌오피스텔,32.68,5,16000,1588-3
24,20170404,2005,서초구, 서초동,서초신성미소시티,30.56,10,21000,1600-4
25,20170405,2003,서초구, 서초동,서초에스알타워,28.69,8,22000,1542-13
26,20170405,1988,서초구, 서초동,서초오피스텔,22.11,7,16000,1302-1
27,20170406,2008,서초구, 서초동,부띠크 모나코,128.5,20,110000,1316-5
28,20170408,2003,서초구, 서초동,대우도씨에빛,38.36,11,28000,1328-7
29,20170410,2004,서초구, 서초동,서초대우디오빌,46.21,14,31000,1355-17
30,20170410,2006,서초구, 서초동,서초쌍용플래티넘,56.92,4,39500,1445-13
31,20170411,2004,서초구, 서초동,디오빌강남,32.69,15,22800,1309-1
32,20170411,2004,서초구, 서초동,아크로비스타,41.05,3,29000,1685-3
33,20170412,2005,서초구, 서초동,서초동 대우디오빌프라임,52.28,4,43000,1337-22
34,20170413,2005,서초구, 서초동,대우도씨에빛2,38.81,14,32700,1328-11
35,20170413,2005,서초구, 서초동,대우도씨에빛2,38.81,7,35200,1328-11
36,20170414,2016,서초구, 서초동,아크로텔 강남역,22.67,19,28000,1337-2
37,20170414,2004,서초구, 서초동,엘지서초에클라트,42.29,8,29000,1599-2
38,20170417,2006,서초구, 서초동,삼환바우스,41.65,4,35000,1677-11
39,20170417,2005,서초구, 서초동,피앤디 솔로빌,15.76,9,14500,1623-3
40,20170418,2004,서초구, 서초동,코업레지던스/서초동,24.16,7,20500,1679-1
41,20170418,2004,서초구, 서초동,엘지서초에클라트,42.29,18,32000,1599-2
42,20170418,2006,서초구, 서초동,이즈타워,29.43,15,21000,1337-14
43,20170419,1999,서초구, 서초동,두산베어스텔,61.95,13,49500,1319-11
44,20170419,2006,서초구, 서초동,이즈타워,46.7,11,37500,1337-14
45,20170421,2005,서초구, 서초동,서초현대렉시온,51.33,5,38000,1338-20
46,20170421,2004,서초구, 서초동,풍림아이원매직,41.9,6,37000,1321-9
47,20170422,2006,서초구, 서초동,이즈타워,38.36,9,27850,1337-14
48,20170424,2005,서초구, 서초동,서초파라곤,85.31,6,58500,1327-29
49,20170424,2004,서초구, 서초동,서초대우디오빌,45.17,9,27750,1355-17
50,20170424,2005,서초구, 서초동,대우도씨에빛2,38.81,6,35500,1328-11
51,20170425,2005,서초구, 서초동,서초현대렉시온,33.24,20,28800,1338-20
52,20170425,2003,서초구, 서초동,대우도씨에빛,38.36,10,27750,1328-7
53,20170425,2005,서초구, 서초동,서초현대렉시온,33.24,7,27000,1338-20
54,20170425,2004,서초구, 서초동,서초대우디오빌,45.17,8,28500,1355-17
55,20170426,2006,서초구, 서초동,서초타운트라팰리스,145.16,4,106000,1327
56,20170426,2012,서초구, 서초동,강남역리가스퀘어,36.93,14,31200,1308-26
57,20170426,2004,서초구, 서초동,엘지서초에클라트,37.69,22,28000,1599-2
58,20170426,1991,서초구, 서초동,르네상스오피스텔,71.68,10,36500,1598-3
59,20170426,2005,서초구, 서초동,서초신성미소시티,78.19,13,39500,1600-4
60,20170427,2005,서초구, 서초동,피앤디 솔로빌,15.76,10,15000,1623-3
61,20170427,2005,서초구, 서초동,서초파라곤,75.69,5,53500,1327-29
62,20170427,1993,서초구, 서초동,중앙로얄오피스텔,30.33,12,12500,1355-8
63,20170428,2004,서초구, 서초동,서초대우디오빌,38.55,4,23400,1355-17
0,20170403,2006,강남구, 역삼동,메이플라워멤버스빌오피스텔,20.1,11,14200,736-22
1,20170403,2016,강남구, 역삼동,역삼 푸르지오 시티,23.9,7,24600,735-17
2,20170403,2004,강남구, 역삼동,엘지역삼에클라트,36.24,12,25800,736-24
3,20170403,2004,강남구, 역삼동,예성I라이프,24.66,9,19400,824-13
4,20170404,2004,강남구, 역삼동,역삼SK허브블루,30.06,4,17700,831-40
5,20170404,1991,강남구, 역삼동,삼흥오피스텔,41.4,12,25500,705-9
6,20170404,2006,강남구, 역삼동,메이플라워멤버스빌오피스텔,20.1,5,14100,736-22
7,20170404,2003,강남구, 역삼동,신일유토빌,32.99,4,17500,735-11
8,20170405,2005,강남구, 역삼동,금천빌딩,29.81,8,22250,708-20
9,20170405,2004,강남구, 역삼동,예성I라이프,24.66,11,18450,824-13
10,20170405,2004,강남구, 역삼동,에스케이허브 오피스텔,27.83,13,24000,708-26
11,20170406,2004,강남구, 역삼동,대우디오빌플러스,38.96,15,25000,824-25
12,20170407,2004,강남구, 역삼동,성우스타우스오피스텔,38.91,5,27000,832-33
13,20170409,2004,강남구, 역삼동,에스케이허브 오피스텔,38.11,12,31800,708-26
14,20170410,1993,강남구, 역삼동,성지하이츠3,35.35,19,15800,642-6
15,20170410,2001,강남구, 역삼동,역삼현대벤쳐텔,71.14,12,34000,642-1
16,20170411,1992,강남구, 역삼동,삼일프라자오피스텔,56.23,8,27000,837-26
17,20170411,2016,강남구, 역삼동,역삼 푸르지오 시티,31.57,5,37000,735-17
18,20170411,1992,강남구, 역삼동,삼일프라자오피스텔,56.73,8,27000,837-26
19,20170412,2004,강남구, 역삼동,강남역두산위브센티움,28.71,3,18000,823-26
20,20170412,2002,강남구, 역삼동,메가시티오피스텔,33.42,8,23700,824-12
21,20170413,2015,강남구, 역삼동,강남역 센트럴 푸르지오 시티,24.61,12,30000,825-20
22,20170413,2004,강남구, 역삼동,강남역두산위브센티움,28.71,9,19800,823-26
23,20170414,2004,강남구, 역삼동,네스빌,23.68,5,16500,830-41
24,20170414,2004,강남구, 역삼동,강남역두산위브센티움,31.26,7,19300,823-26
25,20170414,2004,강남구, 역삼동,엘지역삼에클라트,28.64,10,20000,736-24
26,20170414,2011,강남구, 역삼동,역삼 이스타빌,40.42,5,31000,787-7
27,20170415,2014,강남구, 역삼동,강남역 효성해링턴 타워 더퍼스트,24.77,13,28600,825-24
28,20170417,2006,강남구, 역삼동,역삼디오슈페리움,47.96,12,38500,832-5
29,20170418,2007,강남구, 역삼동,쌍용플래티넘밸류,75.87,14,61800,826-37
30,20170418,2001,강남구, 역삼동,역삼현대벤쳐텔,43.47,6,20200,642-1
31,20170420,2013,강남구, 역삼동,신논현 마에스트로,18.75,17,17600,603-7
32,20170420,2015,강남구, 역삼동,강남역 센트럴 푸르지오 시티,24.61,7,29000,825-20
33,20170422,2012,강남구, 역삼동,	(677-4)	,18.22,4,15000,677-4
34,20170424,1992,강남구, 역삼동,삼일프라자오피스텔,58.2,14,32000,837-26
35,20170426,2004,강남구, 역삼동,대우디오빌플러스,35.16,13,23600,824-25
36,20170426,2004,강남구, 역삼동,크레신 타워Ⅱ,28.12,13,20400,823-3
37,20170427,2000,강남구, 역삼동,아남타워 현대오피스텔,77.21,10,45000,702-10
38,20170427,2004,강남구, 역삼동,에스케이허브 오피스텔,27.83,15,23500,708-26
39,20170427,2016,강남구, 역삼동,역삼 푸르지오 시티,31.94,12,38000,735-17
40,20170427,2004,강남구, 역삼동,크레신 타워Ⅱ,28.12,6,20400,823-3
41,20170428,2012,강남구, 역삼동,	(677-4)	,18.22,3,15000,677-4
42,20170429,2014,강남구, 역삼동,K타워 오피스텔,20.16,10,24500,703-6
43,20170429,2004,강남구, 역삼동,강남역두산위브센티움,29.74,7,19450,823-26
44,20170404,1997,강남구, 개포동,대청타워,32.44,25,19200,13-3
45,20170417,1997,강남구, 개포동,대청타워,31.91,8,18300,13-3
46,20170410,1991,강남구, 청담동,경원오피스텔,22.77,9,13500,5
47,20170411,1991,강남구, 청담동,현대 오피스텔,25.2,13,13900,130-9
48,20170412,2007,강남구, 청담동,피엔폴루스,195.43,16,300000,4-1
49,20170418,1992,강남구, 청담동,리버뷰오피스텔,30.36,14,15800,68-19
50,20170421,1991,강남구, 청담동,경원오피스텔,22.77,9,13800,5
51,20170425,1991,강남구, 청담동,현대 오피스텔,25.2,4,13500,130-9
52,20170427,1991,강남구, 청담동,경원오피스텔,22.77,17,16000,5
53,20170401,2004,강남구, 삼성동,LG선릉에클라트B,40.11,4,29000,142-3
54,20170411,1990,강남구, 삼성동,	(143-19)	,21.12,5,12000,143-19
55,20170412,2014,강남구, 삼성동,청담역 푸르지오시티,25.84,13,37000,58-2
56,20170418,2004,강남구, 삼성동,LG선릉에클라트B,40.11,8,31700,142-3
57,20170418,2000,강남구, 삼성동,LG트윈텔,42.18,13,25000,157-8
58,20170401,2004,강남구, 대치동,선릉역 롯데골드로즈2,39,6,25900,890-59
59,20170403,2004,강남구, 대치동,대치동 대우아이빌 명문가,42.3,6,27500,891-23
60,20170405,2004,강남구, 대치동,신안메트로칸,30.11,16,27100,943-24
61,20170406,2004,강남구, 대치동,CO-OP Residence/삼성역,13.96,6,15000,945-29
62,20170410,2004,강남구, 대치동,선릉역 롯데골드로즈2,34.32,13,25000,890-59
63,20170419,2004,강남구, 대치동,신안메트로칸,37.25,13,35500,943-24
64,20170419,2004,강남구, 대치동,대치동 대우아이빌 명문가,33.06,6,22900,891-23
65,20170427,2004,강남구, 대치동,신안메트로칸,30.11,7,26850,943-24
66,20170411,2006,강남구, 논현동,이안 논현,87.89,12,57000,277-36
67,20170421,2003,강남구, 논현동,논현동대우아이빌 힐타운,40.55,6,26000,152-5
68,20170426,2003,강남구, 논현동,세양 APEX-TOWER,26.91,10,22000,6-21
69,20170401,2016,강남구, 세곡동,강남레체,29.47,8,20700,582
70,20170402,2017,강남구, 세곡동,라온프라이빗시티 강남,50.72,8,40515,590
71,20170411,2016,강남구, 세곡동,강남 지웰파인즈,24.66,7,20275,587
72,20170413,2017,강남구, 세곡동,라온프라이빗시티 강남,50.72,8,38538,590
73,20170414,2017,강남구, 세곡동,라온프라이빗시티 강남,50.72,8,38538,590
74,20170421,2016,강남구, 세곡동,강남레체,28.48,5,19774,582
75,20170425,2016,강남구, 세곡동,강남 지웰파인즈,22.91,6,18697,587
76,20170428,2016,강남구, 세곡동,강남 지웰파인즈,38.36,8,34106,587
77,20170404,2014,강남구, 자곡동,강남 지웰홈스,23.72,2,16000,662
78,20170407,2014,강남구, 자곡동,강남유탑유블레스,25.7,8,17300,651
79,20170412,2014,강남구, 자곡동,강남 지웰홈스,29.87,5,23000,662
80,20170428,2014,강남구, 자곡동,강남 지웰홈스,50.31,6,38500,662
81,20170407,1997,강남구, 수서동,수서타워,39.79,13,21000,725
