,year,month,week,pct_de_마포구,pct_de_영등포구,pct_de_관악구,pct_de_송파구,pct_de_구로구,pct_de_중구,pct_de_양천구,pct_de_강서구,pct_de_금천구,pct_de_강북구,pct_de_강동구,pct_de_도봉구,pct_de_광진구,pct_de_서초구,pct_de_서대문구,pct_de_노원구,pct_de_강남구,pct_de_성동구,pct_de_은평구,pct_de_중랑구,pct_de_성북구,pct_de_동대문구,pct_de_동작구,pct_de_종로구,pct_de_용산구,pct_de_서북권,pct_de_서남권,pct_de_동남권,pct_de_도심권,pct_de_동북권
1324,2017,4,16,0.002885415041662842,0.05744710239431727,0.03786281782117085,0.013398552161931532,-0.048194626454655665,0.7887686610346023,0.11534749849137316,0.06467529499084668,-0.2206704119850188,-1.0,0.1238489627434376,-0.2787712268969226,-0.0564663928634519,-0.12156386032708877,-0.3194766537654391,-0.09383744981141251,-0.04317818739298951,0.41886740480956997,0.07318202924936434,0.8470950013085579,-1.0,-0.058039227465233156,0.0,0.0567076538821778,0.003972755380661663,0.0559725536917377,0.03593088647002274,-0.03449156410971388,0.16033664073270715,0.14578511440062947
1331,2017,4,17,-0.13628982090243236,0.05378276840962237,-0.05424800975498467,-0.035165498437147,0.19873963368444958,-0.3723251977291474,0.07048110312234335,-0.04669419847808742,0.38567833359765347,inf,-0.037350875448143195,0.5277074445330836,0.34270987520696483,0.0512009749066642,-1.0,0.6204894095532205,0.007559047571985111,-0.3026554808292311,-0.11169992299511489,-0.3401048492791612,inf,0.02854598979685452,0.0,-0.15588547792342078,-0.1254827557761964,-0.09691267873009823,0.024825357732229936,-0.022379174575648197,-0.20533672992935714,-0.03101785528715728
1338,2017,5,18,0.1650922505023824,0.06515726181203374,-0.1494323630637895,0.021525702182333628,-0.08824759583717579,0.03060639442372226,-0.4153020542542797,0.007213689201876816,0.004176300578034642,-1.0,-0.3859759601382253,-0.1289542592480475,-0.3687058823529412,-0.0059309824524729216,inf,-0.3286312039108459,0.13217221489855957,-0.19511887954290863,0.06122319185157665,0.6358195335355215,-1.0,-0.12155821170479275,0.0,0.023430821525931345,0.2859041640941209,0.09463108326551994,-0.023368305758684538,0.034934303654267085,0.21218217058567346,-0.14395694686232774
1345,2017,5,19,-0.03964215367243096,-0.05105589012472633,0.1521708666719075,0.0061418944587670055,-0.03725170112257414,-0.05749885402341959,0.5964731349136012,0.02347987274361163,-0.15213055303717138,0.0,1.0210691622331902,-0.03140582033337236,0.08448944658411683,0.021413549372274243,-0.3549361187387977,0.03993088766159647,-0.07316862972050375,0.2578687309561063,-0.010036360469008021,-0.3103988580616581,inf,0.3163553715945726,0.0,-0.2133827920497744,-0.11179371419807027,-0.04798445766823711,0.004163621025611519,0.041403770227283365,-0.15399037988477926,0.04952325693712112
1352,2017,5,20,-0.022877320727669015,-0.03719407608393055,-0.1743755333465835,0.0025648955620880542,-0.030615280327858096,0.0242066088766828,-0.02465202192337579,0.007449074369089814,0.1705670292068926,inf,-0.07478223964695874,0.06211955673482139,-0.0049859027640764,-0.06028571850602005,0.15218045936105562,0.07828317292287235,-0.007585670942542033,0.021903895213965185,-0.032036608019977986,-0.22747766502896694,0.4873679564756497,-0.12149904030710179,inf,0.387627297202388,0.013348449271200602,-0.02003811402855049,-0.02337666233549862,-0.03717455975650852,0.0635387027719192,0.04518890312903001
1359,2017,5,21,0.007449841515721367,-0.09644924693762846,0.16675898684542223,0.03940625358056238,0.25428879141815175,-0.07449812769190522,0.15881196315843926,-0.0694008179160196,-0.16889816868937302,-1.0,-0.05078070952856384,-0.03683903823253687,-0.009492796450803254,-0.01888640293306476,0.5275137806500665,-0.23568701633705935,0.046114153121884716,-0.07490560920502454,0.04541795614245636,0.009070050354948345,-1.0,-0.016323925646427928,-1.0,-0.25655718443267483,-0.06358489181423543,0.05331314143835009,-0.020195771748875768,0.037668614949528,-0.08741525714911103,-0.06686048510337439
1366,2017,5,22,-0.07173604440110781,0.0331351182552142,0.08162794743957313,-0.0076894949848385075,-0.15461719586985145,0.0593717499089772,-0.08279452739872817,0.09103108899420809,0.09962211219394734,inf,-0.056130524513972935,0.1326822745407512,-0.4361130214942318,0.12927406127471652,-0.09091616114481249,0.2324861401108793,-0.025894306122013155,-0.09396160232138195,-0.0321305328400181,0.14318561022260212,inf,0.07786561264822134,inf,0.31474907605524227,-0.07126689800162767,-0.06168120548842604,0.03624552840557249,-0.012920388049198817,0.009950336633430146,-0.0013785001546028353
1373,2017,6,23,0.15718976433093723,0.1144027624161863,0.06718682660089947,-0.0722907707405046,-0.03925204903149737,-0.015274608322409566,-0.08743813186634886,-0.019520248793463812,-0.15069513196083917,-1.0,0.12385134188977931,-0.16346282248040866,0.692263520311756,0.04249659975612041,0.0051758063136282395,-0.12618296529968454,0.021746876825734285,0.3091006835895205,0.09687355361087091,0.16207749675168648,-1.0,-0.07365560450099673,-0.16115765714067087,0.037529512572509915,0.0980742949434712,0.16267245330727564,-0.010607242113076287,0.013164826063742918,0.013078180960839791,0.0580343778066057
1380,2017,6,24,-0.0021875625647204133,0.008308543714867556,-0.3006381178790656,0.056706416800126336,0.06012845637193642,0.004328207958383734,0.0681641972586371,-0.02486435821306021,-0.3643083092557535,0.0,-0.0069948588134236545,0.1586772447225393,0.2472715829894112,0.017142668621398682,-0.2716399279401962,0.3016111779649684,-0.025215831643668363,-0.24259203394283846,-0.0890282863935028,-0.3059780361163441,0.0,-0.05883757051512628,0.056447677467904134,0.014042790852430542,-0.006841574428467889,-0.09930406271202807,-0.01797344726436545,0.022165127604154344,0.024686074277526338,-0.018102917225977455
1387,2017,6,25,-0.09482049867239528,-0.058325957828508024,0.2447429204662277,0.01292161402016001,0.043771242259210474,0.022960211661748442,-0.07394286475327949,0.10884915473051815,0.8236915572012105,inf,-0.012784270395914121,-0.06411331544310261,-0.18109484318496882,-0.06800841410381064,-0.20233625202542693,-0.12768689488687424,0.013550450037430384,0.1806159420289859,0.08816749846199556,0.38589115466101664,inf,0.12407751209441331,-1.0,-0.20772775611485295,0.05528487674935456,-0.09617801913064461,0.06614348914898383,-0.031786035189766526,0.043369025271851935,0.03507167336826211
1394,2017,6,26,0.003120815975736546,0.051595720048460025,0.12219421502377625,-0.05055391267481735,-0.00016609785955423728,0.06606131927664705,0.0678167201185047,-0.058791266762113104,0.09992523171722123,-0.36949375410913865,0.03834046980135475,-0.17340342463123126,-0.035873297719692276,-0.02588637181163489,0.23686330808783684,0.1666323196043218,-0.05334230852111932,-0.18813316399988256,0.010829722719602808,0.18363788367371314,0.7768313900646604,-0.05105135563455698,inf,-1.0,-0.09749107869452589,0.08102994429982102,0.006197272318170022,-0.017292530080927238,-0.013621606536160735,0.004167700181043621
1401,2017,7,27,0.07985243498057559,0.02523328977840067,-0.30222244170690404,0.012769018134079824,0.07072095014483315,-0.02558525369702669,-0.07247529334844227,-0.0024901901387364145,-0.41776394822120266,0.3348077634632849,-0.10940254736534316,0.658841019605414,0.10718244139392108,-0.00806601795544759,0.3603373128671594,-0.0787257846081375,0.021855320774157416,0.15872186074941497,0.13939955558360895,0.08120598147438107,-0.18547585642464626,0.005694089400670288,0.6170926151508205,inf,0.22651439757652625,0.12350566044754441,-0.007776263314656973,-0.029933656864924996,0.04290034347895966,0.042899682799991234
