,year,month,week,pct_de_강남구,pct_re_강남구,pct_de_강동구,pct_re_강동구,pct_de_송파구,pct_re_송파구,pct_de_양천구,pct_re_양천구,pct_de_중랑구,pct_re_중랑구,pct_de_강서구,pct_re_강서구,pct_de_동대문구,pct_re_동대문구,pct_de_서초구,pct_re_서초구,pct_de_구로구,pct_re_구로구,pct_de_금천구,pct_re_금천구,pct_de_성동구,pct_re_성동구,pct_de_영등포구,pct_re_영등포구,pct_de_강북구,pct_re_강북구,pct_de_도봉구,pct_re_도봉구,pct_de_노원구,pct_re_노원구,pct_de_성북구,pct_re_성북구,pct_de_마포구,pct_re_마포구,pct_de_은평구,pct_re_은평구,pct_de_관악구,pct_re_관악구,pct_de_용산구,pct_re_용산구,pct_de_동작구,pct_re_동작구,pct_de_종로구,pct_re_종로구,pct_de_중구,pct_re_중구,pct_de_서대문구,pct_re_서대문구,pct_de_광진구,pct_re_광진구,pct_de_동남권,pct_re_동남권,pct_de_서남권,pct_re_서남권,pct_de_동북권,pct_re_동북권,pct_de_서북권,pct_re_서북권,pct_de_도심권,pct_re_도심권
274,2014,6,23,0.1189488304107158,-0.14321242504669174,0.1669014833556235,0.19436583483406222,0.31141964609934525,-0.1363073599915705,-0.1320441775043435,0.2653333333333334,0.6133792519624444,-0.045311464546057056,0.05088963446651862,0.2455895748517467,-0.20262065068474877,0.0673869486925871,-0.0228056738579695,0.006684824000795064,0.19914359517676883,-0.18798283261802562,0.4161354111327549,-0.4929453262786596,-0.014371409302726623,0.024115993490161358,0.10600172479166714,-0.16751533256387663,-0.20290596212984646,-0.3436429136279764,-0.13935128419922338,-0.04122278832792936,0.10057889788167618,-0.00786713286713292,-0.02401269160817565,-0.02223187147199268,-0.31933748045971966,0.21094252873563213,0.22844472774398383,0.1434887459807077,0.008445139682730973,-0.07203389830508466,0.2501843771991554,0.010488141600214274,-0.055096797367184314,-0.1995287260099834,0.8539003391599269,0.349462365591398,-0.2169063582237235,0.3302664974619294,-0.13129757075794168,0.3341786743515851,0.3943548800711194,-0.11708285798791562,0.21041655874382004,-0.004946409395031881,0.011899978552529333,-0.07659461110832166,0.007356164694758416,-0.04115973312401888,-0.14625163118917717,0.24266196808882556,0.032030361815751585,0.1760699289574712
281,2014,6,24,0.02867070954271056,-0.12172938063416572,0.38922622467584533,-0.14618560402082237,-0.012736534301520108,-0.06253054789121026,0.12923924940835452,-0.1515981735159816,-0.058493924180450074,-0.4331887201735356,-0.1447035353596524,-0.022758687196631766,0.03415943521106035,-0.0930371144798745,-0.07723490517708531,0.07779889905350212,-0.32556392739855833,0.04798818752307099,0.08847207209596886,0.20379446640316212,-0.06520590052781106,0.24178602385767944,-0.08532495552443331,0.24253092293054235,-0.375662698809643,-0.04090206981773259,-0.22687616779211173,-0.12002972872538087,-0.09115388348367193,-0.015607300188797635,0.08353585890286874,-0.19186489888548952,0.43704755215867985,-0.017656824912500868,0.04907799701860349,0.10644150683884779,-0.03672532669372641,0.3191273465246065,-0.0643665790042508,0.15570962479608563,0.13650343395232256,0.06732771442736762,0.5498291182501709,-0.3765737051792829,-0.159820411344741,0.08877686127124851,-0.08038404633739427,0.3660964230171073,0.2276360961255517,-0.1944104134762633,0.04001145743293266,-0.0856014910797972,-0.06336605274947582,0.08732837422745376,-0.059223825237445626,-0.10358488238368035,0.1874792965040113,0.11470777034961066,-0.05225035213210949,0.03319944387074325
288,2014,6,25,0.011178790194427357,0.03289302346957457,-0.4168665653459027,0.5009243055384391,-0.10176424456294075,0.1021613537364936,-0.04700936993557592,0.05528217745655839,0.41494352660331946,0.24301569077688412,0.280820997026634,-0.18238073807380684,-0.1379165217391305,-0.29295389653445936,0.11885300164907964,-0.17183105350001626,0.2646871905427821,0.011420174357168245,0.19231085563891903,-0.17760047281323887,0.06713650901474644,-0.12676688355396004,0.05231717584706219,-0.1229803200857642,1.3612551174751233,-0.07804737562099506,-0.16856977811251217,0.36770833333333375,0.1767865052465052,-0.07300856667945266,0.015716466372735827,0.175430617929623,-0.13947524600940153,-0.08033573141486816,-0.1800633766835491,-0.04998684556695643,0.11853355347019345,-0.2595604395604395,0.7712312383134274,-0.3223798433199242,0.114129537024523,0.28493788819875787,-0.2316776406249189,1.0414110429447851,-0.22852925587340944,-0.1316482602467539,0.2120277516102178,-0.383822859744991,-0.347011001432313,0.757074087119878,-0.007712245365457893,0.03813020821554303,0.11463389696093884,-0.04930699108746539,0.09752764542294767,0.08797800524395405,-0.06823718869787221,-0.17316429236816377,0.22020811648895844,-0.10919746979644451
295,2014,6,26,0.009312286474126408,-0.0693690553259303,0.2169734963231711,-0.31526354873362505,-0.003035624499720724,0.01783305199821328,0.01973641703030249,0.0633879781420763,-0.32655667527342047,0.13628899835796426,-0.10518776915121864,0.6459238435982615,0.871577452400454,-0.199952153110048,-0.11449857855089918,0.04838871096877595,-0.18541261556306088,0.2633984687464288,0.1409099851052471,-0.3816425120772946,-0.2247393326478937,0.14134574693186597,-0.09815450714239693,-0.28811133593248806,0.07785014218418351,0.11799210377890623,0.8468556613310831,-0.27996541857928037,-0.16847735179143997,0.22412013348164583,0.0664961976226619,-0.2688722052635921,-0.08388192428902475,0.1781567907475896,-0.2326030878805635,-0.16277423920736023,0.14130390409356863,0.01835070626647828,-0.4994065372207681,0.45406824146981606,-0.1501893760698736,-0.31668345082242366,-0.5105451181134266,-0.07870022539444022,0.5210124206361444,-0.23451278659612007,-0.4071369060227352,0.5344110854503463,0.9375454349156085,-0.558386234547277,-0.04469100779225332,-0.0857070870181249,-0.029018508638461227,-0.042649889498823645,0.05126435740355806,-0.05133963559909249,-0.18990353502307966,0.18724087369804776,-0.2888928056602942,0.1145111934288936
302,2014,6,27,-0.11553422317593698,0.09229505398369842,-0.15619176798000434,0.18729377000738734,0.09402213949595728,-0.11942250975168878,-0.06610350838485779,0.03772795716914801,0.06945271515667106,0.24508670520231202,0.4535973431651015,-0.4257811644660493,-0.289459734541596,0.9663623858947108,0.03852899091843387,-0.071677451468392,0.059736996398358055,-0.07221418234442833,-0.2577176269182454,0.623579545454545,0.23659978725839848,-0.08698070319678841,0.10109707293178216,0.3503576492831264,-0.1287158919773912,0.17745205052237645,-0.29886516235946226,0.28383361921097783,0.018442277819803232,-0.08049312671356601,0.08002104833153889,0.11816318688356597,0.28190030815333267,-0.17894998343822466,0.4157478011680831,-0.1562975486052408,-0.3519462438913511,0.3500613431482371,0.639313615223273,-0.17105036960632614,0.2686436926134408,0.2908356258596976,1.3858969494511562,-0.4046890927624873,-0.045643778327894236,0.44336691460314515,0.1614111753690064,-0.31533881865007674,-0.35721837610548435,0.6651661307609862,-0.01723224181171512,0.07133984697463447,0.004396608236057364,0.07760091842750438,-0.07542625545030013,0.11372694832860986,0.242818609153014,-0.22039215686274483,0.41851597966824317,-0.08959537572254372
309,2014,7,28,-0.02060544294933686,0.03041352706780387,0.35247976135403203,0.1868954854669138,-0.07052330623545422,0.16355189525921254,0.08386242549508283,-0.1589017711074755,-0.09691571908593122,-0.2767851076839458,-0.23952445607004302,0.08367576468166771,-0.17640907548205187,-0.07355166931637525,-0.08181471330673729,0.2243325907185738,0.1820658330830478,-0.1275412052201943,-0.19143054472857768,0.13310836145481808,0.14196693265565097,-0.04660246062163498,0.030441405489953333,0.02552850251307026,-0.13268595138789863,0.21993302684601845,-0.0326041742725417,-0.08540347830061479,0.06119184484047291,-0.015278628857185894,-0.03028079601556255,0.12224926971762451,-0.2089682679943482,0.29993727168739204,0.1679585436704507,0.3337240757439135,-0.07993329056933218,0.11230521225147805,-0.4586974491153172,0.21326931053185705,-0.13599309637318735,-0.22108660570199035,0.07636976703840292,0.15616438356164375,-0.013185729269722724,0.10834964122635338,0.234008451429228,-0.04661507212094762,0.5011014409219436,-0.31625845161868105,-0.032024625628949255,0.04877406323888467,-0.04494674446257363,-0.03025321386832991,0.05004481735346644,-0.06907616485046175,-0.034091046298923566,0.21467265129236957,-0.21485515717118353,0.18018779342723046
316,2014,7,29,0.06430802179726491,-0.07841297691393645,0.09086350656079012,-0.07374031913898782,-0.11607128163700409,0.0032016380473727235,0.06554967806329937,0.03949650349650358,0.4481830758716998,0.032620138967622836,0.16284883883470558,0.03828420256991705,0.16387156214918885,-0.17582417582417587,0.01737946898586684,-0.1695634113814739,-0.2705084137641932,0.17187614020578423,0.39918328100585976,-0.10372821530994925,-0.11081909115613853,0.006004945249028948,0.19332856481335203,-0.07205413547882333,0.1303231453342999,-0.1414895538563431,0.08265986230351574,-0.03741879060469766,0.15278429986624897,-0.13557658939663597,0.06557697287363906,-0.03062348534919601,0.2328767721338616,-0.23308676477655432,-0.04365820212095617,-0.08277556171545741,0.2538084073226532,-0.05069169960474351,0.5064853822936188,-0.17640742445160285,-0.01852811368059437,0.1885030255196003,-0.16405737925106123,-0.18601895734597151,0.40771304783175166,-0.3081596831540573,-0.06966206705369071,-0.048226288274831774,-0.277087729954241,0.39492832714836656,-0.010317419523924398,-0.011720460821966205,0.0454846058585352,0.045708902761375514,0.05803723055078125,-0.04723487252230196,0.08167582889545333,-0.16938498131158675,0.2698948033276798,-0.23862787218475612
323,2014,7,30,-0.09872376978043751,0.20992961132581556,-0.1319678971249575,0.39434083250337726,-0.01684730215255792,0.0280963148763842,-0.15931588485052772,-0.17645203016058275,-0.09331029688509274,-0.10699169969341182,-0.14275277802699182,0.19822850865146902,-0.03159258865188663,0.2730502701432935,0.06649911709073564,0.16303202083652457,0.18345085667389993,-0.08920231645806098,-0.3022450883193222,0.0848839880542156,0.18949324610344953,-0.22229244694132322,-0.2363351214054339,0.22061183014226127,-0.20953366942743956,0.0006903534609721262,0.17724169398544354,-0.18536785861076854,-0.0716253736500001,0.03508353045261603,-0.11079434228632112,0.030519480519480613,-0.16106066321298196,0.12081543220484647,-0.0905710541331981,0.16707616707616668,0.18202665505379945,-0.21411470802539811,-0.2573151294640984,0.26990457199829065,0.06725644943511044,0.16124700239808076,0.14440390344345544,0.36376238996326316,-0.39090639108190295,-0.31643897996356996,0.0409374957058013,0.43227730152814026,0.1696106818711025,-0.24637425456085238,-0.027993688615671863,0.06951292205031123,-0.03937818661693726,0.0025834333733480985,-0.010026867462403999,-0.04962310207104681,-0.09600703030064772,0.21427205705799213,-0.2049230706011208,0.10943535360629308
330,2014,7,31,0.16997797658591351,-0.04394758465597004,-0.2791084178026447,-0.11781929726715035,-0.027629843263403675,0.11756898358365331,-0.026342378515361253,0.17081673306772904,-0.23375260204074266,0.38438434600342464,0.07242484428225548,-0.15820883840607358,-0.0010117209279016937,-0.19370314842578717,0.08708259018498277,-0.007180768029971696,0.05782124927956356,-0.024766690595836582,0.3625987893055318,-0.18170989941768123,-0.0628283612163113,0.3025503907856848,0.00381503067015454,-0.2465316495085963,0.1113466143577726,-0.06301798279906179,-0.34093672667581987,0.15904680586819842,-0.197722203109285,0.13974188900700213,-0.05096306558754693,0.07794814348059464,0.4690487122249605,-0.17833574467825353,-0.15179962177886774,-0.1787559808612441,0.08534312744951222,0.06420056764427629,0.22231235422838957,-0.16738896366083433,0.08116969745807423,-0.29208656864364757,0.14333058772875185,-0.10076238881829735,-0.1396407087030742,0.9762174405436002,0.1786839087966794,0.38797602938333653,-0.038581240402829065,0.08120198385685073,-0.026655496502800635,-0.008285098748734954,0.05972790318284282,-0.11338090038015236,-0.09419274315843384,0.1324864884448831,0.12631363477290192,-0.09212615433263094,-0.000895266516397375,0.08511117615233843
337,2014,8,32,-0.18268487954580803,-0.013884756770930817,0.5755215214770408,-0.326383591829816,0.12086468486900559,-0.1563297264009852,-0.22169002944149052,0.11994895789025906,0.037128337451451277,-0.12038034745458315,-0.06530720699310255,0.06517332067063641,0.21200653533737657,-0.1365789771532977,-0.11048812451369261,-0.09333605093563169,-0.03241296402344096,-0.06716285663654065,0.10498271222969269,-0.14244125597837387,0.04692223994703415,-0.15095898560144538,-0.052906272793203146,0.07326717593026522,0.14376976565456512,0.23437310353198204,0.25743991029203817,-0.0034378069470486494,0.22054874523933465,-0.10569656452034981,0.08964453620556645,-0.04117987275881996,-0.4667112951630694,-0.07583434871764383,0.18785571105260757,0.0330925192262872,-0.014219882312934029,-0.12071064900979833,-0.10775914134354891,-0.1191108668437606,-0.20190494497694889,0.07272290479785837,-0.07352323568057417,0.32423343224530177,0.6714771123895238,-0.3967727341275824,-0.2619350303050474,-0.4362465181058497,0.04230201530963784,0.2802169797582643,0.022366730787864997,-0.08700100164437241,-0.09928361093231997,-0.009816269076901363,0.151257154651121,-0.0595918692538665,-0.24283241407183465,-0.14251550744993047,0.17530337865770051,-0.09275149331563493
344,2014,8,33,0.1330292311606287,-0.001079022532529561,-0.01904345944998631,0.3575440362355309,-0.17367239237964083,0.1710235953148871,0.09799401764260507,-0.022647770204089368,-0.08197503818634966,0.11719069007758276,-0.03972235220540388,0.0990041007615694,-0.2863159510858564,0.24594101123595524,0.16552927253382088,-0.0990596839493274,0.026852393492342364,0.0013018895997620739,0.11152845168508407,-0.06847720659553824,-0.25735822085202553,0.05612322131395686,0.1150865637538716,-0.06680505239611967,-0.031211318706946156,-0.054837001739656555,-0.0951039232699552,0.009341875364006658,-0.19761238594980246,0.10238650829154872,-0.01730388746358169,0.0010415283918594476,0.26786325624107765,-0.05112647765133105,0.06367051835224946,-0.2777667493796523,-0.3272104134957323,-0.019085886489201287,0.3193365124793828,-0.17201039861351808,0.0024711215705752743,-0.006878459225133748,0.11618314459006629,-0.3440020914251568,-0.19380865954397786,0.5706666666666667,0.14084612622849302,0.018878800979968302,0.09457315794700905,-0.30469038817005545,-0.02361491456527076,0.12380973837520726,-0.013562887091494336,0.010983310455834117,-0.1503514956603087,0.046512780954423016,0.20535582110994022,-0.08472299944040329,0.02717425911125848,-0.04413548567696168
351,2014,8,34,-0.1606347934814183,0.07914182657857127,0.05494587806552098,-0.10450367049957765,0.07778302601163278,-0.1683149913375278,0.12796387356956807,-0.086164132427478,0.3215440947079786,-0.16173245614035092,-0.175742064788038,0.17428243398392707,0.11237308133560253,-0.21115893181228895,-0.12220653802470627,0.26810176125244634,0.006871233613395589,-0.051533912081071165,0.27643434335822614,0.19047619047619047,0.3102797602892964,-0.051067576491305,-0.06611079850464763,0.33596952225453713,-0.030225226025031526,-0.13329318013343228,0.19376194870124763,-0.09693219338333359,0.3810743349480936,-0.13845838137862287,0.04289787812253021,-0.08463363924648759,-0.08028179312964345,0.058402295883505095,-0.3372125414217326,0.33180544945250845,0.3429525957745594,0.03296703296703307,0.24465458911804672,0.14151154967481472,0.12001838315208935,-0.03592552026286955,-0.5024699567757565,0.5132365499573015,-0.4029854354578295,0.1486436950146628,-0.1617789459122979,-0.07496463932107478,-0.08123267270754453,0.19977161707796753,-0.03806558019024775,-0.08274984989789391,0.01567567139154824,0.10025866562648678,0.15544397775308139,-0.11308641713946976,-0.14159194352008886,0.07127659574468148,-0.08225528295591777,0.15888324873096482
358,2014,8,35,0.2145696840773863,-0.09535011822945827,-0.12711014399234433,0.05082554735019329,0.1163766184830839,0.07299284778885862,-0.1144578057999015,0.21879671150971625,-0.3766800023192438,0.25868759537824326,-0.003002795783175194,-0.11126319906140003,-0.2881859176695458,0.3113956668068989,0.03646144493599701,-0.02592592592592613,-0.09476602682199242,0.1953630164460496,-0.5207921014753509,0.29446064139941686,-0.09348217847686735,0.05964001579867939,-0.3612341623816696,-0.0324770926927489,0.1540976448284057,0.24317100550596038,-0.041251586645026816,0.06350257263922487,-0.16491929647187686,0.0987801627816387,-0.07194613806135375,0.17734228512671613,0.24792125855695124,-0.04434803567124579,0.5067849791154548,-0.035691523263225,-0.054053823145863156,0.21036249014972452,-0.23942146500777794,0.06444007858546175,0.019007885018464954,0.06503067484662561,1.2426687033589512,-0.2663656884875847,0.09036713775011695,-0.24349768629328228,0.11907335588744927,-0.035321100917431125,-0.17089968542040568,0.09755710659898464,0.10143215856591459,0.022936695458902534,-0.11674785111619124,0.03748664997935758,-0.11818199276039187,0.13213659424654978,0.20329496809060887,-0.038141460480859424,-0.07239339543073486,-0.1410424879544463
365,2014,9,36,-0.14535720532333551,0.04150053480232385,0.08868756935090549,0.005976479660690037,-0.10124231412291207,0.023526031151913207,0.2916332721665713,-0.12763490725126458,0.33612082651188135,-0.16787908179760758,0.3558764011764397,-0.24127149557060978,0.45485009544998833,-0.02775119617224886,-0.022270660035847545,-0.13672370088719876,-0.09655375512989295,-0.054836512261580705,0.0868766866126951,-0.1376126126126126,-0.18725322433507186,0.2696118394476885,0.7392960265174495,-0.3161940737427209,-0.15149119614177153,0.09885620915032667,-0.2669151890120378,0.16709699222710395,0.0512836742098608,-0.015106269393746818,0.10386277743536754,-0.1307455927543263,-0.12378090306332235,0.42853483606557385,-0.2122647390410508,0.1976206212822207,-0.1769101039643063,-0.18893844200657584,0.5401533504832785,-0.23204134366925067,-0.020911296954480352,-0.18394777265744988,-0.39889318528504025,0.6266666666666665,-0.06598126044214458,0.46121975472323506,-0.003418965555957887,0.01672934768512535,0.06891696170551853,-0.05837726271162802,-0.06292699569592863,0.017029585129815894,0.2022694976717463,-0.1949948501782287,0.01821113078034675,0.02456217356360435,-0.11747269136815763,0.24443798167805686,0.16751744123644952,0.22610912799592087
372,2014,9,37,-0.11557270720672985,0.08036534006815388,-0.03574363020222304,0.06324262169413553,-0.1827045070358877,0.10553935860058372,-0.3950738195425565,0.22846441947565554,-0.09862780362716539,-0.11949490043710531,-0.007008393242049715,0.05529556650246281,-0.16772680930820116,0.06561679790026265,0.159913926712969,0.003446096123651987,0.28022551470711665,-0.09909909909909909,0.2411115729021045,-0.3089579524680074,0.10192746039263323,-0.11657644719399018,-0.09382387111197454,0.1266024204392655,0.33641729131524345,-0.24072697232548523,0.2461403179868944,-0.11255812386279407,-0.2138326952713686,0.09110042092603665,-0.10003817584342456,0.07664756446991405,-0.04451731994933383,-0.15084205735093337,0.4669752416038493,-0.2588300220750551,0.10931862456916908,0.014850491671683841,-0.6154810328930311,0.8852426569551104,0.06718010782815997,0.34397759103641445,0.892024597806971,-0.7238335435056746,0.7949416720045033,-0.11251864841521197,0.36328058876613567,-0.09502551020408201,0.11137473270373,-0.021254101348888055,-0.13061177308823535,0.03199241927254182,-0.05426549427149252,0.11349507185498209,-0.06071420010407824,-0.011328448209827924,0.15498636258132525,-0.1264451562349641,-0.18016376366257214,0.026199442436341203
379,2014,9,38,0.06005001331501236,-0.05248816541892931,-0.20016642106456306,0.07331607349631852,0.2983169071868015,-0.16330645161290325,0.1110732788712383,-0.3372147915027539,0.014195515688631977,0.19334341130953892,-0.10516278855402961,0.036326681448632714,0.2521256048325322,-0.263496531617573,-0.1715917226435103,0.1133915870757971,-0.15391172133192876,-0.007792207792208017,0.2956299374400655,-0.14484126984126977,0.39940489178849736,-0.21276254155333962,0.04773891915689199,0.3252315446125651,-0.0793381484674397,0.03875530410183914,-0.09512189350586309,0.001120075937351972,0.3319530741442598,-0.16656882360693404,0.15058389060784516,-0.0959794696321643,0.1321662510209245,0.1301696207356584,-0.23104890374696752,-0.05485232067510548,0.22520699637144403,-0.11400039549139818,0.18508333225615758,-0.22953999171156247,-0.05696787622043309,-0.0028799878737348905,-0.35919350210233447,0.3013698630136985,0.07534210364423521,-0.34636205156436384,-0.26989223968980447,-0.02383003158196939,0.2700877452026993,-0.31750627292028566,0.1459367428951066,-0.05923631684471942,-0.0020871708265394195,-0.02953166058904355,0.16871418858798637,-0.1321097162689051,-0.09088529831231484,-0.017758591501608523,-0.005061887218673844,-0.23968363136176074
386,2014,9,39,0.009265422819212388,-0.025777512951652426,0.08686492302874016,-0.21163291301179754,-0.00333581941674721,0.1834555151824231,0.21544034068092732,0.06074481074481075,0.2908965396950569,0.027786723921989775,0.1402871726316537,0.004042493184168494,-0.3310548241793795,0.026796026796026773,-0.06347498140287888,-0.006000182515057295,-0.07174622567268596,-0.08066705448904354,0.09116648456866283,0.19721577726218098,-0.017419882658799346,-0.0531358694463282,0.2047872658347769,-0.28037537043134675,0.13458896385967467,-0.2062594268476624,0.3989704710632338,-0.11496513499016625,-0.2160227232259142,0.15676329663637945,0.09124034970638895,0.09987209271972652,-0.12201242166169568,0.20129774910184017,0.08045479096508057,-0.020408163265306145,-0.26203301012866265,0.05512292397490581,0.3722680399337528,-0.1611923920994881,-0.12926793635014933,0.26475126363394463,-0.2743428738317757,0.905263157894737,-0.29549719812867004,0.9416887856668879,-0.15116200055638174,-0.0547593582887701,-0.3149624796024121,0.38398692810457513,-0.050108474932510694,0.04264253493572845,0.030137518852891843,-0.061066888589415336,-0.0017378982420072075,0.032375083530020055,-0.057035704020725775,0.13750732493407547,0.0445816349991337,0.22366737739872056
393,2014,9,40,0.0698057420020679,0.05591872602181924,0.26854683890380504,-0.09515475091325099,-0.0739700795081023,-0.10856618056328604,0.04071985929316191,0.5013908872901676,-0.017498338765307264,-0.15738605700829122,-0.15995639973655496,0.009811105683113164,0.5073916050699583,0.3946850393700785,-0.027474357520482995,0.20709678900135442,0.23044649920886084,0.21531322505800454,-0.4499294781382227,0.21447028423772596,-0.43998761877408965,0.4901832295788495,-0.2532793587124962,0.35270049099836354,-0.14770228379224237,0.3698985100410277,-0.076263709622165,0.042393633302724165,0.34387932679277244,-0.1337324512492002,-0.12592578194430115,0.04271982912068362,0.19876935057262934,-0.27607800054929943,-0.24910909248495128,1.123697916666667,0.04377667372719385,0.23125896700143467,-0.09475886807493028,0.7079854693773504,0.18060920183219742,-0.3039487891408298,0.5917824330276784,-0.1117249846531615,0.15420644131945394,-0.19740270836003226,0.009730835675219263,0.5760692464358452,0.48906699332979753,-0.02207792207792203,0.0521070031854558,-0.0006089999904802523,-0.05145524838572335,0.18710379891670392,-0.030032844736349817,0.05996198539028952,-0.03709737074292141,0.15806378730238202,0.08508483137630596,0.14791831779168008
400,2014,10,41,-0.2166953414155982,-0.11271952259164564,-0.012872732143746846,-0.11034671880961455,0.04956142879756098,0.045487184290218474,-0.060054842490306015,-0.27165857398415527,0.20184037260200105,-0.11389673773439524,-0.02876347436999327,0.08400886917960126,-0.049830512534885796,0.11902140672782902,0.0929955524614523,-0.03846920470400672,-0.1285918371037451,0.062346588119784,0.020619075580907475,-0.11003039513677781,0.4616175973175176,-0.13059868379017314,0.13776267525923913,-0.278135254541788,-0.07476731335135345,0.07295081967213113,0.10691725657538154,-0.06480529861824846,-0.24166910033720757,0.16417140908826355,0.2915715118411286,-0.22395096652522406,-0.2052212055148699,0.23170895422204318,0.4501547923061473,-0.16986672690309468,0.1645415510173749,-0.08718194145329794,-0.18038819827482466,-0.22255766621438267,-0.1149773270593063,0.03711911357340725,-0.3297551355238908,0.12370421561852107,-0.046459424504641134,0.1661007025761123,0.02834849628081404,-0.005567401089789037,-0.13532932239404305,0.1317231075697214,-0.07841197602768546,-0.08647742268953706,0.018633457984753354,-0.10976446492575487,0.022701569420876533,0.031346026144202455,0.050661985072223636,0.004280506378576687,-0.18487051396041643,0.00012853470437046433
407,2014,10,42,0.22003803994906979,0.07643986111539935,-0.09289156186086622,0.2844258010909042,0.022822526860844627,-0.0977684234805678,0.023511040294990293,0.04225781845919152,-0.09612815912327044,0.35282029478458066,0.06360538404569938,-0.10738928616233823,-0.08684076503779303,-0.20465790624352764,-0.049192762661935174,-0.17390275343928152,-0.06799246809644688,-0.06941336705905221,0.5488871354834468,0.14344262295081944,0.10262230452183307,-0.1560226354082459,-0.17823167511722537,0.10658869027967732,-0.11207765412359438,0.04516806722689082,-0.10809445411355179,0.05171255876427128,0.19708649148741753,-0.07779693162429335,-0.34860294483368737,0.3471715944376943,0.04098951063355649,-0.10027247956403273,-0.10310111573873848,-0.0726190476190477,-0.07971430579404049,-0.2799829605033205,0.40113126026969614,-0.13564000756286654,-0.08403832946425016,0.25824175824175843,0.18772084250235777,-0.008533210332103192,-0.2050824652924138,-0.08540442837776774,-0.4456833420013212,-0.36122692078618235,0.1215582193022533,-0.30473047304730494,0.10500916207942002,0.05276215679788243,-0.04983836780026929,-0.031839221110875005,-0.0644143011193904,-0.04418354087535925,-0.15399682782850532,-0.17487066630729764,0.1334600585996928,-0.1090184715682726
414,2014,10,43,0.024827049027140502,-0.03117575691728236,-0.19756342795681991,0.06635790834185973,-0.013003419281650497,0.07031924072476281,-0.030363272251417994,-0.01613729508196715,-0.16531872074530218,-0.34720310855662617,-0.23008903420890536,-0.22593113141250887,-0.20125168048219477,-0.42353599091880345,0.14827889614430734,-0.031690423771031484,-0.15123024758800296,-0.1684257930141576,-0.22874325638984683,-0.18876941457586627,-0.3195266730127776,0.17405582922824325,0.1982900095068867,0.09248751151850221,-0.3968795294962377,-0.43537358925776415,0.32229472982897645,-0.13636363636363613,-0.005249889013090869,-0.04772109057102869,-0.291907023990405,-0.337210001503232,-0.1176612509087892,-0.13839179193509887,-0.35901656134913307,-0.4664601884114078,-0.061822106351301476,0.036559413826059206,0.2373214097168863,-0.2442566012470181,0.16218571061156184,-0.2117499595665534,-0.5339039845003097,0.03614794138171673,0.4381675176181341,-0.31038069482005404,0.8633438855952689,-0.1757575757575759,-0.2278910764919143,0.2612197928653628,-0.0533539405039446,0.010205717339032638,-0.07068814071040885,-0.11500784472550818,-0.17981903084762274,-0.20912345526419074,-0.1285613922113309,-0.32453603277898313,0.18949439072096608,-0.24040823386957244
421,2014,10,44,-0.12156117199731642,-0.09273891707560489,0.09861468519471583,-0.10418560491283357,-0.11626075958570126,-0.11429505753157976,-0.11798145656272041,-0.05736913270233723,0.200247430872871,0.33027742346938815,-0.22848820534931347,0.8543882847500441,0.196245365514494,0.6892769571197899,-0.3699342226886658,0.20742432895488294,0.4027433233064093,0.41800643086816724,0.024931770749718973,1.0296391752577323,0.36393890666801987,-0.00428321678321697,-0.031924887899088095,0.05738553967267479,0.0769713838412458,0.11510667879640901,-0.22532107124286715,0.1297106864524391,-0.09395801734824782,0.13774361283982994,0.20838914458305768,0.27201284121063707,0.11703201522701523,0.306459429520908,0.12586492471534094,0.3252250692520773,0.11084561867253329,0.5387326252294777,-0.13366914647711758,0.21197858988556662,0.18275479676050632,-0.16717106950500138,1.5239964331468134,0.15301724137931028,0.10334988247932886,-0.16176470588235314,0.05165759360581634,0.36522301228183607,-0.2901741179909745,0.271289537712895,-0.09105465081434472,-0.07997991951882666,0.11198965984545683,0.3151143033937176,0.06762892926476338,0.22046277764816935,0.1428404912293053,0.3893187473590318,0.02005145524502483,0.1501849853553261
428,2014,11,45,0.21939224531591583,0.022002200220021306,0.15265442821888797,0.14576571628301838,0.09761457511413951,0.18427066926094127,-0.016774827804325487,0.2709623557984211,-0.14168075572528116,0.38760711931443637,0.6908350708366751,-0.2852277564921243,0.03718901755651283,-0.06930257969499765,0.40278671685270573,-0.10703771890036196,-0.27909934171155015,-0.12040816326530612,0.4220901273436397,-0.5180952380952382,0.0811810390280141,-0.046352383460626756,-0.05451741234928631,-0.13240358126721807,0.9561642582277117,0.43449139280125215,0.0010017035775129468,0.009240009240009561,0.1930289907585585,-0.11736846637389153,0.2670809914507819,-0.11286699004340073,0.08385858397441459,-0.1739184744139567,0.07534323053224501,0.6649721617041877,0.014756349713273664,-0.08870979045483207,-0.361590218871086,0.15455341506129572,-0.19924925049020303,0.34625831485587555,-0.013206106281385632,-0.25545171339563855,-0.0956572166538483,-0.04076265614727159,0.08122060715632529,0.0185546875,0.12086645581531696,-0.12786377708978303,0.12151469680552074,0.12519917287411708,-0.0457059868115296,-0.0863862077516735,0.21791957280562113,0.01053274659856207,0.19458652165127766,0.10514265966867575,-0.21757694724582388,-0.06474190726159279
