,year,month,week,pct_서초구,pct_영등포구,pct_종로구,pct_강서구,pct_양천구,pct_강남구,pct_강동구,pct_마포구,pct_관악구,pct_노원구,pct_중랑구,pct_서대문구,pct_구로구,pct_송파구,pct_성동구,pct_동대문구,pct_도봉구,pct_용산구,pct_은평구,pct_광진구,pct_금천구,pct_성북구,pct_중구,pct_동작구,pct_강북구,pct_동남권,pct_서남권,pct_도심권,pct_서북권,pct_동북권
1324,2017,4,16,-0.035375496722607536,-0.07034875668084006,-0.05213163470443993,-0.1444411105372878,-0.032491391625627086,-0.0019175006552027973,0.38355366530301316,0.12095169024972807,0.061184774915478135,0.0987744168337299,0.1276209835965305,-0.20405441740606278,0.19184424634198716,-0.19926956436516507,-0.02353012195183124,-0.07668099362239589,-0.2068093954290623,0.08767157746662457,-0.33774327216008393,-0.12761721360013734,0.0217245436327691,0.21023766524521248,0.1525510230270335,0.25289620237233734,0.1967434605844971,-0.0468698362954969,0.04403937721957063,0.04481404060895322,0.04471975414826779,0.012720253609138865
1331,2017,4,17,-0.026005827850443697,0.01718071095682072,0.06653799429002838,0.14910958179075573,-0.1553573635991562,-0.030430611547735853,0.010967054760159245,-0.16290211253216957,0.007407025906196907,-0.08660821982677025,0.015168851572904485,0.21949973297285386,-0.044342247337458174,0.2672668409309591,0.13816297906606212,-0.1069965928737091,0.11604376728608767,-0.12018107611510098,0.5447546696242513,0.3449568569652126,0.32263671373777303,0.17643686992442786,-0.07997562510865452,-0.12675817757009344,-0.3287722896681383,0.008556558050341279,-0.015513766796597883,-0.03872130611656588,-0.07371689659750569,0.009462525044213965
1338,2017,5,18,-0.0016792307385582461,-0.1832866412137294,-0.16389987492116997,-0.04336366752526544,0.07437029040701448,0.10685790301853015,0.03399861995148501,0.07582170923554421,-0.08101935868148191,0.03875503838868899,-1.0,-0.21496315987501569,0.053059634834902614,-0.2598908220322387,-0.13052284942999048,0.0985017261804646,-0.0626538869819635,-0.0627900273566685,-0.28299598838746853,-0.13958484754396805,-1.0,-1.0,0.06694957261371948,0.5856550088915231,-0.08702628224569253,-0.043854978843061,-0.07206084887559694,-0.08013855586150076,0.022765142595112087,-0.026308223282296983
1345,2017,5,19,-0.061596104111618866,0.12032741452482232,-0.0087568012186231,0.04870168206225878,0.13428567459732355,-0.04253973782362208,-0.1455701826876511,0.07798709737470477,0.2510408934134405,0.2540882891994114,inf,0.14197427873624124,0.017414772915465004,0.05922138394500931,0.09223232941163206,-0.026875902548355812,0.18980582339605512,-0.1812925461875543,0.6084142836152604,-0.013250878864191962,inf,0.0,0.2937418077658276,-0.4687973550075768,0.28268089203247904,0.0065090282808515365,0.07623626572735387,-0.02416173178509573,0.1130151987715533,0.02090768220481709
1352,2017,5,20,0.21209760427353452,-0.025301421415194092,0.15918158461569298,0.01064531561576132,-0.052724336332152455,0.03453171421112655,-0.08615607848233742,-0.08809189385240979,-0.3271354769830893,-0.1526048082146293,0.13762565421416806,-0.04840958622406266,0.055270567033120166,0.011745391381710268,-0.12206904420850895,0.20610826119081338,-0.1070467013113311,0.3299458561903925,-0.16608859006029364,-0.13108745891831142,-0.03806484423786549,inf,-0.12722229364652837,-0.18936372105983112,-0.0009930650525622475,0.08617792618991293,-0.07490734905012031,0.13032778900931952,-0.10306976673114576,-0.008795007788745757
1359,2017,5,21,-0.17935455844617676,0.06278286281847101,0.0036590742967954615,-0.03167054549276249,0.1560928698141728,-0.11906394061937375,0.30347043206448787,0.11165542930278205,0.34215277133326216,-0.05636451614555349,-0.1498265136516953,0.0010796367515863992,0.006560201531831122,0.010137815250109705,0.17728537795290267,-0.16619550058137855,-0.008558261188857386,-0.21656341050277206,0.0075659543560095965,0.1962596341584255,-0.24277271067595585,-1.0,-0.13565129118821684,-1.0,-0.013794775625611488,-0.1017031333859687,0.049653535894079726,-0.10790797051116274,0.07013543761480912,-0.03435385130245361
1366,2017,5,22,0.12235848754659506,0.07782716031128167,-0.020160740655436604,-0.08190492723486242,-0.0693091795926497,0.11646275913253756,-0.10472384674821378,0.007151238041652963,0.1942619005504851,-0.051516227798447,0.4415053284448689,-0.24095913231373134,0.03434885344914962,0.050098358142936394,0.1398606330764316,0.08645660522236676,-0.07486057014005254,0.21148202786976578,-0.31217426423798655,0.028632790749764325,-0.01680431291580653,0.0,0.15776777592788727,inf,-0.19847211709510404,0.049585843149875464,0.07602217969850611,0.09574864605673938,-0.03334594092580645,0.037935296118466466
1373,2017,6,23,-0.11181479992249477,-0.0033556271406484095,0.04345275163000806,0.1620226918833767,-0.10354799319603714,-0.05239721698583766,-0.002306455729959467,0.07086038723541255,-0.2809826791524649,-0.027698145093493665,-0.32732611073985207,0.4438313362729378,-0.11245099863547892,-0.028371950936022294,-0.1812590151834439,-0.16348249419736627,0.02752482210331375,-0.05134517589812082,0.4033511309138331,0.009308612949765038,-1.0,0.0,-0.15519735103336585,-0.37365859609771546,0.14047724679219087,-0.04990323565417565,-0.03835423510961611,-0.03231580219566299,0.044262619267407155,-0.08462159811765091
1380,2017,6,24,0.23183094028603213,0.03578993872982572,-0.021024242948445626,-0.022222329871324664,-0.02822144801193527,-0.015849660089666373,0.2452949424123354,-0.12907004175491776,0.15370443040469395,0.0226336185089695,0.11004317678062514,-0.15062522049366822,0.037694215092043626,-0.022487863542768105,0.04474205795056618,0.13445802482688562,0.12655271518162547,0.09971836349364693,0.1339951119388736,-0.05104594448884947,inf,0.0,0.1220982183579673,-0.08777050888574534,0.08909228562775717,0.10603355912359747,0.005124849578630464,0.05083139322649721,-0.039562429468708915,0.08439455214234792
1387,2017,6,25,-0.09081640359771437,-0.04983087687510279,-0.3669453402055992,-0.10504769954206705,0.0327563877748267,-0.06101923262894304,-0.2813557714911311,0.02905937069188158,-0.2986119912085139,-0.12820491873792883,0.027484041771318912,0.19042051121064074,-0.04138772358676468,0.20643509548980465,-0.15127578736222336,0.05892812954646187,-0.044890374028093816,-0.047562606264688334,-0.28038994321880595,-0.06556838796312925,-0.24652156307841122,0.0,-0.02766009465484276,-0.0934304436022263,-1.0,-0.0634753305494109,-0.1196400401983928,-0.27471577392357194,0.0871641927895197,0.007517716396236329
1394,2017,6,26,-0.12725765246700127,0.03842674659110279,0.6407625461955337,0.25301600372803,0.06372234657005516,-0.03731414991181581,0.14959055700587176,0.14412825958040854,0.570512388368074,0.14136084074948285,-0.10981397129824444,-0.1441869486140438,0.0019424451600245085,-0.08833229621029515,0.17891046648810072,-0.1421917043900428,0.04805014113725736,0.046259002364940294,0.22421191639180416,0.0038378246161645535,0.07718119349005437,inf,-0.020230114256195364,1.1682520466656334,inf,-0.05947489245599713,0.2008617045583394,0.3779645107099423,-0.04648460393048659,-0.03184578007565153
1401,2017,7,27,0.09345313607695016,-0.05304055890715298,-0.067425952497009,0.05290701965516398,-0.08104207268815933,0.12437623038772605,0.08225125260106636,0.073248483483078,-0.09170122263057312,0.05143153398695843,0.3576546056513903,-0.011292137936659397,0.014486765703888738,-0.13316980976682913,0.08069921206513664,0.17415021699869015,-0.22124406873541147,0.05834517329995026,0.20938680590507275,-0.06372297140805339,0.7297468197148407,-0.4207520880642879,0.013914121740718821,-1.0,0.3570465739460196,0.07144439072472197,-0.08022891013989719,-0.018180230105383943,0.11459215734485495,0.07597018166775049
1408,2017,7,28,-0.013600670784468805,-0.02819156322792571,0.11496435512216086,-0.050336159410020564,-0.22667340723289553,0.025922728921719873,-0.059802691717923184,-0.11484313685050107,-0.13485709438852722,-0.0327205173277586,-0.3029508786090148,0.016957615287392036,-0.048888864960286105,0.12456775618735683,0.009673882391410649,-0.031659747538046346,0.19607656312803767,0.15479390839097507,-0.1143671251370647,0.16278454502631212,-0.24953462460773523,0.45981138686521583,0.08652673316064585,inf,-0.0982212818972571,0.027708765137587577,-0.026149841519965578,0.13380232776126477,-0.04515961093615628,0.09732729091242387
1415,2017,7,29,0.07402255552123127,0.12118595794664433,-0.19320492096255926,-0.14358420780911352,0.44437005074136393,-0.020307700800783923,-0.10888610090063566,-0.11135295073129314,0.2958872401678543,0.07392414422833049,0.45055476789012916,-0.05160543996021261,-0.042226268656749055,0.0513776702297426,0.143587450632356,0.22781165024911343,0.08023238022531287,-0.16504447177714454,-0.30781434770144367,0.06179003297700336,0.35854747559747135,-1.0,-0.2629749193806392,-0.22722883409413697,-0.22739436356682152,0.008704274812120882,0.06849753409270054,-0.1712981587200515,-0.2484235793730507,-0.004870224892494113
1422,2017,7,30,-0.09124799266968575,-0.15749425864947175,0.03960629191866771,-0.18145009699965398,-0.03709247813525485,-0.07374911093941416,0.18154261786186465,0.03730104914398713,-0.09842712723235847,0.006904565097492377,-0.3996671119369205,0.15220006730773705,0.1890032271117088,-0.06097369712339862,-0.04554730166982712,-0.15778100640440662,-0.051500736824423354,0.12389279445976586,0.4186389638241397,-0.042015160793359985,-0.08992507515804848,inf,0.11422495761995521,1.3053778790154706,0.6497837835126987,-0.07810160635638608,-0.12056162717156416,0.08738527796223128,0.25562986004836996,-0.03957542499982525
1429,2017,7,31,0.12846473360149924,0.08417752544783008,0.13527962894797407,0.3880448669652701,-0.08064726115695009,0.09821971391680329,-0.1967223673962364,0.15300748535559938,-0.025508489352427888,-0.0717560936717413,0.2991834876714641,-0.13072673733222628,-0.07454327644647907,0.09715779991781526,-0.13403946790249022,-0.08333678774773734,-0.00857628550558176,-0.14455878738265582,-0.24855122991256884,-0.22781612155624886,-0.1659470343926891,-1.0,0.15195259447797715,-0.5369751159224843,-0.20733175323076847,0.07681480247950545,0.1720684815104414,-0.005907302744541654,0.09257508260263814,-0.10465203664756773
1436,2017,8,32,-0.056709863176482855,-0.05861366044689775,0.10907135518992628,-0.14832769497637044,0.23234029386792265,-0.11770435089381115,0.014602471029362185,-0.04816667081415027,0.058791420320696064,0.14625942770526135,0.08621839454804259,-0.24035997986057733,0.004416099970077303,-0.1296426668847771,0.07038909728401554,-0.008955781325401424,0.08058683798610167,0.008826024524583698,0.6093946124492888,0.25388921253782226,0.1342837241699557,0.0,-0.09244807934484744,-1.0,-0.23778251647682513,-0.08184220167631207,-0.08485974733645918,0.00012563248654506864,-0.0169425021179056,0.07421740614507755
1443,2017,8,33,-0.16109340549142592,0.21616964909428682,-0.019914378519146902,0.0007205128059295518,-0.12056630544224345,0.05030502962124994,0.03544729686609949,-0.02229903197788985,-0.04575757102729838,-0.02865038819600685,-0.08885591154030492,-0.2624461904617833,0.0023070082449332396,0.03243729704452436,0.21374186711660959,0.06323138567910647,0.31429221341813407,0.035350398778314585,-0.513732838524916,-0.03986380328172279,-0.07684546624976529,0.0,0.04134404856255269,inf,0.27233914983886853,-0.05838360519081354,0.07738144233029765,0.030888154502539455,-0.14894263214631953,0.017468992026657748
1450,2017,8,34,0.08894003522877658,-0.11443741017654518,0.018066522415983277,0.12118657557729917,-0.15121959565079646,0.07202880373115983,-0.0032236877347132653,0.028482083770640765,-0.239982048150583,-0.013956887729439149,0.5141144120310788,0.8307913785055385,0.2036296618595972,0.018672618278345432,-0.10874819369863442,0.23974345386947782,-0.2980485902172241,0.08078143845171026,0.7356192313322225,-0.31357503770283446,-0.15297540303893564,inf,-0.019594126641255705,-0.29846217752091475,0.305511103520709,0.10610862812737065,-0.08855961518190414,0.04375838357549622,0.12805108389424813,0.05786535130818038
1457,2017,8,35,0.1269988197361882,0.1076091459176276,-0.26256993046888055,-0.3620260620785185,0.05858788736720655,-0.058862407534786554,0.09216758813696457,-0.1549898778762624,0.057384166642194145,-0.15304856092622976,-0.2529665144865202,0.2742006576091014,-0.15929503080861007,0.053119240208330476,-0.2022745330836433,-0.2385621857565482,-0.25230912230192526,0.1438497847313125,0.11615280758709323,1.1696313499664028,0.6633019125915809,-1.0,0.11405125985216791,-1.0,-1.0,0.02772903271010052,-0.03808164757653343,-0.08428420492797173,-0.028640041379372816,-0.08607741582312345
1464,2017,9,36,-0.11628912420221094,-0.059434566407042366,0.11339585430352006,0.6873833682930648,0.23374169660312183,0.018671836336548342,0.035002197699879556,0.02664714172805449,0.18987155569523195,0.11506423667214505,0.13277975892243177,-0.2998857936044279,0.11299901898106102,-0.1618623932236226,0.3198456777433183,-0.05968162293533519,0.3718203593966247,-0.04804784963405995,-1.0,-0.2602891323574186,-0.22889390729829362,inf,-0.11823639357767646,inf,inf,-0.046597361429550066,0.1457707723208097,0.0368791659089458,-0.034696026636327315,-0.016208875096415998
1471,2017,9,37,0.04965896042919238,0.011572175516029848,-0.005830949705688315,-0.057981562121713126,-0.03090507218809635,0.12554785006438007,0.15416207495259782,0.15149972088894947,0.26034435659772415,0.02741404049556917,-0.09602425762273847,-1.0,-0.02961967453023706,0.07219249242498194,-0.11191623812187335,0.39839802281280057,-0.002382227335159137,-0.05420581951170944,inf,-0.10459744502073132,-0.12939919334843797,-1.0,-0.17506838920588919,0.3303308214131804,0.22581929474877893,0.08605681225304984,0.0026024546267473525,-0.07250721785259606,0.14286594938775732,0.08967606116296922
1478,2017,9,38,0.0980777108020765,0.016554809403819926,-0.02482944968409706,-0.08727363002196553,-0.11232437998703548,-0.0653358436107776,-0.16724679607496973,-0.09512895371645735,-0.18806233951699902,0.06446422007264352,0.01343912417317572,inf,-0.030815878088822246,0.06434841328845042,0.017824577848999157,-0.03576605150822432,0.09599699250509652,-0.05864591464952218,-0.14765065728257953,-0.03955393797525131,-0.075035873251033,0.0,0.30428576466027946,0.12320184088511099,-0.1978797961461628,2.5355584519770602e-05,-0.04124708186784731,0.04506465212697619,-0.13487747548848183,0.020427300947217564
1485,2017,9,39,0.029306894003114037,-0.02214690603507463,0.06582529104364254,0.2983370147268336,0.0860046890322026,-0.010665521452290827,0.026047802500744233,-0.008087554192915292,0.39982011672087414,-0.06974088870782047,-0.15079924278240575,0.26769873335726535,-0.0921884202985177,0.0258191799281553,0.02743907209390728,-0.1602109592285922,0.14607699227377946,-0.10363632876047224,-0.0911395008246817,0.3560130943229971,0.21538985359210083,0.0,-0.04808296796030476,0.24030512277805394,-1.0,-0.03238899262893968,0.2068454172804839,-0.038119603068808905,0.03866355273269062,-0.008298326241217846
1492,2017,10,40,-0.3322602144227693,-0.1557623150820493,-1.0,-0.04446835690340678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15347527820404405,-0.2128466932723564,-1.0,-0.1028487114511899,-1.0,0.14857185043272914,-0.13619851631970104,-1.0,0.4121438753796254,0.0,0.020884256938606738,-1.0,0.0,-0.22892140666868976,-0.1495150521937939,0.045104959694858504,-0.34141730397695624,-0.18717157268808338
1499,2017,10,41,0.5407673957179324,0.19518416297157049,inf,-0.06654232456360987,inf,inf,inf,inf,inf,inf,0.0,inf,-0.06893810819015855,0.2253478963540494,inf,0.036622379133778526,inf,-0.015398083429498888,0.06986099952990554,inf,0.07853025936599423,0.0,0.05479926601555052,inf,inf,0.3375031322511086,0.010923071978235166,0.048995297545343375,0.45659667182859187,0.08076040489292158
1506,2017,10,42,-0.1096311002676128,-0.037101979042006517,0.0646245537332002,-0.05703228678795402,0.005897448105083969,-0.1002860431222008,-0.0900951498784538,0.03156867737274016,0.04210319312149813,-0.03273787937430739,inf,0.46140844961226457,-0.005119681823598787,-0.08534646403911106,0.07036967398329375,0.0005380492665962855,0.04669127516904359,0.12109282954144973,0.06034692991800461,0.21610722822737038,-0.2077625570776256,0.0,0.0127054941244642,-0.15500229361326034,0.17101039649052807,-0.14544987519509744,-0.025820310674420366,0.04663838376857532,0.08812949378115098,0.048806631360938546
1513,2017,10,43,-0.02063087535787722,-0.18432151012763887,-0.1309400112321707,-0.022558724423503818,0.11841310741417521,0.19880720835815024,0.14271654957654079,-0.007447674282750505,-0.030440792653664728,-0.0008339653539582992,-1.0,-0.119515732272781,0.03660706267050862,-0.0425812648839522,0.022380409645078814,0.2602905417170127,-0.00775150187389273,-0.15301020284464428,-0.10974743603082338,-0.1739860345744978,-0.34750669733584594,0.0,-0.007766813783411708,-0.25581134432910957,-0.0332980045739697,0.0952764155336685,-0.054475920581986914,-0.06944597419643284,-0.04157341984337093,0.02875784309029017
1520,2017,10,44,0.011801037922783308,0.1042064157710263,0.1477305797968047,0.10915422026802624,0.053398213262597194,0.009624497364596918,-0.06767198822239118,-0.05763488728678934,0.1722318535815106,0.0848704773891853,inf,0.16808064054626692,-0.012809566429780928,0.09111696310958783,-0.17726817353829216,-0.20318065087129866,0.14706626558548175,-0.03789496059310038,0.08409372380704805,0.39814602958890477,-1.0,0.0,-0.118444185080673,0.031160085243382207,0.2872646518738555,0.03300362175344196,0.125158761065977,0.00021876573312473724,-0.08177108660986598,-0.004170114069227959
1527,2017,11,45,-0.01351107580326727,-0.09076145633866772,-0.10440485262866883,0.133955180489588,-0.018603178665471787,-0.023779369698892716,-0.09403556601370766,0.028665641712902756,-0.13159717279815264,-0.07807417934447414,-0.14386822086896733,-0.06810368271403655,-0.07738645477860817,-0.15449484464809093,0.24065369107966794,0.01961466037849191,-0.13067999306605016,0.040417086339344266,0.06582949289521811,-0.1509670461627607,inf,0.0,-0.024155588234032965,-1.0,-0.09352983418539296,-0.0553510697582702,-0.0673438882769466,-0.026680066418918402,0.09295917159389022,0.020673953871130912
1534,2017,11,46,-0.03819556538605051,0.3529509183810031,0.0007116980130748018,-0.2073719735516596,0.08760450046990731,-0.03441750212988781,-0.14538413443792464,0.15857259452544548,0.08996595579738109,-0.02797967044660421,-1.0,-0.1112467290785959,0.21961767703139423,0.48727385211520624,0.041526083034699734,0.08643577192188157,-0.08911763471283551,-0.20912570541198439,-0.1300691816672921,-0.09980514718167244,-0.12507727424033477,0.0,0.2132682104340875,0.0,-0.1741966189749995,0.040648173000618515,0.0739840982470239,-0.030098410346286908,0.038215672381467725,-0.019803507664725606
1541,2017,11,47,0.06352876759147907,-0.0007735047253119021,-0.0582044659218689,0.004478603986239893,-0.21003232629354118,0.1022544817529143,0.11499304139389177,-0.17353198355813026,-0.009140314392965032,0.17000085060482606,inf,-0.0882200333819495,-0.13060840292512887,-0.1965475817660297,0.03210491283274863,0.06241210153564647,0.13686307363153216,0.3098549172751117,0.11947452864041574,0.16741655729686666,0.09854419740556297,inf,-0.0649671932521142,inf,0.2624434945747647,0.023363545027746735,-0.018281180348712178,0.04427305808002058,-0.10409328134020779,0.12897582254245976
1548,2017,11,48,-0.05208651617916016,-0.12610366625628666,0.11382655713756828,0.255407651252084,0.363174948106775,0.023487227550598178,0.28347799346428815,0.23336502902098166,-0.10642127350146824,-0.10186613415097634,-1.0,-0.02876091535369063,-0.06359625230106214,0.056178614418804784,-0.33294020278843317,-0.1229051361958674,-0.0073151449970483284,-0.04396619572285887,-0.2384716967406456,0.5075334190659235,0.18415426547811875,-1.0,-0.06611161624146178,-0.5458993555512173,-0.29744966877167034,0.02666384992374593,0.029961483002879374,-0.012856479379768637,0.18875896263007674,0.07739092898039779
1555,2017,12,49,0.07330110907286147,0.040571000146370606,-0.06420313407030542,-0.1805806580419902,-0.04841547509962929,-0.039925199062600614,-0.160405237424032,-0.1128093157575013,0.06402720926750871,0.022993429016630484,inf,0.08844739166388749,0.02413969863425658,0.022862920550070776,0.14631154294383886,-0.08553380585381831,0.019465320611155468,-0.023807979398873358,0.2539547978264074,-0.4253924579283139,-0.15843433944524055,inf,0.04223277146163951,-1.0,-1.0,-0.028417126991405528,-0.028721064781486283,-0.002784661618241202,-0.11489660109597477,-0.23049867372371224
1562,2017,12,50,0.0012458401204893388,0.09050991920096108,-0.0027087396845582035,-0.07470005730508567,-0.08862200819645327,0.13673603335375506,0.01769674782320152,-0.09508441780377841,0.1360194699599495,0.02184934180359943,0.150643435916469,0.22957175016304832,0.03246251012642398,-0.10234400994259496,0.22724964627433253,-0.009725948690171071,0.14466468955785428,0.3103184862410575,-1.0,0.3979476771186854,-1.0,0.2440333375426189,0.05584329451232217,inf,0.0,0.045522468247582104,-0.05014362061342881,0.15127669575083513,0.043271608183859334,0.24493000866356063
1569,2017,12,51,-0.06562908222541652,-0.10042048526895586,0.05408313173209667,0.19671119619122868,-0.23577958389492926,-0.13980327255742464,-0.13743954377438206,0.0061587370842648426,-0.24231081734941695,-0.06482682993829003,-0.2282920945175284,-0.14597424832983752,-0.0620738959771272,0.31867992698755243,0.09660849999403598,0.18445142940135306,-0.33544731555926655,-0.22669077790864745,inf,-0.1102588694818516,inf,-0.06125648979063236,-0.08706790426465405,0.716938980686479,0.0,-0.01282925463211304,0.014374768584692,-0.11959101859668508,-0.13836747159163065,-0.07300077579372377
1576,2017,12,52,-0.12163555371645962,0.14583158245422267,0.03593762809404999,-0.0011382013342632336,0.25519359395672936,0.14146738099290213,0.1116622626027246,-0.003376267396092758,-0.11390989684949027,0.17159790761598592,0.09265951534125128,-0.08138280908184437,0.10323576156380732,-0.0020440659319164167,-0.16606296733633608,-0.03465986783027497,0.2846295076090175,0.24652672033934686,-0.32069360259056223,0.09124657503204836,-1.0,0.2938914894821394,-0.182258880964848,-0.4225683786911095,inf,0.07692113407310575,0.027986803133767557,0.09998862630509664,-0.1224033236399037,-0.042505115586041975
1583,2018,1,1,0.3108988992796198,-0.16646251201132023,-0.004678150680063942,-0.10801705407009188,-0.08784975594321986,-0.18472858259423142,0.14215264269200456,0.06785636216491886,0.5144622589960808,-0.16085105203916572,0.841050271826224,0.19480777468842714,-0.04032924567934559,-0.2222275815710929,0.09759334135889097,-0.1033816902500232,-1.0,-0.11677854264905774,-1.0,-0.18148510972128984,0.0,-1.0,0.15683934729413318,-0.07605696215279867,-0.0443952413019324,-0.08666645768109027,-0.020700387848393342,-0.08152825102392891,0.36829768578732347,-0.056912764790811976
1590,2018,1,2,-0.09020076047069181,0.026688375953872745,-0.05084468122735197,0.07863144304865921,-0.11519859736333016,0.04277098935028989,-0.018393095449857233,0.08519478887099008,-0.08536853978071501,0.12481464103377049,-0.3788534938344099,-0.08724867661727931,0.03551273494738383,0.15009194621997723,-0.1149786016817489,0.1474359712430673,inf,0.02991704064681544,inf,-0.12434790801748219,inf,0.0,0.046004126325935424,0.20454608072737313,0.2182729967149999,0.007915176239980282,-0.003186654691436086,0.05083223273382309,0.0806806492850709,0.02184468583668364
1597,2018,1,3,0.1795604494493448,0.0701530109535422,0.10587466444269267,0.03783212080086429,0.11745334839468313,-0.03899635451157568,0.01322185383631247,-0.10967307652922076,-0.03535781238533786,-0.07098389665382288,-0.14939547194522718,0.09102739356990308,-0.03415775578481206,-0.12361809485992259,0.15832467120336657,-0.05552307902252451,0.4629794257914752,-0.0010543838673050532,0.009901249785467359,0.05824943033870822,-0.3106393621842152,inf,-0.04129169879373773,-0.15147417412031228,-0.13665352098126682,0.009626140456633125,0.029653777421881466,-0.00643784065152786,-0.0013504553353536064,-0.010790429771294296
1604,2018,1,4,-0.09653353648311336,-0.017836862632290895,-0.10956568294145397,-0.028308185037497324,0.12466088351530114,0.029609802945121277,-0.06739883261088919,0.017555937585381542,-0.04650835808637377,-0.03274827570129901,0.19531177527787058,-0.07393825642265306,0.12979003992142246,0.09942301876518278,-0.14981401516889603,-0.07140272737723863,-0.38293297350012845,-0.0997291163975359,-0.32257359126734686,0.028216673910591128,-1.0,-0.10057898794967701,0.22314806904580275,0.16353339578046944,0.25298944535743706,-0.0008775787412363956,0.015508565655472095,-0.010437416410664313,-0.1139278380715264,-0.025634386100621742
1611,2018,1,5,0.008775354186740136,0.07252355010157285,0.05131519500953363,-0.030460903421510976,0.0910401931757645,-0.0476997368025861,0.5777830374466775,0.12593061385476556,-0.022602908931990684,-0.07320148752612887,0.07532840722495915,0.21359393725936426,-0.03205479197550687,0.04193372237170778,0.08807568475685201,0.17972643348241046,-0.08263396652138921,0.15879329709835233,0.23308452848169514,-0.06622548492714087,inf,-0.27360982871645934,-0.002382866803259609,-0.05098020952409643,-1.0,0.034895091955029045,0.013658246474034685,0.05905709584394514,0.1457279869396957,0.028415591716643096
1618,2018,2,6,-0.11284223936838722,-0.38007808490783457,0.0779664533281923,-0.01488385342537002,0.041620407717310126,0.23183026294450104,-0.034349755552586014,0.03654918754794578,0.07303047998704248,0.11231412859107959,0.0,-0.12376270911283282,-0.01354343345468001,-0.1422660989180342,-0.019108942936518547,-0.17226284436892458,-0.28194386237134816,0.06448441462856347,-0.04977050908963998,0.11212180357287282,-0.20897527802642557,0.050488740232403906,0.026732492722080003,-0.11101328009331946,inf,0.012923980321655426,-0.09618067241207351,0.07067960917225635,-0.00852400187028246,-0.16296485050995912
1625,2018,2,7,0.11386905291451388,0.3822220716171425,-0.08216553807589988,0.001622944726490605,-0.1429178648027003,-0.009139617911409714,-0.10442305514101635,-0.024224727154417702,-0.3888045182924804,0.19499026906494987,-0.37116498648141105,0.028003409198446017,-0.046972949679707554,0.054818044677274136,-0.16061673403528076,-0.10646144457059825,1.2747753470793723,-0.17385645863484211,0.17227399354115636,0.05269366048584123,-1.0,-1.0,-0.17014537140207475,-1.0,-1.0,0.0064407862185520415,0.005848598238866076,-0.1391515484350473,0.023754637060926953,0.21752613638296125
1632,2018,2,8,-0.085971128987825,0.07374711166596448,-0.04117746743027961,-0.055678724420655246,0.08087690884529275,-0.15004581214891277,-0.06303385791037486,-0.16167994198233426,0.41863622619004914,-0.15089123388612302,0.4347078504844546,-0.12201981988629174,0.05085131392244002,0.07835908306874484,0.11680663028665839,0.1108733840727052,-0.21835261729430533,0.15227242328621404,-0.09325238668117697,-0.18464292759522105,0.0,0.0,0.2117955695023861,inf,inf,-0.0795461984024961,0.03807651142043045,0.11417937310028003,-0.1040334528958492,-0.06947684958068301
1639,2018,2,9,-0.032753306309393326,-0.11955370350461703,0.06254804714193596,0.02885186893090319,-0.12249987412508578,0.2613405598027041,0.0576206574346505,0.07839451517631235,0.1765817559588272,0.004628510997564339,0.1384069834736421,-0.1227514314880429,-0.011582556135833366,0.05682302005036033,-0.022209395996504733,0.10772369339153687,-0.47393209558865623,-0.049553011284522164,0.02457368245217384,0.2556896108120994,inf,inf,-0.172193170664105,-0.3514703922965541,-0.1574204533200333,0.13369356586458947,-0.04782418683734324,-0.06403244535015606,0.019613127837594835,-0.006138375867038248
1646,2018,3,10,-0.07139088496087254,0.2697848556533413,-0.07859414884477023,-0.02792740132951088,0.046248496778586556,-0.15834345142578343,-0.16649936339816696,0.04645311230028004,-0.00795918110938254,0.08702912650163586,0.00411074031901304,0.3347455298899924,-0.046265409877116026,-0.090860654966887,-0.13892648996926138,-0.01250733299686868,1.166739971509669,0.16664151492355916,-0.07795023672343382,-0.2099875084594932,0.2342331474256678,0.2696483834132979,0.09589952667977131,-0.18653107363640276,0.16063920985696467,-0.14125341067762986,0.05963154052135389,0.1261314689100903,0.035407313113526406,0.03779093793797084
1653,2018,3,11,0.10294965962754477,0.08571923791275737,0.09290954783773864,0.06787214545296516,-0.12870126576818897,0.0332918574330161,0.08691338521078285,-0.051722002187573723,-0.058199396232249234,-0.1337958654380791,-0.16350047360043973,0.09609245362862273,-0.013719791256363245,0.10620023542656876,0.30102909601574,0.044813798129221594,-0.3113117912296528,0.005085766440159789,0.01923313116344394,0.0411060877586813,-0.4121543763124892,0.17870423340961095,-0.0751701013099989,-0.18155216000991248,-0.042636986782727426,0.07754961048576003,0.0787605952651469,-0.06639000448621091,-0.025336157051510155,-0.003385123572435589
1660,2018,3,12,0.055316520759777665,-0.17287768844959372,-0.09471009129035213,0.10032702220669898,0.11801031720692645,0.05959396299835551,-0.04247693104978989,0.055418559687769875,-0.07059837581884709,-0.015377190779622518,0.16297253571120862,-0.15071434486366242,-0.017616257094630106,-0.003555659700260283,-0.12061019398913375,-0.046345552914611066,-0.16660900448539584,-0.1410403400218877,0.1841552756831848,0.09652803114105035,0.5016026844102397,-0.16194596202410694,0.14166164307405116,0.6341134862897826,-0.19643879447633594,0.02737735985958545,-0.05024594846713537,-0.025395096194521405,0.04976862599475895,-0.025553783676548147
