,year,month,pct_송파구,pct_노원구,pct_성북구,pct_영등포구,pct_강서구,pct_강북구,pct_동대문구,pct_마포구,pct_구로구,pct_관악구,pct_양천구,pct_도봉구,pct_서초구,pct_은평구,pct_성동구,pct_동작구,pct_중구,pct_종로구,pct_중랑구,pct_서대문구,pct_강남구,pct_금천구,pct_용산구,pct_광진구,pct_강동구,pct_동남권,pct_동북권,pct_서남권,pct_서북권,pct_도심권
1399,2017,7,0.0890026041866796,0.025237900749791153,0.022979257657078866,0.010683584780916577,0.0225667364217077,-0.007136744659673067,0.00041775874221539055,0.026112123134000464,0.0245880059174739,0.0635266312999796,0.058526181059898486,0.008362830399610388,0.04980201348581925,0.028730453693068814,0.03755577268655386,0.03484517238933149,-0.044114006535631245,-0.05505886655136327,0.012124512475538696,0.012286157179041801,0.05870416738329953,0.02663214509044698,0.01998249504876659,0.05883170939240845,0.07527140188243964,0.06631036099623566,0.013608711534013329,0.04757754249297519,0.017591622523849493,0.004738485875650511
1430,2017,8,-0.058677495128856005,-0.00949761337603916,-0.01843127079786755,-0.018019883014341653,-0.0431677406449662,-0.022870558546688402,0.1237082820633717,-0.01775725461673383,-0.030937911981016475,0.00044900562115168796,-0.15944775422455992,-0.048766148877678384,-0.10047227343156473,-0.04224495312756693,-0.013024954024487445,0.01096406601970723,0.019743097152824296,0.04804154069313693,-0.0056813121264100985,0.008625159835512264,-0.06347588997010034,0.0326401357427446,-0.013339319194926702,-0.015880478505789775,-0.031078850455522722,-0.063783770191147,-0.0033748483595407164,-0.0656922561756712,-0.03682490507781322,-0.022310940596441897
1461,2017,9,0.14891613201711884,0.016350198251385395,0.027092906968688935,0.06109150391678475,0.06674783509897564,0.0414181259599824,-0.08852727682155093,0.025486883753191636,0.016593860119658688,0.030200167230713948,0.0882462829393118,0.030930585801139054,0.06799567379335003,0.04969812114167427,0.08231696481971951,0.007793067928285602,0.10869503422837079,0.08237889515025376,0.010815947959242456,0.05081667238177001,0.050841918748618875,0.052960562945347345,0.15305285472982266,-0.004470215785555287,0.036918630214053616,0.10445224291704935,0.02804677686335766,0.06253612715668999,0.06843279808156577,0.1346209942337977
1491,2017,10,-0.030948989165504925,0.0034051813827564725,-0.0018694326666830463,0.005086223710744298,0.03329644642692764,0.0202616431648055,-0.002674258307424071,0.011666017697048892,0.03002470884953179,-0.015181626580456076,0.09820955419479427,0.01779445367985888,0.01157792011326797,0.01644175994840147,-0.005971471181753341,0.023918633555278124,-0.01501478476860929,-0.05749051465412136,-0.01851970900615485,0.004509280427418272,0.01705522826394268,-0.09151413519482243,-0.08287685480705165,0.06748949750969069,-0.002795698699068039,-0.01332448169916245,0.013241344501710772,0.04050748545553917,0.005725916559223609,-0.05874127504102877
1522,2017,11,0.046467984341772794,0.024468723179470686,0.015982064531392615,0.03646863873940509,0.02021584788689812,-0.03251563133040436,0.01636212034492468,0.005764008717831448,-0.00439636738893745,0.03072005939898448,0.1277711665806256,0.017070129798405276,0.06346967810358617,0.02832355824281918,0.04416677654211809,-0.0019266241688563612,0.019035801498133553,0.01801178933711345,0.04898470455868331,-0.006807741367806486,0.04647478738320854,0.08312643291515376,0.10508977701271216,0.03225062969433257,0.061881835681386166,0.07445150438751491,0.043050405401949154,0.07506845348088786,0.028190625995476504,0.07932662222368236
1552,2017,12,-0.027346119534242708,0.025101375523469027,-0.0056921940482852484,0.02992251408920521,-0.006120391520119672,0.11707389130012902,0.032533420622027576,0.0036035289605469423,0.0487507518755137,0.003791806726712199,-0.08289054583548794,0.0224594042393762,-0.03027557753001009,0.009864938767877751,0.026054476797137127,0.030651253200192352,0.009121138709754506,0.028732387113515667,0.019321103915709736,0.02951446898849408,0.01524691735141892,0.05878745573681621,-0.03722135365928736,0.008033037737424475,-0.004087746316225882,-0.02250252332817293,0.030946018383385177,-0.017394938055481646,0.010148391810737456,0.008759388345688235
1583,2018,1,0.025832631301148767,-0.008804641499502552,0.011280093048880335,0.029076084066897545,0.007336533802283718,-0.07563255774320521,-0.03279272956458812,0.047404594548110746,0.0057317498474984685,0.01634749592165341,-0.05157088719548031,-0.02286001018278172,0.05560822690210587,0.039165180645842845,0.036361658480414505,0.013848460996988221,0.005376903896452401,0.03918276793964326,-0.03441660588645701,0.0055820984032837195,0.014498368576714604,-0.054591163017510325,-0.02822163551144341,-0.0013704139620392963,0.020640529370065108,0.004462659446834438,-0.011143336548262939,-0.007437105470193384,0.03197642646311749,-0.0246074706168401
1614,2018,2,-0.008255899855847182,0.01340292530416165,0.004240931919111235,-0.03966761258013718,0.008350403392276329,0.023237031416871057,-0.009708427665639618,0.009482821780929518,0.0015666869378987425,-0.009657873030619712,-0.0931589487564175,0.039134398340755494,-0.03818392449155428,-0.022953510627443108,0.022191230962934627,0.03125338872927119,0.054874890573306745,-0.03763978668865153,0.027729511594626555,-0.03372090161534935,-0.019979393604391493,-0.00470371666331959,-0.009638961346539077,0.020590404974945464,-0.02005327971220905,-0.050186138797238544,-0.028157899442643575,-0.03610410183815538,-0.04523677455880437,-0.04032890725362681
1642,2018,3,-0.0063465104026904084,-0.018730672743706767,0.003095000601033293,-0.009403473261600737,-0.043715768866096405,-0.003806012530356395,0.01850057512950065,-0.006987352775456479,-0.02914406429487204,0.027434180474033454,-0.07858202533580128,-0.024527622462976573,-0.04089873035804048,0.02015716935987144,-0.029485968411901098,-0.008058240414489992,-0.03204829045022706,0.013003051587133552,-0.013630424642694927,-0.05105274340959587,0.0848184721991112,0.019820256005244508,0.0688712798434663,0.00020499197566303806,0.01599845158197022,0.041551789894263,-0.0358056423549703,-0.03952773610012217,-0.05102599355161763,0.05006135614745477
1673,2018,4,-0.03686652416200975,0.0011501408506209287,0.005691817611346073,0.035963813848725934,0.009300271136142735,-0.0018248167882481958,0.02813632449362946,0.01921472338722663,-0.00432138277956462,-0.025792265407803106,0.0066138084514506534,-0.02701788400573868,0.023845923527796353,-0.033104830882227154,0.03476661157399019,-0.00829703252514169,0.03181097637730934,-0.05397302972495266,0.0010631815013906198,0.04246580347745699,-0.027119462932376215,0.051340239368719454,0.07020537337730381,0.00036620847800294953,0.05995699077254901,-0.013674320865954659,-0.004779756915750166,0.0051570068788258094,0.0028690104358108925,0.04888875884582711
1703,2018,5,0.03336242601199069,-0.019723543692318435,0.004250041486886014,0.025348273026285506,0.025041080678561922,6.121669959280318e-05,0.019728330793290283,0.02227169315238431,0.019367747383176148,0.016782497009616426,0.06841254734973745,0.039348768736765294,0.08093357084541886,0.042856212350105505,0.029307726831204084,0.008432473422671727,-0.03099589080973253,-0.02326769762056413,0.01974208416829404,-0.03219115572539366,-0.005922847249150598,-0.07322602864100103,-0.0831031988830454,-0.06561898991385862,-0.06228659236928891,0.011218132731439345,-0.0035775427630254653,0.022495895337187877,0.023982140635152138,-0.07544579851623068
1734,2018,6,0.04117884506562697,0.018806853169140325,0.00020957202168059297,0.0070945863426012945,0.008021755834968225,0.03410828989316794,0.08074060339375588,-0.014054838319602192,0.025908129500740396,0.03951009685546625,0.08725836375859064,0.03148239270201558,0.043108092567223366,-0.019607755360257495,-0.005245197642120392,0.058074515099731716,0.013114729989906593,0.10190177923113675,-0.0019309245871617087,0.08617130268072337,-0.02477370986439076,0.0729298831195162,0.03002980745319883,0.039049709942548416,-0.00915013498081707,0.004286530095855445,0.01528270892900263,0.029277491682991208,0.0001042755554154784,0.032201325302134265
1764,2018,7,0.1986972300532448,0.04409119161853026,0.03971612395655355,0.08004371750826955,0.04450175313276872,-0.009841053922139631,0.004504678219065417,0.10950864421219708,0.04148989844712836,-0.023356376588654304,0.19684763276330153,0.007652611695982747,0.0763765849300031,-0.0005978954568601758,0.0762168759009616,0.022022345209052663,0.062255175659688966,-0.012127426340626024,0.011143848342230145,-0.027096405636633958,0.13666216203471104,-0.01035579570972045,0.118880036856297,0.09405472650384317,0.06515578256317833,0.16442672621993748,0.06101267891049389,0.08487844251862553,0.10660799341572602,0.1295536759283542
1795,2018,8,-0.08371926181129974,0.004377658725962297,0.016002926328147593,-0.0033058731310140477,0.025125712254920884,0.015555071470444659,0.08150718513594835,0.049399919608466014,-0.0293602444720924,0.007960484561909453,0.023894902340287016,-0.03115701210936772,0.07064519504865063,0.013672417314739338,0.031034278309405527,0.0815254953182536,0.0017908071451844254,0.0,0.032773343905524666,0.11914861793711085,0.02377952338163869,-0.001274246948138602,0.024148541029586523,0.09177983407218715,0.05254262186387071,-0.010543398362120704,0.04058546815145814,0.011784343988009649,0.04268853628263969,0.07280968373920671
1826,2018,9,0.019988963508699387,0.04573432147856438,0.03311707596383662,0.07153239996641503,0.031133094799943972,0.017832651006309153,-0.01110744713753442,-0.025669340303042243,-0.019754344235892174,0.06796448512002873,-0.13105459923108687,0.02621222002888457,-0.07114451952957357,0.007986839418223424,0.05519398090607641,-0.0008713022533115566,0.042569008938941,0.11293339335027297,0.06348390836840001,-0.011464694717009838,-0.030306076478250232,-0.04991560766552894,0.0051951610235423384,0.024044895055325366,0.004688206253246063,-0.030999057542774322,0.0326089003097616,-0.052426718353490664,-0.03382835183690358,-0.0847737711803902
1856,2018,10,-0.11517381723217712,0.04416975543919022,0.04849243015306359,-0.0414960327185504,-0.0448027713294169,0.02734988711458919,-0.03786903806321984,0.014207311968011505,0.000981725836157743,0.04841327968451514,-0.05082798879666062,0.038380477293733284,-0.13504659042109757,-0.02292692503995719,-0.024246131676659677,-0.029711259942412527,-0.04553296794214867,-0.10249118500220278,0.021456662408870564,-0.058120506961137575,-0.050499396209039205,0.06363649040725639,0.04185054436705338,-0.055265536612792765,-0.046646884535189836,-0.073377932863122,-0.0016366263904433742,-0.01690484645822743,-0.019698793553711735,-0.00749873397591605
1887,2018,11,-0.028193887891521996,-0.029537373762246855,-0.0659853340888128,-0.035587318774136456,-0.031954821555012614,0.03485761589149461,-0.01961007094121614,-0.0845640069456085,0.04887108023404951,-0.003102843425576207,-0.004168293931309797,-0.03501586199002571,0.12745222978666138,0.0232432477954716,-0.07947233419304145,0.003957608705369875,-0.005360145383792703,0.06978845406409495,-0.03889862562465929,-0.056406095313437765,-0.02564785128229985,0.016344159257922763,0.03580099188039387,0.011566181285756816,0.0003472317471484576,0.00358244590524448,-0.03242303716384998,0.00191465442327865,-0.050094514016278735,0.04049625893933251
1917,2018,12,0.04470164537138843,0.019562389915263267,0.04296328926840487,-0.013871983692029799,-0.05798309942029045,-0.05994661928724121,0.032752037151580815,-0.20306789103746792,-0.03628025869581297,-0.0011590677166353203,-0.04366955129843886,0.03802692640256655,-0.11937468600702461,-0.02250790581940798,0.1263663468372993,-0.02485923565319037,0.0012821413916375146,-0.1266556153554088,0.04997031860847967,0.16262053698863843,-0.08350891637125524,0.09287271502676386,-0.0854334131566975,-0.11098142712998771,-0.06655227351198101,-0.03363250966187292,0.012118237263611942,-0.022978430000893613,-0.043141542459533944,-0.04923804154319389
1948,2019,1,0.08577687280539026,-0.057483645657967264,-0.018831059998902555,0.032936320898857785,0.07808835848447315,-0.03411239384284159,0.03897987923659052,0.3913818467557939,0.000344169198756461,-0.060041300621496485,0.13730682357659685,-0.01526554495991661,-0.036557706584269045,0.038235087923505384,-0.0628168311042212,-0.04020149210279789,-0.04164123391486896,0.17864660124557852,-0.052443324553407944,-0.10700384707863908,0.1387629479137451,-0.06304729129909115,0.17135341715266783,-0.06517767066637647,0.20576052528242683,0.06164312075322376,-0.02126642674651158,0.03232012649302196,0.057590750218724285,-0.0070078757225846555
1979,2019,2,0.03290095100971291,0.0515904017857145,-0.01606922513446163,-0.012918706200461538,0.008994657367558334,0.12189218759000364,0.0017532052943951548,0.03643508961081787,-0.04670185697864759,0.04592481691193284,-0.029136315532107937,0.03240760817066701,0.16218129547924343,0.03603035399334553,0.04910956467149652,-0.031918399672051345,0.025751359633913617,0.12350682063989638,0.07172334403697533,0.033346831020670376,-0.009896388558879421,-0.06965563537184238,-0.028144031216074228,0.0907347539258998,-0.04528077940519548,0.011805795163920108,0.024644811528125032,-0.014981578059842793,0.04738480037071291,0.1512560765278419
2007,2019,3,0.13576829709160432,-0.02801725711711478,0.059700239899661556,0.02661076734764123,-0.010857410259417,-0.08394801320876355,-0.032421537699536596,-0.009274675855637682,0.031553107464781904,-0.013802518250668694,0.061069254618690394,-0.03502540135036336,0.09452649490392662,-0.02891262058653188,-0.09829993620123123,0.0025271625393799013,0.005093722749612839,-0.1203641275433418,-0.03675893292414956,0.022477985117763666,0.02379045682420844,0.06717188895449011,-0.11046832535928719,0.0033474462420202133,-0.07513841642939378,0.13570248600280288,-0.017969342374812847,0.020965762423795553,0.01932867753012557,-0.07964541671385728
2038,2019,4,-0.05774968382371304,0.028890795974981787,-0.0439281647149673,0.10704973425515352,0.006686608587906262,0.03501803579289353,0.05333630515972465,-0.02803139614058492,0.022813040547420282,0.0021854351739343247,0.0727876199569033,0.03734587086778274,-0.032726937471424744,0.0015305528497464582,0.08430245865293684,0.14106373114921555,0.06539509157805079,0.08087310416553439,0.059924944781080125,0.011948951003201147,0.10860314728167841,-0.04130558248110061,0.047798247839572205,0.07690785850302939,0.07629608093299445,0.0061847622367487975,0.06995838912900143,0.07046500598793193,0.002030100247006672,0.05808158265201513
2068,2019,5,0.03303881343079618,0.040595811977048424,0.07682737080378077,-0.014300763003156414,0.05932016845053267,0.018905019365949904,-0.027689554218805035,0.04751404812050719,0.10135517513070336,-0.016255981159789434,0.12676076279691517,0.005382525235429814,0.0830395155846464,0.04482772230928789,-0.013605726276946895,0.02611979351530591,-0.0011727462683236434,0.016728827272509905,0.00898686628872758,0.06880240107448565,0.037370832827511524,0.24013834321942573,0.10989540466268521,0.0322749035038874,0.044133011239234854,0.06538072451098853,0.03229286435562306,0.08948785912989976,0.10788572430774623,0.04915759415366838
2099,2019,6,-0.014361556378753582,0.03498772532911598,0.02187343065036984,0.09638215988720011,0.02860043034169424,-0.0193292895507321,0.08326814788596226,0.0422157935922749,-0.01350319456989546,0.10787903188234105,0.08730340486624799,0.06298731251666667,0.03851038386905725,-0.028958894185526884,0.0830558227624758,0.02880068019954063,0.01566354770996492,0.05375096997101081,-0.04031878626098373,0.08920493513522532,-0.009186487199966842,-0.05184409558523917,-0.06575340734393009,0.03583379926211627,0.03038825502537512,0.0006034229765912169,0.05441100707087698,0.08256131039789083,0.07231677859756758,0.014602501083846642
2129,2019,7,-0.0003484250726650817,-0.028454224387213234,0.04323461415721219,-0.06649531108463946,0.08251220225723443,0.0297512692046209,-0.008414676267092469,0.013029796247654213,0.08380769399110788,0.019299051247194,-0.10674560750758944,0.01534296641867039,-0.035711787662125904,0.02441990860651444,0.024486047606704586,0.03522614319929951,0.04675092345692544,0.25760566037580634,0.043052633155920006,0.09182794377143666,0.006055431159176061,0.003827941432706261,0.02031485857091142,0.03227762463504913,-0.015388270672492266,-0.019107376280918853,0.03361071860507536,-0.0346661473634573,0.036689499222734234,0.03285397851179628
2160,2019,8,-0.005165236124855199,0.01630256065512481,0.00261776845245687,-0.022713467527118003,-0.054964467571641085,0.03910675150324705,0.03887590860759493,-0.001369724993567023,0.033796062997486276,-0.0013294565502538491,-0.07965625732981785,-0.02659417955083787,0.015576479122677567,0.08267317188611578,-0.012459629847856646,-0.01455640497638222,0.02304866720896226,-0.13025177451627,0.013299510422573713,-0.047316343724829846,0.05492807449732129,0.08135080282952667,-0.005385742409739658,0.01630348942648041,0.04578003084428883,-0.005060705740838611,0.0033330060518497184,-0.03213301778411959,-0.034397380732336,-0.029218732572109274
2191,2019,9,0.023945051520801286,-0.0004178682123898714,0.006735223707077687,0.03943597790014364,-0.013131214730945251,0.1284209999226238,0.010778491029790782,-0.02231557707166465,-0.035342919681831564,-0.02872029679687582,0.10082507238935179,0.045301424498463305,0.04374352164188133,0.041144515725414665,-0.03303698093233587,-0.015987633366056353,0.012123961218900803,0.03096172121541141,0.009190897321677216,0.021487706236164694,0.01368740401006785,-0.04869901119758724,0.008701809460724075,-0.01394418194247049,-0.007574221102556011,0.03464460481810816,-0.021350997527749493,0.01226568303074882,0.0014828069804573296,0.017149084874566567
2221,2019,10,-0.01803924701057591,0.026549486402646094,0.006578899400208726,0.02852735926484895,0.07658797560216479,0.010226656037702675,-0.03449816976322029,0.0419724907736696,0.04923548704358027,0.05349937336915134,0.035837346956989924,-0.0017822896539545496,-0.0063424347367248,0.015237848189217695,0.05662071731640195,0.04868753498397482,-0.008559951744009697,0.0016711185541853357,0.00321910421560756,-0.0736951158496848,-0.03874931881672916,-0.012127268691565662,-0.004933574673758656,0.054559324147960275,-0.02540153834741632,-0.04370067767439956,0.03788973370850757,0.04379486804871213,0.0014909499358768397,-0.015461635961032782
2252,2019,11,0.04863292274749731,0.04316313455300902,0.03514303900062421,-0.017620120972660525,0.023920942233140785,-0.013024351071078244,0.009395697923979096,0.03144249891840167,0.021250801088563254,-0.007527135606071322,0.00659897078980376,0.05170255055360773,-0.032901010910433515,-0.0015022449403834237,-0.00790954604752625,0.011526825924238704,0.016207780922320225,-0.007052272983418928,0.025954073056100313,0.10893718524045082,0.0031228485219778612,0.021412936257338755,-0.013460855494942359,0.022942045153590884,0.04402840835885824,0.004416516196302123,0.015081318827639967,0.018760413987483293,0.06290212421298724,-0.006742045290801801
2282,2019,12,-0.0286578347451516,0.01907367345173827,-0.0145877491091706,-0.00844214700537782,-0.01125567239164571,-0.05461978756684038,0.023546430719830758,-0.03923742038274047,-0.031550225730113124,0.0055288918437772505,-0.07051263354102644,0.011679396433575073,0.007488576780668277,0.008911679297912922,0.012798108013952314,-0.014818916163909068,0.050135925039944906,-0.0337616082457155,0.15335984931864433,-0.0006401887686654506,-0.0025377063885160256,0.006982631821301766,-0.02427872192537428,-0.01910798106076539,-0.02625199358226582,-0.014577949904951426,-0.015073078949397911,-0.037887981744590626,-0.03540017692266073,-0.022321189224931537
2313,2020,1,-0.04636683551572507,0.0036893842820413525,-0.032462324654561336,-0.006303261705903451,-0.0397473508816526,0.025288004087450577,-0.03236537531678463,-0.04619070221500454,-0.01853756782303284,0.015430925329918077,-0.09389010840330514,0.0013095601393808831,-0.21454904426170207,-0.008299846944585076,0.009626764028192625,-0.01959576068056701,-0.10608460080078097,-0.15809762525741333,-0.1438733439523634,-0.06704615934826319,-0.1104000006019259,0.026500883724069446,0.01719884363664992,-0.026944026202540217,-0.011885170244813281,-0.14666192458511507,-0.054884162948362736,-0.042337637639438874,-0.08606138614994296,-0.058029997734027616
2344,2020,2,0.0697715484010819,-0.0018051296893099034,0.07089606862393838,0.027733080710389713,0.06149531080762505,-0.030484788935973506,0.03556614488890708,0.020258419648296888,-0.02091452892917378,0.008063167180946573,-0.012921947770984543,-0.014154689320639013,0.14544634257161926,-0.033337699016305455,0.014135846866675461,0.03973413475665355,0.10292194196308357,0.030720451542568528,0.04785639370030892,-0.012805400059518468,0.1348809597209546,-0.02036071270851636,0.012683334782956468,0.008493548217033853,-0.010320156017189497,0.12125409929642483,0.018910557689721275,0.010698010958367421,-0.00874916780366053,0.022216993493617387
2373,2020,3,-0.05981758455791031,0.004926122152684398,-0.020376938736740957,0.007005750057554216,-0.04893454755667537,0.020883767147252374,-0.010986526004571617,0.02047914710945986,-0.03139936728125092,-0.008361652070631664,-0.01612365917342795,-0.04172820210872985,-0.0008676665957566554,-0.023216974377936572,0.006896981251585332,-0.03141205654177748,-0.06832369543643302,0.07879306855364732,0.020943129443715458,-0.008154179499903602,-0.0395972428150142,0.03428379719923136,0.016880899207581512,-0.043159298720397477,0.01207331164903147,0.006575891180887972,-0.012059029720024594,-0.046283982415121105,-0.00954703895757858,-0.038693613457139175
2404,2020,4,0.13225119783886718,-0.024684402677948136,-0.0008651773671782825,-0.0011988019629333158,-0.07386275490122673,-0.045992920188529296,0.06661280025713778,-0.0417220618036378,0.04392177084606441,-0.03870566300145706,0.1239301252147973,0.007577677022441165,0.15687690432267076,-0.029779962138134497,-0.018597161348169022,-0.08027180811491952,0.049919661736774534,-0.06944262371456755,0.0036896089803228893,-0.07134522840785884,0.002461894134194509,-0.0717064190078166,-0.03753250574963274,-0.012783983399994314,-0.030120719145827257,0.08945310529913786,-0.012128005974483713,0.0025944345803110558,-0.07910929482961115,0.016812758689396246
2434,2020,5,0.02351813191372254,0.051315202825011674,0.0009870530615396778,0.041331082414399534,0.1253967900555204,0.08362998177034453,-0.061269596000893434,0.03971282273212973,0.002136167262956512,0.049279660902263656,0.03747525470817492,-0.012381069734463068,0.01884335193764608,0.05050750976700136,0.008749152116714454,0.13806293129518177,0.0023635285151291097,0.16279507049699138,0.06731135352631878,0.10618894057475892,0.007712951882961505,0.027714072034480397,0.06310554029782423,0.007567345430124384,0.060032088277142126,0.007202045584846051,0.04718037123075369,0.08603348194033256,0.12056384060105563,0.1423637579594348
2465,2020,6,0.013904055078438615,0.03410987485068051,0.1113091207581236,0.08392494751100066,0.05528068361237626,0.10691951026146529,0.13323550788522387,0.11127584171233251,0.11015718571066113,0.09688437153353857,0.09991250438476551,0.05414352240783882,-0.011351195482366627,0.12604897927699987,0.09054199632737436,0.04024806561138283,0.04249708227225901,0.03731084080372771,-0.01428144016941757,0.1027538828659138,0.035763632975442494,0.059929135603025596,0.003769270425168836,0.1860566971942692,0.12291428206103316,0.028385476397804643,0.09233227420992862,0.08969802609686184,0.1377009769825832,0.0013631998001235601
2495,2020,7,-0.09627041602951314,0.0902212797449704,0.09060754217659572,-0.031480846809406327,0.0320602366692917,0.013164620118063075,0.015845173327904583,-0.02037244027428753,0.03937216160532464,-0.023677020664888637,0.07904491136912917,0.07487131080072706,0.010960370144916132,0.0014929122982847431,0.06781004656996781,0.05935294938519897,-0.0031467064260055633,-0.008298986732245273,0.04941359604318318,0.05558541114042792,-0.05630124959624694,0.11416094352752837,0.04819644840329107,0.013373453114512657,0.029135831791062605,-0.0448526644334164,0.0644030006845111,0.042237733123112964,0.01432110115480234,0.0041217506502868595
2526,2020,8,0.03645233505590939,0.022659798420243016,0.04104816048484716,0.02292213113624353,0.029704183815510987,0.04175357736052243,0.08094202080253421,0.03753058885621008,-0.0039963125263376975,0.07335529250389294,-0.028091158185761245,0.048196888024133244,-0.034799670403088845,0.026941956419309188,0.031226620616967127,0.026751496826484367,0.061900564023703586,0.21083657994477312,0.05469884524890323,-0.00293405003216074,0.0747642852168049,0.0727998904677678,0.04947086837667003,0.08030698797018077,0.02406498165367288,0.02763940850473645,0.06662001368807124,0.018014693879223387,0.028930415330484793,0.09607947774662007
