,year,month,week,pct_de_강남구,pct_de_강동구,pct_de_송파구,pct_de_양천구,pct_de_중랑구,pct_de_동대문구,pct_de_강서구,pct_de_성동구,pct_de_금천구,pct_de_광진구,pct_de_구로구,pct_de_서초구,pct_de_영등포구,pct_de_서대문구,pct_de_강북구,pct_de_노원구,pct_de_도봉구,pct_de_성북구,pct_de_은평구,pct_de_마포구,pct_de_관악구,pct_de_동작구,pct_de_중구,pct_de_용산구,pct_de_종로구,pct_de_동남권,pct_de_서남권,pct_de_동북권,pct_de_서북권,pct_de_도심권
505,2015,1,4,-0.020450895292564497,0.051742904710839976,0.08103252496427116,0.04711567245362169,-0.045238785959064276,-0.03791130049705016,-0.00527187668558593,0.00832602994702425,0.02437433457024074,-0.03522580294698663,-0.03030139561425549,-0.0908850471618673,0.07506313630509798,-0.00807227148758316,0.12160321222449766,-0.01702238639505471,-0.007630598412049605,0.02767993396006463,-0.11658900170517039,-0.027109856999951276,0.004505949958482969,-0.01950812701632665,0.01524999938517868,0.012564475555451482,0.03162524123415933,0.03591014898597411,0.01967190302162236,0.004064652756797571,-0.0846024453409574,0.025995152801104204
512,2015,1,5,-0.018646115348766368,-0.006499583979883261,-0.06909900395159085,-0.051850547164055794,0.009045889659123452,0.07053477451565482,-0.00035201634284331984,-0.0021358865574572228,0.024775024280115243,0.08993455765036562,-0.009386630869991142,0.048474427763771644,-0.05402827439295088,0.04860477107335526,0.05393361477556491,0.00010760533159026586,-0.012545412726380212,-0.049426346637668206,0.12297687468919483,0.08977245729152683,-0.017438314909733688,-0.0075530729438564315,-0.014591127597462394,-0.03913900073299126,0.04461736200368227,-0.01653715164763392,-0.0360598766146214,0.016459051935711955,0.11478787565967274,-0.030484641266351642
519,2015,2,6,0.01739444073073071,-0.037454339162090955,0.08246040685751432,0.023025007826035004,0.007457505801067521,0.03872359541020565,0.056482455153543,0.0342561586474488,0.05754256301966487,-0.09973371545955079,0.02427996534555832,0.008944429318578084,0.027294868157947683,-0.04123241569714575,-0.09941370069711553,0.020581789967708986,0.04460519663035001,0.05057563669650067,0.18334050290299664,0.055086946588522645,0.03815845047520283,-0.003180837780716206,-0.09924910218739791,-0.03633038957389145,-0.113173757568099,0.019920826547131565,0.034810418686679556,0.014940796209733653,0.052791240147390894,-0.05286704152299304
526,2015,2,7,0.0008007386398223293,0.008245889690445152,-0.027094866347908808,0.008860921531097521,-0.0015462478967601667,-0.08622198180442808,-0.03730272779974242,-0.05613953925625281,-0.054572308817180004,0.07908486170487938,-0.025030317418505588,-0.06016250507199428,0.0032483002391541227,0.014683073313846773,-0.011349906951831024,0.020037126615351175,-0.03727838529851368,-0.02277361678022305,-0.18415391195831365,-0.12319481154309397,-0.0070650009425824445,0.05441742142635242,0.14456650031133522,0.025208540633234966,0.009879910929254443,-0.018577060626354447,0.004888712280644025,-0.016932190750520104,-0.09599919377072075,0.055388226887624015
533,2015,2,8,0.007989815397641209,0.035965752108407134,0.037408827834574776,0.04814385327756887,-0.0065864313564357735,0.012468702627880468,0.03493589929781571,0.034078318281854925,-0.07802105606915566,-0.003801903633474546,-0.010783177351455842,0.0024816395379820833,0.002403581024908119,0.03944257788104277,0.07786896368940721,-0.03226700206535382,0.0388997273367957,-0.0006907977168484347,-0.16615048359600693,0.02985800126299054,0.04810705500747381,0.02634247471253759,0.004903459071530225,0.036952808692714445,0.025085275847701594,0.027437908627742535,0.012904566870876044,-0.0005473650273934982,-0.11189656493969957,0.016866994810895708
540,2015,2,9,-0.052424678261155044,-0.049497364432196767,-0.023764150349153912,-0.006887648728218343,0.031910403552737776,-0.16416610615351224,-0.023358676690609315,-0.042174524114820255,0.04889927317192977,0.026689356151485377,0.05611627850613621,0.023544196505097537,0.05856566575523581,-0.03428108695533849,0.0006105254715642605,-8.406671984584335e-05,-0.023481036145743928,0.005887584372436194,0.13078780560681635,-0.028010518181697086,-0.05551621704098453,-0.07950136483040515,0.028012943213138408,-0.08622099652951021,-0.04582522208687678,-0.043866167974306314,0.0020325135290182317,-0.030082188881080274,0.05668570729106981,-0.05753146683259314
547,2015,3,10,0.06797012932249435,0.01429836182042643,-0.013130868432070342,-0.0170303139461907,-0.023089812994672165,0.19046853214243775,0.015191703156608893,0.046876825861611904,0.04759729973720561,-0.03373390118748132,0.005614022868503987,0.04832515206532162,-0.016978368922732856,0.07556101802416548,-0.005941577454874669,0.03277673859913577,0.03436625402335469,0.05100613661446074,0.16412655725719505,0.14890633467049197,0.03391473039880921,0.05063786227960043,-0.021347902684846543,0.05043764234322401,0.10030543215866539,0.023762292375358873,0.009021295339661783,0.06806205973168056,0.19005154213742648,0.041445669810213026
554,2015,3,11,-0.007445675513567562,0.04002315292621117,0.04509598022227501,-0.0056666521436097295,-0.0016568149318737513,0.06359813298833195,-0.0019408757387208153,-0.0528700214778256,-0.06422584612795623,0.03073836005570829,-0.023202305473379425,0.0165261638994314,0.003332094636701921,0.002715536371589833,-0.012846968166514428,-0.008061504779917072,-0.025315206901656007,0.0017749151766057736,0.008389969650292706,-0.04900613716610602,0.013753152217594433,-0.0035897733749680194,-0.02341010493888207,0.021272856511473037,-0.02721507013475999,0.0210722604431548,-0.003211842167305856,-0.026083465930035632,-0.020222484637228977,0.00013334130373809927
561,2015,3,12,-0.036339460976207216,-0.07489191901718006,-0.03302499655338931,0.0020880905567906005,0.017201901729640978,-0.08127904627376303,0.0020131345761413844,0.07833862372552347,0.018589688498834356,-0.019518877789137967,0.015363578897759078,0.005463633606776597,-0.0040708691624902205,-0.024565249068289385,0.03551283548109341,-0.04995255705974411,-0.007049201414908057,-0.08102220062426213,0.008744162933102428,0.01690335060317283,-0.03638679457630867,0.017589616085269766,-0.033386788850706894,0.020110517504730252,0.10646936428845177,-0.04019049421476106,-0.005819260947395377,-0.009305445464163786,0.004350669564441301,0.020465108776265062
568,2015,3,13,0.01386335351879553,0.10155102251521098,-0.040734861320689486,0.03995175854856514,-0.0164050670396938,0.06019394753364771,0.006454256391795532,-0.01961433480823216,0.09415487610887174,-0.03997958264977275,0.02010598750181769,0.013732856220912693,0.021379079033060133,-0.07810147027583392,-0.05329040668739593,0.04264701680309635,-0.04068620623978536,0.0357586103880807,0.005938926513082476,-0.02947236031518441,-0.02634841949147393,0.024270256041456717,0.07728605512580633,-0.0397488788025645,-0.0892856777854315,-0.004485154451916773,0.033686505354882046,0.0011046515895849485,-0.0453473725063569,-0.025552444884668235
575,2015,3,14,0.0033656585290349206,-0.01342776260770695,0.02482011496353409,-0.02821792844400861,0.0027772551695284253,0.009269551720016755,-0.016235894319489796,-0.01837144184534667,-0.006569889393001294,0.10462508567071649,-0.015080765112524097,-0.02235405813307112,-0.039168598158370926,0.04191789027141812,0.008841360159512757,-0.004487064820643982,0.019702315961639627,-0.06625224850802947,-0.02332584222223999,0.04076831948787407,0.06354629772721321,-0.03203631737198087,-0.049673502527434965,0.04505540485376103,0.026059061289556595,0.02160514563939797,-0.023096107608174377,-0.00044908037572444215,0.028430480976957995,0.026527555477982245
582,2015,4,15,0.04771329097759369,-0.025882089749984738,0.016881812733071877,-0.026463779314989333,0.0030374273244717642,0.009405395532230854,0.037502760224907394,-0.0006094278570309974,-0.06961404845322638,-0.02738657405960032,0.021504406659882624,0.020919865587179842,0.020978375888733414,0.03808444058534022,0.002489920636548071,0.014867223328241419,0.005168129026852819,0.04423736576272974,0.04780342764478718,0.033556618188169685,-0.014550414806568823,-0.028462256890076088,-0.016153794510568864,-0.016439592207267872,0.06578339705980962,0.031982953127953184,-0.0010229090722789769,0.006966213204462557,0.08078677756137087,-0.012774237439368563
589,2015,4,16,-0.013894671675287906,-0.0374448818818639,-0.004639114530541777,0.07844369187940714,-0.021856999943811406,-0.08765031906428689,0.02798645090285712,0.04020024252373644,-0.057730623312309715,-0.0004762483217407576,0.0680934914622191,-0.038859540231464984,-0.09608421134556444,-0.03653236001591087,-0.04792005697684876,0.009736828342673753,0.027891890797074215,-0.00433907452984994,0.005372575811262381,-0.1202974068586784,0.015630504322865724,-0.0029412233014421973,0.05588253204756333,-0.021731480142582082,-0.09436607529208096,-0.006893202378911112,0.027269784928912966,-0.0021995823100866563,-0.08830062513484072,-0.0032276373882947906
596,2015,4,17,-0.050607515169010076,0.10498860542826116,-0.0026169806127636086,0.0071526865704067966,0.0032468951100563803,0.01195249773415541,-0.07891449062023981,0.00028019708064297433,0.028445547332146104,-0.05893779105411423,-0.07091562347756941,0.018013463711697986,0.048483621880734296,0.009332220404970615,0.02154387695527915,0.01598039482678848,0.0010275719405736794,0.004048718475962332,-0.12169515000194098,0.0823472107324279,-0.05182577049403114,0.07140557594488461,0.05900910371330714,0.08645280437178204,0.016702465013914924,-0.009570132405936516,-0.012134298029029988,0.013712446383227883,0.0040176682328210145,0.06420421187217396
603,2015,4,18,0.06584537219591668,-0.023071299575318505,0.014469670414160918,0.044727278620940725,-0.01843610784114036,0.024700343297668903,0.02434960346050552,-0.03717617529941952,0.21046719363185362,0.057158334193978755,0.02124025900529425,0.05725436909682502,0.02044811707493399,-0.045849696844491694,0.09339009219448968,-0.020779544264020178,-0.0054402926958279085,0.05678661124840878,0.1005542148883618,-0.019767851117650337,0.04923899122431474,-0.06180303722490921,0.020910417008320303,0.0047452086928509996,0.027085009385894532,0.017431265246492078,0.01607308608398239,-0.0054626233398288315,0.01810584681324312,0.0094258630248103
610,2015,5,19,0.013803188067567751,-0.050573847352879286,-0.03572976700596142,0.016078917248114166,0.08213521826016335,-0.0038001305911600225,0.04319797425093341,0.01436792004444909,-0.07401519379058463,0.01063942058745182,-0.020310736697007004,-0.027653978913013466,0.00907164886586398,0.018498320272634983,-0.062332270013119695,0.029742557838312367,0.016979956110226624,-0.021039080900475682,0.024169398444333856,-0.030568065160221036,-0.04487683482533211,-0.0267268524830373,-0.003830994693725498,-0.06494302515811856,0.0667730251369476,-0.017349113831043095,0.0061350948831515595,0.02999356174447354,-0.007696228055729115,-0.033554249149236326
617,2015,5,20,0.01875907631615914,-0.02374441858366294,0.03234352659008444,0.0014032580414740092,-0.0017309696774244765,0.04005745995464571,-0.022686046336413246,0.010710914638362157,-0.013401212539574048,-0.0044071312041337185,-0.0004043567334561793,-0.015440609605734124,-0.012884937484048065,-0.002096659355746655,-0.001796206585481075,-0.012461130001944709,-0.006299575951286829,-0.013746252110659496,0.014192039000406886,-0.018321874724615106,0.008772118565304465,0.07023261721783625,-0.05007870800749159,0.053085821521126064,-0.06139153735414837,0.025724682332269655,0.013375695409311827,-0.014479263950811005,-0.0006760507177170361,0.01179802728260615
624,2015,5,21,-0.005301211717470888,0.0941139168157965,-0.03262303155826929,-0.02678380889724208,-0.06621124429877523,-0.05872384320660207,0.019576290252285133,0.036117107573784946,-0.07688533229947236,-0.007019724407599792,-0.020884648010674245,0.05922055289824901,-0.00011568633209357859,0.05396720710818004,0.05805615390878871,-0.011568022079962659,0.05547582489989944,0.027853900899658557,-0.06630166407726168,-0.0009981194328226861,0.060818017975186045,0.016932296979379258,0.009073161659058249,-0.06647443106564643,-0.10963365714722484,0.00204701393518425,0.0018150478467451325,0.010882841440291058,-0.018873610984022515,-0.042113706655492966
631,2015,5,22,-0.01669359601462861,-0.02967917622112748,0.06800916183005379,-0.06735260063001414,0.09738601451182327,0.0608809302609834,0.01425645872715764,0.006565106066125814,0.08018669816583013,-0.06055103276973195,0.0048717335234413905,-0.0316988006904394,0.0838876802089854,-0.1468334067428817,0.014606664031252548,-0.0015876912348136152,-0.061560234455549256,0.04184854424126061,0.08381043985747527,-0.005586974896786612,-0.043655350979991736,-0.04981535958033623,0.10594853852472608,0.01954206161914307,0.06709807241712196,0.008451517620016169,-0.02705538089092141,0.008801664646514329,-0.017787680870321787,0.03236085940704636
638,2015,6,23,0.07004844641800179,0.00519149988225176,-0.0317330344546749,0.06542845350278959,-0.013113906827942667,-0.047265116370649785,0.027840385454736882,0.03432873994842334,-0.05014823170705218,0.07430280577618875,0.08287882955271031,0.05244614387840496,-0.0565413569564549,0.20279579350959875,0.016252737896858882,0.006791849214807799,0.02631636273212945,-0.008765477914339237,-0.041023339114669266,0.11772043250344133,0.06298050859363369,0.032575529770504374,-0.10536619116647039,0.04219255414064471,0.08194134397985176,0.0248155712156386,0.03338615046682225,0.016216911565851477,0.09067334656009662,0.0028133430071970444
645,2015,6,24,-0.02176297542310024,0.01915386832685151,0.02438321940926902,-0.03788885002800868,-0.03039348093159644,0.023254810729282704,-0.011678637120908997,-0.04971067435417631,-0.04485867715362535,0.004597798242915951,-0.02739785250607718,-0.04687271948956062,-0.007111737364132176,-0.03383218287765655,0.032585075218496184,-0.008505066856078436,-0.007333787108393164,-0.03403253986416299,0.12108380747592351,-0.030180179714927036,-0.06808332629853797,0.04058417625279276,0.015334256595558982,-0.0033965288157875584,-0.0727203731251902,-0.003607950521754555,-0.01496061700107032,-0.02950159774783545,-0.00012132146345777972,0.00887271420694491
652,2015,6,25,0.0009872409453459685,0.053181486526970856,0.020262021300876176,0.045377447384284064,0.053415848063474325,0.04938612308201629,0.045711378237377476,0.0340670185422014,0.17235294905448129,-0.03523002007378617,-0.021621590261854506,0.08585789500620633,-0.032358911666170664,-0.042780726852359674,-0.03630769925581079,0.016570656608750012,-0.021895090680556395,-0.005722269363762522,-0.11706894340538798,-0.011566541071261982,0.00673354105148305,-0.01043840990114886,0.06775880301801984,-0.016436285485595725,0.0012589481782878664,0.012979249116991776,0.019068177867736402,0.01771191466800137,-0.05286893272599069,-0.005539060592958278
659,2015,6,26,-0.04204755894975365,-0.08254099535398873,-0.029622539562004446,-0.04198930636434561,-0.06295097224410151,-0.07920749533300941,-0.06005053445067188,-0.00808934821481988,-0.12583973179989105,0.014068754723197463,0.0034944420370792706,-0.059983711408865714,0.04235106828742441,0.009205136345758369,-0.04045023570271422,0.002255037261781778,0.0154082803190414,-0.0066150342658435335,-0.157703796038849,0.02803438298226779,-0.03499910692084962,-0.04489544676553159,-0.1282670422661274,0.07854134345694974,-0.03845009853404868,-0.019338318042830593,-0.029086167260799156,-0.026133867200300198,-0.0843545970577545,0.024385531941278238
666,2015,6,27,-0.006912093174247458,0.07048705255329257,-0.0032302301353333007,0.023050545596998706,0.040755062145089394,0.09284874916991193,0.018320373886420827,0.040557443625938605,0.009177557435540162,0.04178159354391453,-0.025109900302319188,0.011667756495208126,0.039768208424732165,-0.06811068350467941,0.01292450906499254,0.00591771033387567,0.02426467649538977,0.02854392194750166,0.11792161150080371,0.003791989993691125,0.07201255971101617,0.0066853888523268346,0.0788679354690327,-0.07947428490071429,0.15113394082117293,-0.010181217738710613,0.01317274095292853,0.03751801277969524,0.07836570854134539,-0.03004233046607352
673,2015,7,28,0.07188468899723688,-0.0635100150770963,0.03369414601798604,-0.03208863875771384,0.0198406124659658,-0.07442510838048277,-0.001801022373489669,-0.015913495652151166,0.03963691870547503,-0.02894283630794925,-0.027694897409259456,0.025214311721017735,-0.01930976214991653,0.07930949166269596,-0.01267709685572882,0.019156871863659886,-0.03178597083068102,-0.021286572096722467,0.11641797639117901,0.03881856842430609,0.011978330624941913,0.04877909812194625,0.000862927436367622,0.07773452818208026,0.06992114819375672,0.03088669928778076,-0.0026626150034616547,-0.019428292421573512,0.07057936306125878,0.0618098773573037
680,2015,7,29,-0.06613876098106686,0.07711618928311648,-0.03346092833693981,0.029842885726233392,-0.035925111534848786,0.030287756915712505,0.01296788561963158,-0.10956981850054937,-0.18880954402525862,0.06203316979393314,0.08036382818879217,-0.05780951892470909,0.005565519218279746,-0.05337068054692207,0.08512342753062341,-0.050035067034468916,0.07429707741035796,0.03477773565624398,0.027177878541070788,-0.03378837748790253,-0.11194412978875679,-0.008690071306783897,0.11820562298311188,-0.06224419122310598,-0.0562312320590429,-0.03214698032938523,-0.0021847051500824,-0.014261749435820259,-0.04106183241361938,-0.021110848908271973
687,2015,7,30,0.04790691108076528,-0.027396294483888917,-0.005887984454078676,0.03970537452032685,0.03983569231786621,0.0037758195331958344,0.015193282018841847,0.12326986726860012,0.1583564889075344,-0.07889402104765009,-0.0028276238891299377,0.014753752610215276,-0.04728119790986007,0.06768675196037943,-0.1114584157060271,0.02276679453463415,-0.056347145211297134,-0.04354626689313834,-0.13155288397170695,-0.04080250705656807,0.06053305646228746,0.03033218298428908,-0.14250426083555834,0.02443354343551385,0.0351281671820356,0.04083428985373638,0.02692096653163678,0.008959401647022691,-0.027010778462214335,-0.01719955400564377
694,2015,7,31,-0.0516312414397585,0.031112920566088942,-0.008391641968577113,-0.0431960317219251,0.0498307582902946,0.08012208220997752,0.0025479230540634834,-0.013177224021562406,0.03625309301602697,0.030100841836497194,-0.008519737518519532,0.07105497185397103,0.018047954858947834,-0.0008523369688110405,0.06607142213401218,0.010113172502785872,-0.008079146007914928,0.04843920036007687,0.13634859882868877,0.030486427821235784,0.036279100033899336,-0.062390364321192826,0.06625492275437095,-0.004851357406139067,-0.054405410125689,-0.033587012964539475,-0.028630397931242002,0.026320524393280254,0.043751445275715506,0.0022129066549854137
701,2015,8,32,-0.029975259333065774,-0.01815862572708471,-0.0008280572394460117,-0.01464062006953848,-0.06136524038823399,-0.11433962034299217,0.008404644542160167,-0.009691713180408845,0.05521109649614142,0.004898145667167952,-0.03939932104084065,-0.011013168721558553,0.012822669781646256,-0.019747313967369395,-0.03296770720873998,0.03541722968606109,0.0005198601223241894,-0.004073008739372885,-0.039809092499758836,0.04257381009170458,0.01232032779644543,0.05956793300926666,0.07053512310307886,0.011896382973821451,-0.07489892531399578,-0.0238061503472915,0.0027221182944952016,-0.007713792797949481,-0.003228501344462842,0.019405265764310453
708,2015,8,33,0.06794602215917656,-0.056118856931971495,0.005003522742679456,-0.00119621323032304,0.011481841371334456,0.1516194336326988,0.011733557856006493,0.05701712932903025,-0.07579758142500292,-0.0509455571399311,0.016226750650017108,0.006601328212169966,0.02168095862532171,0.059302193218031984,0.012413805998782612,-0.025433640335025598,0.02580933115301076,-0.022545621923247605,-0.017538146775576746,-0.07418497809328395,-0.02347469624712506,-0.026429130870520234,-0.11543502340649747,-0.05533178871223843,-0.006431022949010212,0.03225159133501809,0.0061815929622233146,-0.01474317455478491,-0.006768883707766071,-0.060799269946612555
715,2015,8,34,0.03660088159367936,-0.0029040228782222233,-0.010091921793168757,0.0012800148012614976,-0.0040417510914744215,-0.11111603263266445,-0.026978253870625912,-0.05209037078105416,0.04859341871994882,0.055557153162911765,0.00693516462708188,-0.16091467419891292,0.025091643780340123,-0.11278610193923044,-0.02431337796453037,0.00879144322551384,0.04989344908002402,0.0017079357790996674,-0.2035184212624238,0.05784379947797391,0.017317806326166973,-0.010686074589726258,-0.06854245605731735,0.07054000387602244,0.08594652560264948,-0.006058065801856083,-0.0010656831010332768,0.02077253146279645,-0.13794197427086952,0.030168583720863618
722,2015,8,35,-0.009448145989365275,0.036155433272845316,0.009975950450031856,0.028373960666733478,0.02015714787214251,-0.053687907034261406,-0.035432024354147384,0.07357440611100485,0.02764092669867302,-0.04077461977528041,0.03483221850884677,0.10576151609335782,-0.02265526105649418,-0.022203609723101314,0.06784920906161496,-0.008926094617869307,-0.024263582708312303,0.06235409516228829,0.08683591487039144,-0.038589999519298535,-0.012995487523716154,-0.013041011771294242,0.1747235224207364,-0.015582361009479517,-0.13578162983459274,0.00039717227095037444,0.00122068083610416,0.0002911697914647071,0.07063006980377118,0.009174858472178471
729,2015,8,36,-0.031280946510364394,0.06298283378919844,0.010988987157345864,-0.04648860742533534,0.03050796107000986,0.16380043834725044,0.07727983668702354,-0.06332002640016987,-0.0029992668085729868,0.0212999769511506,-0.019528684361232007,0.04560611282513749,0.02362686577330053,0.1237816535038232,-0.0017696344328417268,-0.03590177796061822,-0.045632726699003645,-0.026114057898096843,0.2010429916257339,0.08978507016557935,0.03099908485938707,-0.01649649063224845,0.019343075794688636,0.06982296737321181,0.22597264823228236,0.00907785705382591,-0.005139907414073663,0.0026679007234515772,0.15080130103473421,0.08062468240811049
736,2015,9,37,-0.004861150263834824,-0.04282055698882303,-0.024670512926162513,0.0689148289075805,-0.03021790673404756,-0.009688598403257531,0.0221098952796015,0.04251649560831794,0.009714197902327415,0.04778122465347212,0.0034942315955166503,0.000528618546825177,0.007491091971125297,0.006750075239692066,0.03261021517902951,0.039528104006047116,0.04512752877108617,-0.024917189954889785,-0.08469282414223023,-0.07671839867658858,-0.0041291727446122195,0.0663679717641461,-0.08276933298570233,-0.08317091097648255,-0.024967675832809788,-0.018123018197525376,0.03606858370147514,-0.005382797587499377,-0.07107346771265788,-0.07655584548578809
743,2015,9,38,0.02266166916082235,-0.0832781082986982,0.031454286406556564,-0.06702639911331365,-0.007906892773544505,0.006979690888904377,0.009053522028152683,-0.0625624013862438,0.0037417897226863506,0.016207740001615845,0.0010944511085839714,-0.1268125617287984,-0.007453983018765986,-0.051775387326427835,-0.10405554813077866,0.014676312872312858,-0.03486143088507376,0.06348738768697748,-0.028403539508255693,0.03229675158535805,0.00482610686334195,-0.030144183813129666,-0.07268528784155415,0.06997753050895028,0.09759711478850952,-0.016604693233768897,-0.019723818187136977,3.043528189139444e-05,-0.025413984341594476,0.03974774611954923
750,2015,9,39,-0.013850685495261028,-0.19405218707608574,-0.04940196864724555,-0.032512965536972915,-0.01994579632898441,-0.012861327078599993,-0.024285657263284022,0.05862463447644517,-0.044695299988447346,-0.03404868450575549,-0.0030586535996729447,0.10065885704224597,0.0122782437383544,0.11492292416990879,-0.09585452936337868,-0.017144767271559558,0.02826567108794875,-0.01649769260173084,-0.0530156916836918,0.000467742293005724,0.00606448914317359,-0.04701054081124534,0.06146485474616403,0.03242784568817836,-0.18175522228550134,-0.13860146660560735,-0.019454374455132095,0.014182702345073128,0.011545133136797947,0.019725783093608618
757,2015,9,40,0.01282368812966972,0.2963088784004406,0.0027474256896369287,0.11198492652548286,0.02389870570928032,0.027196032415720328,-0.010446722062528613,-0.03512500899043558,0.041290720131456515,0.08786218220192632,-0.04482994412213914,0.07469103029168767,0.057348890291629706,-0.048786428949058824,0.26556357285040844,0.012759693566619879,0.023577265740129194,0.032557765911640724,0.255890503517481,-0.05520021685913501,-0.01345140416882007,0.04595728986560266,-0.00457164357569273,-0.011312452776320647,0.008360036302053286,0.15912746867121674,0.022007293666005845,0.0131587711672283,0.0470276183768632,-0.03705308204464586
764,2015,10,41,-0.017837279207505996,0.04095184026724086,0.04239147669276666,0.0018182313076233747,0.04235267801488751,-0.06284053002191425,0.006185656150025753,0.03401872097576164,-0.09469049831320164,-0.07945658494805075,0.022049574737890154,-0.020773201652510287,-0.030033583443694223,0.09464585802471737,-0.026973848500196462,-0.01186103292580809,0.008748846460752358,-0.05133356116405596,0.031675062433790035,0.0758163893024919,-0.02565985015598171,0.040931101771612965,0.04246433003620265,-0.06727901635629863,0.02113898162350747,0.024497534909174945,0.01723782393525286,-0.020174219580545216,0.043551183722053244,-0.027252930926961683
771,2015,10,42,0.026395033039275484,0.04861469538889995,-0.00016302718070593247,-0.0025777515959383157,0.06081108841747063,0.07304799887656377,0.020850022023004344,-0.012951776322370434,0.05410862598914412,0.05248922517000287,0.11727274579845681,0.023596990391060002,0.043925401703526656,-0.08623271839484681,-0.03503031857305783,0.025707927969196298,-0.04181966954296934,0.05631695677689619,-0.17434649230801735,0.04679819022573395,-0.007453931850041395,-0.017339645273061866,-0.036982997551323615,0.04001119384549967,-0.005669630504507084,0.016999275913526235,0.02428787347957373,0.01978942050948329,-0.022892896477829217,0.031162267128518994
778,2015,10,43,-0.07349493513794336,-0.07354107101945295,-0.04667402645389951,0.004380601607447909,-0.06813866760153608,-0.05944319045540436,0.011346211077495116,-0.0061157025120147646,0.11085839254001373,-0.04231944734642634,-0.0503190316944061,-0.026844146787310952,-0.09037686881222662,0.01983359854664779,0.01932170820983581,-0.0007856846927952743,-0.010626757569327627,-0.006414847806081148,-0.09279034945984155,-0.0684104860358643,0.06931439141981843,-0.06484947638272087,0.021058074328886844,-0.07754225351275135,0.01685960632476524,-0.06478558465953166,-0.023168615188467356,0.0016720178942706276,-0.12847001816784165,-0.046500359629121246
785,2015,10,44,0.06493909019606026,-0.003658904090120596,-0.044527438967411515,0.04241827420376021,0.0009312592885610815,0.04094305111257457,-0.03142224919422498,-0.03137215359297274,0.34178126574365986,0.05152867378823678,-0.014447305578410563,-0.056144980759967655,0.06409137005528431,-0.023469039321720397,-0.0042007831968676745,0.00844974891315542,0.05151380857351828,-0.0074481179055566615,0.07542137816040695,-0.018810630573544374,-0.05656168384193194,0.014315038686973924,0.021825383704859647,0.10097846063948857,-0.15820880739851184,0.006887372235384603,0.02106822278544862,-0.015428909977283634,0.044755489000945614,0.08594014751729229
792,2015,11,45,0.06737577356083757,0.08067982428865172,0.07679614973172244,-0.010488002757868542,0.01573847401139772,0.05847085380527539,0.06749979511334048,0.010713587840532446,-0.13246190406470992,-0.03290393353776422,-0.006562665854544902,0.12214051718939234,-0.0025185029268078862,0.09597187881689817,0.05142409490235589,0.019666495158063624,-0.022646064814993427,0.005994771027461487,0.12260339877098358,0.1038437775323946,0.08644274986902611,0.10796092573916538,0.012032055280378984,0.0001678888460054928,0.2926140541812512,0.08728797793825316,0.021946021967286455,0.015198075754175644,0.12118940300990011,-0.0001881149721503217
799,2015,11,46,-0.027786757810157603,0.014650254628693737,0.013459765350219755,-0.10460093907555501,0.014249396772601841,-0.09287537239043109,0.014508710847476847,0.01432574964929234,-0.12923922795020293,0.044976124408254936,0.018811683645686417,-0.10924405354330335,-0.0011150758918143655,0.025896819646876512,-0.05158994145822238,-0.02439747041748186,0.029775333877433363,-0.013754737269411565,0.08454168461300182,-0.040863887671280685,-0.014132364303923173,-0.07702285077051962,-0.0754008809618697,0.010313094592654393,0.07493230174081256,-0.015554990674173319,-0.03183230440137219,-0.0005900481955428694,0.019697577124965004,-0.0012354428376573079
806,2015,11,47,0.0007364079837084425,-0.0732890602427625,0.024059267959371855,-0.08022460315515056,-0.022553903961362032,-0.04687544945862265,-0.04176758310781725,0.026488636914420383,-0.1332639748070762,-0.012335899546092599,0.02308825983825491,-0.08935397408143264,-0.0003864075057870009,-0.0627345222362129,-0.04981413486306008,0.002757800619389128,-0.013344935901816624,-0.019185373057776234,-0.029124584009754373,0.003190125526693288,0.032475438614805174,0.023814413858937566,0.03348398369872041,-0.0726361363120297,0.057297212619527915,0.0073474090082590315,-0.029330904661265422,-0.011110705157570067,-0.037941247201148,-0.03562735429660524
813,2015,11,48,-0.09062584734370538,-0.15057157703579305,-0.022162248625610448,0.12931423596594915,-0.07952560427820532,0.04786233144744356,0.04002197616812264,0.06645442764182152,0.18743928224469997,-0.05447827197210853,0.00703691510537241,0.0756964019491062,-0.0646234479669987,0.008245951392991113,0.1154302023847491,0.025826487812804055,-0.0035347202971949265,0.035972917902697965,-0.03382938972905858,0.007189174823325928,-0.1037033764994374,0.07035282210402616,-0.018300975800722097,0.04079232410178446,-0.26680615483186343,-0.10322050456956655,0.0336421455533884,0.023287856398812368,0.0032291980402414655,-0.020247465463058445
820,2015,11,49,0.13817284759834836,0.17065499438846987,0.041546387864144885,-0.009903972690928797,0.09398858873075056,0.029332294358069833,-0.021919969844202414,-0.061519319482323254,-0.1334000990751545,0.016845565340967372,-0.0492855693219294,0.08050146375257428,0.04368538284658485,-0.015047627949102083,-0.10719124693827353,-0.015152458288622772,0.012057408693675553,-0.03100655267327046,-0.010707067137406545,-0.16637202861643252,0.08444189970490146,-0.10304428632617713,0.19858566643232312,-0.016945218391991923,0.26972726882609765,0.11348597562214646,-0.016241342222430122,-0.0255882202393376,-0.08182758058659745,0.0598249837649123
