,year,month,week,pct_de_노원구,pct_re_노원구,pct_de_강서구,pct_re_강서구,pct_de_성북구,pct_re_성북구,pct_de_강남구,pct_re_강남구,pct_de_서대문구,pct_re_서대문구,pct_de_동작구,pct_re_동작구,pct_de_도봉구,pct_re_도봉구,pct_de_양천구,pct_re_양천구,pct_de_강북구,pct_re_강북구,pct_de_송파구,pct_re_송파구,pct_de_마포구,pct_re_마포구,pct_de_동대문구,pct_re_동대문구,pct_de_구로구,pct_re_구로구,pct_de_용산구,pct_re_용산구,pct_de_은평구,pct_re_은평구,pct_de_중구,pct_re_중구,pct_de_관악구,pct_re_관악구,pct_de_성동구,pct_re_성동구,pct_de_금천구,pct_re_금천구,pct_de_종로구,pct_re_종로구,pct_de_서초구,pct_re_서초구,pct_de_중랑구,pct_re_중랑구,pct_de_강동구,pct_re_강동구,pct_de_영등포구,pct_re_영등포구,pct_de_광진구,pct_re_광진구,pct_de_동북권,pct_re_동북권,pct_de_서남권,pct_re_서남권,pct_de_동남권,pct_re_동남권,pct_de_서북권,pct_re_서북권,pct_de_도심권,pct_re_도심권
771,2015,10,42,-0.4091746364229344,0.6868806975822435,-0.000575657885986347,-0.14826173461579206,0.6356690622861054,-0.05736434108527089,-0.19318699670906636,-0.023068558765639513,-0.36264849269439126,0.36278455955130307,-0.28817881464235284,0.4247680516337231,0.14438062256158668,-0.2457931827987917,-0.27442617613543874,0.05780489307943526,0.49368210073781427,-0.04037267080745344,0.08763579164214552,-0.026461210571185112,0.11503974692643193,0.20109391577946067,-0.6127341876093956,0.04402515723270439,-0.16839636362099364,0.0038609181884747823,0.8529038645997713,0.08220271348762975,0.04635817589140734,0.13086741696404047,0.4086536971412631,-0.06008820286659322,0.42640230368307797,-0.062355148438361985,0.3278243524947886,-0.6920415224913495,0.2094754024802532,-0.12624140565317032,-0.3699559001151651,-0.03703703703703709,-0.10851298586084535,0.21298354824366394,-0.09054717620907482,-0.004875195007800204,0.0036932987144531193,-0.015197311407494696,0.08599988954547944,-0.19933244325767685,-0.19675314932258658,-0.07968739781570877,-0.0872835890693372,-0.08292666460921261,-0.019880151870338758,0.016660889858148842,-0.03216183815327023,0.025299351127165526,-0.03581221840244553,0.17534273852912063,0.1503765527030223,0.0020216976565385902
778,2015,10,43,0.17093435649042577,-0.5487938596491229,0.010214705482890274,0.1031203566121841,-0.09552030691079849,-0.2700892857142858,0.22169532285075322,0.017578006204002072,0.1293323410588989,-0.40005256932579847,0.12537117737048198,0.30844523539880275,-0.38517785643664393,0.27943046020849227,0.17034396994910317,-0.20302942033207116,0.12823685771413462,-0.3136319763810824,-0.13052291349786516,0.035685077066673454,0.19307900727689153,-0.13151281621712163,1.4691850570543759,0.01807228915662651,0.41123919997449443,-0.2875254194204372,-0.24217375815465447,0.06194690265486713,0.005781497609146369,-0.13986395908842653,0.39649052037111754,-0.04408602150537633,-0.39681001929658544,0.055048217416715284,-0.33179538729133284,1.0505617977528092,-0.34292792965668406,-0.318360655737705,0.37063869247710657,0.3566596194503169,0.10292872469987802,-0.08636055410248988,-0.34361821119350433,-0.1957671957671956,0.04091460796865021,-0.0336239847109413,0.08243237287388605,0.26730031682507915,0.2896508824132973,0.031466512702078564,0.11880209767249594,-0.0666150194173798,-0.07170033231105077,0.006297362922807581,0.011507457612274008,-0.012193810330456412,0.07529491516017073,-0.20448689046467494,0.04414223187051225,0.10635123614663322
785,2015,10,44,0.7787604963901713,0.32867557715674356,-0.04887496782884371,-0.09843750000000007,0.06678177917675265,0.6982670744138633,-0.07358478612372799,0.0021573340455209866,0.043769775894981766,-0.23074114640379684,0.1436410898238185,-0.1410784818821912,0.7568825872713196,-0.018243243243243445,-0.27675970554727913,-0.011973684210525914,0.1981473067768318,0.3362109806811606,0.0375620027535859,0.05452338463489581,-0.09086348338177652,0.057336182336182206,0.11867676801916316,-0.49852071005917153,-0.0653980488979885,0.1900562627189657,-0.028573293996188576,0.10833333333333339,0.12623734985858515,0.0432223686057196,-0.5662497472486208,0.012373453318335281,-0.11568810931779294,0.38428487345497353,-0.09109809589006335,-0.0652552926525527,-0.45308038263849226,0.4021164021164021,0.22618292528225292,-0.3004908835904626,-0.2095491400878987,0.019484994674519474,0.1790790436999825,0.5391812865497074,0.17243317278878956,0.04003844440797977,0.2723297131805402,0.040328947368421186,-0.3613027328884377,0.06628283555235726,-0.0585843676967267,0.09641009719628069,-0.012405185196905033,0.03823857101320227,-0.027057964261073986,0.023604724639089802,-0.0011677261949845086,0.013307135839957462,0.014474015769211368,-0.1205688166582023
792,2015,11,45,-0.6594889310385856,-0.29688418577307474,0.04218770510491043,0.11703856152512992,0.12968250239433332,0.41932773109243704,-0.13775448006826785,0.1413189807508124,0.4078762764688786,-0.09364617940199349,-0.34091712647988426,-0.07921623512946097,-0.26898410433197795,0.27924982794218867,0.5894630762901987,0.0067086163270735355,-0.018618170499486997,-0.07866766467065855,0.011994404212484211,-0.05566515543579775,0.060802979568064464,-0.10946446615021888,-0.1797672705847696,0.6184857423795478,0.27910869199528965,-0.11149856938483549,-0.1584079227484977,-0.25666016894087074,0.11134914731976875,0.07836547641779656,1.118273841236015,0.2088888888888889,0.17427622354026262,-0.17755856966707795,0.09959830395001124,0.21167066346922425,2.2689182574645135,0.148679245283019,-0.5366921856679772,0.6177944862155387,0.252942528253145,-0.08470523165018229,0.48012567122578553,-0.1364205256570712,-0.02497718934742499,-0.09562921202695729,-0.22392670056687325,0.18120922901799363,0.16426466603088796,-0.0053427304762990735,0.010793846112356231,0.05062920573303087,0.05475659276673639,0.006492299522039113,0.010047098683246158,-0.00896006797533122,0.19178313784632106,-0.02941176470588258,-0.2859536164672424,0.13544698544698552
799,2015,11,46,0.366373970905822,0.4241917502787067,0.4321185854988596,-0.24150928641251201,-0.43267669617934756,-0.3599763173475429,0.27495405061501477,-0.13656652528804003,-0.23703134259036795,0.20274914089347096,0.17986930123302258,0.20896032831737332,0.03611854291006367,-0.10827168796233999,-0.11325490065286448,0.2835882596114103,-0.28193823969223397,0.15768949549110411,0.0831808575793418,0.028876393786333443,-0.23124753874859028,0.2935634713244393,0.13886821727699816,0.48286755771567447,0.3203584507373618,0.209803580740483,0.47956060542534895,0.31486013986013983,-0.1616891164340426,-0.14434075857916895,-0.18311116700201213,-0.18272058823529413,-0.15875701834004552,0.02877132862140397,-0.3026606863799648,-0.4310595065312046,-0.5860235984666986,-0.2994415243101183,0.9899069594343135,-0.4918667699457785,-0.1827371014301441,0.09304532341511118,-0.09732758388395579,0.10722912353347125,0.06831935880068252,0.22794258373205745,-0.19511064995525695,0.012342475908080353,-0.2745688272543473,0.2996000000000001,-0.19680990101098317,0.08044453761798498,0.026440818083139916,0.011625595725109017,0.05307123574619643,0.012270814725713786,-0.22284847475572267,0.16113722343230585,0.4381048717281777,-0.015553317668121402
806,2015,11,47,1.9976412445243175,0.42009132420091344,-0.3420930378404853,0.10499505113823804,0.20158177435044355,0.24551341350601286,0.047654806402349204,-0.052170951309086444,-0.05872079598648161,0.16022857142857116,0.29384684225704993,0.04178989327504179,-0.09182683440305817,-0.23633832231117313,0.028610304488509097,-0.2184143222506395,-0.011083685179170577,0.3154970760233915,-0.09000597978196745,-0.020542163382390566,0.10421263930768832,-0.03747807134123626,0.011610481221900892,-0.3913470993117012,-0.37792043092978755,-0.019889162561576246,0.012842174615319557,-0.0748404467491024,0.07586948236604751,0.1415439611881859,-0.11802059760772166,0.5778227620332883,0.19783284251617972,0.20229007633587792,0.8810632518432284,0.4200680272108843,-0.17916953014793646,0.4830011723329428,0.07299958106409732,0.4857723577235775,-0.20071124723181188,0.04204547437485795,-0.22308211082992246,0.013245033112582627,-0.1585980409204657,-0.30136393709603526,0.2216713105288577,-0.30341294061651314,0.16239106328353348,-0.022923976608187235,0.18493324626260454,0.07584119982154225,0.018905881677171665,0.03104078225414031,-0.07325775080661856,-0.059237861860252705,0.07257543687707879,0.008137207365135568,-0.0082828272775195,0.12233299775923112
813,2015,11,48,-0.6397007394084732,-0.019935691318328175,0.16734350990358182,0.10699740836727134,-0.15315521597387483,0.29784688995215314,-0.041322256534971014,0.16158455608460498,-0.29482890887033486,0.1910953506698192,-0.14214232816269623,0.16412173361074855,0.6708594707621311,0.19393801276207823,-0.5226144231575822,0.22258580570098885,-0.08127212735724088,-0.27897310513447426,0.04272640422176344,-0.010083650190114035,0.08306874730817126,-0.020752452360489837,-0.1516945658173886,0.1299587147729313,-0.1488671180190162,-0.29612992398064963,-0.46174531147540976,0.2572352465642682,-0.012281798615031536,-0.030227065717671087,-0.06586813282715875,-0.08481824661439785,-0.0675764045847218,0.047835497835497565,0.5278494069107789,0.08233532934131738,1.0884100439920386,-0.48985507246376814,0.1510094520970906,-0.1715849130349817,0.20183049882873605,-0.011719166163570938,0.025106082036775,-0.13445378151260512,0.08884250180269393,-0.015095155709342833,0.23574886828979125,0.31384933394579706,-0.022180000833426416,0.07417814346735896,-0.07532714372869154,0.03845842295389401,-0.04983385852008637,0.11673418485920561,0.04824383776976937,0.022917074760863354,-0.036550703415923924,0.0072226084822704095,-0.02132389978982907,-0.08572048611111138
820,2015,11,49,0.3465698339515373,-0.19028871391076108,-0.15846467568735,-0.06020066889632136,0.38026534690502434,-0.15242952019517486,-0.10578154259703032,-0.05135722837108181,0.13949590462034744,0.04652211830511499,-0.18274433481922203,-0.14078640453182267,-0.6042747749011248,0.07763204537398116,1.5798597783087223,-0.15874620829120323,0.0001966104360819898,0.02480632287346407,-0.02331462859694111,0.02300670640834568,0.03349418080290545,0.14705981536905077,0.16919533921974095,0.03367752184273254,0.1696855972121163,0.24261168384879706,0.6640780938123749,-0.28223593964334703,0.2492659021919359,0.07647065413441156,-0.29403246525750315,0.22741433021806867,0.09068016189418637,0.30427597603800893,-0.43267631103074156,0.022525192649673897,-0.11913349275566176,0.40826446280991724,-0.097890751757707,0.1266808209483372,0.35167600240661523,-0.2348944546256705,-0.32582643440266745,-0.06032362459546936,-0.2768050056600534,0.22307613484988265,-0.36503530535297357,0.04295555855734157,0.34728198100164054,-0.15377565982404706,0.11129214549361666,-0.09145870162469116,-0.023825907733631135,-0.04377887611475206,-0.036666413570092926,-0.02163336546015593,0.14790837260015066,0.13918000800798325,-0.0840304317474595,0.05981485877047232
827,2015,12,50,0.007254972762519518,0.21645483238079022,-0.06683683707581334,-0.04347407906126732,-0.24945057054615472,-0.0824154956323585,0.27426771474206935,-0.07982270883121234,0.6270688680768608,0.49885057471264416,0.03930179307687043,-0.030241714512144524,0.41098538546794816,0.05586124401913861,-0.2327622687502685,-0.029761904761904656,0.36784478691618205,0.10484117287721473,-0.18164694139106818,0.04263698909970404,-0.1965257649039993,-0.03495555220732238,0.03186689446477109,0.10712938513768355,-0.026322682032477673,-0.25746681415929196,-0.017924077440635622,0.32092092689918816,-0.2670438836348823,-0.06171651050357241,0.6793489049162968,-0.266497461928934,0.014548549873986794,-0.28370816175694236,0.736958531221114,0.4314492753623189,0.2731680208493026,0.079225352112676,0.04148201438848931,-0.03015075376884424,-0.43908935544946315,0.5379199220072306,1.5183847609193455,0.208614593378335,0.48188365017354795,0.07020777479892759,0.5584221192576464,-0.4410698096101542,-0.13167174097993994,0.13744855967078196,0.037351877073361406,0.1241720379702338,0.004960235866441121,-0.13782870954862836,-0.02870159653122728,0.1032265236208425,-0.10432406182206588,0.03996719518862757,0.15782794032164338,-0.015976110488987838
834,2015,12,51,-0.006744992295839913,-0.07450012909148307,0.27265360176216924,0.24917348446760168,0.6345576718150188,0.08802428256070627,0.008063181907473682,0.029284306471769606,-0.19890289984817444,-0.376001192910702,0.08403806912810707,-0.025198031527145615,0.42436155054619884,-0.16169706582077725,0.1592267251911348,0.34167059933931077,0.058159086009915706,-0.14978821717366197,inf,inf,0.44332936818345203,-0.11187805579522603,-0.08954321775320251,0.06224367467979097,-0.10651479488903837,0.45251396648044695,0.15091661597547712,-0.3265513733468973,0.18194061151127983,-0.16102617885522963,0.38317135102005095,-0.05017301038062294,-0.0850220140846275,0.1554310796645706,-0.1837747919021684,0.03685329553508154,0.22629613463310538,0.3186514410005439,0.4321349242532393,0.6336355785837651,0.8378106404704062,-0.25663629160063406,-0.4487078529618973,-0.23404255319148926,-0.14396404772973848,-0.11019257867543464,-0.146341350608426,0.6300544548719731,0.20423413708320792,-0.17244573082489145,0.10228745453844534,-0.06583539743301103,0.08544448228109625,0.21163954943679641,inf,inf,0.20140755573658198,-0.17789836906833345,0.31658343498548813,0.031009720843242272
841,2015,12,52,1.1777529816731058,0.4316843345111898,-0.030267255369230472,-0.049413357400721614,-0.17291147629508707,0.7278214557443572,-0.28379247977253874,0.16521957299838008,0.09569345540861329,0.19914882964075575,0.14641802204477128,-0.046231532041565604,-0.05574365630231537,-0.1723898716614637,0.17091321809580617,-0.292232916573402,0.26601082533285925,0.35419411506368026,-1.0,-1.0,-0.3278454405051643,0.24937032239493395,-0.14344537008189417,0.21353530837875456,-0.31547635848174926,-0.07692307692307698,-0.3941705277954163,-0.16945893985168903,-0.060200742370102756,0.29322006877860995,-0.2242431751015549,-0.024980483996877356,0.019960284534275674,-0.12076710747081854,-0.05179029977783567,0.11733880154932752,-0.33730915835339215,0.060206185567010406,-0.3393157262905163,-0.4701875367925322,0.09030216822320591,-0.0323488045007031,0.3388797523459419,0.5179924242424243,-0.17318893051663875,0.3925874403815579,0.053954359439281285,-0.01435780794654895,-0.2014402301617324,0.2980320835664987,-0.016160601373198635,0.2897447643210358,0.07112206833185786,-0.04514419828597904,-1.0,-1.0,-0.14734716227347955,0.28107623318385566,-0.31042344286172396,-0.26828160765089104
848,2015,12,53,-0.33722038788744135,-0.002958579881657042,0.04985987007357795,-0.1657963446475199,-0.14398487315153985,-0.2125746493994496,0.06890357899730626,-0.1138785046728974,-0.12450583554529393,0.1532776617954068,-0.12906552747446576,0.4288987778958555,-0.09946812219245205,-0.17015926236378887,-0.16333456008763525,0.08248998524140827,-0.31481712645112947,-0.009581358082393132,-0.16838293630765178,0.09589718240237266,0.3714543990861381,-0.15809499570515084,0.059471887272799284,-0.0884694947434046,0.30122416068025215,0.44333333333333313,0.6496886702081337,0.7375440917107585,-0.10738467487236236,-0.07988580047403593,-0.38300372449247255,0.34587670136108883,0.13463753258916134,-0.04157255486895395,0.5015459224319985,-0.31764157539035165,-0.2276170543784264,-0.21601516919486574,-0.4136056775059226,0.6294505494505493,-0.2663987876950734,0.19433139534883725,0.06093448940269752,0.21665626949469763,0.11467900388393937,-0.19821619693185877,-0.20494059649396357,0.07067137809187285,-0.047073750106483514,0.23088790033707052,-0.008940915225941648,0.0001446846388974965,-0.04529574813044579,0.11879107265497146,-0.08265905245817151,-0.0025710330278858606,0.11880359832061815,-0.04984423130775684,-0.17935651741327263,0.5494985643543753
855,2016,1,1,0.1211218070660558,-0.018540302200095504,-0.123886942540408,0.3836619718309857,0.18574504110742418,-0.07462318917767397,0.07074024914127874,-0.02221007450599266,0.20277697697446784,-0.09665919153585145,0.052364130201215,0.30318860939169157,0.04651596847780981,0.5151515151515154,-0.03769074329357125,0.16353282778451272,0.31066079527475954,-0.18886482056085685,0.20096611189720504,-0.12559514859920828,-0.10781973024390668,-0.032140157132630076,0.3074369292083743,-0.06253370656668078,0.41221726339435993,-0.023509208266713988,-0.10303231403616109,0.04737535861052944,0.22512299620826992,-0.08319588815158563,0.5081535139179381,-0.3313503866745985,-0.06555329063130044,0.14584322356969226,-0.38652287125523443,0.3142930327868849,0.26386999488132523,0.1987119856887296,0.9707139313710591,-0.1866963402571712,-0.03227169811320707,0.13664841182913445,2.440408626560726,2.040797142319985,0.293699963290756,-0.07017339695100644,0.1868578815560198,0.13027463460631772,0.19362109884893708,-0.2830929693535926,0.3163070813584241,0.11302980412854358,-0.005841498107050813,0.2157547399140567,0.12765509640982287,-0.04115277414859253,0.0073770221264799485,-0.06502530020391228,0.4180871748633257,-0.13237975837702298
862,2016,1,2,-0.37769161058403844,-0.18715894077775874,0.5102055166855537,0.003353465436120251,-0.043914686928658186,-0.024003442797822516,-0.11300168614910322,0.13476832723131493,-0.2954149345365834,0.010205129258126,0.03822186507569114,-0.33123625888414543,-0.0862850008917424,0.07400000000000007,0.11380211449114097,-0.13029219363279554,inf,inf,0.008856691832554997,0.08460590737978202,0.10500374245044952,0.04585508616024825,-0.12915879079996073,-0.027656920756468306,-0.02350311298493657,-0.28390944006468555,0.6144642939716698,-0.1631625703286942,-0.14861348756310366,0.21692745376955846,-0.3313663423269029,0.2019572953736657,0.26636536447220394,-0.07439203525379479,0.5320648820060987,-0.1770122783083221,-0.4161382205778975,-0.27984718242597884,-0.2898908415515691,0.1307941070786922,0.3166307145718801,-0.2563865366825585,-0.7479369744958659,-0.7625819216025721,0.023801502944101216,-0.0009615678134256012,-0.07893797782331757,0.1383232960520029,0.2115864877771252,0.006262657734849686,inf,inf,0.1453132795399268,-0.17618813085099327,0.05062445725044551,0.006358691417136519,-0.05366367182421927,0.05760258481421676,-0.023348074538939168,-0.016139633886760096
869,2016,1,3,0.3426024340536036,0.027852683683646795,0.08419293218720147,-0.031027194589263285,-0.13162568807339436,-0.13928549984989513,0.2822281732640388,-0.08312406023916197,inf,inf,-0.04264790851885336,0.027579706581427832,0.7903740717607051,0.39432029795158274,-0.13969380874214998,0.05918839360807393,0.0,0.0,-0.09763822283926793,0.0724535622977891,-0.03222278362497222,0.14057486188759127,-0.12820999900786734,-0.0697033225335113,-0.19399497538756916,-0.18238532110091754,-0.5591315851782412,0.011397921555480917,-0.15901151679501557,-0.048457192524989035,0.29312578384360033,0.032642487046631974,-0.1621164151977348,0.05110029623360157,-0.4273399413069472,0.02587176602924668,0.23868067590987874,0.7787356321839076,0.09549779987933182,0.25534522674656146,-0.26209652169828657,0.12376395534290263,-0.0934154632101255,0.2882812500000007,-0.08528144301291662,-0.025307694622490495,0.16034614046568896,-0.31536652799669274,-0.17631812186257445,-0.057158781273222714,0.0,0.0,-0.06432117199733856,-0.02199893156621524,-0.05625082802157533,0.025339216975313716,inf,inf,-0.22470607257957964,0.11750688168777934
876,2016,1,4,-0.2517388415681756,-0.06588399720475191,-0.19581571451643687,-0.04723127035830599,0.5490561293485241,0.03961128650355161,-0.1939428720985119,0.12159450537880856,-1.0,-1.0,-0.07240553605997135,-0.16176470588235325,-0.09958571567012309,-0.11101836393989983,0.7103981330289677,0.14750974831619978,-1.0,-1.0,0.07165714772093845,0.007894141079091366,0.00926991088342688,-0.052753623188406484,-0.13495615327774402,0.14634738375160916,0.7614669599505337,0.5305206463195689,0.5857278327256721,0.13657527976387795,0.524636727201206,0.007878511075588124,-0.04337666131152362,-0.08354239839438005,-0.07045283581353723,0.12407572296852631,0.16225033445208492,0.19898430286241897,0.8184983166455335,-0.386308562197092,-0.009844531023906145,0.11224415997685688,0.18223944516819635,0.0772318249498285,0.09355599403243664,0.00545785324439052,0.04925535181246121,-0.000177899418406402,0.08594992250870481,0.15006038647343,-0.09914500413707661,0.17165517241379313,-1.0,-1.0,0.06720828091338005,0.0013548464724637554,0.015028505037808282,0.049563274949936176,-1.0,-1.0,0.14436693813714307,0.059481454218296426
883,2016,2,5,0.05142213998206846,-0.0431204739960499,-0.06783816204620274,0.019917582417582125,-0.2486000248451442,-0.10221431395808622,0.0539349671836038,-0.041870427299476876,-0.21463601033514812,-0.18490798709922207,0.24384383557275124,-0.0061403508771926685,-0.29436093765915783,-0.26009389671361494,-0.26661131618908895,-0.15173572228443444,0.08597754280724379,0.4993109784106571,0.09974915392230699,-0.1465141284569227,0.05161408021711411,-0.11497493734335784,0.12539770303143194,-0.11552053950653285,2.0222278095953095,3.2912249041281303,-0.15584967930004368,-0.07315903094267229,-0.3330559274966576,0.0876958093452942,0.31037213740458025,-0.2701888858472491,-0.116714840790069,-0.0012360135310954812,-0.40375605815831994,-0.07517220724767881,-0.5137468902086741,-0.08573164249373533,-0.2150761120273782,-0.35356293936175587,0.08454913754297899,-0.10277777777777763,-0.03774149540113525,-0.26176115802171296,0.11215085657179569,-0.14602529358626914,-0.3902776941148123,-0.030594831789370946,-0.09318892771789378,0.06428937084066866,-0.13028619767451954,-0.06624108886359714,0.019957698920598732,0.13612958859692625,0.08602928889744921,-0.10311120051342382,-0.09935252610625434,-0.09253212687913925,-0.02487648700892131,-0.2205394190871368
890,2016,2,6,0.1837972589020367,0.30972136222910174,-0.2642904605335963,0.12320666987333673,-0.2345126233521666,0.37052157267968755,-0.08632990329619261,-0.010981170932627515,0.34407652252437937,0.2290471369107887,0.05309470446097175,0.28052142032724503,-0.1461213580421763,0.27129159616469223,0.011380000519872313,0.08825470782372391,0.3697046239670956,0.16524621212121238,-0.0670109425691997,0.09039386053896714,0.02272116245641742,0.13734023252693683,inf,inf,-0.6375503119782053,-0.8031856174105031,-0.006386170503781097,0.004347826086956719,0.6173249738561193,0.0883138279740936,-0.1798347496607854,0.5510127531882973,0.49769928405678066,0.9877222692633361,0.9420104314841158,0.09352331606217601,0.5662718517504219,0.8364119601328905,-0.24684894127382073,0.3005007041151617,0.12738523996831752,0.018920595533498785,-0.11140889258829023,0.34967320261437895,-0.06440455734719397,0.35518590998043087,0.9462486239309007,0.03772161448510003,0.12547885860462893,-0.04598779915532614,inf,inf,0.045435779133773835,0.1835943580322581,-0.026828978170654993,0.048125760482162105,0.17729016423702326,0.12682176252736665,-0.14516002900099023,0.25993499003879617
897,2016,2,7,-0.02982504467816871,-0.1833361349246373,0.28435923107202066,-0.12203614948910024,0.36730863949797476,-0.2873507527253849,-0.00950547282150671,0.0705908865137328,-0.3536022701487439,0.00581889506374611,-0.17178929015572597,-0.16067440199747773,0.13831021137243193,0.07552795031055903,0.07807815385535588,-0.15490191626555283,-0.13572083666163715,-0.2545713124746042,0.23634972787286568,-0.06532873168817888,0.026999896206695517,-0.2048833751510083,-1.0,-1.0,-0.44747653044606606,0.27256944444444486,-0.22065929902491077,0.01475155279503082,-0.25086417107232384,-0.20236917940047416,0.08662370428464672,-0.04070939137444596,-0.21604601724263728,-0.5628204175644551,-0.27659163601737513,-0.03857336693157576,-0.03639897545339532,-0.24218668339082283,0.6016578379438884,-0.29872766648619375,-0.12421309242098677,0.09735722199838825,0.6720090858870238,1.4096045197740121,-0.006079484727964712,0.12911060059074475,-0.04765898353511089,-0.09312977099236641,0.41090844201769783,0.2903325892012558,-1.0,-1.0,-0.12879980072072716,-0.29626790792601176,0.05447212724455852,0.04834897618726908,-0.14551016982051712,-0.15452932250902218,0.0550646571774116,-0.08722703062583193
904,2016,2,8,0.15161100072317768,-0.05831903945111461,-0.03483280641568964,-0.08950833450063012,0.18997848402726514,-0.05762167125803486,0.22971677862111495,-0.018355246630824884,0.24667647292898365,-0.14236914304158366,-0.0065703067779027124,-0.021791333414444836,-0.05992649828014751,-0.05145530145530153,-0.18244596518667644,0.29229681249953954,0.42611768151330365,-0.0012070241015456062,-0.14454142390411118,-0.06162613387550786,0.0030392032819388515,0.15086672879776253,-0.15368354630067838,0.1622641509433964,0.2623386213705159,-0.26966803092314706,0.40136260046987937,-0.05717732917426854,0.28361412125268726,0.13072443674176792,-0.4339283477048278,-0.056422569027611114,-0.029485234379279635,0.06040384368052654,0.13326563438555827,0.02229373449131522,-0.01171254306885039,-0.4220689655172414,0.15261169471234837,0.18569328760411574,0.011114917271850322,0.04630176751016801,-0.09178105512309553,-0.6994167461571509,-0.08934113228843177,-0.11101381086315998,-0.523077256946097,0.28507295173961844,-0.2561979812319354,-0.32828930391587596,-0.025734718916661903,-0.21521645603591932,-0.0850667263919378,0.0025268298354736984,-0.028365630338055503,-0.031309328735624975,0.11390888136082289,0.05519854634979282,0.10594628969960085,-0.04451432966871982
911,2016,2,9,-0.3840708935773274,0.21721311475409832,0.1317795850239567,-0.05426086956521792,-0.2777676473483234,-0.10805637724029937,0.04894437665864437,-0.13481390435334462,0.07795283525933949,-0.18560190267105747,0.5278454650823543,-0.25252857522594385,0.06110253307181934,-0.3555120678408349,0.0441042861985812,-0.322307499372962,-0.367735500337372,-0.2079223842195539,0.030628023025873308,-0.03866037998615357,-0.045197153771370124,-0.07886964357228643,0.06897317192202346,-0.29229323308270694,-0.08685090918220661,0.00913242009132409,0.15371786020915956,0.011353061604317816,-0.3055830414653078,-0.025557499940880635,0.18605658198614305,0.2122137404580151,0.24442942763887276,-0.20507714606954686,-0.3300310422047983,-0.257891809205952,-0.11074171033174729,-0.08613582121935337,0.23160774239863713,-0.08621139625924323,-0.06742832503110141,-0.1405055024319869,-0.22194976746379325,0.07487483850129162,0.0069800508716928444,-0.02664486699963431,0.9468876896630638,-0.3486171761280933,0.040908206653141654,-0.05267264923917292,-0.13888013774413077,-0.12599883954832292,0.17828565705033794,-0.23761672913191823,0.0009040225747578567,-0.10953596855657166,-0.09593474188788165,-0.07679060895534573,0.24238431991896747,-0.006932689435427575
918,2016,3,10,-0.11306236080178189,-0.5012626262626263,0.10681135634821404,0.13542020859500292,-0.15702939183832343,-0.2634477825464949,-0.11943762195526963,0.06062573411639072,0.5274006662533235,-0.31705537459283384,-0.32947771528379666,0.2181908703363722,0.0766886039590764,0.3238866396761131,-0.24993362298665067,0.41119779715465765,-0.08955416799236438,-0.2907897408134261,0.10271145373320967,-0.15530855927197407,0.12317694790935407,-0.015375593307310198,-0.29423705737805683,-0.021058622652248227,-0.029302594135356852,-0.037062937062937285,-0.1796173378186876,-0.2767857142857145,0.13194930363311275,0.07407227219263457,0.0037726664232689,-0.17403967254408048,-0.28375040272753604,-0.028508376869032293,0.8294033363630229,-0.35896989733774143,0.10506062069491384,0.16933760683760712,-0.14640347143539412,-0.2618949394939495,-0.1673995640261936,0.07087610743917838,0.5883429168844743,-0.20357914224004914,0.15065001529511934,-0.05018403976776853,0.18862131241689717,0.10014701558365213,0.049263002242366793,-0.0470155873780258,0.011571016151661784,-0.180069590336134,-0.14668935002815253,0.12073734655565294,0.00675271532344901,-0.02790962384900575,0.15377865964927828,-0.0704227560439078,-0.18595254648198667,-0.20550270651164326
925,2016,3,11,0.6341481788391279,0.39071729957805923,0.12668214745986517,-0.2005588290981284,0.33322161308084586,0.29560389757534544,0.13720626277342962,-0.11764705882352922,-0.21615700700521245,0.07055642769928472,0.10658049223492849,-0.20683208334233882,0.0909038300115459,-0.09235474006116196,-0.011341272531358748,-0.2829268292682925,-0.06535372232960934,0.09608778625954195,-0.005631618102932889,0.13783088540370092,-0.10379948923583104,0.08142724607137941,-0.08620279262534092,-0.24726119546415515,0.31612070613727594,0.21539792387543266,0.2791074358469512,0.307578711087483,0.1546975844864671,-0.3129849298716799,-0.05656782596646803,-0.04240922519775103,0.23325570333440182,-0.11414244433112386,-0.3033593682200816,1.1866449511400652,0.21179306474317117,0.2955687528551847,-0.04771541994239903,0.4633628318584073,0.021653933892188393,-0.07590282337491738,-0.18362847727665899,0.21059972105997193,-0.23772553667377827,-0.03925137258470579,-0.2702929698091209,-0.061577934573444626,0.17109467434341874,-0.18739522888459037,0.10066112970935581,0.08658371281926325,0.08541288004674485,-0.12260502607657575,-0.004538764886692137,-0.005705014432403344,-0.046913139140267845,-0.04390462761184466,0.06794398061386242,0.25374722838137553
