,year,week,pct_중랑구,pct_도봉구,pct_양천구,pct_중구,pct_서초구,pct_마포구,pct_강북구,pct_성북구,pct_노원구,pct_송파구,pct_은평구,pct_관악구,pct_강서구,pct_영등포구,pct_금천구,pct_구로구,pct_동작구,pct_동대문구,pct_광진구,pct_강동구,pct_성동구,pct_종로구,pct_서대문구,pct_강남구,pct_용산구,pct_동북권,pct_서남권,pct_도심권,pct_동남권,pct_서북권
624,2015,21,0.10834280761488779,0.1516653563421242,0.16656639261619377,-0.04148878361493724,-0.10950875830538576,-0.11361672287695568,-0.006191788835063217,-0.1255568546662852,-0.18052616944723698,-0.05633555989785788,-0.08989286981315425,0.06791926308093377,0.1589003135292013,-0.21750152544582813,-0.05761767845400523,0.20351622341424802,-0.2770989839744882,-0.027382325439520017,0.03674801780521508,0.0898563683516258,0.13651300311176096,0.04527081154533619,0.033950271809471966,-0.157221682982276,-0.03845056438509664,-0.07039090902397316,-0.000695155692601146,-0.02210197626072552,-0.029167189025053664,-0.09999503764857387
631,2015,22,0.03869509453145237,-0.11541184707137875,-0.04822680656285039,0.02863366983422444,0.08827983239855253,0.08269196551403879,0.025737091675445134,0.2805300599118874,0.2267009097983803,-0.010013196716086359,0.09282686998770417,-0.10290218051879707,-0.1013407098915089,0.10583104373114804,0.028364502508683165,0.0027587639111834594,0.44672717042758925,-0.04254830616521932,0.0038848291558573056,-0.03942654824801706,-0.16202519608571164,-0.05914456181118677,-0.08983278277896933,0.2090135024248081,0.0857253203368793,0.08980254734990956,0.027535110886177883,0.05108197668898229,-0.031210393468283915,0.08771096145355206
638,2015,23,-0.06181558408185728,-0.013639362526865373,-0.08330258466173968,-0.09059914353966125,-0.02995768992157266,0.003582830952020055,0.03233658507604398,-0.1879510976622687,0.09825874068689,-0.0195761580456425,-0.05853444817600695,0.02264079672714514,-0.05847813621750719,0.16305055335147434,-0.0511227487152377,-0.03808577803704738,-0.2678416238817355,0.01340148295293786,-0.06691894308653512,0.06192119374176386,0.347578911841973,0.05798054793273777,0.25995949618541103,-0.07116740322358883,-0.17248713442605956,-0.05648573927402034,-0.08664444313716602,0.06611188853633787,0.03031326444598137,-0.009935271027549875
645,2015,24,0.008849597252320596,0.06745438215529953,0.045987954769155515,0.8910331039041777,0.07769409919002324,-0.07569134873171168,0.04046812352061124,0.02346484876463717,-0.17329409628992543,-0.0494779637421332,-0.009125829600182822,0.07999729004304035,0.11241697306492249,0.5537047427108415,0.09583044843429,0.012604010526962472,0.0929479481277371,0.08733474121812779,-0.10970935829572237,-0.03345860824749525,-0.20761076489188968,0.005882439382127735,-0.2026520361946793,0.3951082335028553,0.31983279745257054,-0.007001046290677104,0.18048851773702945,-0.06724064907494498,0.010480662437300392,-0.030096981131334855
652,2015,25,-0.018535140464822075,0.019531999650153287,0.1484812775506903,-0.39738881548477367,0.07215188433497977,0.06446541955104679,-0.08467078870441025,0.02981402123655741,-0.005092168057477586,0.14058409943894623,-0.009117678378757654,-0.08930772068009363,-0.039165851018592046,-0.4583028111300139,-0.02870687666387972,-0.09401133579273979,-0.008093004185508512,-0.033164930500938494,0.13063569229911431,0.015755130991242927,-0.06604494288322027,-0.026281391400241993,-0.06422674613623214,0.20896032443714763,-0.2301895171495948,-0.01963568931255877,-0.11168087257201886,0.06580898272380309,0.12067268713138568,-0.017286245231915576
659,2015,26,0.08973085246263834,-0.07170759430072182,-0.16225644438472497,0.022326357534909747,-0.1710770568992439,-0.04656740282556149,-0.03168018934547012,0.35720996091883683,-0.012856007235275024,-0.06450657647967373,0.05776058623785829,0.12097764627972873,-0.014791528638309681,0.005013982673949702,0.008540614923544299,0.08001525455441416,0.013370525211977125,-0.023301336963778452,0.11493368205382448,0.12735856928754852,0.009680498037367702,0.07833407821787253,0.34337333168225714,-0.3854551191478527,0.2507747172696728,0.09844165405539607,-0.012508492648220959,-0.16967413927778308,0.10420217287911338,0.00877466959761719
666,2015,27,-0.16342403888686885,0.12118809567072764,0.08391896566287893,-0.028493700633556607,0.07355691432137634,-0.047359000430277076,0.0036205151907484634,-0.22822429408579048,0.3428365984416897,0.013671652364565912,-0.09048002739359906,0.37684387887951853,0.08638438763478185,-0.0875055571012604,0.022518208931226358,0.010810025682343793,-0.008559526962838793,0.02737093727245621,-0.06789444927523303,-0.15936942735145676,0.11093972239570293,-0.1017178279402724,-0.15323737455833042,0.09148579629470488,-0.04377909668662949,-0.053316764153040874,0.11319361923579363,0.1656870842651983,-0.20675429228448938,-0.02715755037994949
673,2015,28,0.053112650101425185,-0.05934254178719511,-0.021917560384609458,-0.07576708637761476,0.05707873479425318,0.15676410238494176,0.033377663339705155,-0.05123750518017367,-0.12660492654586963,0.08366154887321398,0.06063690364534402,-0.34961528370555284,-0.14443718299170072,0.08206651181944613,-0.12519656781482935,-0.015359728793550964,0.08265742390405206,-0.039934436763403136,0.1316579509679301,0.1144205154704252,-0.07210258952220194,-0.03299521898949764,0.017151416025605437,-0.17918793168456015,-0.18929024657841076,0.0446501162083206,-0.10700547712648789,-0.07559724390453493,0.045830240669339606,0.026293770062630895
680,2015,29,-0.03513652332707984,0.10004646475484869,-0.05164892829376144,0.07280503934581195,0.01658964075103575,-0.12550678614969246,0.07042020715032526,-0.08681041161597003,-0.07316542881502464,-0.07691345176313957,0.019693866279470784,0.11881464027634214,0.1255389078410185,-0.08948430736427349,0.17263271381858525,0.14676894802954954,-0.010639583306131795,0.12312601647522947,-0.013488647123531372,-0.03419072280168978,0.11621713067362949,0.1077632305332914,-0.08176436549540378,0.3579833355890678,-0.035301879344540876,-0.06197426532555583,0.05069978384086715,-0.10263995890632616,-0.06093111444566479,-0.009872387156363516
687,2015,30,-0.003135847908586342,-0.0681150750128462,0.00635895744464654,0.010506786812974456,-0.05148646526914591,0.13368270829888118,-0.11054459933119598,0.3067263398916611,0.3166091319602533,0.029607241849876065,0.014971732552409467,0.015865731105562775,-0.046984738054628106,0.4220836801550423,-0.07936016246819844,-0.16807886682728124,-0.03930560084608847,-0.10717281554426505,-0.16607571311651692,0.10044740185953516,0.1446051462038196,-0.20879834146169196,0.02697874812687351,-0.07647315812772693,0.3787014315063757,0.06157368647761996,-0.027253759648624976,0.030685287137944384,0.11181094929586366,0.016284336096383578
694,2015,31,0.10271859505050251,-0.027824100582114597,0.156460807143461,-0.002285277443402123,0.050700646774973324,-0.04150125999591425,0.0027868395942027835,-0.08600759389696222,-0.2093580055510409,0.006118927904325,0.20759264071697792,-0.0441610219687677,0.012887707615521604,0.09292229216403292,0.09780985893854965,0.14686686694714957,-0.03052217898901044,-0.027493145525245732,0.2401714540600881,0.03933386286642082,-0.10758491078581278,0.2600808269604853,0.0581870224917993,-0.11139827002408476,-0.1459832331547417,0.010922492394213723,0.05128392235357526,0.15947463556220054,0.025396651689411964,0.11322751735396253
701,2015,32,-0.05505368184500492,0.0271490677162447,-0.05456975691389643,-0.13819915125188353,-0.07871183047366559,0.05217707722419074,0.005494621520054643,-0.017864691344495642,-0.02777702824753181,-0.013131860893326075,-0.23485404543374844,-0.0004930586400671011,-0.02572788544960003,-0.27161580519739204,-0.10736536002296404,-0.034193639060910885,-0.13290812218064307,0.10796776317386203,0.016825903670155906,-0.14292002469881637,0.0076939173963206375,0.02094674115888484,-0.020380004212884772,0.11482018235522062,0.11062342156715221,0.001777818450871882,-0.06654429623005975,-0.047995915224782304,-0.1077374743933952,-0.08300555932855169
708,2015,33,-0.06025021600634717,0.220627233792827,0.013616871855494317,0.040897897878253486,-0.008117212444686661,-0.1094623047426102,0.02620641278365099,0.048914213994190714,0.17814922959117618,0.04736899417352891,0.0483078278165594,0.08103342341809894,0.05711356197016704,-0.028066759043902767,-0.03215814283363627,-0.04447343890971145,0.14421111060583436,0.05197475743896729,-0.15139533102961888,0.09497680981210044,-0.05546868324408105,-0.13727563871338144,-0.04710019470862847,-0.09064358792314164,-0.3406711092213567,-0.012089572665244352,0.03665473907064465,-0.09282293466346925,0.07088261636636184,-0.04088498247309669
715,2015,34,0.031906236791096054,-0.1873611251851085,-0.08870605645857577,-0.09643705483425313,0.09709566506714817,-0.017709722174746423,-0.05776790510736829,-0.1834359335178546,-0.18129776798498254,-0.03339424189107587,0.04859470751249595,-0.07726250564638848,0.004264215883281075,0.21241314577781312,0.07715747431178532,0.05483470335806717,0.22468801872729216,0.018733504667861167,0.05798209376686314,-0.02721143065948295,0.04359307710656357,0.08861815872429024,0.005251917286465124,0.12550134197757856,0.14836251942321765,-0.021724473506743336,0.03386474163081932,-0.16580959628225966,-0.010377134397101195,-0.008618559217614563
722,2015,35,0.06302992494308501,-0.043265750017489224,0.060802725717875594,0.31220130122776424,-0.004452822046040028,0.20581698364284273,0.060784673808189416,0.18151421992721972,0.12637502977409443,-0.015876687354040797,-0.1145535100517725,-0.038088070834868426,0.014526674041014376,-0.05358245893178604,0.06251427713752733,-0.048434833033201175,-0.1476163265689695,0.039169931726942275,-0.08344700102711522,0.10962146824077301,0.05420369404544001,0.09604634347723184,0.05028065127895398,0.10026022119540468,0.11875376651077807,-0.00958030338642435,-0.02702428968086923,0.07734689257872085,0.07056954158627038,-0.008449047363455087
729,2015,36,-0.07230765910342485,0.05008529310902721,-0.13279374899006913,-0.054497506725467826,-0.05139356299720799,-0.027286440213689866,-0.0077136711192836716,-0.12168949746229407,-0.23091049573293965,0.008652021598993143,0.10096730924265351,0.22652928022880325,-0.04911829929947886,-0.1087177660827886,-0.06810210666444727,-0.07550811990447903,-0.029448038014420752,-0.08865907045559862,0.11927767983434157,-0.13965039095637222,0.06308323602812771,-0.13245613641165843,0.03954310685737905,-0.1987219613501462,0.12125492198387322,-0.027103020751468865,-0.03608613019786089,0.1999600541498705,-0.00797547239844898,0.07950132194527448
736,2015,37,0.12332235158487004,-0.03194722797865779,0.12338721328275493,0.14688248602871612,0.04878347678500372,-0.1147562541339856,-0.05912660118357138,0.17592479388669569,0.0864823819054692,0.09185085166447715,-0.007515270649877448,-0.12128830281836733,0.03954286699041054,0.15345780145182886,0.059120889168044366,0.10927617756972063,0.22518983809034387,0.04143775212062506,0.13074419953602212,-0.03733212247259898,0.27067494980965123,0.13198255071006448,0.09821494298770372,0.05884215036761664,0.03283106994101459,0.12409028136872324,0.09036417970770083,-0.09120371124096782,-0.0355962168501438,-0.04878610631722635
743,2015,38,-0.04904199171132084,-0.04269239259903845,-0.020339753820633133,-0.20925900771317751,0.0923713421742709,0.05927532935182711,0.09837623281313257,-0.07192285380365804,-0.018041971305116644,-0.08274670368732873,-0.011631072157043953,0.0006107523566023509,-0.01965879149850569,-0.11588857327489843,-0.05722612470303767,-0.05755338645996222,-0.14194869713389546,0.1018418462376407,0.0568343773273019,0.10872420265902849,-0.32498615693094424,-0.031582444039015,-0.054099735880380306,-1.588212604186623e-05,-0.18102630653858043,0.05718685009749813,-0.0803623937225374,0.13317713256578068,-0.007543145966635079,0.030192969334820408
750,2015,39,-0.017841373459059895,0.08296703578268638,0.08438487646668014,0.11507287512565312,-0.12701303464113634,-0.044373175862844505,-0.050719905992386405,0.04970931456230687,0.05698124550329142,-0.06836244146577397,-0.060228436685524356,-0.11757457900939228,-0.0481586038902212,0.3264633425296275,-0.002002768767433327,-0.031887590705939384,0.059415752006344524,-0.10226778113226853,-0.093528093651704,-0.053170594432741636,-0.010869558288588599,-0.18692212807271813,0.014752008892533697,0.5160198816776942,0.30166387542533646,-0.07937129196607362,0.023474266104894337,-0.11736986195137289,-0.03549755432541213,-0.051784072922005486
757,2015,40,-0.13067894357142462,-0.010954515718823554,-0.055522015094339405,0.2894797556178721,0.031245004057995907,0.15776474972683152,-0.018853452042819407,-0.0036883003457440777,0.023815482155704615,0.2159053525973602,0.09736693598153257,0.21464723680930575,0.1422084174681959,-0.3431908563322208,0.10379622771816988,0.03294783687687475,-0.06673857248366777,-0.17106898283858252,-0.04661312791898797,0.15420827139481164,0.4518133265999862,0.1695783537423714,-0.08783777809778559,-0.2996482224944428,-0.12777865978842218,-0.09220400475648027,0.02805366863802239,0.09057897920766766,0.20934209142923144,0.06311431937615541
764,2015,41,0.12291837133498595,-0.023105011471815984,0.0579369122003377,-0.28601610984453574,-0.01418683537127563,0.010563644777421999,-0.05730390009867126,0.07789238274185761,-0.054505104721992215,-0.13279475859424472,-0.0763245209748944,-0.11083244348202304,-0.05781630217903555,0.003946484755861679,-0.14069020734747084,-0.033769209985164306,-0.007443728549154871,0.15085481396595024,0.33031350222891187,-0.09087372935847204,-0.30247323798200476,0.17493949117373653,-0.028426661209452697,-0.08322960991126738,-0.08099097310974934,0.17509700551502605,-0.03814753372251556,-0.049147118412680824,-0.14652451452529958,0.004786180692985198
771,2015,42,-0.017290296775331893,0.030914336028922573,-0.021768138722240815,0.08976806406893933,0.03719960558976365,-0.18715428156591196,0.11755035572391836,-0.07129809143862376,-0.02369117674491239,0.12014354405256111,0.06046252673627883,-0.049439237252218105,0.014055062089776804,0.3100388875001001,0.13584562482477436,0.09860308562124742,-0.017051158607984118,-0.06247268237204906,-0.23961985964849764,-0.06578074859480121,-0.043663684700918415,-0.1084170467131792,0.11815469546454538,0.3229540017241659,0.09315652546881248,-0.11073415070034565,0.023946582347457834,0.032447203237495836,-0.015199274888573866,-0.04964120767518754
778,2015,43,0.0070095130059599775,0.03661197739127586,-8.018295649425689e-05,0.0651844444882912,-0.1114735257907783,0.07323440714991714,-0.0018990004786548775,-0.03868623307686547,0.07312645522780703,-0.10760822783095347,0.044994367455984285,0.06852056687371233,-0.009237017741580256,0.03704586238117824,-0.05568365846705092,-0.010728388720876225,0.06654361187723201,0.18980484362311922,-0.15413235705162243,0.04798087063237477,0.030821071445685355,-0.025763893191929066,-0.07675366032229525,0.07723295976199851,0.0028837610701106797,-0.010060599044361962,-0.004523982028530549,0.044157699287028285,0.011579678445657215,0.043859745918170656
785,2015,44,0.1329085970841355,-0.03400267301098614,-0.016032237962783746,-0.0016071839728469817,0.1382385102384316,0.03240455765762107,0.047707418166155646,-0.017372084199744342,-0.08658012911468849,0.021078222158439353,-0.03111076221886666,-0.04840723874033015,0.0442935513762408,-0.04902477864311405,0.15603311308489531,-0.05793754409692209,-0.09431081040880485,-0.07537554122800671,0.14855480895521178,-0.008424604315843354,0.42103386954982214,-0.031481834385485796,0.10514800872172847,-0.23988372465200813,-0.14273584238251558,0.02901541708397537,0.006092317398647351,-0.13218616319895615,0.1174879578108734,-0.009326502516075252
792,2015,45,-0.019697851880634443,0.03827566326333254,-0.00641857680041924,-0.03694502384410159,0.01729478378249394,-0.0403702893097343,-0.08245485253914586,0.4227219160373892,-0.04262891793019308,0.027920674233982368,0.18525339367224603,0.1242104742349297,-0.07762472887498462,0.040588967741725934,-0.15592067672489318,-0.003492385021006905,0.004197347190737721,-0.07625183434850857,-0.13731844641167412,0.05844161577807605,-0.02354219602502161,0.14900111292803642,-0.09835576844650673,0.0514942872342663,0.09146329486841509,0.09622978588879771,-0.01815210026631142,0.07096913141130612,-0.11113063952025837,0.11448089985647947
799,2015,46,-0.035258966874954,-0.007157247075916473,-0.08772477452871996,0.127924229416577,-0.14556572374626742,0.02270212533737559,0.05378600645038012,-0.26157630838391377,0.5075169652675955,-0.07903337163009472,-0.1788990636774619,-0.01069923247005855,0.0329633587866216,0.22856880127657453,0.011415714588364434,0.014382117785444848,0.17446579581010635,-0.06960012992804265,0.048913051064567004,-0.1137045296157686,-0.17873101956454185,-0.1231208167334924,-0.1227234465179955,-0.12371376720541571,-0.12839438226000388,-0.08992816720172925,0.09148818498188671,0.08075620598513455,-0.061431304787300856,-0.1144429205345392
806,2015,47,-0.0074047544966263645,-0.03674182774185397,0.05558203554752228,-0.3662536894897668,0.1127909729283636,-0.0050784183074830125,0.04892138022186776,-0.12297890450092241,-0.2943130225197834,0.08080539406012455,0.08574313774219045,-0.1273711163243204,0.009690061800862182,-0.23969307520258787,0.03646731674213255,-0.10198310347704875,0.2310853006315896,0.02447245353465588,0.14476649308959422,0.1328594491415882,-0.21435109612578906,0.15070241670895568,0.25814841742060324,0.06475977139241818,0.18104283769332197,-0.009053947740820911,-0.026192546619434154,-0.19034431119892659,0.034031433801219535,-0.003846657570344192
813,2015,48,0.14634669425925484,0.1264946583681812,0.025864366271259875,0.4959567025006846,0.023852669807639337,0.013369435390834683,0.06753306140154636,0.11418814884520323,-0.07733025038599761,-0.03783603667675439,-0.14371949533320938,0.14334325784129676,0.026021250486516934,-0.06567493875295372,-0.01225817138782237,0.2834961943593748,0.03963554627268029,0.148261417475263,0.013671754098646849,-0.08254911726284742,0.3477808854934159,-0.2471089025501485,-0.12735731197930245,0.05499205419076647,-0.039736743979401856,0.08866091146719568,0.09272609144021393,0.27053486936826787,0.03502603862850617,-0.02421449073473725
820,2015,49,-0.22986014932870946,-0.10033573605738033,-0.05426199160143974,-0.02855766112791891,-0.03740162804803426,-0.001657932698820419,-0.0815085306170178,-0.0435508906894162,0.41202107529997933,-0.0017959573508202764,0.15939157498553014,0.18643457956270848,-0.026774440348889206,0.32915555404116414,-0.06238776634565213,0.05384214739395943,-0.3574849406572178,-0.031645208463634056,-0.19029316152653675,0.05324097391822291,0.03006437584771926,0.22724401636968627,0.11860167296605151,-0.16953328885845476,0.050169293185356345,-0.08711957636536516,-0.059941800411866475,-0.03876918317650413,-0.0005227005646037952,0.07234778770031047
827,2015,50,0.32460477010258537,0.06593626597100499,0.2768492552938371,0.061066516519078684,0.26163383924705186,-0.019193940090161732,0.2799636909143619,0.011667409615577329,-0.1824953604606676,0.06675235694596182,-0.031545796726742736,0.007041733584540744,0.13283632690992908,-0.3843229854643667,0.29404355390121584,-0.14442060046268979,0.2465819577388908,0.21679365270126416,0.2976964393708006,0.06292118361115095,-0.012012872542084385,-0.05028097917772423,0.10473308516331925,0.3540470338127748,-0.0621118368975655,0.1291384651372114,0.05532927734606363,-0.07277886789033161,0.04537179283216197,-0.017467244547456073
834,2015,51,-0.01723250188096792,-0.15242345002656377,-0.09633676994075524,0.1610695300641689,-0.13677967647262856,0.006961268559563694,-0.14192726215764562,0.033314981785466324,0.03540606109325295,-0.03916577687632394,0.07356334575054957,-0.003710231292817334,-0.1430471723891421,0.3460735200093963,-0.17137047590590426,0.034782945654249886,-0.14199438177127277,-0.1242752159846715,-0.1574576596546371,-0.060540311373213807,-0.21089166938635795,0.07931337798935201,-0.24518403279501522,-0.011841405820739337,0.08345201655245837,-0.08082825670518501,-0.05616430025612673,0.10183589882968413,-0.045477085479994295,0.060211649517858845
841,2015,52,-0.07237004912695177,0.16780314943932595,-0.12921625237337842,-0.41553141075281275,0.0960322544853458,-0.052579189594054276,0.09120463822534353,0.002578904804736215,0.07851149263209001,0.05264110424741908,-0.10548266016317454,0.31405002307769725,0.09651869962083781,0.10923235522400732,0.02712163377498844,0.0599345864276124,0.07592053967603829,-0.14237175895350218,0.02787418587995738,0.03312115414941963,0.21398622845584514,0.07837237186394219,0.28740697817840943,-0.3081488568448639,0.04971728339768022,-0.014179525596806908,0.14963278412163272,-0.0619230541654574,0.09045791908749412,-0.1338726154133354
848,2015,53,-0.011965598802428756,0.16558874042073546,0.09158807151449344,0.9136697036603896,-0.3047628365096644,0.35542007970570944,0.030301177036523796,0.2004588656044224,0.09668299474818776,-0.006072325451499494,0.03735903039464361,-0.3171216446805577,0.1482744613942808,0.0189733744563918,0.10140864781040282,0.0545884458629613,-0.1702450443045439,0.33346377073028743,0.01435281939030153,0.02874610476168149,0.13096128278838548,-0.20783424162265018,-0.09911929324475377,0.32627762592437226,-0.2106699196025431,0.1121684624334518,-0.10080407215705212,0.22843472942610643,-0.11537676912427397,0.17754890740046103
855,2016,1,0.01828449895627493,-0.19708826443248217,0.024283963623128457,-0.021867561230368038,0.26706171134117707,-0.15398756522876655,-0.12490569555365916,-0.2609276686489027,-0.11906839678334324,-0.032695740389366845,0.16977715934130622,0.3388195351585448,-0.12921913038507427,0.03753147200275708,0.023259902978728153,-0.06246137523712192,0.17819493529775676,-0.15503013240639663,-0.06367661383248668,-0.11916271533966405,-0.018561712435323896,0.09062351445731998,-0.1773999563961416,-0.1833643393412,0.13370940961822342,-0.09913657679439303,0.056173197697777955,-0.22796674084897905,0.02556056857105049,0.02299240626083776
862,2016,2,-0.03593891084684975,-0.03942345777539802,-0.013923015104263525,-0.24408116598476715,0.08867387213799693,-0.17127765153469376,0.29370147684626424,0.11363600364099047,-0.16831226548227907,-0.004063537178284449,-0.13907345780389524,-0.2043418122071725,-0.08387266214746891,-0.22963262881614444,0.007664892850557825,-0.03868075586324837,-0.04620025509947001,-0.008965129845085684,0.20221407711297745,0.025680186387357473,-0.11415839937435679,-0.028710448175956027,0.1425333651387437,0.2686991670279488,-0.10931983766506503,0.09779637524174256,-0.1006359058035704,0.03832277128308359,-0.013158597576751419,-0.13478247280324063
876,2016,4,0.14888968142826342,-0.09070681732704533,0.03371241154646154,-0.055818096766385494,-0.07792037410259967,0.06099568524082577,-0.016157917018826518,-0.0031368741636144115,0.21269581925108305,0.21424066279363863,0.027996770124132597,0.010259887241316434,-0.03226048496099232,-0.001248171074716642,0.04191992194621763,-0.08752592399110493,0.08797320786435625,0.9534876167194621,0.06412464016119346,0.025153729319297602,-0.10331895430708216,0.05516592009241261,0.1151372138436797,-0.16412021356088047,0.40411904206617666,0.12291453103921146,0.013308064767638905,-0.0569827013700539,0.0042226126917741524,0.01350037407645921
883,2016,5,-0.11998956450998222,0.1970865268086497,-0.12108737328079655,-0.09407191121059699,-0.03640517202175697,0.01464003322696783,0.0695014398059004,0.001283836554776041,-0.020319802298992662,-0.010743601384774815,0.10018219943637807,0.018905926983673993,-0.09119842637239006,0.013967969886962806,-0.09123381255012164,-0.04184022682519695,0.022003543233265033,-0.13751515417957172,-0.024149865777990165,-0.04592284236288302,-0.024718120082636186,-0.12486291247849068,0.013148903235384646,-0.08034762102316073,0.02701021153044314,-0.08924174219525782,-0.031107193612068262,0.27489907993186735,-0.04158944570058354,0.08698840474014613
890,2016,6,0.11216407712170828,-0.12724416271186512,0.22427724189508202,-1.0,-0.08259830175476401,-0.1441616362337531,0.17016173822013814,-0.05322886878685773,0.6364809548209471,-0.015623987945019957,-0.044574401542637365,-0.1414291296979141,0.12149699002725711,-0.04273931152238297,-0.009122504258110897,0.10967418252112293,-0.07722137585998834,-0.046001037472854,-0.14750145855786312,-0.028305401505788086,0.07616122780294154,0.017389210423579105,-0.09296655320918135,0.2920303399255253,-0.03121069470778859,0.08317069185053372,0.012858599971583562,-0.06653330600160134,-0.045649296529247096,-0.05228221698970181
897,2016,7,-0.0400935826570602,0.014043257706376266,-0.17595753047417428,inf,0.1503409064105381,0.11040224107127772,-0.2872539791636056,-0.06424861242558,-0.4606427162531894,-0.06179619418443283,-0.006989536189818124,-0.03511386031848995,-0.04432730739195878,0.09615164206448856,-0.10602796984066931,0.13468505862606572,-0.13330242683387794,-0.048951403538075255,0.05658743682997547,-0.006858646117888556,-0.11965782127879976,0.10189107253043339,0.10834797453808331,-0.0403723226678544,0.042335675769502146,-0.13599891280710164,-0.05752215294191798,0.050846587964470835,0.05595511070814574,0.008769090032043625
904,2016,8,0.1457465418723276,0.04493517425871896,-0.027496325352162843,-0.2145756723611738,-0.02996127890369027,-0.042943743450794214,0.041631683696313315,-0.016721651598786136,0.11540567667952817,0.05628116032863395,-0.0032456131955047596,0.021568040274109634,0.033594676511105925,-0.08363403908473266,0.3186566007399687,-0.08070298992711056,-0.06994397129650265,0.13473563564710456,0.13567548079890113,0.12802748165206634,0.10690678908811257,-0.13640795187355637,-0.11097040955112047,0.0686888743294587,-0.09457770234256135,0.07736218862681166,0.0033089551832403696,0.021624826464661018,0.039276226472432674,0.003922389063179876
911,2016,9,-0.10801168607815148,-0.01935659232790099,-0.002797887831886503,-0.10251551234783496,-0.02938147078950859,0.10347793726139032,-0.08552825749225756,0.05133147234584112,-0.0001378121712376501,-0.013297081537485766,0.001446894149935929,0.2573641760586638,-0.048121037492471985,0.03366495497529898,-0.07057771671678037,-0.007248441347476597,0.4565295038386956,-0.08597658378936934,-0.1367699851354035,-0.038130644825092874,0.07974511952780694,0.19765222074636246,0.09192618510303174,-0.13495471231954848,0.014563258346153019,-0.045783538008378866,0.08306356395487557,-0.23718393374830293,-0.005694218857015598,-0.007981653433131619
918,2016,10,-0.030749106077312516,0.04536196673071902,-0.011947368490004329,0.36828674802107875,0.23341761359159108,0.058899055611958406,0.07507088605703016,-0.02802240986406379,0.030910833620492406,-0.0038450583199832744,0.05061712580926292,-0.12577383304208123,0.022396694683490814,0.045708406899789056,-0.06227763917587392,-0.06141591825434023,-0.2179306299002176,0.18202114031642025,0.06997636344467262,-0.08867878780922012,-0.100445610828373,-0.12568965557016998,-0.08987682270413633,0.20233420687853965,-0.00898712334597751,-0.004051076737426218,-0.07896543126104205,0.30137254152927606,-0.0047495534549322205,0.10614896190152567
925,2016,11,0.0033834204472396046,-0.04441112150246196,0.07043581641900709,-0.32321536411127627,-0.14644590989286566,-0.04665037947759998,-0.04897688905078612,0.010505438405924217,-0.06137681034308062,-0.052725193126481495,0.03880178695284986,0.31106043782174986,0.021747007980712274,0.003300589607768689,-0.02771897486400876,-0.05035516262785045,0.00020573540454438266,-0.12994143155485616,-0.040105279670359706,0.05681713502713026,0.24245927907667864,0.060520739779965416,0.018385737282593295,-0.18114635873710194,0.11778019830394038,-0.01345078104648545,0.0845072487862637,-0.09636680067811754,-0.01014970217528055,-0.050807721446796905
932,2016,12,-0.02732001621345337,-0.06499027829429027,-0.008258432722155984,0.26473094117149665,0.021400682445268826,-0.05979151114498038,0.015602805567939138,0.17729654565247355,-0.028710706328054725,0.12042284838731021,-0.013443933588705326,-0.16223499308656564,0.011956881076025994,-0.03814196727492436,-0.04477532439866083,0.14928822615542137,-0.028819045460728887,0.12163809389901825,-0.012770229154550283,0.057654743275614484,-0.19664238217659002,-0.19203125662169407,-0.012653022565791705,0.17723064827459112,-0.20084120069686895,0.037508252139697884,-0.0246728108733143,0.07627853903596882,0.02428609250713576,-0.01767133234165541
939,2016,13,0.1408203044346228,0.19496943219819585,-0.01408224446891837,0.021158192289473465,-0.10415601015352771,0.02954232355814601,-0.014403645190793957,-0.13808615686226866,0.12057389475776548,0.022158034197756526,-0.08316985891528039,-0.2140847885021665,-0.017332496817723086,0.12765645537261583,0.2648498713452916,0.03398725268598457,-0.06982905979400922,-0.10251637475613351,0.07596677137872887,-0.028639119453906625,0.07825846130051706,0.4602532133404824,0.03093002758384822,-0.05884299529257331,0.1067276642195949,0.020745256865029926,-0.035618634171488806,-0.16876313777135443,0.05745648940147885,-0.032627179446906296
946,2016,14,-0.15600526050820662,-0.05801308007537298,-0.11327606794547385,0.02315518036955333,0.010599853776442236,0.08262359589020174,-0.05215692592801313,0.07073583594247967,-0.08740620842712943,-0.1168953393533545,0.08814032921244452,0.15800413358357757,-0.017969428303804658,-0.3320110774030097,-0.19672435894193185,-0.14321115653744354,0.13384507004603607,0.021589550387390632,0.10298283400455466,-0.032343874431037034,0.2088544104492518,-0.19409955066634843,0.07732648062234793,-0.03090349019723282,0.022726829730550735,0.008269093463055821,-0.04382954372696257,0.2856162025177569,-0.11737516145713045,0.1202151310153099
953,2016,15,0.04005710345873492,0.04021491322204995,0.20923546419097638,-0.07404360807978272,-0.01907310429804132,-0.1331020390649118,0.0896948398134636,-0.06460362781329487,0.1750816667668882,-0.007767737988059853,-0.017364233417654362,0.1869449698614818,0.053017077889023545,0.3537519631483339,0.14122963687143075,0.10009661702581263,-0.02351526364047507,-0.2109408280663393,-0.21705538362980392,-0.014640179810692322,-0.11769989272443582,-0.0013215218358092473,-0.14730084315390646,-0.12714102766354118,-0.11487733570474579,-0.07926835353883355,0.12724454466755852,-0.09394191083540271,0.018032674930286374,-0.07796719252194872
