,year,month,week,pct_de_관악구,pct_re_관악구,pct_de_은평구,pct_re_은평구,pct_de_송파구,pct_re_송파구,pct_de_구로구,pct_re_구로구,pct_de_영등포구,pct_re_영등포구,pct_de_마포구,pct_re_마포구,pct_de_광진구,pct_re_광진구,pct_de_도봉구,pct_re_도봉구,pct_de_중랑구,pct_re_중랑구,pct_de_성북구,pct_re_성북구,pct_de_성동구,pct_re_성동구,pct_de_용산구,pct_re_용산구,pct_de_금천구,pct_re_금천구,pct_de_강동구,pct_re_강동구,pct_de_중구,pct_re_중구,pct_de_강서구,pct_re_강서구,pct_de_강남구,pct_re_강남구,pct_de_서초구,pct_re_서초구,pct_de_양천구,pct_re_양천구,pct_de_동대문구,pct_re_동대문구,pct_de_노원구,pct_re_노원구,pct_de_서대문구,pct_re_서대문구,pct_de_강북구,pct_re_강북구,pct_de_동작구,pct_re_동작구,pct_de_종로구,pct_re_종로구,pct_de_서남권,pct_re_서남권,pct_de_서북권,pct_re_서북권,pct_de_동남권,pct_re_동남권,pct_de_동북권,pct_re_동북권,pct_de_도심권,pct_re_도심권
1114,2016,9,38,0.02964670829803473,-0.12207354764680844,-0.3512243007452265,0.8573883161512028,-0.32107205868697186,0.27817286652078743,-0.3384249317973861,0.008343548578433335,-0.577066115273835,0.1437724288840263,0.9810790394979587,-0.13219339622641502,1.7259862363090046,-0.11590727418065538,0.44313646577455823,0.022556390977443552,-0.2519111980918598,1.0592417061611377,-0.15266938129170915,1.282485875706215,0.5267435384976356,-0.11369112814895954,1.9838193652778293,-0.3281733746130031,-0.2982947950574676,0.05660377358490587,0.03868927402391953,0.04446256114386071,0.47354861021052175,0.0053929121725733165,-0.04399223411133335,-0.04963441143534708,-0.11067002051656805,0.34525067512034746,-0.6665884283498523,0.3267131140312196,0.24669200952565373,0.09828300769686216,0.4174830542500172,-0.09019886363636387,inf,inf,-0.4617801771871539,1.191549295774648,inf,inf,1.020997375328084,0.15476190476190466,0.0,0.0,-0.28914860359897343,-0.0008916990920889711,0.2329889985132354,-0.037152937567111355,-0.4172788676209189,0.18378353672471381,0.26382053137541583,0.02109090909090927,1.0955796896385404,-0.15317293057019077
1121,2016,9,39,-0.10013396812519348,0.04366949849273771,-0.2830717147484687,-0.03184881723272104,0.07961908669709872,-0.020162078173410092,0.15354342057258497,-0.12887394957983178,0.04598913015114969,-0.004658534242627743,-0.5377380062671389,0.24307507455961552,-0.26196842554401933,-0.13309222423146472,-0.0012084592145016337,0.09926470588235303,-0.0819162851536952,-0.09627924817798261,-0.15341231436676117,-0.619430693069307,-0.107264795846572,0.1250617894216508,0.007086604468874214,-0.1981566820276498,-0.2543446860444387,0.11190476190476151,0.3728770793502154,-0.15127589312518752,-0.7457785235686878,0.03537675606641111,-0.0737690841205404,0.061728181135562554,-0.3356889081708818,-0.03475984024134571,0.2639836377117539,-0.064543163768083,-0.16724514959943315,0.13258086253369283,-0.04345317906162072,-0.012610340479192739,-0.035704955151093065,-0.06772575250836099,-0.5898453686319225,0.33033419023136257,-0.23233486943164372,-0.051162790697674376,0.9295454545454545,0.07525773195876284,2.9570577079382288,0.17647058823529393,-0.006566263397954408,0.011463082018313031,-0.48731835388803446,0.19061862732602575,0.03536072993331296,-0.020229776815143152,-0.04916159102705375,-0.030900723208415415,-0.17906137506056652,-0.031514638277280294
1128,2016,10,40,-0.127310018974229,0.1717673007995586,0.673516272591385,-0.012012012012012185,-0.3936647693852988,0.15071135564526594,0.08007637685172875,0.06911431805319723,0.4947793669369249,-0.07631110345223746,0.5265179341911106,-0.010404053278949776,0.023221753290551428,0.05965790571547758,0.7555493508306577,-0.5451505016722409,0.04701691896705262,-0.06451612903225801,-0.6183774834437086,1.204878048780488,-0.34182028350672267,0.04232571763327497,-0.2537508872408645,-0.21264367816091956,-0.1932417086451388,0.03265524625267657,-0.4965650049235696,0.16313031526501143,0.46922714249446895,0.03392130257801895,0.13193474789894188,-0.09796245142955273,0.5790006996357178,-0.16905141641983734,0.14492716868222177,0.006519548768200378,-0.698040972090141,0.024542614904060622,0.4414410559192634,0.06707641549595555,-0.04574189469881684,0.09551569506726465,2.1027347152064104,0.14251207729468574,1.6614140403535096,-0.21078431372549022,-0.12017499579337032,-0.43624161073825507,0.37875001426403276,-0.34935897435897423,0.023960458449951982,-0.006544437890728894,0.5501856142218282,-0.08975366059442325,-0.061253087522315175,-0.007708607418405844,0.1809061129293108,0.011742756804213883,-0.09438497009988445,-0.09949409780775731
1135,2016,10,41,0.8430144155288071,-0.160282352941176,-0.0027125576957724995,-0.08980381320806874,-0.17440079545708942,0.09093866926956284,0.01197528101339862,-0.02510421491431214,0.07835406611832485,-0.1676366915320927,0.08372612778529143,-0.04664015499133256,0.26032092813017926,-0.09940944881889768,-0.7518886679920478,1.2892156862745097,0.008164653852696047,-0.1234119782214157,0.17911372792066915,0.09292035398230114,0.5846664773965231,-0.20048575844557293,-1.0,-1.0,1.3625262423378386,-0.17677553136340052,0.5215158924205381,-0.046676514032496286,-0.4219440398904002,0.06446850393700787,-0.017068093572967236,0.03972118959107784,-0.25412216359614204,0.1196332222188854,-0.11952289364353175,0.0700008505571148,1.2944201442250862,0.08457396262274308,-0.22632422058800228,0.016099405726634375,4.076294578778845,-0.2301814708691502,0.1813078235875325,-0.6391825229034531,-0.6300867767300522,0.037267080745341685,0.2877396980824154,0.9478458049886622,-0.6728819250669213,0.5158339197748065,0.20331886892583562,-0.04626555950734412,0.23826125785170338,-0.04529514903565157,-0.10084957179147847,0.0754147812971333,0.045334545959806016,-0.032058298573104826,-0.6503492057780136,0.31768622555139414
1142,2016,10,42,-0.49133177739890666,0.1384378902872514,-0.15638230744178472,0.12912365917830426,0.1744470443413273,-0.11337024598348056,0.029672383985202444,0.07682440136830126,0.0342753882036515,0.05242691128056509,0.29296291104907013,0.044911012235817394,0.1811620191876624,0.45355191256830585,0.6659188034188033,-0.2997858672376873,-0.17299364490186142,-0.0331262939958592,-1.0,-1.0,-0.15659467026648666,0.16570008285004123,inf,inf,-0.7228996496445521,0.5368387909319894,0.4828169843255572,-0.014220294046758175,2.0946206827834453,-0.06857759284943743,-0.004119314093276927,0.0388735646930527,-0.14687471765328464,0.014824630419479012,0.5804786842354257,-0.2600158982511923,0.14098997069087438,-0.1854780733285405,-0.015729439345675278,0.007885351568890586,-0.46789629371846175,0.06947890818858582,-0.3726266965745353,1.1328125000000004,-0.2967479674796747,0.2455089820359282,2.0395643564356436,-0.35913853317811406,0.8821105593025527,-0.1563602599814301,-0.1013157708512673,0.040184767522552844,0.029329148614908318,0.12443883277216639,0.15836180354001184,-0.12313286713286664,-0.09275115934226774,0.05970730862486984,2.031698548179049,-0.16321374431531066
1149,2016,10,43,0.011938502286106045,0.02809423347397999,0.08075220814316375,0.07071974449640694,0.14086040322262194,-0.055962618462618186,-0.08342174008733305,-0.022104566512243684,0.15628251542534155,0.025550533226552208,-0.44746782361369997,0.017688760410213833,-0.7564555104312951,0.2511278195488724,0.5349744848879077,0.028833551769331445,0.852380142808568,0.09528907922912189,inf,inf,-0.054253524967469935,0.13717128642501786,-0.24098344151229456,0.394135188866799,0.5614295756205809,-0.07953288260602343,-0.12555831265508677,-0.03838630806845966,0.1808413751230411,0.006334499385458825,0.00231084922686442,0.0021276024537904004,0.7463155599265785,-0.14339409519358082,-0.2878926305514887,0.25906380921688665,0.3412195770986435,0.13141470180305115,0.014249785669324222,-0.08167770419426046,-0.3948250490516677,0.03480278422273764,-1.0,-1.0,0.9234104046242773,-0.3557692307692307,-0.48315287495602555,0.013623978201634968,0.5254234553960315,-0.06995377503852074,0.07936166112499743,0.013647376640919084,-0.4115070102608287,0.0643917654398003,0.10557498212514549,-0.0018045435864789683,-0.1447768566496096,-0.05996963255390231,0.1269502607137034,0.05157382246376829
1156,2016,10,44,0.6653172295508394,-0.15464819661033746,0.026020245071923354,-0.07766059443911777,0.16408926304807125,-0.020773205059682942,-0.04363645893722745,0.0604335082052907,-0.331083269002727,0.22189090754190532,0.4255922876160798,-0.06669436339394419,0.14603896103896097,-0.02644230769230782,-0.015577997421572731,0.14140127388535007,1.5502904815661234,-0.5425219941348973,-0.7698673321949296,3.7071428571428573,0.21039724202773646,-0.1560625,-1.0,-1.0,0.8421275634144965,-0.281517094017094,-0.1872060969677315,-0.01093312992626505,0.5357643676817727,-0.17267944381811362,-0.10578679556005688,0.056598365965599085,-0.3860754521314206,0.46936856816160555,-0.23931607530080012,0.07776826296027961,-0.8068595161567663,0.22360557768924316,0.02642111830926086,0.1174799465240639,-1.0,-1.0,inf,inf,1.6530177811169549,0.39179104477611926,3.250784647381357,-0.4946236559139785,-1.0,-1.0,-0.10459195601662574,0.05368820413343833,0.3287969996236433,-0.059463146195875116,-0.1697530790645021,0.11198291671282123,0.24836905719617897,0.10776864630175265,0.131087665393971,-0.09699416778824621
1163,2016,11,45,-0.031585423370020016,0.01875887784090935,0.03216388692726291,0.02410343035343021,0.11062456297589729,-0.057746888872716506,0.07347408509348341,-0.03631161971830987,0.1977063267352981,-0.07684209532442032,-0.08273859661751803,0.012819612026290894,0.15410504844467132,-0.26296296296296284,-0.38069773363891013,0.2656250000000002,-0.8315339436863016,2.1282051282051286,4.308599695585996,-0.6267071320182094,-0.17389399912395964,0.038534646621738444,inf,inf,-0.5042900057850608,0.47549847921595134,0.1589299478576287,0.1021266651086703,-0.4263921808836453,-0.09189189189189151,0.07116334721282125,-0.06880228660418364,0.5107138388388393,-0.20412994314459032,0.13533888328287946,-0.06903970271856064,8.037591882390542,-0.5090218423551758,-0.0359412003541949,-0.00913285906556427,inf,inf,0.3011261888654544,-0.2114228456913828,-1.0,-1.0,-0.7275112977262214,1.6808510638297873,inf,inf,0.1877956125974034,-0.0469519487029727,-0.03294329699939269,0.003066366830289491,0.1920720239859972,-0.06790643201907165,-0.17017617487186043,0.008014717645176805,-0.558390369916642,0.07758346581876019
1170,2016,11,46,-0.1742146749437813,0.09004147527092687,0.1567214160680528,-0.07360124789622735,-0.27427971799178863,0.14648524016673692,-0.2987980149960001,-0.022737306843267135,0.18714455737508562,-0.05022872722709548,0.09804180666865037,0.013069542735796968,0.5354660068339814,0.13693467336683418,-0.19455866228070173,-0.034979423868312876,0.21661112535247362,-0.19262295081967218,-0.8143860655150168,0.6829268292682926,-0.2792445240794237,-0.008319467554076643,2.094638346319422,-0.2602071907373553,-0.20162703936483817,-0.12994350282485867,-0.40745197010014966,0.08231796829125071,1.4128997511421462,-0.17542016806722704,0.03343964007382638,-0.018036643232561933,-0.08550367314822915,0.015511125443405493,-0.4342731089376821,0.08928571428571419,-0.6468357283991001,1.2785299806576407,-0.03781121010805322,-0.002253053480374745,-0.6697152118545959,0.035867237687366105,-0.26156104722290197,0.03989834815756055,inf,inf,-1.0,-1.0,2.3912438925474593,-0.4192107222635889,-0.14824209377823172,0.0008064344124758538,0.07620393645698953,-0.024901528806997142,-0.25536392393773,0.039328230204040304,-0.18055374395582113,0.012936281740973277,1.4862885275380742,-0.22825183078945233
1177,2016,11,47,0.010257134304876292,0.07376824638985635,-0.2252933900164219,-0.023080861790539364,0.3577171750663133,-0.06406307029710201,0.24227360351751837,0.1067439700825743,-0.1433481702155096,0.09569343508670758,-0.03627303363458123,-0.001970875525926785,-0.37420864827533284,0.36132596685082863,-0.5322470858504212,0.08102345415778256,-0.2788312965304116,-0.13705583756345174,0.9296196176868121,-0.12318840579710144,0.3625342213150742,0.14765100671140963,0.7673514905554084,-0.11532125205930788,0.10261046445926092,-0.2519305019305019,0.35893692277705136,-0.14227692817771143,-0.7349026147563766,0.6015569709837227,0.16881933895002899,-0.04946477086708001,-0.18317936575709348,0.017846368803785317,0.47246054882519295,-0.14508196721311484,0.6546144603368997,-0.2614601018675724,-0.24393395232213755,-0.05021933141733459,-1.0,-1.0,-0.15868331676607028,0.14247311827956977,5.251834784092849,-0.36039886039886027,inf,inf,-0.678989988724502,0.8634615384615387,0.07100117358904323,0.003970572628795743,-0.07674924745951972,0.04452239611440967,0.1581131891869776,-0.037095486960327495,0.13629870088938478,0.012133727957061025,-0.5661786571106004,0.3973260837181585
1184,2016,11,48,0.03934969850782677,-0.12043921244664735,-0.10546513702295846,0.10695681973954763,-0.2250518302269282,0.03236130542525051,-0.003386602432617125,-0.06063693200848519,0.03399688174933879,-0.08209829091620446,0.03908599196517537,0.003831716016884368,-0.0527774371551194,-0.1987012987012987,1.5728058208276492,-0.08678500986193294,1.2632450331125824,0.045098039215686336,0.9890095228565232,0.009182736455463747,0.36548573458100253,-0.16959064327485385,0.08196401389485208,0.4664804469273742,2.1760406448117835,-0.12516129032258083,-0.12243613344576532,0.12037460027409752,1.0804071164733777,-0.18205921343349551,0.11588776134261236,0.03603603603603589,-0.07532224532224563,-0.09587246123607784,-0.3270755811627257,0.04007670182166834,0.6558096827463888,-0.3717241379310344,0.06357219586635487,0.03570632266284446,inf,inf,0.5025661222631106,-0.11497326203208547,0.21926316220532627,-0.06993318485523381,-0.30162316940644784,0.22629695885509826,-0.2819230086925669,-0.12899896800825605,0.1875700213960514,-0.04262641602485773,0.011230819942583015,-0.04530428348125337,-0.14935478668775415,-0.031450029352820374,0.2878334061867236,-0.058099109833882556,0.479344248122739,-0.12069946712194124
1191,2016,12,49,0.11616931109404316,0.018541854185418538,0.38824165721456616,-0.14279137945655196,-0.15049844744875174,-0.004194871411296819,-0.04022140556785925,0.0005232041019200828,0.05779425256461668,-0.061722938291319585,0.524479775916106,-0.10025339120564669,1.6748526353036617,-0.342247433819557,1.7677460407239818,-0.4751619870410366,-0.6647446103532855,0.3170731707317074,-0.18476308662368035,0.05040946314831651,-0.40000218151277,0.1443661971830983,-0.44815603092721534,-0.10285714285714287,-0.5347700947312601,0.7237673830594185,0.14498172959805067,-0.033211009174311745,0.7745330635219685,-0.1580226904376013,-0.13879893697137735,-0.007965987916759953,0.052416305056546264,0.08921739130434814,0.0757152597042241,0.1936367467340918,-0.6694552411861127,0.7692845025446562,0.30703636594824846,-0.15341677943166443,-0.34928547690262546,0.25,0.021465372486382472,0.09534743202416918,0.32565325451736404,-0.27083333333333326,-0.4784622224417714,0.35448577680525206,0.9837257275557094,0.06872037914691953,-0.192024294296257,0.03622098964078413,0.3810305716471274,-0.10012832540459582,0.006870336574317237,0.04867289045641687,0.14422960686084463,-0.08471108992796417,0.32823578584164403,-0.006699615595826547
1198,2016,12,50,-0.17844527698878854,0.1052933898904207,-0.07683279312736913,0.10375111039328089,-0.010008258189371011,-0.005409330186966543,0.08964927924839183,-0.027219045333973013,-0.38815663702924197,0.26195719332710254,-0.3399374912476534,0.12073021993154254,-0.6143676445677688,0.568788501026694,-0.19407617441949576,0.4711934156378599,0.41817481709665016,-0.23931623931623924,0.5325483710386762,-0.31739431739431745,0.401973157506494,0.015029585798816747,2.520765694114571,-0.7261146496815287,-0.13270717580304614,-0.06563989732306563,-0.07384967404328457,0.03530081609413549,-0.749134674350128,0.6788120445483297,0.012616413114033831,0.014606296647168948,-0.052960385390175335,-0.0701008568843473,1.5104440841422582,-0.32325684024713164,1.7219780523537058,-0.19449144576048116,-0.09432287328157007,0.20446220446220442,2.222505958461015,-0.2945736434108527,0.34463247841315847,-0.35481023830538383,-0.578033949835318,0.6847290640394086,0.2275626909142574,-0.035218093699515673,0.23110069149317058,-0.2365114560236511,-0.05184188185394667,0.07466692474974401,-0.1864279570626668,0.11135941103258618,0.11985651473567027,-0.07325967219045881,-0.20632098016219524,0.11153148716111838,-0.04683477789096491,0.0015664160401003269
1205,2016,12,51,-0.10205793237710026,-0.02156483887445315,-0.036185668554543304,0.044453793296872934,0.015525468650468444,0.05776732917214189,0.042908759190041446,0.05642474449597068,0.13869847962839188,0.013447825650295675,0.08435659034988152,-0.1427846665175292,-0.18981282271944921,-0.17763649962602834,-0.7301383540151192,0.49790209790209783,1.5486831387455875,-0.1123595505617978,-0.1265318175107043,1.4746192893401018,0.5456008318807835,-0.35477439664218247,-0.5680938367418933,2.4031007751937983,0.42517594905855827,-0.16208791208791196,0.2978198387753612,-0.1351111365719524,0.21254123934494773,-0.09418509418509435,-0.03946733268468172,0.03899987297576568,0.22574432064761973,0.019189002733985605,-0.4521305859087419,0.39223997391587906,-0.4278421496247705,0.32015404364569955,0.17145439653730765,-0.0062834594214190576,-0.5179777061651434,0.17626373626373626,0.27971794431404007,0.015047879616962856,-0.07967577304112883,0.20467836257309946,0.09648310610093902,-0.268251841929002,-0.6379509175147187,0.46203844558152385,-0.009166911310229842,-0.0026624025946823116,0.08686592592530173,-0.1051315926711398,-0.00204346471671224,0.05228839384655459,0.033049787074812986,-0.026281717996553988,-0.32612814501395126,0.1495151704723181
1212,2016,12,52,0.3078754082403008,-0.048963656644789966,0.4233434677635699,-0.1533834586466164,0.16610211077563308,-0.07116167183134725,-0.23324767179613082,0.12461510595906522,0.07948898842093755,-0.04627524041754549,-0.014584568544971255,0.09115023736146721,1.6206432981477792,-0.02114597544338348,0.4527131782945739,-0.05882352941176483,1.0713129074871093,0.05696202531645578,-0.024769854891558474,-0.41278106508875734,-0.17033076755200083,0.35937094321427243,-0.09939207657614091,-0.044039483675018753,-0.01946664635759454,0.05491803278688523,-0.2755002916799103,0.05590584279108857,-0.5219804369371311,-0.0073417721518987955,-0.029054463998111624,0.018429665893478386,0.17896105830956177,-0.08365423184917797,0.26083880656968206,-0.04741488020176554,0.32603328594425873,-0.4875534811357448,-0.01477981761567293,0.06669701798315475,1.2306065189276865,-0.19843049327354267,0.5825308179744975,-0.3348093954562956,-0.41831941544885176,0.08252427184466016,0.2884260155164222,0.12128146453089239,0.6181475272422465,-0.045544835414301876,0.0800573603992627,-0.007067457103116959,0.23392435006506807,0.00307877897828579,0.1005598366019449,-0.04816470096220138,0.30591543295910384,0.03928784563357879,0.07975014397731761,-0.04027210884353738
1219,2017,1,1,0.2539796667581151,-0.08064318153921646,-0.46728392153167164,0.2527753108348132,0.11669775898616819,0.033197993790303304,0.21786412118580567,-0.1192784667418263,-0.02641502201545598,-0.05073972996265397,-0.1271693581882707,0.013398357289527763,-0.45035244048410705,-0.007317073170731603,0.09124866595517589,-0.09722222222222199,-0.30471635035745515,-0.1808383233532933,-0.22406640924445675,-0.0206295115605879,0.31974715554594857,-0.026172735858957075,-0.4174429797694529,0.14773629864972193,0.3824371371847781,-0.20769828462136153,0.4958746347796983,-0.016458013031700802,2.1726556746839085,-0.0856924254016832,0.07114443506557766,-0.046265569091179404,-0.06850603803902133,0.05497004346318568,0.03561740664219948,-0.09956461624452118,-0.33136617035347493,0.8319820596860446,0.026897170035268925,0.034593526068692704,0.18695491954305354,0.2564102564102566,-0.20973137422511778,0.4317414375301494,0.8826267384477346,-0.3127802690582959,-0.47606823936051934,0.1795918367346938,0.5821596000932423,-0.12091571279916757,0.04639725928510208,-0.04800222226010642,-0.3472799125427851,0.09284476923606366,0.037110356980442516,-0.012774595796819388,-0.0890277835584764,0.01848980763709429,0.032893369219744395,-0.006237595690388509
1226,2017,1,2,-0.21297211038757946,0.131588785046729,0.2042313298159435,-0.032858347506681596,-0.23848718866857654,0.04126213592233019,0.050968168078588505,-0.10165197941089299,-0.15106358657134167,0.059710004246799064,-0.011951332735692044,-0.023481063904547517,0.1668503131917769,0.13815913815913827,-0.08857523894198727,-0.13626373626373633,-0.27321280624926025,0.35233918128654973,-0.7091741849015014,0.8982490272373544,-0.1720474045521455,0.014234234234234089,0.08082973725897191,0.1418685121107266,-0.24124528576562798,0.16374974854154067,-0.10320845237519494,0.05369359059583845,-0.36432852066039845,0.2267782426778242,0.2119135824532754,-0.038762577290837874,-0.053268122144647156,-0.002460621240717553,-0.1049175394520262,0.0017413463580382427,-0.22743407200350862,-0.0237758945386064,0.030929107491192376,-0.04672626155788295,-0.6451102142191865,-0.005102040816326703,-0.17926628112641363,0.19811320754716988,-0.34690655625390965,0.42251223491027745,0.2930423079500526,-0.12543252595155707,-0.46256837399758155,0.01878156565656597,-0.046940545136625156,0.010621169509252848,0.1450219477301835,-0.03119302762384868,-0.13391261169838364,0.032336158104723234,-0.08950631613274285,0.0789575395793014,-0.22575127787287497,0.10942351262901728
1233,2017,1,3,-0.11774090316274566,0.007463441273436899,0.14546472366450525,-0.017530970536822732,0.14309413021624806,-0.019744960921431298,0.1875373005130212,0.06445653327089729,0.4495223424520045,-0.04176971695520748,0.5505138447353093,-0.08571856124503519,0.07413543749202423,0.04699435403520402,1.0901109620777958,-0.06106870229007644,-0.4647328244274809,0.11216216216216224,1.9181853729384004,-0.2732995114618565,-0.25620041209886746,0.08339854560723792,0.48373532793409746,-0.18327272727272725,0.2982809217782385,-0.22337078651685394,-0.29261384213192354,0.007969375800343181,0.5937358459081268,-0.13483401546157348,-0.22878708591682773,0.05200652550206697,0.22499112432353874,0.007983590759192749,0.12092829262076576,0.019705301058645874,0.4493272787339757,-0.10822281167108772,-0.22881570127144246,0.04179732265417391,-0.5178024669757677,-0.22797202797202798,-0.5468101141687955,0.2623031496062993,0.2621208665906498,-0.019495412844036664,0.14692263119441695,-0.08209693372898119,-0.03872084377323615,0.05249359470893178,0.03352664065193722,0.007286516929358333,0.19019773357809422,-0.027891469078464737,0.17453400392311624,0.013416061175061333,-0.10357164606665459,0.020016043849212295,0.2994508582862041,-0.09915333560245054
1240,2017,1,4,0.1045330817427621,-0.11344320539261332,-0.2786296252945274,-0.011830535571542788,-0.03926455315554067,0.060567911596026924,-0.3064124215818307,0.09367245657568235,-0.3660103467894026,0.021520409138705787,-0.30207353716836993,0.06390538022659675,-0.0517130428067647,-0.15257731958762888,-0.5797211364564494,0.5203252032520327,1.0115991633390378,-0.03645200486026734,0.3250463599928217,-0.08855850032320622,0.024347032821609105,0.050192265343113274,-0.5393977171702722,0.32828732561590956,-0.6330680893064271,0.8663194444444444,-0.04550743733230367,0.01695851897903511,-0.43981901298507053,0.09329829172141935,-0.07639807529219078,0.03668895274959416,-0.35959795387238624,0.0725199543899655,-0.058419853764739904,-0.11836499712147375,-0.25658250535226634,0.17073170731707354,0.611098948502941,-0.09943229895844574,6.022496371552975,0.10386473429951715,0.7863532994720448,-0.04249512670565325,-0.35125758889852543,0.12280701754385981,1.4990686395107722,0.014367816091954255,0.9907374907374911,-0.20516304347826098,-0.1556128134431004,0.021888352996862315,-0.21994541404146506,0.02417855858016571,-0.21340773887693743,0.02611792639493471,0.16677905615401944,-0.05932698046262752,-0.04661129791973362,-0.016109275442876436
1247,2017,1,5,-0.3358532208640914,0.16242254299164194,0.19840329218107033,0.13480978146889822,0.06003263393378733,-0.0023601604909134766,0.011494126092078671,-0.013417703979122897,0.16211502340328598,0.012477842878722889,0.2751541655411809,0.02171750764292768,0.0983130252945672,0.1689645850229795,0.2842865074958354,-0.11363636363636387,1.9725872010587016,-0.8940731399747793,-0.342953108433362,-0.2741641337386018,-0.03995412511883312,0.05273243435060282,0.4509484193011648,-0.14022346368715055,0.4626810940353563,-0.05690834473324202,0.37589269658591706,0.014764104256021149,0.22996048709476158,-0.018676035502958488,0.09731444849058568,-0.03359778310919748,0.21721432612973235,0.08428426299997649,0.2716636066852389,0.06395019807583457,0.799860861797975,-0.3445121951219514,-0.21671970701908394,0.07115739426625067,-0.564431125348765,0.1291028446389495,-0.33469424379738877,0.21123778501628676,0.02677510398098626,-0.17847222222222237,-0.40852325465438266,-0.12232809683234624,0.0264484910225391,0.017777777777777892,0.010085543003514719,0.009408728855669901,0.12754347877143823,0.07146274874046532,0.18647866584206607,0.02572222416996839,-0.1094305631615502,0.009057491058418687,-0.0597564272107628,0.09100148261514174
1254,2017,2,6,0.6206643440631157,-0.022517685161510426,-0.02074512990272004,0.005771718578963414,-0.14292514872142104,0.06614492420028273,0.5456219845925292,-0.24057025492328155,0.02164740965954448,-0.04120699857100374,-0.26445546568105427,-0.00016770586970527024,-0.0008647430889207053,-0.11356587038145538,0.7302745352356252,-0.1870286576168928,-0.5065189048239895,5.714285714285714,-0.5931322316320962,0.31518704634282524,0.04837859436709424,0.026146654981010986,0.3955962922729739,-0.21247563352826526,0.11187660199255722,-0.16843954485381818,-0.4995434972868896,0.12066569129480609,0.6804615099717397,-0.31026407171121706,0.0702268808892319,-0.052662128526310914,-0.3242699620113604,-0.01516719670311062,-0.3141165196995165,-0.022086031452358768,-0.401020217463845,0.571247357293869,-0.053936964016291444,0.04326835489160108,1.1044568717166587,-0.0656146179401993,0.36429743520579017,-0.23894043297028378,-0.13690497718853167,-0.09286318077526867,-0.4070425873928869,-0.000489045383411435,-0.4430177693417858,0.31186317321688506,0.10509434080766988,-0.0649092421984192,-0.17952061003034747,-0.028844505400308806,-0.2765904963030713,0.05153654348027592,-0.00844921262812659,0.012156783377183844,0.2330433923422206,-0.15798916169339317
1261,2017,2,7,-0.21081580879248973,0.06421493902439024,0.11812006102458894,-0.03918076580587726,-0.3832074537278256,0.022992902721707953,-0.16231718175629817,0.19678258544811422,-0.021800099950158858,0.07608689947623093,-0.15629121022989678,0.06756597895726757,0.09469749023627538,0.11246163290362232,-0.2575015951347277,0.11105221309302937,-0.21772078486967172,-0.025531914893616836,2.2606727911375306,-0.014858841010401136,-0.4240359619262156,-0.04483985765124576,-0.01387374137283226,0.18096809680968096,-0.07969247795029999,0.2000000000000004,0.27217594475361984,-0.04741291199211195,-0.32675594311221856,0.25350076103500774,0.022313154667086943,0.012454290032579474,0.41608516595423417,-0.08546861564918318,0.5405364641736241,-0.04709422514709294,0.5388159522389995,-0.3592871666068652,0.5090575842413747,-0.19999999999999984,-0.43637666688140186,-0.10555555555555574,0.06237694316524833,0.12897526501766765,0.8660967637656691,0.1204472843450477,1.4010626211321262,-0.08288482238966643,-0.06238863315762122,0.05166435506241318,-0.024816834818950806,0.05085165810661563,-0.03746294808615236,0.0004526976875658395,0.23361930221360905,-0.046185201012458155,0.08376393200265486,-0.09421114540340825,-0.14798900374920287,0.14441130022811
1268,2017,2,8,0.010124093406527646,-0.08407070433678254,-0.2961569087300482,0.05562318962260182,1.0372389109118356,-0.14120978957091923,-0.27713896465697685,0.10069485245156806,-0.04936092267042769,-0.017119963699346652,0.1265770749942694,-0.05695113558155529,-0.4141100854471961,-0.1278611632270169,0.4686393282374248,-0.06377226463104324,-0.631624903210926,0.4306508629652732,-0.024434960949638485,-0.1583710407239819,0.36966044209313287,0.029713114754098324,-0.049945739818220036,-0.048058601854596206,0.25375209755617645,-0.16672158154859973,0.4042650270771624,-0.049132891849377636,0.15694618340385125,0.006162345941351344,-0.14058498525377383,0.060562072872126116,0.20897425862437835,-0.016185421977072956,-0.2717217201754434,0.10879834661942711,0.14029208353979317,0.12815008400224004,-0.39702166129227445,0.11123723041997713,1.4817053133884817,-0.017142857142856904,0.5034419921098805,-0.22065727699530502,-0.34993936944219883,-0.18038922155688597,-0.6167614419198877,0.24515845070422526,-0.07704185411191777,-0.03857566765578646,-0.054615613628718473,0.008775958894462033,-0.09099994098543707,-0.005367897355328499,0.14983025904837088,-0.01784298176050858,-0.15838935144652655,0.021003104788700266,0.04356008260484745,-0.02851885924562969
