,year,month,week,pct_de_강서구,pct_de_노원구,pct_de_성북구,pct_de_송파구,pct_de_동작구,pct_de_도봉구,pct_de_양천구,pct_de_서대문구,pct_de_강북구,pct_de_광진구,pct_de_강남구,pct_de_마포구,pct_de_영등포구,pct_de_관악구,pct_de_동대문구,pct_de_은평구,pct_de_서초구,pct_de_중랑구,pct_de_강동구,pct_de_용산구,pct_de_중구,pct_de_금천구,pct_de_구로구,pct_de_성동구,pct_de_종로구,pct_de_서남권,pct_de_동북권,pct_de_동남권,pct_de_서북권,pct_de_도심권
610,2015,5,19,0.15253103413548175,-0.02168262750118133,0.0448673607981418,-0.08269407605296919,0.09574640942215651,0.2863422513311631,0.08216504805839842,-0.15934408019545643,0.1888668504096327,-0.10457076030701706,-0.01412505659545793,0.13170883226623165,0.017833787543413138,0.0009961115396046605,0.056359214113566036,0.056814220004285376,0.028037864048610972,0.1400642149038973,-0.04854609605146076,0.014715869169465101,0.47856189227188395,0.17880346126008817,0.18203610531786896,-0.01404790158032021,0.15125951295871753,0.054132719586155176,0.03348847419394674,-0.031035317322832046,0.043860835296222866,0.1043576998710225
617,2015,5,20,-0.08290261213655592,0.14681343442647954,0.023287565518139264,0.018316439706070886,-0.06994556532129903,-0.15276817074559534,0.059642852634407495,0.13568894210179128,0.04578950986457686,0.03498243294485626,0.06578609292660564,-0.07481755349591745,0.15949381207340374,0.1541134140568894,0.18274689811873945,-0.059347849593424984,-0.0472391210626778,-0.1763966316731892,-0.04106929501447021,-0.03131373404209248,0.036923617838404255,-0.24563923391975429,0.03922406918428467,0.16846012966720836,-0.03479334143369106,0.027099589134681246,0.009432835416024465,-0.02097294094469948,-0.03715019511579598,0.016193876341988878
624,2015,5,21,0.09702230747258267,-0.08249024597116239,-0.04395797891072439,0.07962129383320238,0.032173481986434105,0.004841235828909607,-0.08769404536169045,-0.0373741466475076,-0.13752337250013624,-0.045136980441732644,-0.09664531639095908,0.020346577253343767,-0.12978159725775973,-0.17564092366422512,-0.13215700798216334,0.006458933425661284,-0.055831569961983796,0.38311711489021616,0.15731751604395194,-0.09888515092340222,-0.2837148944235023,0.07872015252334408,-0.075579945389319,0.02236934165751081,-0.0489130564589646,-0.0428665417630133,0.0032892872637433346,0.04642492722149649,-0.012839496112635906,-0.14715758598235118
631,2015,5,22,0.012775648431258002,0.27707562632292904,0.01244517972416892,0.6208905523132695,0.055321063892960654,0.014179799056536213,-0.12412460745932041,0.027713682492439995,0.22482664965827492,-0.014193519647250907,0.021440956055035265,-0.06772011662433197,-0.13899297452621584,0.09955575182497967,-0.09696659639897742,-0.07372147347384983,0.0007109236663731533,-0.2767787570685205,-0.07340055713020155,-0.002660775743554944,0.038930514570269414,0.0266081133409497,0.06028714621213904,-0.026306084522049744,-0.027054900017411287,0.016474182645424218,-0.008817628799547284,0.22257997686706754,-0.0434566174239287,-0.008144260228029498
638,2015,6,23,-0.054082228599231175,-0.19149219676017404,0.03956165460147987,-0.41521559063224156,-0.11482048162044511,-0.08703346503968146,0.11334893195569551,-0.09963280823468301,-0.12589623047272347,0.25557997383479236,0.05422468309112616,0.1974716817065778,0.22512333452084077,-0.04757594589557712,0.10312867894836453,0.058883010552304604,-0.12522250532964008,3.620687508983969,0.1713135921772353,0.17147766244620777,0.06821865919295944,-0.04346455363049084,-0.04057948074692719,8.086823595195996,0.027062876965826987,-0.028825001479110712,0.9228017517500231,-0.20200996245027936,0.05608572439362458,0.11702161318654225
645,2015,6,24,0.09753031134661305,0.11335489412044142,-0.15716271440132312,0.9248517997434336,0.08312651536030291,0.0010143786183716141,-0.017375828747442923,0.2233306907113426,0.15936788425189907,-0.10322544473141759,0.05935346558585941,-0.0700993068823822,0.1981117799384291,0.09175800725936178,0.10398273226777066,0.04088478903738424,0.2284795336860741,-0.7345760308326001,-0.13539815662468246,-0.19044626501992978,0.07247652106716185,0.010311850339041362,0.14714354694654097,-0.8819733527355923,0.052789545487183176,0.09706530592824492,-0.45142462114073334,0.41062193286819504,0.0601473477773391,-0.10440420259700267
652,2015,6,25,-0.044795269175863184,0.005156363656948493,0.385579582175233,-0.46700849593491356,-0.02618568114421793,0.12627409015892943,0.06597852131572313,-0.14308361309992468,-0.1856669682333103,-0.026422103614495707,0.1392642867513767,0.1039682823927166,0.10205673116360359,0.30738415893500437,-0.00022294107361420235,-0.050388035085799365,0.016689578337626187,-0.12285912039390134,0.14153132250580058,0.14293598457401102,0.3219379311627215,-0.0010748637781613501,0.07336179536234577,-0.14183652330643715,-0.00859049498407849,0.03211396886545703,0.003497240664282364,-0.22656385764247344,-0.013223599732674618,0.10971801585771757
659,2015,6,26,0.04171365127646731,-0.11960856614765003,-0.08980678177494927,0.2566586964690385,0.08237032546611056,-0.04400281017806662,-0.1153160831846678,0.13204664385243392,0.004114466127027816,0.0519746544861599,-0.01605388190169399,0.022254252745110614,-0.1634741570795476,0.04174884151252867,0.186202431364747,-0.010403098441438385,0.011400241428284552,0.08647139227484657,-0.00653826765734955,0.08508473105938008,-0.14425371372306706,0.13829593343064728,-0.09635191697209866,0.10540043853813041,-0.07950064028968729,0.027521736502065908,0.019290359553927328,0.10928517887181766,0.034381985223351785,0.01107170723663975
666,2015,6,27,0.06157160294125141,0.05054960468071501,0.02347904399030143,-0.1923093803541981,0.012998970131943954,0.06472302415668096,-0.0991754933238771,-0.01135319779140731,-0.018473432013931257,1.164304640951273,0.029025986314303864,-0.04035024330264625,0.013336322399392975,-0.2588216677124533,-0.03796666119714731,-0.023299304360421047,0.06486003264310325,0.07666800937189877,-0.09005613518882738,-0.1605228787813563,-0.20266431456347145,0.008831456343013633,-0.059714424713914416,-0.06939824800809935,-0.057329943868446365,-0.05946268742714311,0.28097999776679927,-0.08982754236646517,-0.03220292104343714,-0.11527653347429212
673,2015,7,28,-0.1061337389349567,0.00846133421788764,0.10113677796188592,0.01833850215458721,-0.02354606155892036,0.025862473047717494,0.17132803196698476,-0.0034795064393378095,0.11740267983201869,-0.5280040713233386,-0.06617402060610322,-0.1127377300124286,-0.04219701804063225,-0.0851277981420765,-0.09689512802695055,0.17707692607500602,0.011711546127716188,-0.025618559085728188,0.028965336875392378,0.043315795787101985,0.1496362685247934,0.05412767995629375,0.11294446392856794,0.2756060239106979,0.0586708903511588,-0.03069720359251782,-0.20170420809826695,-0.0008002968195498505,0.029590124923477568,0.08959082687097508
680,2015,7,29,0.17478480756397663,0.14349209086398207,-0.08360193082529177,1.1658242640698262,0.004749465254052065,0.004539115818420036,0.06618123821459698,-0.049915525680004236,-0.09875548576299298,0.034470156120615325,0.020045195500905777,0.2518266999575056,-0.031168697444085236,0.3535302002734697,0.023637698411537844,0.00851171070316914,-0.06924175416295786,-0.05502512815864491,-0.07182125858312738,0.17594531098086952,-0.10959610336920467,-0.1261017137438727,-0.2358560603335219,-0.2982692332586828,0.02421679337337257,0.08539904282395527,-0.011839100012245973,0.4551789195103526,0.07189259600865738,0.038976964295839966
687,2015,7,30,-0.10615665759310333,0.0210413131499807,0.06587003005085568,-0.5580514590350398,-0.10812230517942423,-0.08324226037907967,0.0458433583796205,-0.07826325786636801,-0.022010034513345045,0.05010632770589374,-0.06753475616821258,-0.08760832320921641,0.1711384264739757,-0.2403622187228459,0.044914702461063216,-0.09144211227105004,0.036706897627226676,-0.1223158131307105,0.08121143313894819,-0.153066392406367,0.1028031266127103,0.15354979082157305,0.34003015996148056,0.21067474192474167,-0.05178167153336233,-0.050933077556778894,0.040344287261826706,-0.3363851036320775,-0.08502731769148253,-0.03543902130715215
694,2015,7,31,0.09879958758283802,-0.23917997018432402,-0.11417155928136657,0.4071484504151517,0.1877785087669519,0.08869065919608321,-0.04587094264749725,-0.05839278900167677,0.024057683736326885,-0.07273912481960165,-0.024300046415818954,-0.027655005800849453,0.002183222380133021,-0.0028765559329718693,-0.2315289657643511,-0.039933017250423086,-0.018619200362502752,-0.08329528115397344,-0.004704593593309769,0.05013499937757859,0.10334982986054064,-0.1360632780709553,0.03457009148741608,-0.1405890156236118,-0.08780133477792407,0.051987580352781615,-0.120430934642623,0.15144213857710231,-0.01615644431214902,-0.0336459188140823
701,2015,8,32,-0.02843683748333481,0.17947528441126503,-0.143312824857303,0.17389452695559604,-0.09641326705186892,-0.19164644656498053,0.017692444850208267,0.44138469184024,0.009831519430535618,-0.06204252418110656,0.08015277646517593,0.15860424931695705,-0.015208447038078998,0.23393759952365256,0.1439466686846178,0.1268242118738594,0.06399712566969318,0.1722655810253917,0.007178598826994342,0.14745298815634866,0.01686390260498527,-0.01948444471214872,-0.1903596283124528,0.10247654671358264,0.247471559788925,0.0014597237743125824,0.03821494692254812,0.09857888494240297,0.10918186814762199,0.16492890670972837
708,2015,8,33,0.08303373159292393,-0.037539753135084286,0.075635350403493,-0.36507779637170845,0.027815347191688877,0.2659785003228303,0.06726050733058941,-0.14810806295631385,-0.006792342598032963,0.14940192429380916,-0.0453188920624622,-0.0795137196295137,-0.2726707131209567,-0.1735167903289596,0.10467675848913505,0.01307868999139572,-0.0716989854316985,0.12634025702405216,0.06376003430156385,-0.14333798210630178,-0.16689348657617975,-0.005705033546161586,0.276097585735394,0.03393947673438191,-0.08703179597451272,-0.020684571510163785,0.09726800272272262,-0.1829963143848906,0.01069838471014073,-0.1516704272421162
715,2015,8,34,-0.0860718288391551,0.0032728579126997115,0.2367431899029624,-0.008481073771809289,0.04104831059449632,-0.04448779165223127,-0.11772231762047403,-0.15749558337489333,0.05392378245754936,0.03420170187401128,0.060013311973113215,-0.12217127987521803,0.4264330656018467,0.04851698155139972,-0.0016315436943196149,0.00920118214034793,-0.0824659447302325,-0.0028572845303258543,-0.10737385416328127,0.11105375241866455,0.11058894947824527,0.2042449866835876,-0.08186324467091766,0.10679231156190383,0.17084873937452194,0.00598712695583048,0.01514131136605279,-0.031273608400709696,-0.062967945785396,0.1818878112404798
722,2015,8,35,-0.06934619536323627,-0.015407629421938407,-0.17927294730962606,0.02630962789092539,-0.07579651371604057,-0.06465228460404704,0.058074491739055656,0.03897229680106884,0.04287109147971657,-0.12573629026702693,-0.022521415480168727,0.1901969292036474,-0.1554680082970148,0.2673261630379755,-0.11403636679521123,0.01917342176552439,0.04669481495139505,0.09451879263597163,0.004556391508317548,-0.08736086068436932,-0.4336520831304497,-0.07806932771569497,-0.025700435401921795,-0.33024488393777296,0.11156218815204588,-0.00926350823943256,-0.10881745469537574,0.008477979854596418,0.06153616121145089,-0.1392633788049481
729,2015,8,36,-0.03617853763932233,-0.02886249373943428,0.14255813129164951,-0.06848777420871688,0.02354493761203602,0.00901845617553687,-0.14187349319040465,0.08700413339728574,-0.11810130000849073,0.05623450241966399,-0.04277488237961535,-0.10883007492804309,0.051942522893052345,-0.16204790535949432,0.299010615745567,-0.021498606329703907,-0.0016492493817541476,-0.13960968588197797,0.08982092853528756,0.054377799481359235,0.7379156251342052,-0.14597642994398785,-0.0006362009801269553,0.3683508455699167,-0.14391888954830911,-0.05102882583692869,0.06935303169659801,-0.011460607262674727,-0.02921028778167223,0.11438977491495317
736,2015,9,37,0.03503042320713212,-0.18776437401720592,-0.05954499030411464,-0.011989242098564779,0.10016219138583504,0.016818927836534492,0.11722613573841323,0.15390143520643962,0.034040783814313746,-0.013153499295914584,0.028251212358415323,-0.00137434984445306,-0.1282072665610321,0.06627418645424354,-0.06926133135370749,-0.1549811694025598,-0.012167277779182806,0.1477509884344903,0.02348846748829314,0.03391850466318558,-0.08513741045623391,0.09044203815684604,0.12904292773144843,-0.06260366629620107,0.0623340825720049,0.03863112654779166,-0.03813100535393055,0.0009588079480724598,-0.06518557175712214,-0.00754430800900896
743,2015,9,38,-0.011600990922934873,0.3343352196677829,0.05910461643015141,0.057777560972404274,-0.007915026237372724,0.007427403434058899,0.08894596043842462,-0.20732518799919697,0.0851638278987994,-0.027001164638485786,-0.03248450186853802,0.07489610448417605,0.009556149436459105,-0.05140969941503559,0.05718677940046124,0.11806305587946042,0.06405510405599824,-0.0420857702867099,-0.06375315120957503,0.022944800943435872,0.2010763388605339,-0.012320859668712103,-0.049414276849741756,-0.08947724963305892,-0.08446953860724116,0.01772622848460781,0.034552579694112406,0.013595019670136654,0.02803364371217687,0.029032879859418603
750,2015,9,39,-0.08711646615210789,0.050774536850669794,-0.0710310843940839,0.0036875818106720804,0.09308030700860326,-0.01744538211983082,0.027006720763355307,0.1304530253051439,-0.06254632999819032,0.014524273702234414,0.06897191585641416,0.08063719484074783,0.2200159165027451,-0.10421782113290723,-0.05044838954183928,-0.012962392904001141,-0.0001972897228312842,-0.04088653076693227,0.04421326814033555,0.011760019089427809,-0.08588101041266905,-0.040401743641602095,-0.11538457102157229,0.3461942492066803,0.07341915430586443,-0.02436582492463124,0.030074953142494865,0.012948715030173474,0.07656037857020892,-0.017696521307262292
757,2015,9,40,0.27671218841109035,-0.24229336988106043,0.015769209198664536,-0.015727365169853402,-0.12649277334843811,0.04123358558483248,-0.035031308101608594,-0.09344708783325162,0.03389405882716012,-0.057431825898282884,-0.06774087809637819,-0.09915777292664363,-0.2834787935932074,1.1267099443749302,-0.07570241330745264,0.1867719401021244,-0.025304559819153694,0.06484091824405946,-0.06713399218570437,-0.06617605664915827,0.1123523654885561,0.048810715254459014,0.12211272127264294,-0.2609629611505796,-0.09487973938506133,0.15558307389238157,-0.042382077597465595,-0.029173233545711663,-0.021943046088068074,-0.03046174498745624
764,2015,10,41,-0.09024018545338863,0.38214318264673697,0.078537687410146,0.040728316303403345,0.023620642564153638,-0.016952047260323067,-0.03498764647636188,0.08804610925881295,0.08500958728999297,0.05484450182704781,0.06036328914106548,-0.13004844777020408,0.45568536553867744,-0.5089840702820903,0.2303747013554558,-0.09974059267764968,0.048574041556029846,-0.051844995127043214,0.04708059016172039,-0.09164872727214679,-0.0773291475247575,-0.02467489807354173,-0.12804150739585107,-0.08064616250486256,0.03855366262006554,-0.1039428611727018,0.03265233616894592,0.039367869993949256,-0.0725740962902961,-0.05316151223761012
771,2015,10,42,0.1432125266358819,-0.197212857562844,-0.08788924066754766,-0.012220863489977196,-0.048167129624133276,0.005413221688457925,-0.016542394747562472,-0.025086070045010955,-0.05601179128454503,-0.05365560930081803,-0.010388474559414607,0.24778340169223756,-0.05438229552317464,0.04484002806708198,-0.19036121823061147,-0.10897635899778813,-0.011162480469913083,-0.07220504307211995,0.060082445255602135,0.36959377513690694,-0.03968408766536313,-0.1169325167264782,0.09401627788301004,0.09601200965994394,-0.08353034165274242,0.030154839662119848,-0.09350200487498661,0.015716579420395282,0.04484563345201087,0.1831083205083941
778,2015,10,43,-0.18834998797815394,0.00984324731330033,-0.16560471611405436,-0.01958818889905889,0.034933785096231906,0.02819590858720944,0.15315143841141987,-0.10082488457646765,0.06959068615821273,0.19707978859455233,0.013458696934938175,-0.007136609233264979,0.13018698390291306,-0.046876721177974146,0.01739804427783187,0.08914929057435028,0.10985793462103577,0.015128024582796717,-0.05805580410216604,-0.07838990069708807,-0.03865836189174365,0.3208930881037442,0.041989057106841976,0.08763028136785778,0.10867861396067457,-0.027608001030449025,0.06756137164890275,-0.0067684490452416535,0.0694040058562988,-0.052276543042722
785,2015,10,44,-0.0072614712405019155,0.01948375901523769,0.3172819387524606,-0.01996588341869343,0.052242108162976475,-0.052361608078055344,-0.07959319390676944,-0.019212946747290682,-0.10934072027746444,-0.00824055091372744,-0.03472523722453258,-0.08262734225620816,-0.033758291611211355,0.06857465538483698,-0.18393627280221303,0.007139768944619762,-0.14181060798978118,-0.01386237969247528,-0.0009677683726319053,-0.06730355914190556,0.3981838313255843,-0.09423124517086723,0.056968428824156536,-0.02576299640079771,-0.0323816874348396,0.010854224376800614,-0.014693010546091512,-0.043510862278108964,-0.08476336865421452,-0.015618803375713752
792,2015,11,45,0.1675740948120461,0.009427281175603985,0.1293370260360489,0.0004996672854526985,-0.03835154236201577,0.19291924326587928,-0.0730969927625349,0.15732967966805766,0.07203585848331717,-0.08767432790216412,0.10538238086327856,-0.044097606040589654,-0.030752029996162222,0.05855198428203745,0.1499209140347566,-0.05740713567123079,0.03930788242664707,-0.011311605007574,0.00044703805027923593,-0.1299365691706278,-0.31086497156576576,0.06325497138162905,-0.10907812713857346,-0.061173231686181495,0.2570641224643737,0.008453453929093246,0.028569067863656317,0.02504873843023958,-0.04283783342318359,-0.01840328154264148
799,2015,11,46,-0.16224603705588103,0.014189709261514194,0.0494224843264619,0.01097379503970286,0.028970708577062743,-0.08234024362743364,0.08881477366016277,0.17013263355270425,0.04419194805788629,-0.028704776639918217,0.02282315736762075,0.03730106097503105,0.06760059958606335,0.04745735005808838,-0.1256523194675102,-0.02077743816857036,0.07490789463396319,0.31908385889253754,-0.12589877972308872,-0.09643492587016023,0.1709028118572038,-0.15807759375158448,-0.09670926294472948,0.09707768999025679,-0.09369979599269174,-0.010607367313550387,0.057858125056652554,0.014597068003046054,0.07055134127830387,-0.021316144133443404
806,2015,11,47,0.18282796413732583,0.268921213335783,-0.058324813474533,0.05250252283127099,-0.044743157487678986,-0.0308810552274843,0.06401754315320063,-0.0460053846742976,-0.02179866513563422,0.010141287289265666,-0.02423156784345093,-0.00935412349270015,0.008509702173287392,-0.15080977192633138,0.19459522135217888,0.10344125275938332,-0.02528991263049507,-0.035329703819865554,0.24983973113207858,0.31410427952525266,-0.13781363545332304,0.35685940449341413,0.268985502604804,0.016824865706433823,0.010651887901376167,0.07808973113637574,0.013388271057131806,0.05080986689319511,0.024119509825535124,0.06238759467378219
813,2015,11,48,-0.1347459668156259,-0.17078315314382575,0.018655891743091013,-0.010477313491722429,0.08244490039707664,0.11918476887315799,-0.10230593547209332,-0.1663556494720193,-0.11279533163266597,-0.022094779217886384,0.07881141766075461,0.06427875963718033,-0.023134945891411962,0.06392100743353768,0.21903346205143626,-0.1154139950618911,0.0694380504548,-0.2712214062022952,-0.015288251571801692,-0.14927613096822534,0.4608752012521591,-0.013672791145620145,-0.16310701605909628,0.048323464100666236,0.06142998080683082,-0.034897246327312725,-0.0479562111216002,0.021336377329086886,-0.05168779699906434,0.030471951898026095
820,2015,11,49,0.20028107690779273,0.1716393756893284,-0.07700115464139012,0.00010704131133065786,-0.031831701929262435,-0.0469017887510671,0.09569803471574634,0.2675488926680898,-0.13330412625344723,0.005552405434932961,-0.13846580558129584,-0.16008423576514963,-0.13223941417318108,0.09637070155307703,-0.06897714652729903,0.1632827148148246,-0.03520039808167319,0.25042413235974137,-0.05182892592983479,0.09175075019592982,-0.4418270637655165,-0.13193812038976405,0.07043975481404319,-0.11470664992731561,-0.05715420472995669,0.008966776060107318,0.039618404479748515,-0.049112913725427254,0.025212910208799455,-0.09446244577803298
827,2015,12,50,-0.04966231133200982,-0.0811344536773484,0.0032176043103102625,0.035380063704995024,0.2730061635245844,-0.09509717503057535,0.18622941403548232,-0.10653553719008269,0.35879253018520196,-0.04983600143186562,0.0123282816908874,0.10904626632777448,0.027097133528223294,0.12029639955292959,-0.03570612800516815,-0.17131091230856677,0.04457044652661346,1.693550108323743,0.044500477511814296,-0.07367934814447663,0.52969435754162,0.10392015443032654,-0.16346105754993256,0.08567150681973246,-0.10375749633161502,0.12372050712227489,0.24131357632491102,0.03266894019639621,-0.039157917924477426,0.057533907863526634
834,2015,12,51,0.00568426436291003,0.06997565239779746,-0.018472334995940365,0.004282547558910554,-0.2638096420091126,0.021289273568720457,-0.07349409288545561,-0.23540650585293743,0.06182959033441615,0.12293541376535333,0.10327723383088516,0.08603915582011346,-0.09430740807237237,-0.15152836508500245,0.10159333451770158,0.17712300968367,-0.004125849037212026,-0.6239066237378051,-0.011171685395020448,0.2967425527423089,-0.22023075133336634,0.19916000351012664,0.3257435192919065,0.04294524497794305,0.18808477183174155,-0.09723692141240825,-0.1444091915725635,0.02325303232226772,0.06327243734603494,0.07528987840366219
841,2015,12,52,0.06024238434643614,-0.12409200167179502,0.11876148550831678,-0.01588068756552763,0.04004442357027527,0.0049774275537968204,-0.10642764472028299,0.026863883158953827,-0.08899803022883479,0.15636828276617698,-0.1014767387831278,-0.008143978991605239,0.03695475132798176,0.12308039083325184,-0.011302667262664046,0.009117595036518988,0.058593844117301064,0.22639914175827158,0.04436246394613019,-0.030527053750407984,-0.0571158299561656,-0.050239878925463444,-0.042822175353685044,0.00794652567416465,-0.08985044474438342,-0.0018838603308057866,0.021512390410734383,-0.01243704228769471,-0.0031115362982131467,-0.06445628464443132
848,2015,12,53,-0.09864421271854806,0.056572361918394876,-0.0589382160133467,0.011925210387673468,0.03810490592034044,0.018734155629516636,0.0717450873914518,0.20983765613443794,-0.01449068569163714,-0.1728528553059805,0.1613042478652955,0.04881288401884598,0.18448946347894202,-0.029557084751203777,-0.04357373712875734,-0.21607076796119895,-0.0893054271290058,-0.16347219619287312,-0.10870050471704329,0.037179921496272916,-0.2494903144951992,-0.26684277368959486,0.02562911164247228,0.03996307778316188,0.03257729341298932,0.04088165510313413,-0.0537677089463493,-0.007917110817441175,-0.0009450473367993428,-0.016012200662078424
855,2016,1,1,0.07241888197328938,0.09376031324984346,0.052589723995907,0.011970573070164026,0.01990096188621715,0.012476460655841182,0.10140888348266497,-0.005260153046915961,-0.06318199739950892,0.2536697903747278,0.00506312237192863,0.006854229715797633,-0.03295036519008698,0.13379879967053165,-0.058581252817826,0.43599298919703733,0.18069219170266515,-0.13237356837781222,0.06137352792720141,-0.18866107829898482,0.41680488721277253,0.1498763697974408,0.02962778527119103,0.13065352985668266,-0.017924423172989812,0.033593664129249134,0.049670640984604386,0.09034968380727104,0.14495130936014755,-0.012933764380886448
862,2016,1,2,0.06608284297433875,0.07787019697506015,0.07215644647445552,-0.015854392861144984,-0.028220403679671713,-0.1656005882607382,0.08359691974920036,0.008219157851987458,-0.007223848465149008,-0.1716428005488242,-0.06270000874812665,-0.010140732242132855,0.051219882863188015,-0.09444468969315101,-0.07483081401671354,0.004212732043233691,-0.1527322165844992,1.6197375731663413,0.15221193161149116,0.11309817713950499,0.059227335070090925,-0.04045666773097745,0.010901917724728039,-0.16505952051436634,0.007751440887159511,0.02907210505663138,0.13144734377380418,-0.05781405927431482,-0.018468501965468787,0.04702928064360212
869,2016,1,3,0.0011023146403787987,0.015979977725840255,-0.14175110073736163,0.10806166597472266,0.11659306278247517,0.23789449238009786,-0.11609846785731448,0.15006086101862715,0.11790766592465252,-0.022640382596523012,0.04246391629829849,0.0017411378932532529,0.11506914348802,inf,inf,-0.11324573681236805,0.07791579433053597,-0.5776856190493287,-0.0778996335749339,-0.052734442106709856,0.0033700642011389448,0.18219854446818173,-0.0890845428114756,-0.004615058897394331,-0.0018759295737125203,inf,inf,0.05093110639161935,-0.020879116933367525,-0.006806288292207419
876,2016,1,4,-0.0813613041148753,-0.2979040832905855,0.1814782493811371,-0.09403907465923034,-0.0553711823051537,-0.09276736490696025,-0.1917949442529865,-0.057817222578732896,0.023558073718147554,-0.03039194264683376,-0.013800444911495346,-0.02946418106322446,-0.19281359632084727,-1.0,-1.0,0.17814078511708709,0.034050272999769815,3.532046667611354,-0.10618018869510726,-0.13882166532604778,-0.27605120721951415,-0.07201494190584312,0.09597476748005129,0.3148155740635681,-0.08768791852879765,-1.0,-1.0,-0.047101097155665794,0.045956655760761134,-0.16744828647379206
883,2016,2,5,0.11104165108689834,0.09648030769179128,-0.14940217563800828,-0.022403527900654363,-0.043889334701875504,0.3857338482605823,0.2265107545116909,-0.01926239667695062,0.026264092124534733,0.049438441172742875,-0.07876171163999746,0.07617333748948063,0.04563909629928631,0.024160939813967275,0.20278819038929274,-0.07787390039803621,0.016489857604461422,-0.773835900210906,inf,0.3888064673922891,0.2698558317727615,-0.13525737260133142,0.09640215911483052,0.03284427336692364,0.03201014182711348,0.04518307280630984,-0.2016169458176561,inf,-0.02682200143764024,0.26682477044985053
890,2016,2,6,-0.05510250777344117,-0.37362645642811254,0.2044544717697292,0.004679054356582002,0.02651055295522675,-0.34537906798574347,-0.07364297520661167,0.12640359448696437,-0.25370914579124915,0.05864560750350889,-0.020847908443934138,-0.009396434722310887,0.20093051895386682,-0.2229488903150335,-0.17684141988442792,0.057214249168716425,-0.10844525832490903,1.754863124059709,-1.0,0.02965926286678333,0.0015655758447696844,0.4023953478146163,1.4571388935766119,-0.19105549301510238,-0.04419594425436013,0.09806128897221322,0.2830606181284363,-1.0,0.03786492202189451,0.024975622184845392
897,2016,2,7,0.09262952608374264,0.8473427879643647,-0.3208229638763336,0.3331034651623701,-0.07554090308577555,0.374639099697776,0.12983949335236233,-0.08794434377417704,0.24110354734982997,-0.06276573144838049,0.032923299841902676,-0.022345426362913035,0.11966442328994664,0.13812674316192375,-0.055846011025156295,-0.06141143552403372,-0.05906071811346536,0.4721481212170724,-0.008434636775223825,-0.1762181958235216,0.014139198686778931,-0.1923830337273298,-0.44890695101539047,-0.11216297481106752,0.05690711928335701,-0.017131364496636547,0.12570316960415728,0.1055344058866532,-0.05388394406897623,-0.10568086334522842
904,2016,2,8,-0.12432852506060676,-0.13112314859130503,0.2763527944006252,-0.21992836304876318,0.14977697309494387,-0.2100785700590938,-0.027515854058744793,-0.10777118840851196,0.06723018822096227,0.05979303380275258,0.01035176199347232,0.00015192628395288565,-0.3226778780053049,-0.050261317570077346,0.11324947405100638,-0.07241770559760818,0.06872305576336935,-0.7813297971810378,0.04367140242220402,0.05353871359338913,0.04793124633028878,-0.011494618637475695,-0.35269707212875434,0.027744299124589533,0.015619693387459055,-0.10292264391320116,-0.3482379193282683,-0.0822342155885516,-0.018160198995590626,0.02406340890385028
911,2016,2,9,0.10319959225069675,-0.08311122074521227,-0.07513928773040701,-0.032780220850354036,-0.07439219054108925,0.18371629255898014,-0.029056630614367918,0.08336563337498082,0.17039263435883734,-0.11351913126324742,-0.08833842772096023,0.028047004795029418,0.13338689657491698,-0.09333581867771468,-0.1244825678139263,-0.029728642693800822,-0.04680957433228061,-0.07067572699110625,-0.08190596624740354,-0.0849034174339196,-0.060291528034370656,-0.1470906643488794,0.008192493300874792,0.021278300025556973,-0.20924068365176485,0.0018324446907687086,-0.04224981120490334,-0.05494156282433493,0.030412673618278374,-0.10724728042744636
918,2016,3,10,-0.13362372878489048,0.21459992866484368,-0.06570186941371947,-0.05337788811176136,0.05307800624513881,-0.15982356899987238,-0.06774237568913055,0.11949108599913938,-0.20198535162195186,0.06265142303844184,0.10493004693716435,-0.11177249381772036,-0.1010786315565052,0.06314772073417463,-0.054952076109500925,0.029673113227642878,0.045146074594262675,0.12579695707883687,0.0144774206807039,0.21585309588087087,0.287739361947033,0.15607936220591534,0.024984775048989327,0.18059192853249262,0.2805735563373033,-0.041454753017553525,0.027341176030360348,-0.00021327524069048032,-0.06626426516438466,0.31397802095636607
925,2016,3,11,0.03568685739717492,-0.10620625734142519,-0.045403851937993456,0.008631917071415973,-0.14136025740552638,0.20640190960292548,0.11102160691297946,-0.13411318947286477,-0.012738366472083817,0.05269129257581984,0.11373654077750261,0.07445727674984859,-0.0021999709404161294,-0.00590947857787838,0.07002260018223061,-0.06792203386973794,0.03066658787385501,-0.08943674729266526,0.024113883315034723,-0.12358612324869034,-0.18422569080727436,0.21978973367662924,-0.07015773141777704,-0.22383111430293035,-0.058174638619444385,0.005613535688056892,0.015028317655964685,0.04650032385063718,-0.022622149709203954,-0.171856465043685
