,year,month,week,pct_송파구,pct_노원구,pct_성북구,pct_영등포구,pct_강서구,pct_강북구,pct_동대문구,pct_마포구,pct_구로구,pct_관악구,pct_양천구,pct_도봉구,pct_서초구,pct_은평구,pct_성동구,pct_동작구,pct_중구,pct_종로구,pct_중랑구,pct_서대문구,pct_강남구,pct_금천구,pct_용산구,pct_광진구,pct_강동구,pct_동남권,pct_동북권,pct_서남권,pct_서북권,pct_도심권
512,2015,1,5,-0.06385672000840437,-0.005282958761412271,0.010297358187371541,0.05677009185843129,-0.01294960935526046,0.030341628596915804,0.06711414188007336,0.02819518932359677,0.018187754337844142,-0.05060745471630812,0.03775199624449055,0.008389561632924813,0.025888737008182172,-0.00951749552647796,0.02300289248185261,-0.0015024152650259248,-0.04395771169820706,-0.012251768236476668,0.02563750833113687,-0.041181115235508936,-0.030544170236002977,-0.10699425559195097,0.038658117453256535,0.05549602309168278,0.039792245083525746,-0.009623684890073925,0.015115627376071528,-0.016158472713115657,0.010912591956421913,0.02084346583714236
519,2015,2,6,-0.018158043586731343,0.00752393370678317,0.022012676372554996,-0.030713445135457818,0.04450244398675984,0.010591263845106447,-0.05020982932208695,0.04892834231749488,0.03469966820658277,-0.03160939900128956,0.06980744942337691,0.034406350499397664,-0.021024411060073134,-0.00042138345547038103,-0.014038133117993068,0.0347994575556132,0.028679452736395383,-0.0008981763466890946,-0.012682038578258892,0.010618569794345945,0.06288900385817064,-0.05024523545174353,-0.07646696876726355,-0.03984638422567832,-0.05621517669386411,0.010740725301690235,-0.0005832355155588331,0.027567981644508688,0.023550936071426998,-0.05480712730703596
526,2015,2,7,0.08291288871328617,0.0020263133685558543,-0.0013689454978057514,-0.007559642528112476,-0.001369727559650924,-0.01540938750659171,-0.007816778861761242,-0.02787707575950682,-0.03957933685655146,0.03438031017533083,-0.07042065435175338,-0.00402541811885837,-0.06389101790803953,-0.03892570957514607,0.000793434221409095,-0.02725619623411768,-0.029807950573570885,0.19183948247065596,-0.03359148059843953,0.024796083670247437,-0.023894517632182866,-0.0074527528084172845,0.05111020155098811,-0.009185885781930803,0.12545568478104907,0.008237854570727121,-0.0119607499850648,-0.02242993958437134,-0.03911271095300339,0.06412435836691
533,2015,2,8,0.04588329333343211,-0.011649702321992361,-0.022317583995926094,-0.03264723535942582,-0.022183053303500566,0.0057951668061506645,-0.006208646711427623,-0.009059529634341534,0.03995998256145006,0.07825698003405979,0.15707036958749754,0.007533554690265953,-0.05169879913723452,0.032911007345688637,-0.05886960368804928,0.08060076178525577,-0.018233237436391825,0.14466324232169137,0.011276092502025215,-0.02452940335173237,-0.04035697621653578,0.3113735446169521,0.040260443034121574,0.037383268247047186,-0.08728452207616477,0.0036046365942101755,0.008983617888303597,0.0701341463932792,-0.009111397479659944,0.018772483575249854
540,2015,2,9,-0.0522417612240601,0.023115690210041562,0.005090853159561481,0.0030699074185795983,-0.004225458023150774,0.039013864375357254,0.08919081401858286,-0.026397562939949326,-0.01873770484014803,-0.0700784111950764,-0.09154594831209473,0.005363760192367506,0.19174855039498317,-0.03431012778535614,0.0941411766402862,-0.0805947558642729,-0.006538183846936496,-0.17191597213207976,0.009164788554984593,-0.011957502029736444,0.038362091144179766,-0.3090869310971258,-0.062216813043051045,-0.042586127525677586,-0.0005203772404643869,0.029765765691785795,0.013813674843532908,-0.06913580067527614,-0.010289397777386022,-0.03348842136267238
547,2015,3,10,0.03832725946692528,-0.0138094378885123,-0.007007994636527681,0.09770358788668365,0.004482804856107636,-0.03455763360751263,-0.045236139869574976,0.007343645758511652,-0.006386055456526041,0.02495813777467437,0.053637598955395216,-0.04806569706495778,-0.05460850123363481,-0.0010685979396121148,-0.017153721274413836,0.04304483520222102,0.04892638890067147,0.057443453370144004,-0.00990029157716421,-0.02206391155295473,0.045240952597831674,-0.02902337741587424,0.020470694649763255,0.007086584867929346,0.03192045454091885,0.0206661946061939,-0.01926341087113803,0.03504792051659367,0.0012936190758303656,0.009898287693858032
554,2015,3,11,-0.08626310385053204,0.012599984518589347,0.030287015553346786,-0.08058254311206225,0.0067487151015652724,-0.023954439547915762,0.006103671742734518,0.002422112062472781,-0.012393803030632866,0.03228317384542434,-0.010585524750496789,0.03473836029313504,0.006042670734087263,0.05433398618257823,0.05617960934719535,-0.04479825688054706,0.011351977457397133,-0.11770297012194453,0.004001828595863621,-0.014534694982313856,-0.024950237335189196,-0.06875876805119197,-0.053914775876638954,0.03714584025956702,0.027757286645738954,-0.03987175959694611,0.030514897016017617,-0.025488559449481474,0.022363068857136126,-0.02873222528419761
561,2015,3,12,0.08042092174970072,-0.00024423369054382693,-0.0022874406159919536,0.04770268425259827,0.010004668108561487,0.033569659732095136,-0.006066028447939131,0.011298668969803138,0.014609975004322706,-0.04168197273167651,-0.0241204382031317,-0.02082195239952067,0.0135226110429707,-0.04648876162753046,-0.05070163598541999,0.003486404077312155,-0.0142086858331677,0.1445384918112187,0.01360538790858623,0.11041663928557499,0.004222573598903878,0.08290599568426393,0.00028137717825771347,0.007437747575335996,-0.01334292097211942,0.03373999909853054,-0.014756836975860832,0.015799975796439547,0.009891893847337796,0.0038963257654192063
568,2015,3,13,-0.027570678555048467,0.009709522225380463,-0.015221925202618558,0.03452845919155845,-0.019408750527201923,-0.03421569555976989,-0.008474119052068407,0.026852581019580546,-0.018282222129266334,0.0038703086719378277,0.006306938120630434,-0.018284414102045732,0.02580641186058985,0.018991727373727008,-0.011374477561287621,0.03609381552048507,-0.011422810119133486,0.042190225776357115,-0.017589503352410718,-0.08019919175662527,-0.0073098943365473845,-0.05187586845761927,0.005621222565744821,-0.04029374515703288,0.004153400801425899,-0.002389078427797675,0.004078511457517697,-0.007637228589236433,0.009743927309386446,0.010542925290885963
575,2015,3,14,0.05325768403257558,-0.02721706987349448,0.007108487460992796,-0.03245691593612432,0.01958107541458598,0.09618986925182083,0.015660229914778112,-0.03541096889370288,-0.005398323201441069,-0.029375853930928675,0.0013839580340020419,0.009574231123572252,0.009052968005408335,-0.030653916943762627,0.024718772312219528,0.006923524650519486,0.02593682781910256,-0.11759180683422332,0.03352719764777712,0.028422883933393317,0.013137416445641037,-0.06736533165955316,0.020388563659170966,-0.031237229398324295,-0.0308303467069313,0.021237814152174295,-0.0047988293364231716,0.002254470209641868,-0.03213396343666852,0.01692422623440204
582,2015,4,15,-0.05082570337440784,0.024086800654601115,-0.004657814709065122,0.03032349432958492,0.019773201021433096,0.006345630182935658,0.013928227806497606,0.0014644919571700221,0.0014548353375780643,0.02270818806284658,-0.024720049737074867,0.007977943265039311,-0.051564123538286544,0.05937137600492304,-0.021681584886412364,-0.015807088936847458,-0.0922475126425939,0.017808279852122633,-0.01875706569663449,-0.000653913126609118,0.03406854426292738,-0.05647246819909835,0.013396925216212274,0.0034502955149469106,0.050888805244855506,-0.0027897965581719086,-0.002282965032095907,-0.0036815755212543655,0.014174166134459654,-0.015416337373926003
589,2015,4,16,0.009897988548291492,0.011356172816606502,0.011123244717411218,0.007589974572053126,0.010528966965424269,-0.046001075672425173,0.013278332384951241,0.01831570640255875,0.028283539028174376,0.01008369304893253,0.06569912386990429,-0.030418125425519582,0.019605584336678694,0.00952529418717174,0.06555500664701897,0.001146262043767221,0.0681245077042556,0.15293712063840115,0.0003297527350634155,0.06612918913942223,-0.04696578237471505,0.10536005493090728,-0.002695953757225422,0.09161705061967229,0.020383014046077008,-0.007871461369283628,0.019821108751264305,0.03380285025653218,0.03384210890796413,0.04092039913402701
596,2015,4,17,0.028203632581540017,0.0010149301020729862,0.010508439771039102,0.01931952310406082,0.037579163594531506,0.020851640484372158,-0.013199575007711628,-0.025729727270299096,0.020132336515229055,-0.02771921804180355,-0.010599646593660972,0.03570916596992624,-0.02304191479679707,-0.024637364649911286,0.2170921506544914,-0.00638818153222076,0.007161141151591277,-0.17048618063309018,0.018497548167634603,-0.07448865467802479,0.02513589066430444,-0.12031456051600042,0.04001503742771484,-0.06660888612845373,0.038109336671668936,0.016109528255015215,0.080810949867129,-0.0023271613459038276,-0.05335323537775294,-0.009394241044456741
603,2015,4,18,0.010047581832701935,-0.01260933289605215,0.023136119151607293,-0.0714379218667821,-0.06065328045112306,0.00020883517071657032,0.02444684323012658,0.053991176374426075,-0.03400067367710902,0.02739495445747031,-0.11900808278894459,-0.0013714502008528306,-0.02619571968151435,-0.03921103974489892,-0.18380112673384097,-0.001445627975467434,0.051617437631677365,-0.07491213411292641,0.005178736310747167,0.02148845591158932,-0.0024103004302817865,0.06279631194419899,-0.06741145255816983,-0.042351344477257635,-0.07637869220752669,0.0022003140105899543,-0.06650981927725852,-0.04674354048914531,0.06284552735001414,-0.03679062587805215
610,2015,5,19,-0.014561951692351971,-0.00878740834494951,-0.03514217406039799,0.03569970018487045,0.0362319647732392,0.0353300953143838,0.02162366094323409,-0.013589141789467685,-0.011211883955256075,-0.062031457080669705,0.07671304411615476,-0.024473442357727082,-0.0307197802858743,0.0574212628987405,-0.05351619526550333,-0.021199439729021163,0.08612140124455392,0.17265594415166663,-0.027723593394727963,-0.02590219185006548,0.013836698254081181,0.017331813086545855,0.012127581208885019,0.09507161188456648,-0.0353534451575338,-0.0225878743155834,-0.013123353077535982,0.013883476559077623,-0.021616367598993547,0.030569418333618925
617,2015,5,20,0.05165839647478565,0.02028635589511718,-0.011577646319001267,0.01178292344518983,-0.015324532110657096,-0.057743109243367896,-0.03916599742213789,0.010639216075056135,-0.017469237554813777,0.08640193999610979,0.025330818405555622,0.04575419379895118,0.07123055902274777,-0.011645151356661665,0.09715783764846675,0.002594726437729067,-0.08546334188159777,0.05970254135773345,0.009975575943211634,0.0011393931242800193,0.012714211873497083,0.2326091201112095,-0.05550470570122734,-0.04329775156026361,-0.01706754690115031,0.03729902896052084,-0.0030958695283576088,0.02349634925294941,0.007388602635959085,-0.026324489705344623
624,2015,5,21,-0.0005342928527278801,-0.012986916482771282,0.01686297728487074,-0.053031747808286456,-0.026118493301552248,0.02381902069572095,0.011784610407494567,-0.05343841302079455,0.028909163154394957,-0.09050765518124704,-0.020350718978633497,0.008300012421036396,0.0436553467235381,-0.0018739833014606022,-0.015173593296144539,0.005762803520230175,-0.02629304345515837,-0.03633866839973743,-0.0009361308140342084,0.045837555231214466,0.012469799888805921,-0.19413621927873703,0.0499395558916611,0.060147821574940474,0.013369057076174418,0.01987018455554823,-0.004414889310000558,-0.03325364945596443,-0.02913788058218547,-0.0047762025851415535
631,2015,5,22,-0.03350811642273932,0.028151257530870666,0.0041857813150445455,0.014724858776431038,0.021057407632275593,0.05757816648133973,-0.0060713914868955055,0.09496751072993215,-0.006686848021858149,0.08050626247527592,0.05360204140642,-0.001681541646943674,-0.003474391515454922,0.016371865896632753,-0.02155907641187982,0.08206201020908477,-0.009612365964190683,0.10183179621800997,0.029240901154068633,-0.035853599317702045,-0.004667024660121255,-0.020902951149101456,0.15500686387146478,0.026977708870497663,0.0037283421693397045,0.00036219360484390783,0.028105122508796265,0.028866612392740132,0.030550625472636428,0.0926572512295154
638,2015,6,23,-0.012447483305482399,-0.021041297588423546,-0.03607873442428933,-0.03565769577044764,0.03747411846738036,-0.03069177803023937,-0.023623051223802594,-0.05113947771596894,0.04555005402676637,-0.02354836657621473,0.061885170361210884,-0.04520660375209573,0.0003843436330608352,0.0044941530086357595,-0.019875602373520485,0.0035450602152582444,0.029186361408698014,-0.08925908255361903,0.00420436283767156,0.07664440110913295,-0.05283325691900098,-0.003383724545313105,-0.1512398676979163,-0.04413485008815787,0.05703198614516469,-0.04324409638252813,-0.03690425605216108,0.019358046784449634,0.024866825744113807,-0.07494450836414823
645,2015,6,24,-0.02328951965434467,-0.003917104720977949,0.02960159848341659,0.022362501697853032,-0.03118936645985193,-0.06223675298999842,0.0003807710463386016,0.0480136316393196,0.020428185335801707,0.016796375771234384,-0.05168285012538898,0.015206459154168739,-0.005136884077690751,-0.07775448589751699,-0.017423181525751064,-0.017559612719212137,-0.03178493986450981,-0.10751670486440179,-0.0014234745983093822,-0.025164273986278185,0.06319020131179443,0.016140700826913434,0.059682235287703334,0.02838446758399593,0.028958517094358927,0.022266552150526975,0.0008001936780963614,-0.007524618753476986,-0.02434164508594938,-0.01899371846396014
652,2015,6,25,-0.0013332419741316492,0.0075098254032379685,-0.013233646555810274,0.02647686623299328,-0.029898681523162995,-0.03280452916164389,0.06371424011271487,-0.045489022717824734,-0.018166991827457846,-0.026645065844418392,0.00047380590548828927,0.05428981464384308,-0.004432691520330101,0.07749548913936244,-0.0015653154899235577,-0.016925732799834337,-0.009299916850812329,0.043990941443578624,-0.02223775136214967,0.05061746649345711,-0.04103127627710368,0.0027604566888794757,-0.05243795746845792,-0.03437601430445336,-0.012195812272194795,-0.02971075129235945,0.018040300870600268,-0.010496972294870899,-0.002251521284230562,-0.011548974216273766
659,2015,6,26,0.055386867430934794,-0.010763701075492627,0.03706932842516086,-0.014336062905120794,0.047625554303883266,0.07978728953735725,-0.052580129310826895,0.05252770998986955,-0.006425821735267956,0.024932882130998424,0.03080837614979104,-0.03404171485535479,0.057611931078632495,-0.04162077414451204,-0.002955390124847912,0.009872298623863074,-0.01770250806183571,-0.06429877391904892,-0.009273197070708616,-0.045562960648376394,0.011554419391838433,-0.060297948415001135,0.11878959142940326,0.05707844930428552,-0.0055110674665425075,0.06652569715473344,-0.0023117146698136137,0.013980258821020275,0.024103108793809502,0.026845685218085835
666,2015,6,27,-0.06140979179156125,0.03049510685242307,-0.02326559721099941,0.037817970043186655,-0.0025193801786730363,0.0483288415259433,0.040828177791664366,0.010202367834977855,-0.047120092633420096,-0.014452922335506768,0.034231309787333464,0.015778649471694495,-0.09947489131109721,0.012622351437987955,0.004610965173837078,0.010886016846305191,0.03647049220471832,0.17770581833186871,0.04435817713854462,0.004097299536735655,-0.004041544154033905,0.04656915099381265,-0.06510042442708919,-0.0424574553103404,-0.026086721021971293,-0.04945943717697954,0.014413970438539092,0.00010980191478360268,-0.016746177249163274,0.013923137496617555
673,2015,7,28,0.014167434077020813,-0.012837755126641093,-0.00762951275397683,0.015917740093043475,0.01869383534109259,-0.09093156920264622,-0.008140719687454556,-0.09162498736765523,0.06799527613787482,-0.007917508227450298,-0.024585689298761926,-0.006231632481091487,-0.012158191578239719,0.01612067102189285,0.06319748693142713,-0.028189012070030217,0.029109958609556896,-0.028749780521761137,-0.003697788522156631,0.014576961656432186,0.06544563267296422,-0.01455540277669265,0.04353505625449716,0.08644679347253548,0.04544814501027128,0.004887333573604824,0.0074575407116102,0.004883519959721916,-0.027789287430784904,0.011805462622055174
680,2015,7,29,0.05904039415911133,0.021430013105133483,0.003216883525228864,-0.024110231358805523,-0.016154636474158046,0.03471289317437676,0.00019356045746765638,0.0738439809796223,-0.0411736311309443,0.04966585364868026,-0.0644479890407682,-0.03160959325579904,0.07645382438867587,0.015946337887574824,-0.021738777021625855,0.015927878995378064,-0.06932946861616252,-0.12164816265887812,-0.011380102646064372,0.011976275052826502,-0.021844712995177318,0.05960880350233699,-0.023383839361013403,-0.012594119344504051,-0.06712053404131746,0.0345603701151771,-0.021043138833303887,-0.007255677032777075,0.052873723705125775,-0.012426885768408225
687,2015,7,30,0.0019407596261933335,-0.004279231672775774,0.013605686924632376,0.025920595718909034,-0.011273361028082629,0.029344363690028796,0.013321565229849508,0.004426200802783109,0.009508694797405903,-0.007654708652702458,-0.042304086525370654,0.026652166165088254,0.027607948483492573,-0.0363714234073641,0.0092627367314837,-0.007314213261813141,-0.002640109109578348,0.17888051957079765,-0.0038888945670668695,-0.0985692846865518,0.047030408414136415,-0.005185111003094378,-0.030072069301991133,-0.03372941227246484,0.06665840152774805,-0.02458523338370644,0.017813508033130088,-0.008837348783156784,-0.03425604897663148,-0.0163335460077092
694,2015,7,31,-0.07991267246511125,-0.025824321518508997,-0.002299091514265883,-0.029545004176749545,0.024537322782173687,-0.008816797988771774,-0.004451693358718756,0.02341821734869054,-0.031066121582087103,-0.008136334099938747,0.030410453835945095,-0.03525228341877751,-0.003174948303126368,0.07564216685054337,-0.04129056759224059,0.0013537924141517887,-0.009507229011682328,-0.0670544883089581,0.01915767828589776,0.11941091974950147,-0.030758050882541577,-0.03233921429098563,0.04344972287019844,-0.06236896329369046,0.01257875171070233,-0.0048550543372950505,-0.017288297678600295,-0.0029110777529757215,0.03175175803078245,0.03669810172238219
701,2015,8,32,0.0667807044561266,-0.002802819716607452,0.03301488320473944,0.034666652724367975,0.004323882954744729,-0.03189659549960555,0.02474723082708552,-0.08517630381152441,0.03004790564881965,0.02435750007536175,-0.05621362453276035,0.05081071211634858,-0.1339789186628968,0.03938372539297896,-0.00559934258195971,0.012023139585780163,0.09438460005974902,-0.05389575096769561,0.010559317906037036,-0.04905309647403022,-0.12829490681859357,0.022759908013376684,0.09047345398394224,0.0682990017400249,-0.05661674812156414,-0.06856119396438776,0.03790853409960837,0.005514081747070243,-0.020249908166202202,0.060194837473545704
708,2015,8,33,-0.03985885467092898,0.019683386170266104,0.0030592865939857994,-0.013865410541890721,-0.008635895035112306,0.06719208230744611,-0.00792162560594789,0.03177211225420229,0.05918355572075118,-0.044512902143719946,0.10401763583654922,-0.025867236195788346,0.0952977303118192,-0.06539841224998844,0.07210345033440313,0.007582166988212791,-0.0773159651653409,-0.13171723180646444,0.016357823054615528,0.05822369859771426,0.12407693111450979,0.07205060772878413,-0.016096287268586917,-0.016118676323157666,0.07055686193812383,0.056291939589311335,-0.032260498727965436,0.016270458754875206,0.00661104069702434,-0.065802995665324
715,2015,8,34,0.00828761220262253,0.005581388599654291,-0.018212417647322843,0.009590239533082023,0.03290328946949872,0.019958165696000174,0.0358349808130356,0.033621731631839014,0.00027583767497119105,-0.01021844073291811,-0.006822786060479036,0.047484779752563266,-0.034043679291892115,0.007851496918274359,0.04093477052529715,-0.05160104654333819,0.1069596702233111,0.2102858614185037,-0.0076007139486343744,-0.06543777928410444,-0.04641264505992482,-0.08809777866468249,-0.03218775647352323,-0.02514591511752029,-0.057893713776701605,-0.002032369309007853,0.016544999104485925,-0.005100667689131644,0.011742481095830648,0.012634376796937463
722,2015,8,35,-2.91916243803092e-05,-0.005389052300017405,0.002132144109983969,0.0009922890939195739,0.013766321692235906,-0.05655991615429801,-0.047692949377150406,-0.03691287814080324,-0.017663861719752316,0.012489806520487479,-0.04805633611694271,-0.038438554709717354,0.051847643294994805,-0.02069776866694073,-0.10178667786067197,0.0672983718203326,-0.09719237784961943,-0.005884714357333731,-0.008675468761962346,0.06096801594116874,-0.03901577682089308,0.031964742167615245,-0.05671940240872375,-0.04967503909560589,-0.003593954560307422,-0.024644077410190923,-0.020485264039915685,0.018627579154786078,-0.014071977352538512,-0.0615133554817161
729,2015,8,36,0.040536428783158884,0.014740547338482735,0.0380456434730414,-0.029484803240144908,0.023499595937912288,0.014730004802474772,-0.015729313602087958,0.027282571022097857,0.014590176847284253,0.010839125689215745,0.05966491021627118,0.011892555487327039,-0.005035515787969125,-0.04360468600469203,0.031652960925997675,-0.02820036163887074,0.11897088222645325,0.056907156494941935,0.02213177648771114,-0.07906849415645523,0.07557334965523066,-0.029687941882323488,0.010608137198330203,0.06496073867621055,0.05982716266928412,0.04565328994143014,0.010924987915304829,-0.003156489727058287,-0.02522470863246029,0.05513090810032528
736,2015,9,37,0.05994030796187433,0.010060785022155905,-0.038062623177085864,-0.01202809148210604,0.01133047676575627,-0.006207263107531835,0.03855757466626053,-0.029131000150575126,-0.03051812056369818,-0.018587194922958905,0.022325395864428277,0.0006299089871981689,0.08168104943993737,0.00460006931893564,-0.02250936650982338,-0.0311338894583143,-0.05664666597868229,-0.000840283701509903,0.006699176215059888,-0.015595632076818577,0.05005588854698484,0.0355697228666052,0.07589340554870772,0.008228592936924795,0.004670028535441961,0.05460616263215057,0.006897876363352706,0.004546423190609827,-0.020269038477887857,0.04270462753291526
743,2015,9,38,-0.05542938127883923,0.001368314129219561,0.011608544428560075,0.0629389124829054,-0.0004836965820538275,0.020008042249262337,0.000557897740606883,0.01245412574675342,-0.011110344426948693,0.023468887035281272,-0.010768549864141441,-0.015822756134367455,-0.09800566112097586,0.06686926875754606,0.034998827765970075,0.4647606777818045,0.025740327183279232,-0.09009769592144445,-0.004475506641679283,0.058901543440778026,-0.03637016787595648,-0.004192141187878029,-0.13967783555202085,0.014136128754905553,-0.013598248345685349,-0.03205774311367848,0.01662225524206007,0.2063505954376732,0.05951416976276036,-0.08300603559469033
750,2015,9,39,0.04919717287127101,-0.0026875209132455335,0.007977369007180046,-0.0321342521741802,0.03633377143172356,-0.01804450353519027,-0.04802664370961529,0.0561968545524969,0.08305744013913618,0.010243660539431376,0.027085469829824627,0.023991650922545515,0.05990427664758324,0.005184275450950349,-0.021247383000060904,-0.2549870482336234,-0.027948963050960507,-0.007774279644860993,-0.0018398702052598859,0.028212329343372033,-0.02902727436289776,0.0011610405516195854,0.0496842912169877,-0.0047102596410874,0.09763803217842004,0.006485151908639519,-0.0018145276578720448,-0.1360432307412196,0.04436091337582804,-0.0012767994071606337
757,2015,9,40,-0.029652694948676173,0.00015860853036175904,0.015353097053296905,-0.0078417613798768,-0.03007045252486029,0.08524500317366113,0.01669708729462438,-0.039317027199745835,-0.024963426524238552,0.04389901352691372,0.016168927577122405,0.015655785762062502,-0.035971129474256625,-0.04276479179208903,0.06532984940787112,0.021572241372806555,-0.1296264657432451,0.07819206915663157,0.0008062410760243388,0.03825927190109324,-0.030073535318545286,-0.017996783528192783,0.026484071367895767,-0.0011883816576155892,-0.14223899393584516,-0.015864236950194233,0.005450822873560357,-0.010892231412739317,-0.04226025614336637,0.05892213024300008
764,2015,10,41,-0.012880701842977293,0.011009219822303296,-0.04822659234407256,0.007605224096417951,-0.008293108377606884,-0.0585336165613245,0.026906334579903213,0.059707883867463396,-0.022246154035193366,-0.009247424283869266,0.015178573538240148,-0.007896626832382236,-0.019956592460492195,0.005804060296058733,-0.02773693763911811,-0.010120026453822928,0.18225148975181682,0.010715197332333837,0.010228211890777494,-0.07510221554659913,0.029864854216714365,0.08901112454849103,-0.060355433154909544,-0.012671826480855075,0.08983414220968866,-0.024847254416785147,-0.008338522507314594,0.003359753718359171,0.044953221044898406,-0.04350047570553006
771,2015,10,42,0.04605786590545735,0.006031891575175141,0.05223016511702139,-8.154710649377339e-05,0.020750638924114773,0.02826283215236991,0.05726854428092887,-0.04758613956502755,-0.004378707306146978,-0.03181625424725998,0.0034116938181742995,0.010378164160421033,0.03593981837327731,0.055204179523671515,-0.029735136953987773,-0.015476175567587402,0.012732817550681785,-0.04932103611562988,-0.0019300596368109213,0.048263654593654115,0.047092051913318445,-0.016312795576360783,0.07384781503185,0.015706054830306737,-0.042528410929763116,0.06933894173246657,0.029793560558829535,0.006769781904933714,-0.01968263558781247,0.01487256834755013
778,2015,10,43,-0.02250504550958332,-0.0013907036175551113,0.030673547354471253,0.04492298089714564,-0.01824631847664615,-0.030633827812087677,0.024093445823214488,0.12734911356828027,0.003451719368964934,0.05775176301882756,0.004486405743373334,0.015136400591455601,0.03211713543739547,-0.05875215135164291,0.0035593576857892995,0.011770456489808678,0.02523419313704056,0.06894351402823307,0.04749533549778895,0.046439491268769784,0.016163603446426977,-0.02891754754703313,0.08418336083849254,0.017303090867731186,0.05599302496619596,-0.0011024409743143337,0.007265037064999369,0.0073783467558909965,0.05062008546102459,0.0695181874120625
785,2015,10,44,0.05290621147272656,0.008418869704753362,-0.028372258807610518,-0.010411787088859592,-0.025510195893182597,-0.041022368324395875,-0.06262333748244597,-0.03565525263350777,-0.04543140729805517,-0.04866542959689024,-0.024757105308472527,-0.026566503248640405,0.0046711881886312145,0.07417018892328153,-0.003882663113301432,0.006854210838688202,-0.04008652184779893,-0.16759093288494786,0.3270682440997741,-0.14175279998436274,-0.01872342219012202,0.06918021077987868,0.104579557721179,-0.06940467484532709,-0.06360507635466939,0.02808527955690865,0.038164527972934126,-0.019098928475100085,-0.024691248165270796,0.02426083706824045
792,2015,11,45,-0.012306602186951676,-0.024270139735517837,-0.037466830939076545,-0.01251831817990079,-0.019784162719333587,-0.02313100870777063,0.021767037890071395,-0.0401088131685986,0.008676615714915625,0.04602499134857685,0.05603240276151378,0.03505630721259134,-0.009049022737107837,-0.003777627080429835,0.08098516497006747,0.0359343235809475,0.06005620099647735,0.10601882642000104,-0.19805244727817428,0.10953581942424373,0.038961063750367675,-0.02785616203518293,-0.11406314925747951,0.05270652194496561,0.006590158969700166,-0.022012531951960956,-0.040272541238601356,0.020673377926724967,0.006405519020417749,-0.006844239156993059
799,2015,11,46,-0.07268496001043456,0.011451097141724986,-0.006870603253740448,-0.005780725656292396,0.04104190959914922,0.006228844759063934,0.003381865672066997,0.05380342199977317,0.04379644648502001,-0.0004936662552783577,0.031263902794692155,-0.0015652803005544724,0.007720682620934838,-0.014963141722397655,-0.031936324443273545,-0.05872526947419188,-0.05586067443664999,0.031045299478201116,0.025140182804795463,-0.01397305600769172,-0.06259989882699979,0.03271015829580004,0.1504432226784893,-0.01756538422939169,0.039510248580898466,-0.024085322683415678,0.010029595203448372,0.011419277745545964,-0.019754940867979243,0.04583305492979739
806,2015,11,47,0.08752871417053609,0.015515435815250722,0.0733743138934777,0.006940273401949026,0.025083476687857376,-0.06149649923896505,-0.006989004149545064,-0.09040799374146646,0.03056356612622424,-0.060750019406643596,0.017318393857317593,0.007532473861035172,0.0016240563596781055,-0.030070209992348773,0.043579683209712616,-0.06414077904556825,0.06491288733056133,0.09708450499529331,-0.0655562784141771,0.02135986003915158,0.034524907323914666,0.0045328171061351785,-0.07487745655105538,0.10503032331497897,0.017045823404729932,0.02150919678929908,0.012708783113707822,0.010090725127153588,-0.026513599233423668,-0.04368011248740511
813,2015,11,48,0.0030583964771988548,-0.03933592243507211,-0.09291586144651609,-0.0009521233800501294,-0.05102335328589891,0.08259673095935671,0.033575177140778845,0.019670991266005577,-0.035424086118574394,-0.02097861210213059,-0.054002678047303854,-0.00970558380689135,0.000981893454922389,-0.06016365221019038,0.004885417647419121,0.02934068483378982,-0.05517497525520343,0.0806978477406628,-0.053808959231273934,-0.05387656434217769,0.02722577658885017,-0.039153314483191926,-0.08679744801076905,-0.07405844581284249,-0.09724654141464983,0.02368271617666262,-0.012600446331541004,-0.038819011757480704,-0.0375024725127272,-0.00783843111935234
820,2015,11,49,-0.13099243682034245,0.028679225297914668,0.035168038178596595,0.012918363061239502,-0.0575551426446681,0.04688411503394252,-0.04776717503906802,0.07565551251184743,-0.004547010328356915,0.04505233892027416,0.025047921469277146,0.016712244128535447,-0.013573377442759771,0.06054716427325246,-0.03320034207336642,0.09070848971716705,-0.1361097861687579,-0.10895294589049265,0.05771512224526498,0.0634715651844755,-0.0203543653564916,-0.0069160053845308544,-0.06629747906295158,-0.0019504752153769456,0.044439915272995956,-0.07464614487687271,0.008998187823840098,0.01644216847868507,0.058713193134751984,-0.0800286855500687
827,2015,12,50,0.027460701190730852,-0.0016395371336593856,0.008939857626025338,-0.044967283313559925,0.07599171182661202,0.03864384355633854,0.004324606947064602,-0.0744687055695672,0.04254520003864859,0.047340949522124864,-0.10989207228317044,0.03475790507800913,-0.022423816310582212,0.027191590477758654,0.01438218318765383,-0.06810858571241318,0.2717060081223266,-0.0114466686476975,0.03993804753881536,-0.028048817224544775,-0.03699874264505898,0.04781594317453841,0.11694777452024185,0.020639861238530788,-0.08837741087552953,0.021243141527591325,-0.00544230044650118,-0.025719222076221016,-0.024178618996580137,0.11744115850120274
