,year,month,pct_de_강남구,pct_de_강동구,pct_de_송파구,pct_de_양천구,pct_de_중랑구,pct_de_동대문구,pct_de_강서구,pct_de_성동구,pct_de_금천구,pct_de_광진구,pct_de_구로구,pct_de_서초구,pct_de_영등포구,pct_de_서대문구,pct_de_강북구,pct_de_노원구,pct_de_도봉구,pct_de_성북구,pct_de_은평구,pct_de_마포구,pct_de_관악구,pct_de_동작구,pct_de_중구,pct_de_용산구,pct_de_종로구,pct_de_동남권,pct_de_서남권,pct_de_동북권,pct_de_서북권,pct_de_도심권
1399,2017,7,0.018263022475410562,0.16604753268048067,0.05323466276132627,0.11602120400724925,-0.0342824948416266,-0.05112044841382446,0.03395491255686878,0.008967997005193018,0.012634914287294796,-0.0013906256890376945,0.06656206901851469,0.029247575641613732,0.01498891178289563,-0.03802875198573996,-0.02865531704001456,0.019926788765699754,0.03805420330636311,-0.010417841002140715,0.06737136413286415,0.014043404821782124,0.003802321678568088,-0.025402927801304376,0.01850702713852015,-0.013214958407394728,0.03702333750016207,0.07744862793804108,0.03238090295989959,-0.0031061389513397097,0.00979198029732764,0.014050779169150207
1430,2017,8,-0.0059772356001376314,-0.04011167969485041,0.009260262328289803,-0.19561692140759945,-0.006481326271934429,0.02288910228957941,-0.0035821709246004474,0.006988853049226584,-0.012539645902565733,0.008492293625012692,-0.12027101065321011,-0.08116144646998646,-0.03704523985046371,-0.04707564323506486,0.031719799097457146,0.008715431554032538,-0.018666590754951917,0.019012091182557533,-0.020305673910331112,0.014508748994369602,0.002988082548892601,-0.0030587036820032276,0.012113996344128575,0.00208325662307951,-0.060462995320368584,-0.020393647837347872,-0.0723068261955434,0.009789011444370832,-0.01820356729971051,-0.006884564371925195
1461,2017,9,0.07822301651301267,0.027656149427590426,0.043333347288268875,0.16779795335061864,0.005086092983418888,-0.046620883921544065,0.01650422886452585,-0.029602845654208454,0.0788763266173369,0.04594610771998209,-0.02014839968606419,0.08501169939794151,0.04755630310177783,0.05218890256555864,-0.06189848452391755,-0.030820062357055367,0.006340469697418083,-0.019800007310670775,-0.016618437500094285,-0.020293568282088503,-0.01928765465343285,0.03478224044545919,-0.004943447500397213,0.06527742863727282,-0.0288701389046343,0.06275096594454066,0.05401203587320191,-0.016347806500403905,-0.008910737220006126,0.015660495257847407
1491,2017,10,-0.0034841399878209334,0.07229456429595227,-0.00818432400088398,-0.0343168589909163,-0.011517746806974372,0.07827675328954653,-0.05227702983535043,0.008158558634964397,0.012200739067457445,-0.008618277423352194,0.015616741810811074,0.009522436292976222,0.002183790511004924,0.023033308908241068,0.004210121882189055,0.018255776487874575,0.005412461612572583,0.025154844988203973,0.03719058799943098,-0.04191918849303711,0.11056108570486112,0.02150365174335045,-0.050850446268141836,-0.03498903887052318,-0.04185422981450482,0.01889661520616759,-0.00688299542102766,0.01783237143404537,0.006011849945309677,-0.039647062948664935
1522,2017,11,0.034235952938879155,0.01762092641913493,0.02527728866254164,0.14983354827635154,0.00141371898582765,-0.0165318910421296,-0.041747207200416137,0.008803894126141687,0.002998984976011476,0.07044489351633065,0.12882023682988075,-0.061560078290261444,0.013785025118710381,0.016107299207424486,0.07301848313695203,0.006263510264459038,0.003745472730047439,0.003617383964984011,-0.025053902727494748,0.09233004264389089,-0.07890580392142654,-0.016124214889192467,0.049472409662397965,0.02130755121708483,0.018706010908250192,0.0125193669110224,0.03437506444975602,0.024488618198587497,0.0406099889301732,0.031144874875166595
1552,2017,12,0.0032862271915263808,-0.03961767663743776,0.007843959573476056,-0.011430043820098157,-0.045317123272517246,0.06148865340553211,0.06967433492628516,0.007932197416004483,-0.02801245338706071,-0.025080247572172754,-0.11504448264176237,0.05414040785604057,0.006481193401038254,0.01800842365137889,0.056706976428719136,0.026888645004404577,-0.010973854260723503,0.056274292556668826,-0.02861930329977669,-0.03469835647695363,-0.036562003335863125,-0.007599845283952411,-0.03362069520842392,0.034738651905199536,0.053541939080940404,0.009963571577963126,-0.005779612664943867,0.022442816744607574,-0.011699393788729529,0.013424984523638273
1583,2018,1,-0.03127736516487223,0.052380310806951824,-0.015314290377480111,-0.02870344828283189,0.03318783883088061,0.01356544263516124,0.05417035732289022,0.08497487731086895,-0.05585473817056019,-0.0043767930267724076,0.12804075823567374,-0.010235429038252142,-0.020571977407341513,0.010222746508093516,-0.07460431742187701,-0.00581537643298069,0.06658913034200831,0.0037914573803448093,-0.023766394116261802,0.06573510652551229,0.09597548881343654,0.02535976265458917,0.07618988809558269,-0.012970982131995545,-0.05605432201605387,-0.013872812628963227,0.024848873250843395,0.03650908252241458,0.02766787228163481,0.00750470950771942
1614,2018,2,0.024518316327521994,-0.05383187503291553,-0.0767638742167529,0.0032948044342415717,-0.19880368929556236,-0.024297850143989108,0.007519897630468897,-0.0061649194555599696,0.1079819224462708,-0.04981996461707838,0.001344970630179354,-0.08348872950760022,0.007486514869686767,-0.045732581610001044,0.05951662087116438,-0.01469102398725508,0.026691929140958193,-0.0001070613775751017,-0.03814585948461846,-0.01608096380763735,-0.0388402304304023,0.007902160109443779,-0.062140307095129965,-0.021515638357886502,-0.06385242277807568,-0.04173282694492031,0.010460014818979069,-0.047865636733215866,-0.028802008078173902,-0.0391703902626771
1642,2018,3,-0.01711970766946047,0.020857246244526007,0.024648731728871054,-0.006225434010831643,-0.02464426774920936,0.008088574069453403,-0.055813126738446184,-0.011422623095890372,-0.033114516841011965,0.02915454173287757,0.003769680542577092,0.0923605312824638,-0.0013945306951643754,-0.017150956551861385,-0.015889580535831227,-0.0006051128819481999,-0.059724690087259336,-0.013770607566680693,0.047328001543745835,-0.030789093146298407,0.009551419382812343,-0.026109205471087527,-0.04310665237728217,-0.016335091134380364,-0.09164525525275236,0.014798457129928222,-0.025450235140433097,-0.01628814203282225,-0.014876487252559523,-0.035729263794571975
1673,2018,4,0.015422012897533532,-0.004311769601133553,0.014797594649122559,-0.05030308486543278,0.19273235503205077,-0.006896715490849692,0.01995722184606019,-0.0020778821247577905,-0.09693642815658532,0.015636705507715565,-0.08952016663308371,0.00382324306078341,0.01796970145143395,-0.01422688924041815,-0.027328889744217433,-0.026643635252146747,-0.027235330323486795,-0.03339108560681803,-0.09827699899583808,0.015933427818983992,-0.03472590761666905,-0.00044582121923009144,0.08929672116242693,0.05300995708970513,-0.015024839312274163,0.012012786537054732,-0.022319439063071767,0.013413539649407946,-0.03319333391368229,0.06300098309050961
1703,2018,5,-0.09305952918882443,-0.007082322987896794,-0.006333277123846903,0.06006555780666756,0.06547704781886932,-0.003483652414691618,-0.024318203125429316,0.006922314517157524,0.042162100400496394,-0.010382095794389312,0.06521639727577133,0.02728669063183009,-0.0007992222622392742,-0.11229658116332442,-0.0013113256133128193,-0.015644283426850203,0.0033971804920427395,0.016097949820715662,0.14728053266464913,0.00560164877931002,0.01700495701917304,0.03024535311316967,0.02718642498397239,-0.015860194194795896,0.17054198454866776,-0.020169756027561214,0.03331526826564457,0.002944913743451627,0.020700951597062645,0.011586088583173337
1734,2018,6,0.08673555522627652,-0.018100645614906985,0.019559597356039626,0.01431438621075265,-0.023264928501295468,0.08870707348008455,0.03713857731077996,-0.03165288689785717,0.06897940599387442,-0.023651109400208647,0.027903744976494727,0.027414800002274697,-0.017635464786837973,0.14826774478782823,0.07794452169768662,0.025330731068195833,-0.015542127314460696,0.003586106533641109,0.0007095095402593898,-0.014629488214232045,0.01772026705929397,0.009486712432094757,-0.032634846337021184,0.03022046850184701,-0.013555709203237343,0.03344706547779763,0.013649687234489116,0.013759649588044987,0.018834684678382674,0.005042212558631132
1764,2018,7,0.012311221300914221,0.04736735289391247,0.04569845275324269,-0.0032787812182979437,0.02581052185668553,-0.012173217840898753,-0.10716138742220915,0.035166308891261044,0.007070568059492688,0.02789010060566599,-0.015664744796443864,0.05274974753940698,0.013918990500349837,-0.08911383427279573,-0.13438938088985075,-0.009969549199744243,0.01302232925543767,0.013940386420759454,-0.20794942404391592,0.04950814495485889,0.03868334306977439,-0.013285118912134242,-0.00010467843748174221,-0.0300531320214682,-0.02250424555086783,0.05164102136358828,-0.036177607078797025,0.003197329206790833,-0.07271776378986805,-0.02104163656501712
1795,2018,8,0.005425444297000315,0.004331418839857326,-0.00942437422038267,0.01050512145876703,-0.16979565547225461,-0.03025436407242499,0.02100185110329189,0.004502722335520071,0.14392276839622498,0.06860256903972917,0.026276956090718784,-0.050756414992770504,0.02312742021172376,0.1723895208652586,0.08811897502683785,0.013940751868669388,0.036104881612444295,-0.016877854223992128,0.18408500283433082,-0.031747982717462264,-0.01203621686580536,0.06886111642165571,0.01999971515859933,-0.001483772220990276,0.014816434545366963,-0.028714905660903733,0.026207168051634255,-0.016273084499535906,0.08948850620430182,0.008194562248755588
1826,2018,9,-0.004639017848489857,-0.007119781578318052,0.02220837702454359,0.04787421498094058,0.2494250990588356,0.01810939116239152,0.10545515145373252,0.022712105600506405,0.018128190348742468,-0.02101007655151288,0.029480174880565313,0.08666913226188555,-0.017646964728201153,-0.07876796122147933,0.03448102298011757,0.02017117926472478,-0.02859450353929327,0.024432074438510032,-0.058227311122006964,-0.05361972500769063,0.0205690761563031,-0.01265248043534073,-0.05730915770671563,0.03864793155478763,-0.022872558843371915,0.01750070380295954,0.04184049691932912,0.038326752814972886,-0.06875431501889495,-0.001604166806759788
1856,2018,10,0.02108919250859098,0.01796886654778751,-0.0012661386147791998,-0.030702870044613362,0.007186467683748976,0.004191629875061942,-0.006162703107452039,-0.030260962641284306,0.035997608461658004,0.020108448525735012,-0.020358299269369606,-0.011792807580293885,0.048476206152350265,0.03278991347925064,0.0402356140315554,0.014266021364356174,-0.024236831044123774,0.014669840206095186,0.15928175799134525,0.13836856761923944,-0.029310558369760153,0.008175217395623102,0.04300629449828808,-0.03849987171191638,-0.01735421362415368,0.009653518815972761,0.001935413753076265,0.00020984411292213068,0.14804488291865425,-0.01505307317709359
1887,2018,11,0.017133985583752898,0.0370104603979271,-4.373958167291914e-05,0.061357029052611756,0.02448379466891737,0.04858518168689874,-0.0059667252089223854,0.060327948906984785,-0.025275124895178025,-0.012750486520221593,0.025073770702102705,0.04691999876446684,0.007553183241404859,-0.049616470258754486,-0.04972080990559902,0.014150842101632533,0.011725430719965013,-0.023621273334813675,0.019353655110340817,-0.023034334590660066,0.017530817062043402,-0.03456360566226446,0.032539609159772054,0.06941497207655156,0.11408304941445269,0.02010415473519278,0.012755449959388487,0.03854740673323542,-0.02242998762535975,0.0697486334035331
1917,2018,12,-0.010175929875114287,0.027741839347355413,0.017274990777836896,0.008241336578817648,0.03663811812445017,-0.07898162534213815,0.021572269509000153,-0.0037346771613057106,0.03029287710052464,-0.057921183384606945,0.04622937071395339,-0.03642878718511511,-0.0027888516066082447,0.09196901588305528,0.04619362040392061,0.002976484556169945,0.03675697573294934,0.0019656647884660483,0.04210675902201699,-0.08615680517065039,-0.012860456119977548,0.011876919873490488,-0.01565937026682729,0.002260232441622545,0.037333499727412844,-0.00015456829110049863,0.0230337895842192,-0.006728612789657085,-0.011084565906391952,0.0006208860616765399
1948,2019,1,-0.0304847682021393,-0.022822845870778763,-0.018313151266340477,-0.04764680170342661,0.008974382945889259,0.07091108213708619,0.04302470943068726,0.0026155165022940796,-0.08205531650144249,-0.003536518878469286,-0.005626965855749955,-0.05606723049290907,-0.01562065372404442,-0.021466700564375052,-0.0226360917583448,-0.029591752205680333,-0.015496518300933126,0.05527089660091189,-0.04777467639944477,0.1181580926763588,0.0358925733099591,-0.006448131260573198,0.0279083373203437,-0.00775696496028655,0.11244656912802609,-0.03876877002473811,-0.014334162457120714,0.003172590146718779,0.012697379769622597,0.0244098766024774
1979,2019,2,-0.040606299194828166,-0.05832007446668519,-0.034364980064637285,-0.020193654253572557,-0.02619697641783758,0.012349355580775878,-0.04424001213513873,-0.027838110524247894,-0.06510730163624256,-0.010344594510943717,-0.0652765663400281,0.0032055219703317483,-0.04537362739367812,0.006127962287766353,-0.044276943599559915,-0.0025594932910482093,-0.01532369822769386,-0.01568006001164568,-0.039627279900055656,0.0011172692178524901,-0.044320632488735856,-0.043619966115001074,-0.0016361138318971014,-0.06598779138509403,0.035475558384348904,-0.03184340829701626,-0.046011594453155835,-0.011529653102204551,0.0013939233993005562,-0.0221664278171807
2007,2019,3,-0.0029451039521392053,-0.2709740267458569,0.01913294095066398,-0.046185294068390226,-0.009409232341675455,-0.009337131565437029,0.020725087726239266,-0.037797406396455346,-0.055498753832549874,-0.010426204350310164,-0.00948819796504563,-0.10477728519863849,0.06757810028156919,-0.02720657804665305,0.004914801888230125,-0.033698345239584704,-0.0049578011041732095,-0.01477212666061789,-0.009059143368335798,-0.043222652455416344,-0.04136967661431068,0.0041903430602654446,-0.06402362237106318,0.06928009860414663,-0.014669170739521675,-0.09841586333181995,-0.0009158970236732289,-0.03861014789034578,-0.0460024574789748,0.009841129583814112
2038,2019,4,-0.002128328934714263,0.3644443224620313,-0.07391154315606352,-0.013412579128042834,0.03314511280443355,0.01692256908568801,0.018432109345314807,0.03244933524025306,-2.9300456213521286e-06,0.038717191696215236,0.014033558802616364,0.04380417386285185,-0.035604127048649015,-0.040112736691566675,-0.0023656440385038113,0.003461910680526481,-0.007764909497761208,-0.005752934584428049,0.042630961517016175,-0.0031829899071637024,0.011908765282463873,-0.0009701161467611241,0.04923870727450841,0.00940293502586198,0.04958419500271072,0.06758491734246075,-9.130294688852736e-06,0.005414338224294601,0.01616051948252828,0.02477278436060959
2068,2019,5,0.03704182358436259,-0.06929055772842607,0.07714837886960813,0.03280076060288195,0.09481217369772388,-0.06799058540848302,0.026237809073459628,-0.0062782356766812875,0.16785717251595522,0.009245351921184586,0.009576251498547572,-0.005165989238751334,0.053333384978242915,0.09329304918897785,0.02490163465215889,0.005060684156154016,0.007356933368854346,-0.032277799034457044,0.009563885952137863,-0.01233932220591727,0.018691309371496878,-0.017769071228744382,-0.016847140800831606,0.049143777654405474,-0.16576103515974894,-0.003780896461158978,0.025476438546802926,-0.0004523376181210237,0.01974736479049155,-0.012184762372970614
2099,2019,6,0.03676778380713008,0.02711684481070087,0.028116301531701193,-0.05220180342237357,0.14963293441215675,-0.010049828312450715,0.0013166982700891783,0.01753147892089002,0.13252439306925035,-0.02330662190374988,-0.024576558948789407,0.016230917155447777,0.0806169411889075,0.009554525977359729,0.002013076400609437,0.01610792901688285,0.01784496488074505,-0.015581168772092258,0.0077757048231850145,0.016057945731201784,0.007290333756292178,-0.0037742777032271357,0.06920333669487988,-0.07346256959617026,0.10574474958029279,0.0317495485127568,0.007341415722490918,0.015097618505681698,0.01856904668981474,-0.0003028156322363307
2129,2019,7,0.0008423206726242416,0.09719338394419275,0.01735441868533716,0.08800865338409491,-0.1340404774764219,-0.015134110299947934,-0.009635373942366687,-0.03117168156975847,-0.17258899376476933,0.011704545510244246,0.02580466280019955,0.07284058861568354,-0.1041387473447134,0.012314694542210125,-0.011204486740450048,0.00567704785614187,-0.016859856624366287,0.02390140764084636,0.012320582845160466,0.048826566459442944,0.01150416514252739,0.03296564993620543,0.00013971590937300604,0.017338853273396237,0.019499147689757468,0.04635995418671324,-0.004645463717936393,-0.023281777633774148,0.03537869236522595,0.005769739042681854
2160,2019,8,0.003068674991994591,0.005689650821694148,-0.015818299048785622,-0.16153772437372116,-0.038010074208235656,0.05884171160824336,0.05640575954005089,0.021271760478483337,-0.023646938773879245,0.0293713662483297,-0.07863364497124448,-0.08425246971252309,0.03674018729999995,-0.06738320650027618,0.003891765629415511,0.008565509779927982,0.03474962946818394,0.0021756333136984107,0.005111661500765585,0.01787904232115123,0.03135039691928698,0.0019455715513410077,0.020436096269477178,-0.011640212534261951,-0.04408295393633588,-0.0255622199376333,-0.029887440700029355,0.018526590987180125,-0.011061480749311237,-0.008534732558287295
2191,2019,9,0.041682710777902976,-0.01921240009152858,-0.003600924447751064,0.1492464809854499,-0.015928407132536848,-0.009099647200487393,-0.019688000025278596,0.012821858255726903,-0.019367426340293648,0.02341554559387382,0.015241451139978768,0.05230004041894154,-0.005219282114542256,0.038247653100595747,-0.010202928054982241,0.020051001549715064,-0.002941817656886836,-0.011022581803979636,-0.038558296047445095,-0.008589963446228976,-0.04972290229626686,0.02634395906437481,-0.05546063580190752,0.031173474260145717,-0.05461099341776021,0.012851758624552234,0.018402387420447752,0.003770434671136691,-0.005857414821405893,-0.008674026833228154
2221,2019,10,0.056444043826641144,0.07497237954383396,0.03333604840863735,0.042897333920119074,-0.004548888048805821,0.01520126276862177,-0.0584012064413264,-0.005589513446834782,0.09551390882165967,0.01113974002996354,0.0483882769322197,0.02138177598297153,0.025463290483989542,0.03531176422027915,0.002648031329122169,0.004486017174478496,0.0031469223936122503,0.04607509807069232,0.06094805216534427,-0.009537314755955983,0.07390371051511235,0.02768851208281986,-0.04005659777909221,-0.033123754960580065,0.05193623457074992,0.05022075731286302,0.02891906224905827,-0.0002665607988499019,0.017759509802387496,-0.01923749864866675
2252,2019,11,0.030146547454214634,-0.04635437810694076,0.05039642380854792,0.060558550463980065,0.051534425634752745,-0.001401975207099837,0.00389501823713867,0.03510969846573975,-0.027040546697933432,0.028173352968819954,0.06634385104665497,0.030746636691338924,0.01901474389708646,-0.019949966919466045,0.03338739307349314,0.04464280999024295,0.018687781298052597,0.026608822218244566,0.04149975773036574,0.011094029107787451,-0.023681617752213557,0.018943694223417795,0.0204803906313491,0.017229667487614897,0.04239229534497335,0.021026194725997538,0.027311647295731323,0.05616572145481413,0.008255600255726359,0.02070136014645474
2282,2019,12,-0.0402455380648139,-0.020227137611639523,-0.02718763052245088,0.030146910600699073,-0.020579328112264372,0.05831164223035756,0.03120164069598319,0.031503883456677206,0.034761331457574984,-0.011738897551595628,-0.08118649459369465,0.029357963493019446,-0.003709002497867875,0.0374444912289249,0.07184370025528541,-0.002345936360543477,-0.0069918416322615196,0.04013264432958841,-0.03772888241639494,0.0009553509764135271,0.023607240896416526,0.016168101031644566,0.06289897780905496,0.05119076835167591,-0.010567593553038712,-0.015937428515863772,0.006425469360710645,0.017755591532314208,-0.004927408153825974,0.045148903368865234
2313,2020,1,-0.029740213329369714,0.07169983509039124,-0.009905926970307899,-0.04665412156703408,0.0782089864821418,0.012612765357027822,0.043349400960120965,-0.01545167502805378,0.08311165018039746,-0.011901284396646838,0.06125608265210225,0.009151207608907086,0.009742315607898178,-0.022476782201454992,-0.08278747416397125,-0.010389202045632762,0.02726783961564494,0.0017902600283681291,0.054963586480824445,0.029808574736915228,-0.006531816883604602,-0.031489041768376524,0.03155151503804898,-0.014698207689271992,-0.00454967564080655,0.002281689140544385,0.004530284279425478,-0.0036091680465664133,0.02857716463434068,0.000868856103590776
2344,2020,2,0.02988723461493481,-0.0009507297847829443,-0.02346767915260739,-0.015206673736362641,-0.21935699266439324,0.014977595073032868,0.005778624405575528,0.06207321921233766,-0.07379410824398347,0.028705514601876647,0.02084763286392599,-0.06830952957200986,0.010565405176896858,-0.009169063394538934,0.04379838548264092,-0.0015953768302900961,-0.009425937438403809,-0.007893625046580866,-0.0834453542376774,-0.011507781000651973,0.04103650283663263,0.0240222477755474,-0.061469982097068,-0.03009798813906661,-0.08533751026168002,-0.019016018001237422,0.0027915706143932795,-0.00803636294331267,-0.04347170566697911,-0.050840429408023025
2373,2020,3,0.0026669685604159277,0.020767650302234486,0.008088538297894576,-0.0578474176046716,-0.06129195316679936,-0.025255313265752477,0.033406656158293524,-0.0463061945794605,-0.05012180135777,-0.04743321993782157,0.0002971053466822582,0.09034950353786675,-0.026851099673993573,-0.0021147192917572166,0.10089870880585106,-0.02078884827570926,-0.012974579985514323,-0.003165177844329903,0.0825385119659987,-0.0911807767684435,0.01589491706349122,-0.0038147203339973235,0.0011656716979209225,-0.01035794719701899,0.012627013885857963,0.036438757175838,-0.007280303822604028,-0.038829896000421193,-0.01772765706659274,-0.0027179621147381816
2404,2020,4,-0.003833596889287416,-0.020586154850233518,0.03918624123859371,-0.011803434776955557,0.1687307515170684,0.02001847038990978,-0.035652573787627206,0.0051272800683643815,-0.006239593404048338,-0.007382688071557397,-0.06447198581880065,0.0036324620014374087,0.01847814808653858,0.025624449301159702,0.030029493837719023,-0.010186741080620565,-0.010850269432887916,-0.01627305694746628,-0.049428920678552424,0.04345179249874631,-0.03984898396513381,0.009558167094028569,0.05802896012919767,0.0655230022099047,-0.03368460939287188,0.01157881988108378,-0.023592556068745663,0.021348065394480198,-0.007083862371853655,0.050165853645174785
2434,2020,5,-0.053887277232474884,0.03914012600479411,0.06286261133257609,0.05820075711371131,0.20230256493134813,0.028702468849501006,0.017813108015901413,0.01197855143301707,0.07042616043113958,0.048010431218665994,0.06615208989022525,0.09164663432139486,0.018190611874808527,-0.05978400361234304,-0.010162847419695087,0.005621579566757573,0.023315452850651397,0.01295419036099088,0.10897160279960816,0.005233983741061765,0.008127313732947172,0.01424337577428303,-0.04220342483427231,-0.012840265041826893,0.01755866494660019,0.04571156440109281,0.04335176274287167,0.028763644952159106,0.02877992214032088,-0.018455632474350114
2465,2020,6,0.09332295584129069,-0.006139374011633891,-0.0017855499609477077,0.04073933392890927,-0.056941639404720634,0.02822285179338957,0.0020510129770128227,0.05675599047521307,0.03529012263498088,0.039260705393343365,-0.01204632980591036,0.002931312762500138,-0.010228745439896048,0.0596710388379853,-0.04322857587940887,0.01658972216896859,0.019486864745874355,-0.005313033260884059,-0.011864353164215302,0.08100068179578246,0.039406676860079815,0.004134739857332814,0.08829302513689563,0.012401464482504343,-0.0011831589753967808,0.029719268089429818,0.005837005063705103,0.02152008402158523,0.04424699930437814,0.031270295639268975
2495,2020,7,0.009151774854821548,0.06104007843527426,-0.010336029144184189,-0.00322160909249003,0.01694405020186429,0.03205336917185142,-0.16568652870282052,-0.012992505066812154,-0.0005304529460039564,-0.0032062938707886346,0.03049690078278311,0.044823966012363714,-0.041296850134362795,-0.06489638165577172,-0.0680511791953361,0.0037970432114173835,0.004759530610767948,0.08688307395082462,-0.10346350193802245,0.004504202633835774,0.028310043062577783,0.014053237958274067,-0.015406960967234373,0.02464686914271841,0.15031076637163898,0.0168505507991481,-0.062490225301272795,0.020950112476025184,-0.055492561126939344,0.028815424629111908
2526,2020,8,-0.02275249051457484,0.03951966073876578,-0.021118912094875264,-0.04616230041824343,-0.23882304452506276,0.024996088768996172,-0.09758955337055653,0.008557798692073737,0.06952210518114543,0.02880080687486819,0.006704932441448763,-0.1356868496531578,0.03244963868270512,0.22217932766927273,0.12648208601356892,-0.005009631953571514,0.03354566266301062,-0.012298590114825592,0.021154257970407597,-0.0906379517397895,-0.005093222192117608,0.01054030326891664,-0.009510141326461663,-0.045467019488930505,-0.08985003940597158,-0.042935572712444414,-0.0428507554303692,-0.037632373903968674,0.019015276742464726,-0.0425544544036901
