,year,month,pct_de_강남구,pct_re_강남구,pct_de_강동구,pct_re_강동구,pct_de_송파구,pct_re_송파구,pct_de_양천구,pct_re_양천구,pct_de_중랑구,pct_re_중랑구,pct_de_강서구,pct_re_강서구,pct_de_동대문구,pct_re_동대문구,pct_de_서초구,pct_re_서초구,pct_de_구로구,pct_re_구로구,pct_de_금천구,pct_re_금천구,pct_de_성동구,pct_re_성동구,pct_de_영등포구,pct_re_영등포구,pct_de_강북구,pct_re_강북구,pct_de_도봉구,pct_re_도봉구,pct_de_노원구,pct_re_노원구,pct_de_성북구,pct_re_성북구,pct_de_마포구,pct_re_마포구,pct_de_은평구,pct_re_은평구,pct_de_관악구,pct_re_관악구,pct_de_용산구,pct_re_용산구,pct_de_동작구,pct_re_동작구,pct_de_종로구,pct_re_종로구,pct_de_중구,pct_re_중구,pct_de_서대문구,pct_re_서대문구,pct_de_광진구,pct_re_광진구,pct_de_동남권,pct_re_동남권,pct_de_서남권,pct_re_서남권,pct_de_동북권,pct_re_동북권,pct_de_서북권,pct_re_서북권,pct_de_도심권,pct_re_도심권
668,2015,7,-0.07127266752900596,-0.10756770909387348,0.09853402020511304,0.050973703024463024,-0.07551158608330266,0.08611676106310884,-0.06152402554831293,-0.040288789327738384,-0.019273317780892696,-0.005944468507759426,-0.05632748515695951,0.0815619482666825,-0.120837047456538,0.10569808316016349,-0.04725320671845179,-0.009904893458410946,-0.057092947233040925,0.1473034778119533,-0.14222071204741915,-0.06705486717674425,-0.019158239307281666,-0.02762392333580488,-0.03191733055858481,0.1100911641287734,0.21343492810034226,-0.10844828118249716,-0.01620081349973479,0.0347369626768701,0.012030300714318543,0.010688931770179266,-0.035723922153308774,-0.09332955373703933,-0.09575253354867863,0.0035782302652000997,0.1404313853634691,0.053885876145265854,0.07687083309251408,-0.00724184771285985,-0.02688014870894273,0.2047385322814983,-0.051211405744935656,-0.004753373759104229,-0.11302490335917992,0.1303033024940865,-0.14393971370969072,-0.08613445378151252,0.22348380396728995,-0.07808784913448008,0.1688317160687467,-0.05694221259174659,-0.044519859521978344,-0.015144380376848732,-0.055108428586624236,0.039623570739312886,-0.013507437009915413,-0.01595948432756822,0.008872147273722986,-0.010962786350027898,-0.07258410487156952,0.09460698631641073
699,2015,8,0.0207069280991381,0.10146995703044137,-0.06169944288721829,0.07728259859813003,0.10058487974227859,-0.09999434746290425,-0.022709568880567077,-0.037742822261164544,0.046568996349052094,-0.058443854995579025,-0.024101979822984787,0.07090836844324233,-0.020839327659530116,0.17901664604647682,0.012250537170604536,-0.032372067361346124,-0.04554716709071216,-0.004707736479106606,0.24260194321006257,0.007327972975350594,0.1167389515095405,-0.06790947692139537,0.06550181161010338,-0.03403849805026904,-0.023964224819519875,0.10865580067091463,0.15355659924332166,-0.009661835748791647,-0.060065950052441086,0.01834252417760851,0.18082296945786824,-0.032050871392640845,0.07096679415302964,-0.03607981976182839,-0.17725044424938297,0.06828218194374402,-0.0699478795237789,0.02326818121593499,-0.05944603727695741,-6.40109515759324e-05,0.04498012699541065,-0.03190647262984936,0.028456266814899323,0.13824970242189716,0.24090182545399874,-0.020850864890135434,-0.08159686684755318,-0.013446030520700814,-0.1181317044455199,0.05923477818736522,0.020667512096381735,-0.0052201408095011725,0.0040019393467425335,0.004065186651966535,0.024800103542180096,0.01744204682688011,-0.041289334406705236,-0.028157175452202865,0.030085334287858867,0.022081242549578883
730,2015,9,0.09008526203382305,-0.11597314989215834,-0.0897662231096008,-0.18924540485055052,-0.021875293365472115,0.056363058667034505,0.1960135961174192,0.1027466488860278,-0.07461630480144787,0.05606610294705816,-0.016654634976417948,0.09251974191063272,0.058052645084071264,-0.10323247126091617,0.03718381246718527,-0.01269260070823941,0.1831839123186234,-0.0941469922849354,-0.022295128505440576,0.16958149539052614,-0.08680450526411643,0.07103088734704599,0.025141373773522213,-0.12066688488948119,0.053787229537422654,0.05614816551400814,0.023164930077717916,-0.016393286739884494,0.06887319871225883,-0.00649194275096121,-0.04267958120960036,0.042514071294559086,0.010591085164163738,-0.06700316157302133,-0.03545023078884335,-0.13533147744330998,0.03591040479275964,-0.1075657683099851,0.03229666655756458,-0.08416767775198353,0.06823129444518172,0.09324122126364909,0.0481233353273014,-0.13791146424517575,-0.031055694098087838,-0.028369042209872686,0.16623417235292304,0.10201370557939216,0.1662206918551743,-0.27445550652214756,0.01528332964707424,-0.07127866351393808,0.08433129284990204,-0.002044430671198638,0.0047977659525089145,-0.019002247184928045,0.020332170891713908,-0.06510620562259828,0.017287209161284345,-0.08605449089206951
760,2015,10,-0.014961866590979978,0.07965253726454224,0.08659897067776212,0.30187655257458945,0.048787067886784996,-0.006623986389554748,0.03776847718366749,0.004137913559078887,0.005432505981894709,-0.03372701331642325,0.1283494841992705,-0.08051412348202858,0.21532018580390044,-0.05685811449083733,-0.04048770033882354,0.001963846417968096,-0.07921137405256506,0.08767118152738851,-0.0213959830220658,-0.2221384980378701,0.13728161413912954,-0.08938992901257037,0.02514018754510694,0.056683366544964864,0.19445686748610114,-0.048566037735849,-0.03299796023119139,0.03624782424384465,0.019614717867992848,0.012577575350357195,0.21375434956730976,0.014033327251717687,0.0821604378790024,-0.0060875598317954305,0.10511481672519851,-0.018483071136385365,0.009760994717103344,0.04355608591885396,0.2159082078187884,-0.08959368306688265,0.03224908122622283,-0.007171992226340684,0.08635618387457278,-0.17329036877909065,0.145800069389878,-0.04740800012429791,-0.0032216230062792617,-0.08690526788033348,0.0391532845484166,0.03775728414862334,0.01716584741759486,0.0807432799496961,0.035446207068140057,-0.001079747143930665,0.07915433054587973,-0.024618556433878558,0.08018580171679024,-0.022725744310279627,0.17013048879269,-0.09211843547137899
791,2015,11,0.07504698305977997,-0.014518288624218001,0.0639431287847454,-0.12051581776049003,0.05303474924597351,-0.04549895327959497,0.1619544132547599,-0.012723721214004335,0.32780813580072343,-0.08362685511320533,0.014471027941074466,-0.16511992554128074,-0.042919903816853844,0.0370823962802187,0.14803595467499542,0.0034976094738110586,0.06932343158544896,0.10319990064991535,0.1725752166962986,0.1044193714268431,0.02650019507555923,0.026949777896448257,0.023144326146126826,-0.05082907019087313,-0.1546975274330591,-0.21078611778038714,-0.09614267925083664,0.03908831312946437,0.13774600010795401,-0.006003924517674508,-0.014759333753919135,-0.02623317863017438,0.11372609935269251,-0.08093241493079462,0.20448986712028372,0.043113233124859596,0.028803555481379917,-0.012588615252322022,-0.05313799447871703,-0.15697312750964376,-0.08745827286113339,0.3045474583743095,-0.14823401832329264,0.2634749399582661,0.1945558159746157,-0.011643730045139078,-0.03137189017934516,0.1266892195989331,-0.06747576078074902,0.28112286221248417,0.08609360029288315,-0.02878738529718472,0.05903104350769928,0.014734842085167399,0.05229876855119997,0.01724427409275031,0.0975155960814853,0.026183475738501327,0.020008811761913492,-0.041166838803938566
821,2015,12,0.038678651498753824,-0.02686629425171927,0.06013034262837902,0.10440885641599285,0.081898354570344,-0.03705022265592406,0.004126455425920161,-0.010802025525130876,-0.0324487915378463,-0.004242090794741027,0.11451701668926773,-0.001518445565856008,-0.06673219460271862,0.09414036218883148,-0.07511239072608422,-0.0014042406771066496,0.03244638738619221,-0.0654012618426193,-0.19665644034596552,0.17039057913457833,0.13881182631084354,-0.022160545158050327,0.11000643442078628,-0.04901606398681457,0.043924807291082724,0.19008815019177705,0.13502876910668182,0.01826499322786712,0.01176665688433931,-0.005831807423859026,0.07030959993902264,-0.004046007015254038,-0.06256225392974402,0.061263812795989026,-0.14039236065091498,-0.17142185442918956,0.11445506588090204,0.0384265766637768,0.14943801811311053,0.14713224106122214,-0.03658516678438428,0.19636012462300867,0.023982252129941095,0.019000942920422315,-0.03208051430848413,0.01959671163538501,0.015964225408992005,-0.0329073805335901,0.03280848758160104,-0.0011780711180343628,0.04281391527307199,0.005841222408954128,0.023310793609967018,0.04205556228983531,0.09091713009655855,0.01802424519448742,-0.06651990740665636,-0.02793525357945792,0.02720184433062367,0.0944631685611057
852,2016,1,-0.0008143184475115639,0.02954998920890306,0.027114249953026137,0.19623843693494103,-0.07434127664630308,0.056052846681236,-0.04020642819773612,-0.04245889809522363,-0.047147993073495154,0.12498514157111029,0.0405291922399722,0.21622029435368906,0.13538996739367515,0.09495549947969151,0.008592659760681576,-0.057968914709822905,0.0120527068069336,0.09706552351595676,0.0057097159776147155,-0.016771539798741242,-0.0710166120788126,0.09220987196579489,-0.010065268977180852,0.07133469802512349,0.057308207420418755,-0.015881069919695734,0.1491608740604229,-0.0839949529263323,-0.05056061866111905,0.038134783288933605,-0.1352189328702762,0.2343875195828693,0.1304945061094689,0.006530987696907076,0.19927200173534731,0.21573741651068445,-0.08667883540798293,0.13599406874260667,0.050579260460450026,0.027633501411199246,0.12575790276169774,-0.2922658122072588,0.10936305842995453,0.07110482967006138,0.010190867920841784,0.1958523713385043,-0.09337537898148107,0.1350615381635334,-0.04730131909358537,0.14834825563445575,-0.015310534598082848,0.03444125847810353,0.0013222198754860859,-0.0042925369272378555,-0.05095682271602997,0.07588718844497522,0.07714864005097755,0.09211731836348247,0.06399666617707589,0.07863393550745301
883,2016,2,-0.0170517612818607,-0.017814238533696458,0.059501728726210956,-0.039625430086766,0.006700247060478004,-0.10697870152363875,-0.11069313381026791,-0.0634023685847096,-0.11367075110042124,-0.140817070596588,-0.10721568144277593,-0.1364835153506796,-0.055268906685790986,-0.07453885018984197,-0.04269129923710946,0.017409961596669632,0.062205620220850966,-0.1901067150965795,0.3214953292090641,-0.36950490008909254,0.027455811364486715,-0.07295602753689967,0.0287854433927226,-0.06908531270973717,-0.17901978233656812,0.16677188795959452,0.02928067475242435,-0.07523010176227107,0.09529337567927731,-0.07159746640986042,0.11090679121720393,-0.16764154271813925,-0.06505723725008317,-0.02814892340036379,0.0001505121149698585,0.02252548343536076,0.12773359346206825,-0.2133984028393966,-0.11608696966970578,-0.013635029456779302,-0.08093837919999336,0.11922137219848028,0.09245473544819038,-0.18061581891369138,-0.26751506789486046,0.011966449207828855,0.043462677498212754,-0.08945478204775059,0.05509464606312098,-0.06750410140201124,-0.011192714622485944,-0.04527541469995344,-0.03436802934885519,-0.10274113165590038,0.02119514779401377,-0.08213617922002558,-0.006120126552197291,-0.03909724830971628,-0.13461321975460283,-0.04158198737832908
912,2016,3,-0.05213792912166859,0.02885908663566572,-0.0033785517201447846,-0.11034151911688184,-0.09616635053060729,0.007001546522813262,0.059397447794907965,-0.04188206272333295,0.13197769401535164,-0.03540655384334668,0.11197606676901817,0.07798735016654823,0.040136744236083155,-0.06912113876021264,-0.009106667459837459,0.0032046672869483483,-0.08283649176523245,0.02079649282959606,-0.08631185753719339,0.13802918275207765,-0.0938686898930784,0.00349606338569175,5.718536388910067e-05,-0.08521834282938312,0.4085484592668778,-0.16993344396477839,-0.10437759749013786,0.03834071708490461,-0.10701554275864422,0.006109184561091219,-0.04874759464451628,0.015659824046920567,-0.011853415174071569,-0.10805961092529803,-0.08438538037602439,-0.07784576284881173,-0.0731112978482279,0.019049953853253587,-0.05026391027103716,-0.09396737068420313,0.03892433358853942,-0.09176502273411313,-0.060159126730035206,0.06529726858205365,0.1424418832687082,-0.04401443267787908,-0.029783096880131477,-0.07154944559051113,0.2131513027319989,-0.31830220059042913,-0.05780136903151445,-5.407870167539741e-05,0.004262187522493299,-0.009893302967663997,-0.04660036084455532,-0.04104925717884356,-0.012710662958977381,-0.09179876549577293,0.006041600392280078,-0.048786461191249075
943,2016,4,0.07823422228061783,-0.028773923341692043,-0.03613546360984665,-0.05416335639730652,0.12422166025419723,-0.04027412565980104,-0.1302903758210261,0.10317473692319945,-0.055691341567721375,-0.03997428861034802,-0.06296011309532668,-0.019216980038821885,-0.12976102698051373,0.0641292980103556,0.013064660344074053,-0.03629066589471297,-0.10271596541792882,-0.027714538670713607,-0.06760679789454105,0.05854450447708204,0.028391464343971107,0.06377495607066086,-0.025311352213984062,-0.07553318378373775,-0.0896425970608421,0.0868408321238503,0.09265475268360146,-0.06092467729296269,0.055247935711654206,-0.0005249977720060972,-0.05997606300671643,-0.02353953608254733,-0.011343633520736862,0.22951469555951465,-0.014526160322252513,0.03253825820197531,-0.08368679967935444,-0.06508172362555664,0.07877572101469754,-0.060467502678558716,-0.02977224097593112,-0.03835002466170556,-0.13140761606554885,0.015350341796874556,0.2534424760163432,-0.1294998990676839,0.07677373709924717,-0.023872679045092382,-0.1499990814365827,0.10312669010275766,0.06300629175412142,-0.03940585971596933,-0.07228327180543492,-0.025374639578039204,0.0023528076125500785,0.016842303502476286,-0.020376137562550523,0.10029891966628468,0.10014877628291363,-0.08290849780342191
973,2016,5,-0.04653064603786072,0.050459362862315116,-0.17492117417431885,0.23094341471609336,-0.0471664879427065,0.10131647871046079,0.09851608836048031,-0.07907918011818071,0.14690962247536143,-0.019830408260387178,-0.002175645326648712,-0.06233391722971038,0.057787656903765194,-0.15558801421347546,0.02392262205149942,0.1032988376823254,0.10022712195919814,0.1459310034056347,-0.17254723851454568,0.07341131958922054,0.00915546348287366,0.02430037364241433,0.010344346569740148,-0.015013714056122174,0.13473696045369987,0.019589795048418512,-0.006114724795020177,0.08710658798883442,-0.026297765825000763,-0.010900029878776363,0.08372430350128268,-0.04134892115575317,-0.041328912153870245,0.019420687048150143,0.12003561740088697,-0.02296412562394834,0.13744118975869934,0.05549141767323529,-0.07027424850329056,0.14415354963058213,0.0948790774894368,-0.17776242008175314,0.11444584388768453,0.1207357759009351,-0.3459499042838998,0.2208817031532433,0.02980276991262487,-0.0169915042478761,0.08770385972257366,-0.11044924298833492,-0.028362818495911712,0.1101605557355625,0.061362292450961586,-0.031885195196129645,0.06165133418401636,-0.015503208230604026,0.03190124352366874,0.03690470709453697,-0.14162338786519935,0.16326634414071184
1004,2016,6,0.07227811221114844,-0.00010506279046895717,0.24348667541856628,-0.08847099157883431,0.04344096707742451,0.03535705095954733,0.010303443946857449,0.08722777889520805,-0.005389323887508901,0.015198319345784972,0.04650397447643817,-0.029111842824471212,0.20303642066699168,-0.004253398958794952,0.06331606455558614,0.023114154084339145,0.03452010654097615,0.0005486017872866622,0.16144908306769423,0.026436467199793645,-0.04621849940574463,0.010090905313131282,-0.07313201937900293,-0.07565656147151967,-0.20404679259234337,0.08413015270985058,-0.08688381725837901,-0.0026109503135550716,0.02263403031965816,0.004147687230880992,0.03922065339033609,0.00818516708641881,0.02575897072213129,-0.10700131304735372,0.004344600563599865,0.10278026499223625,-0.1203843006472185,0.04840899263574583,0.3104148704672465,-0.1331315557468432,0.04581169606252722,0.03488218752339023,0.06515564215589431,-0.0024643824257637448,0.23625444263931406,0.025712575625222334,0.08308189687862799,0.1288995701807103,-0.18194945537800267,0.38953095629699286,0.07918115514175739,-0.007752326606965565,-0.004885074633076303,0.005347437854431369,-0.03505996804046274,0.02435914863095867,0.027041765032987275,-0.031040944695351902,0.23420158040510652,-0.03328169146423254
1034,2016,7,-0.06714588538289368,0.05447190804514834,0.04679792294496532,-0.11812711291413092,0.03353601659847727,-0.08426073697676295,0.019503606563157527,-0.041017952163304505,-0.17085682742665398,0.12444913643402056,-0.005550345841302651,-0.17505601572821727,-0.12340238201049736,0.088286807653575,-0.08584363364944991,0.012567722363755918,-0.04257494151168284,0.005020080321285425,-0.15448629532071512,-0.15145559274538778,0.055810387982971665,0.02271570339448048,0.0679992969812806,0.10532646391890155,0.03038081968935402,-0.12659457146149167,-0.11108223796825567,0.06876930035682927,-0.054264015751489314,-0.00450770133157008,0.011520194434128106,0.02421949820131708,0.10925108480676338,0.057028970585748295,-0.10729456230740786,-0.1260152741634225,0.15625897275407574,0.09627057601075695,-0.12443580933856824,0.05827160493827188,0.0038154891649349043,-0.0445769309279298,-0.22393068713224318,-0.0364583333333337,-0.029040404040403978,-0.07909574037605549,-0.003337821189858592,-0.13216184333027126,0.11629456802637494,-0.20981301903526306,-0.03517261541973904,-0.0007090670971898749,0.022978446592668123,-0.03017852982830127,-0.04394162250359801,0.0030262588899989673,0.01258833514803781,-0.048236375144165566,-0.12165484602470356,-0.006370519818897358
1065,2016,8,0.00015706399766890478,-0.04055610499601825,-0.14708809620826113,0.13520997108210153,0.07945175891531453,-0.011217814731634523,-0.07958516017034356,0.053371571520032246,-0.034428415149131864,-0.04410336017726968,-0.04871470184678106,0.2699839335078926,0.04872916966731067,-0.05722444749029487,0.0952171495269134,-0.06680353874149203,0.044384157312125305,-0.01104895104895165,-0.049121731084233566,0.25957298474945567,0.05390324424951731,-0.14519989602081362,0.003281409206477237,0.08296485170869405,0.10274300049700535,0.13435980551053528,0.2283405159823806,-0.026509588054479893,-6.826094795209237e-05,0.02233984777128395,-0.038773234020995084,0.07155397486774184,0.02330916279721662,-0.10215756912300011,-0.0567591789094799,0.028282242935577795,-0.031430203196257556,0.007236957993010273,-0.1375242701629772,0.03581427904806311,0.028863576258843837,0.018040119361249607,0.22427144162674106,0.0009146341463417418,0.05832997981235777,-0.051880915825333385,0.015492704885816666,0.048814305757282295,-0.03405057232075426,0.12254904539691425,0.030585285547853003,-0.04519500041043656,-0.008300074884385666,0.08707118417461768,0.015891193673038595,-0.01630215004442248,0.0278320961773606,-0.026460343744646564,-0.019886514350385798,-0.0030864253971222277
1096,2016,9,0.03599536856503227,-0.08434371294645615,0.011696690666998855,-0.06528829255103419,-0.08053723433724369,0.04375055461290134,0.07334518647540911,0.020920752505911633,0.0823400851149989,0.03993898078848246,-0.005204058034246173,0.014127118093878899,0.06142200311138302,0.027073667073666874,-0.061573783741813215,-0.007276530697133188,-0.08862628903193659,-0.010976644556432436,0.23298997169005942,0.01184254731419565,-0.0690446172410808,0.04657664798354322,-0.04595841749728147,0.027034329058492235,-0.14355612773326398,0.10859042580995926,-0.18520192803622992,0.06983385254413288,-0.025813664409603865,0.02701083466140264,0.03913973410249749,-0.0808188934234303,0.0004615536287642108,0.09221674140508362,0.162993195377932,-0.004132737938884357,-0.03993930174427518,-0.16780000880895918,0.1158175366526839,0.005417276720351749,-0.07139480035571022,0.008123719336604163,-0.16653653526513734,0.08650624428875986,-0.18586436901301429,-0.04395354626432768,0.017990127014433144,-0.05956959977907961,-0.05390032391005395,0.017740475418813517,-0.03226839754099775,-0.026950902024748924,-0.029446091951799258,-0.016471555591968223,-0.022485932605687542,0.021735970753990363,0.05053304612207765,0.053441161470035636,-0.05551639176697587,0.00792408015201218
1126,2016,10,0.06899314470483553,0.04682902780815357,0.06603685619516164,-0.08285607476635493,0.018158173214558593,0.03809130387068538,0.0904663940996473,-0.09136901129993791,0.022138488703448145,-0.05655149597832987,-0.1033377134760054,0.04208356260474755,0.0781901206643969,-0.12029140310248287,0.0454833087808757,0.03659236734660243,0.11686851283108535,-0.0178116801559548,0.05777379472659683,-0.27074863779231306,0.13350428210881127,-0.014939235950274132,0.12104625690131265,-0.03486823884135237,0.11433422704550988,-0.08505798925243169,0.043448115315791735,0.010691780453921051,0.10639528158538214,-0.01656973055991562,0.023688266514763967,0.014923827173627613,0.09162785476342172,0.023242382931857097,-0.04777576299725006,0.07544876210543405,0.053627285296122595,-0.08612266415306968,0.07407397107028157,-0.02375770265678545,0.06287581215146276,0.01506140274477108,-0.10370032898356008,-0.0873243933588761,0.2104495189082385,0.07566578527518386,0.020744702341322308,-0.00986595711324445,0.08892672082025821,-0.08500098096919839,0.04902592014506979,0.02980284960889401,0.06267936783573091,-0.036360727545598825,0.08339086456547196,-0.029493630520753933,0.040661144156755924,0.01567618638231072,0.12551985073860217,-0.025942081583775423
1157,2016,11,-0.06373332626617134,-0.09933675753312476,0.11018310298176148,0.09083677431847592,0.014844639247623581,-0.023444882702774672,-0.012632376748863194,0.11041609300902633,-0.025660711331330854,0.04333654773384743,-0.016266616464760908,-0.08883423879762253,-0.1117422618542222,0.2681577749971569,0.05989364855693502,-0.011344893855586236,0.07940643425606941,0.0384099122354149,-0.17076618030243285,0.2354203935599284,0.04840643234809994,-0.047593783193292216,0.021217569378285672,0.021366167268102254,-0.03000610024033068,0.018797231218644406,0.12632754178700645,-0.0941632859022119,-0.002837596808986209,-0.018548578897777168,0.03475544241419448,-0.10378366823428797,-0.06705647954036542,-0.012829905518557227,0.1972022379499394,-0.13159522696653925,-0.18984348954856645,0.2793949725135796,-0.1042540334893145,0.04649558498896256,0.05007148601207789,-0.01483792281338292,0.13097503446413583,0.11552467123570853,0.1474088064204644,-0.026773782159466242,-0.14398296563250124,0.17091896785876015,0.11502713334764758,-0.010615023093752174,0.011758070621033623,-0.031782672401182155,0.001617807663906845,0.037001967807471114,0.05458097068199841,0.001941807508049287,-0.025154028627582647,0.02339401991297274,-0.003558107943742894,0.04138392262630308
1187,2016,12,0.12758342117629917,0.08663300275525487,-0.003385727210777678,-0.050267066426475604,0.05686028812704924,0.0035727733453891908,0.0872723340935031,-0.04263277750592864,0.15503197690226567,-0.09735075989372832,0.11573375637425443,0.09424214241400075,-0.13998836543246007,0.18157672154867077,0.030708262094289562,-0.012767703398308128,-0.17379556171405375,0.03268580343063632,0.17489166703377168,0.20903107840298008,-0.13025989495988533,0.22582713351849404,-0.08781455083475143,0.05751379215901076,-0.04136771303135511,-0.09885931558935357,-0.12843354348706415,0.01906940924680467,0.0014411967240079981,-0.0008445048112224462,0.0701936611174847,0.04152524617640929,-0.043775183339553325,-0.029843387671156907,-0.12602092243243568,0.1469768953252335,0.14548055524199577,0.06372995486967481,0.20352945342518725,-0.1477272727272726,-0.1319666749503795,0.15631779494478715,0.024165371453729545,0.0038864180636335455,-0.06062654241292775,-0.03801635961895866,0.11774510284812667,0.0363255231782158,-0.093727048163872,0.16633603300269995,0.07976600714477011,0.035991546288378196,0.014509302852810047,0.07253913772714449,-0.008367971548320363,0.12209430276104372,-0.036765996551017754,0.004149215241653348,0.0582073180160656,-0.05142730997944245
1218,2017,1,-0.07479224566307063,0.008384642573774803,-0.11160907027235267,0.33793494982052663,-0.13114381506754058,0.084199489842818,-0.05027740541555237,-0.019384245884484175,-0.22022805112996668,0.38855382116539916,-0.004732885623585648,-0.007037649582636973,0.046464169869412375,0.07942915630182368,-0.07440761283678077,0.04683428498084807,0.04595978849622551,0.26971049115517376,-0.2220110279108296,-0.0013855359440902992,0.07939774405182232,0.0191659669745321,0.026106370039364446,0.03064402402180555,0.11217695426716712,0.4414942883606052,0.03389154145298545,-0.004839431311551734,-0.1404578367154783,0.1354712269518097,-0.15381092043678157,0.21093601709951937,-0.03462309840005062,0.04379088321129454,0.014308644720028019,0.22125364531906544,-0.05414758160786626,0.23958315189045076,-0.19919543218251645,0.23989493433395825,0.016398063633882076,0.22339932702089405,0.2632411813181008,0.0010335668230401218,-0.16165683150196064,0.4262408542614198,-0.020823891736887035,-0.06585282262930536,-0.10526587605111681,0.13640160199060603,-0.10538339872123303,0.06552898140787033,-0.02337007312989825,0.13423645396019546,-0.045427990621616954,0.11655235148915111,-0.035918134838015536,0.03165644274604351,-0.11316777885842877,0.23328762653583524
1249,2017,2,-0.053811643395073494,0.009015609747001108,-0.0840818629329142,-0.11385167514949801,0.0252888687706454,-0.060085813675828104,-0.048398058257770105,0.08131231989771148,0.3167569705772919,-0.16690191675354948,-0.031730616847379545,-0.02790971268650677,0.03250657144926672,-0.011837772608085828,0.010031535995068008,-0.062430349942808605,0.029349046850619898,-0.030097204209062367,0.21560831031348204,-0.11438497667112857,-0.05621621240969232,-0.022817752564998295,-0.07507361649179434,0.06529673437015004,0.06329391707304666,-0.17219137683905283,0.05951456786576248,-0.0003387023934975364,0.06415832516290809,0.009260021934788476,-0.015345410671960713,3.695435267858649e-05,0.036892601234725264,-0.06332930770130019,-0.11724416585232511,-0.18704363665161972,0.05982843701549112,-0.13960152192103037,0.22344203074770963,-0.0667001214938463,-0.03279466221551153,-0.019230517319567264,0.04899241124509013,-0.01508960813160376,-0.11350981917511449,-0.057775554324715706,-0.010413204642710894,-0.03870991613910357,-0.013783820175922279,-0.03755338510801609,-0.03381249708914946,-0.052512187496283946,-0.052112767862775966,-0.018727664800327837,-0.015141672093040404,-0.043646348431471305,-0.010894965067177576,-0.0834148795932772,0.07032823732906213,-0.03474416379642242
1277,2017,3,-0.027563255026616718,-0.012329868247833109,-0.06891583548083058,-0.13594356814581876,-0.07495786004076532,0.01594978052196816,-0.12556990789747202,0.06043371766533334,-0.1746021522878346,0.07567026555080014,0.08199851652373202,0.010080941869021975,0.026253262646219522,-0.27352291262065653,-0.008731127272240902,-0.010978293326449173,-0.16047428038838552,-0.2396488918147902,-0.2989073275492219,0.09096945551128832,-0.029650778405026612,-0.04061274282714156,0.0028139254916925704,-0.15713089425140925,-0.19444150888824585,-0.16462668298653615,-0.020126291317788314,-0.029538283847720614,0.02362482718129666,-0.09221797655373332,-0.017213448906098217,-0.09972762773602861,-0.07296870782978626,0.10783031138472521,0.10748903619857253,-0.027383503765843642,-0.01843744334806674,-0.19807449724516202,-0.10248546680783999,0.07644764917960467,-0.05890978061519303,-0.08654405284342315,-0.09060763791209636,0.19483852570043503,0.00038348630075168977,-0.17392849937850952,-0.06185907266010571,0.054424836157215495,0.0169631110040247,-0.14896098733896757,-0.06843652039664716,-0.04429284801367894,-0.07380554999605438,-0.11205051975454927,-0.03842077211608319,-0.1119498582486067,-0.0214101855707719,0.08159571885778472,-0.052586156166908316,-0.003741691244443013
1308,2017,4,-0.06152037502558827,0.032224843662481906,0.22399297046430422,0.029559756459660136,-0.2832756368526119,-0.146104741591633,-0.01918097360503568,0.0038531196232904907,0.05372559059866022,-0.07787218803919693,-0.14790001593569824,0.010121881984685777,-0.013816735932673074,0.05308444664543188,-0.006789013733385141,0.04948334361505169,0.11415023584719108,0.045377006501858386,0.27199744938625847,0.3004994450610434,-0.07091065842287048,0.04238352197806905,-0.07776166453238309,-0.001503264903461532,-0.14364384224593119,0.03910181958962422,-0.07013033115255152,0.10170724860376468,-0.11631305949695703,0.0025551765057123532,-0.06928774571254437,0.041829144154725606,0.06196374736343224,-0.08345097190501227,-0.10162267634752498,0.18553036884922114,0.007672180013035712,0.11724056242651182,-0.05140484014579516,0.05593251421236012,0.1472190951684953,-0.2032648210956498,-0.02370024217489708,-0.14359586316626882,0.1562000306243141,0.029654003361736958,0.00793784527257646,0.06298467251610984,-0.015185760955077843,0.10326929252593509,-0.0753140386916481,-0.019144568381777916,0.015811221112780105,0.003099388676171211,-0.05972389457350091,0.03558789649640692,0.01207393093085729,-0.007345998641395846,-0.009180405165107652,0.0013238573021188138
1338,2017,5,-0.01872115418187492,0.05613695032932298,-0.19696112720337544,-0.032863271186539644,0.31465999999042493,0.20462178208869664,0.11002832806091467,-0.11014225726283311,-0.016620957977800388,0.11981426762347058,0.012721483766138686,0.13260562009081012,0.027410048088233996,-0.07695316932743257,0.037187781521785146,0.08370577619514874,-0.04354946606969601,0.13707737752293192,-0.056034345296256616,-0.17457521710117163,-0.042650562286186244,0.10511393358082399,0.05787783628712195,0.07370725604670492,0.3886836422637492,-0.005478674331133471,-0.15754510628746787,0.026832665480960083,-0.06024076694187708,0.059911432949006915,0.03062444591938074,-0.0001214181641576717,-0.12423801769777076,0.09247530483197974,0.050373646322900534,0.03444703530979387,0.03728549791590785,0.07925039267724565,-0.0685233497593355,0.10845189639066954,-0.11895296517420961,0.20994458573149455,0.18513518645781413,-0.1737560493235243,-0.17440561052087633,0.1858824475921821,-0.09235943033930072,0.12821602410569422,-0.051701125620900124,0.12298228337465478,0.05671671739977491,0.10528778036643849,0.005554232656861391,0.07602301667735212,-0.019238365777300426,0.04746454590162186,-0.08777906001641556,0.09028046891717723,-0.012919478900705772,0.020710189000495705
