,tradeYMD,buildYear,gu,dong,aptName,jySize,floor,price,add1
13,20150108,2004,강동구, 천호동,쌍용플래티넘리버,34.2,14,17400,432-10
14,20150113,2003,강동구, 천호동,정암하이빌,23.12,6,10000,161-17
15,20150114,1997,강동구, 천호동,신구오피스텔,43.29,8,12400,151-2
16,20150116,2003,강동구, 천호동,오피스텔 트레벨,31.95,9,15200,451-20
17,20150117,2004,강동구, 천호동,두산위브센티움,31.37,20,14500,414
18,20150119,2007,강동구, 천호동,대우 한강 베네시티,40.4,7,21400,425-5
19,20150122,1994,강동구, 천호동,힐탑프라자,28.56,14,12000,449-49
20,20150123,2003,강동구, 천호동,오피스텔 트레벨,28.43,12,14000,451-20
21,20150123,2007,강동구, 천호동,대우 한강 베네시티,40.4,7,21500,425-5
22,20150129,2003,강동구, 천호동,정암하이빌,23.12,7,10200,161-17
23,20150115,2013,강동구, 강일동,강일임페리얼타워,27.35,10,10000,675-3
24,20150116,2013,강동구, 강일동,강일임페리얼타워,27.35,4,10000,675-3
0,20150209,2003,종로구, 적선동,광화문 플래티넘,45.36,16,24500,156
1,20150224,2003,종로구, 적선동,광화문 플래티넘,45.36,11,24500,156
2,20150227,2003,종로구, 적선동,광화문 플래티넘,45.36,7,25700,156
3,20150203,2004,종로구, 내수동,경희궁의 아침 3단지,37.5,14,27000,72
4,20150209,2004,종로구, 내수동,경희궁의 아침 2단지,51.02,16,39000,71
5,20150212,2004,종로구, 내수동,경희궁의 아침 3단지,75,8,62000,72
6,20150227,2004,종로구, 내수동,경희궁의 아침 3단지,37.5,6,27300,72
7,20150205,2004,종로구, 수송동,두산위브파빌리온,70.44,4,42900,58
8,20150206,2004,종로구, 수송동,두산위브파빌리온,66.41,11,42500,58
9,20150211,2004,종로구, 수송동,두산위브파빌리온,72.21,5,45000,58
10,20150202,2007,종로구, 종로1가,르메이에르종로타운1,34.59,9,22800,24
11,20150204,2007,종로구, 종로1가,르메이에르종로타운1,96.92,18,62600,24
12,20150210,2007,종로구, 종로1가,르메이에르종로타운1,152.95,15,105000,24
13,20150211,2007,종로구, 종로1가,르메이에르종로타운1,43.43,8,30450,24
14,20150225,2007,종로구, 종로1가,르메이에르종로타운1,43.43,7,29900,24
15,20150228,2007,종로구, 종로1가,르메이에르종로타운1,36.23,13,26900,24
16,20150228,2005,종로구, 관철동,종로1번가,23.62,7,16500,155
17,20150204,1992,종로구, 인사동,대일빌딩,42.53,11,20500,43
18,20150202,1994,종로구, 낙원동,종로오피스텔,29.7,5,12000,58-1
19,20150221,2003,종로구, 원남동,코윈 팔레스뷰 오피스텔,24.03,5,12900,95
20,20150225,2003,종로구, 효제동,반도 보라 아이비 타워,26.58,9,13000,45
21,20150226,2003,종로구, 효제동,반도 보라 아이비 타워,27.58,12,15200,45
22,20150206,2001,종로구, 연건동,대보마로니에텔,35.7,2,17500,206
23,20150227,2001,종로구, 연건동,대보마로니에텔,26.52,10,13650,206
24,20150203,2012,종로구, 숭인동,삼전솔하임2차,19.18,2,13050,296-19
25,20150205,2014,종로구, 숭인동,디세븐,15.04,7,11900,313-12
26,20150211,2005,종로구, 숭인동,동양파라빌,27.09,3,12300,1388
27,20150211,2004,종로구, 숭인동,롯데캐슬 천지인,39.6,23,23300,76
28,20150216,2005,종로구, 숭인동,동양파라빌,24.93,8,11800,1388
29,20150224,2002,종로구, 숭인동,수석컴비즈텔,24.93,4,11000,55-6
30,20150225,2004,종로구, 숭인동,종로대우디오빌,29.65,4,16100,310
31,20150226,2004,종로구, 숭인동,롯데캐슬 천지인,39.6,14,22000,76
32,20150202,1989,종로구, 구기동,요진오피스텔쉐레이,28.33,7,9800,110-1
33,20150225,1989,종로구, 구기동,요진오피스텔쉐레이,31.05,9,11600,110-1
0,20150223,2004,중구, 을지로6가,타임캐슬 오피스텔,23.27,10,14800,23
1,20150207,2005,중구, 을지로5가,대성을지로오피스텔,25.49,3,21000,77-2
2,20150217,2005,중구, 을지로5가,대성을지로오피스텔,25.49,3,15100,77-2
3,20150225,2003,중구, 을지로5가,정건벨라지오오피스텔,21.94,6,10400,20-1
4,20150211,2013,중구, 흥인동,	(91)	,24.82,10,18000,91
5,20150216,2014,중구, 흥인동,동대문 와이즈 캐슬,28.6,5,18600,119
6,20150201,2004,중구, 황학동,올리브1,25.05,2,13500,808
7,20150202,2003,중구, 황학동,중앙시티빌,31.04,11,14000,805
8,20150204,2013,중구, 황학동,블루카운티,41.87,4,19000,1519
9,20150211,2014,중구, 황학동,	DUO302	,22.52,6,15300,819
10,20150212,2004,중구, 황학동,올리브1,25.05,3,13950,808
11,20150212,2004,중구, 황학동,신당역올리브2,23.82,9,12000,2484
12,20150213,2014,중구, 황학동,	DUO302	,22.52,3,13865,819
13,20150213,2010,중구, 황학동,황학동 코아루,33.7,15,21000,882
14,20150223,2004,중구, 황학동,신당역올리브2,23.82,15,14700,2484
15,20150228,2006,중구, 중림동,브라운스톤서울,62.82,4,36700,355
16,20150202,2005,중구, 만리동1가,서울역 디오빌,56.17,9,26500,62-7
17,20150202,2005,중구, 만리동1가,서울역 디오빌,56.17,7,27800,62-7
18,20150226,2005,중구, 만리동1가,서울역 디오빌,56.17,9,26800,62-7
19,20150211,2004,중구, 만리동2가,KCC 파크타운,66.47,12,31000,11-1
20,20150216,2004,중구, 만리동2가,KCC 파크타운,32.02,5,18000,11-1
0,20150203,2004,용산구, 갈월동,갈월동 에이트리움,30.97,12,19800,101-49
1,20150225,2004,용산구, 갈월동,갈월동 에이트리움,34.21,19,20000,101-49
2,20150220,2004,용산구, 서계동,서울역풍림아이원플러스,28.11,14,20900,219-17
3,20150226,2004,용산구, 서계동,서울역풍림아이원플러스,25.38,2,18000,219-17
4,20150227,2004,용산구, 원효로1가,디아뜨 센트럴,25.19,11,14520,112-4
5,20150201,2007,용산구, 문배동,용산씨제이나인파크,54.96,6,35500,24-6
6,20150207,2013,용산구, 문배동,용산큐브,17.46,9,15150,24-4
7,20150216,2013,용산구, 문배동,용산큐브,17.46,11,15700,24-4
8,20150217,2007,용산구, 문배동,용산씨제이나인파크,44.43,9,33500,24-6
9,20150224,2013,용산구, 문배동,용산큐브,17.46,12,15500,24-4
10,20150226,2005,용산구, 문배동,이안 용산1차(11-29),30.04,6,17000,11-29
11,20150202,2005,용산구, 한강로1가,용산파크자이,39.03,11,27500,50-1
12,20150207,2005,용산구, 한강로1가,용산파크자이,28.46,5,20900,50-1
13,20150216,2007,용산구, 한강로1가,대우 월드마크 용산,86.38,18,54000,64
14,20150224,2005,용산구, 한강로1가,용산파크자이,37.26,2,24450,50-1
15,20150228,2005,용산구, 한강로1가,용산파크자이,42.39,20,34800,50-1
16,20150228,2005,용산구, 한강로1가,용산파크자이,33.6,3,23900,50-1
17,20150203,2004,용산구, 한강로2가,대우디오빌한강로오피스텔,44.95,17,29400,312-4
18,20150204,2005,용산구, 한강로2가,한강현대하이엘,39.37,13,20600,2-36
19,20150205,2005,용산구, 한강로2가,한강로벽산메가트리움,30.29,7,17600,2-8
20,20150207,2005,용산구, 한강로2가,한강로벽산메가트리움,33.02,23,22200,2-8
21,20150208,2005,용산구, 한강로2가,한강로벽산메가트리움,29.54,16,21000,2-8
22,20150210,2005,용산구, 한강로2가,한강로벽산메가트리움,33.02,5,20450,2-8
23,20150214,1991,용산구, 한강로3가,삼구빌딩,39.84,17,10000,16-49
0,20150225,2003,성동구, 상왕십리동,노블리안,25.74,14,13100,750
1,20150202,2009,성동구, 하왕십리동,왕십리 모노퍼스 주상복합,38.67,8,15300,286-2
2,20150203,2005,성동구, 하왕십리동,동인 레반트 오피스텔,27.54,11,15500,903-3
3,20150206,2005,성동구, 하왕십리동,동인 레반트 오피스텔,27.54,6,15000,903-3
4,20150204,1998,성동구, 도선동,신한넥스텔,44.86,8,16000,14
5,20150224,1998,성동구, 도선동,신한넥스텔,44.86,8,14000,14
6,20150212,2014,성동구, 행당동,서울숲 더샵,32.49,3,26600,377
7,20150217,2004,성동구, 행당동,성동샤르망,24.84,12,14200,192-29
8,20150208,2004,성동구, 옥수동,성원상떼뷰,27.01,7,16200,475
9,20150211,2004,성동구, 옥수동,성원상떼뷰,27.01,6,16500,475
10,20150223,2004,성동구, 옥수동,성원상떼뷰,27.01,3,16000,475
11,20150205,2003,성동구, 성수동1가,성수동 뉴타운오피스텔,32.39,4,14050,72-69
12,20150209,2004,성동구, 성수동1가,이에스에이리버하우스,39.15,5,21500,13-12
13,20150216,2004,성동구, 성수동1가,이에스에이리버하우스,39.15,3,20600,13-12
14,20150226,2005,성동구, 성수동1가,뚝섬리버빌,25.1,8,12000,13-117
15,20150203,2003,성동구, 성수동2가,성원상떼뷰오피스텔,24.84,9,12000,277-37
16,20150216,1998,성동구, 성수동2가,성수아카데미타워,33.45,11,14100,277-17
17,20150224,2003,성동구, 성수동2가,성원상떼뷰오피스텔,28.08,9,13200,277-37
18,20150228,2006,성동구, 용답동,신창비바패밀리,65.01,12,23500,232-1
0,20150202,2006,광진구, 구의동,크레신타워3차,25.35,11,15500,246-14
1,20150211,2006,광진구, 구의동,현대13차폴라트리움,40.5,2,21000,199-23
2,20150212,2006,광진구, 구의동,크레신타워3차,25.35,7,15450,246-14
3,20150213,2004,광진구, 구의동,베스트 트레드빌,26.84,4,11800,243-2
4,20150214,2003,광진구, 구의동,와이엔 오피스텔,25.16,3,12700,218-15
5,20150228,2002,광진구, 구의동,다성리버텔,33.97,7,19500,218-12
6,20150207,2011,광진구, 광장동,주성아우라 오피스텔,29.83,6,15800,120
7,20150210,2003,광진구, 광장동,효성리버카운티,29.68,11,13900,108
8,20150202,2014,광진구, 자양동,타워더모스트광진아크로텔,23.97,5,17200,779
9,20150204,2014,광진구, 자양동,타워더모스트광진아크로텔,27.17,11,20600,779
10,20150223,2004,광진구, 자양동,제이원하이텔,27.09,6,12000,608-21
11,20150223,2006,광진구, 자양동,광진트라팰리스,63.86,5,39900,854
12,20150204,2005,광진구, 화양동,KCC파크타운,27.63,9,17250,527
13,20150209,2005,광진구, 화양동,KCC파크타운,25.79,12,17000,527
14,20150212,1999,광진구, 화양동,화양타워,33.31,5,13300,110-37
15,20150225,2005,광진구, 화양동,KCC파크타운,27.63,4,16000,527
16,20150226,2004,광진구, 화양동,캠퍼니안,42.42,7,16950,93-3
0,20150223,2004,동대문구, 신설동,동광동대문베르빌,29.48,8,15100,97-8
1,20150225,2004,동대문구, 신설동,동광동대문베르빌,28.31,13,13800,97-8
2,20150202,2005,동대문구, 용두동,동의보감타워,36.02,9,13000,787
3,20150203,2004,동대문구, 용두동,신설동역대우아이빌(236-4),27.63,3,11300,236-4
4,20150207,2005,동대문구, 용두동,동의보감타워,36.02,13,14300,787
5,20150214,2006,동대문구, 용두동,한방천하-용두동 포스빌,27.85,15,11800,788
6,20150216,2011,동대문구, 용두동,에이플러스빌,28.9,7,12400,40-35
7,20150216,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,11,16300,788
8,20150223,2004,동대문구, 용두동,신설동역대우아이빌(236-4),27.63,11,12000,236-4
9,20150209,2002,동대문구, 제기동,	제기동오피스텔(유니텔)	,30.66,14,9500,1158-48
10,20150214,2002,동대문구, 제기동,	제기동오피스텔(유니텔)	,23.94,3,8500,1158-48
11,20150216,2007,동대문구, 전농동,전농동하우스토리,53.21,6,18500,32-4
12,20150203,2004,동대문구, 답십리동,답십리한화오벨리스크,29.88,14,12200,492-4
13,20150204,2015,동대문구, 답십리동,청계 푸르지오시티,23.85,16,14400,497-23
14,20150216,2004,동대문구, 답십리동,답십리한화오벨리스크,31.93,5,12000,492-4
15,20150223,2015,동대문구, 답십리동,청계 푸르지오시티,20.62,3,12610,497-23
16,20150223,2005,동대문구, 답십리동,메트로팰리스,26.5,3,11000,498-5
17,20150224,2015,동대문구, 답십리동,청계 푸르지오시티,20.62,4,13160,497-23
18,20150201,2014,동대문구, 장안동,양우 내안애 애플,18.64,9,12254,373-1
19,20150201,2014,동대문구, 장안동,양우 내안애 애플,18.64,11,12377,373-1
20,20150202,2004,동대문구, 장안동,장안현대벤처빌,32.24,11,12200,374-1
21,20150202,2014,동대문구, 장안동,양우 내안애 애플,18.64,8,12162,373-1
22,20150203,2014,동대문구, 장안동,양우 내안애 애플,18.64,14,12561,373-1
23,20150203,2014,동대문구, 장안동,양우 내안애 애플,18.64,13,12499,373-1
24,20150203,2012,동대문구, 장안동,장안 루아르 오피스텔,18.92,7,9600,431-7
25,20150204,2014,동대문구, 장안동,양우 내안애 애플,18.64,12,11887,373-1
26,20150204,2012,동대문구, 장안동,슈프림오피스텔,24.53,7,12500,416-2
27,20150204,2014,동대문구, 장안동,양우 내안애 애플,18.64,11,12377,373-1
28,20150204,2012,동대문구, 장안동,SM타워 오피스텔,20.4,4,10000,372-3
29,20150204,2014,동대문구, 장안동,양우 내안애 애플,18.64,9,12254,373-1
30,20150204,2009,동대문구, 장안동,우민에뜨와르오피스텔,34.95,9,12200,381-1
31,20150205,2014,동대문구, 장안동,양우 내안애 애플,18.64,10,11764,373-1
32,20150205,2014,동대문구, 장안동,양우 내안애 애플,18.64,9,11600,373-1
33,20150205,2004,동대문구, 장안동,공감대 오피스텔,84.28,2,23000,295-3
34,20150206,2014,동대문구, 장안동,양우 내안애 애플,18.64,13,11310,373-1
35,20150208,2014,동대문구, 장안동,양우 내안애 애플,18.64,11,11825,373-1
36,20150209,1999,동대문구, 장안동,	(466-9)	,28,3,7000,466-9
37,20150210,2014,동대문구, 장안동,양우 내안애 애플,18.64,14,11890,373-1
38,20150211,2012,동대문구, 장안동,슈프림오피스텔,24.53,7,12500,416-2
39,20150211,2009,동대문구, 장안동,우민에뜨와르오피스텔,36.62,3,12000,381-1
40,20150217,2009,동대문구, 장안동,우민에뜨와르오피스텔,32.85,12,11450,381-1
41,20150224,2005,동대문구, 장안동,르.메이에르 장안타운 6차,63.06,2,15300,342-3
42,20150225,2005,동대문구, 장안동,르.메이에르 장안타운Ⅱ,25.96,2,8300,342-11
43,20150227,2014,동대문구, 장안동,양우 내안애 애플,18.64,11,12101,373-1
44,20150227,2014,동대문구, 장안동,양우 내안애 애플,18.64,11,12101,373-1
45,20150211,2013,동대문구, 이문동,주성 아우라,16.85,8,8846,254-40
0,20150227,2002,중랑구, 면목동,서일타운,26.57,6,7350,68-2
1,20150210,2003,중랑구, 상봉동,한일써너스빌,30.88,4,12930,81-5
2,20150215,2000,중랑구, 상봉동,시네마시티,38.88,7,8000,92-2
3,20150209,2012,중랑구, 망우동,예원캐슬,47.03,2,17000,508-34
4,20150214,2008,중랑구, 망우동,한일써너스빌리젠시 2단지,59.28,21,24000,495
5,20150203,2003,중랑구, 신내동,디아뜨갤러리,36.66,3,13000,648
6,20150205,2003,중랑구, 신내동,금강리빙스텔,37.8,3,13450,646
7,20150205,2003,중랑구, 신내동,디아뜨갤러리,35.1,4,13000,648
8,20150207,2003,중랑구, 신내동,디아뜨갤러리,35.1,2,12950,648
9,20150217,2003,중랑구, 신내동,금강리빙스텔,33.3,5,12800,646
10,20150228,2003,중랑구, 신내동,디아뜨갤러리,36.66,5,13650,648
11,20150228,2003,중랑구, 신내동,디아뜨갤러리,36.66,5,13650,648
0,20150227,2005,성북구, 동선동4가,골든타워,23.4,11,15900,111-1
0,20150204,2003,강북구, 번동,북한산드림캐슬,24.09,15,8500,448-2
1,20150205,2005,강북구, 번동,효성네오인텔리안,31.71,4,13000,418-3
2,20150212,1991,강북구, 번동,가든타워오피스텔,36.9,19,10550,446-13
3,20150214,2005,강북구, 번동,효성네오인텔리안,32.97,5,12500,418-3
4,20150226,2005,강북구, 번동,효성네오인텔리안,31.71,5,13000,418-3
5,20150210,2005,강북구, 수유동,효성 인텔리안 오피스텔,31.18,18,11200,230-7
6,20150210,2005,강북구, 수유동,수유동이테크밸리오피스텔,31.63,10,11200,95-7
7,20150214,2012,강북구, 수유동,제네스타워,29.25,16,13800,48-1
0,20150210,2004,도봉구, 방학동,북한산현대렉시온오피스텔,26.4,10,11450,719-2
1,20150214,2004,도봉구, 방학동,북한산현대렉시온오피스텔,26.4,4,10700,719-2
2,20150225,2004,도봉구, 방학동,북한산현대렉시온오피스텔,27.76,13,11500,719-2
3,20150206,2003,도봉구, 창동,창동 SR스타빌,29.19,6,10500,135-28
4,20150206,2003,도봉구, 창동,창동 SR스타빌,28.5,10,9900,135-28
5,20150213,2004,도봉구, 창동,타임프라자,20.72,8,4700,296-1
6,20150216,2005,도봉구, 창동,북한산현대홈시티(647-1),61.57,3,20250,647-1
7,20150217,2003,도봉구, 창동,창동 SR스타빌,28.5,10,10480,135-28
8,20150221,2005,도봉구, 창동,북한산현대홈시티(647-11),60.97,7,18000,647-11
9,20150223,2004,도봉구, 창동,삼성쉐르빌퍼스티,35.35,12,13750,659-29
10,20150224,2012,도봉구, 창동,삼일맨션,44.93,7,13200,632-1
11,20150225,2003,도봉구, 창동,창동신원리베르텔,30.8,4,12450,338
12,20150228,2005,도봉구, 창동,북한산현대홈시티(647-1),60.97,4,20300,647-1
0,20150210,2003,노원구, 월계동,카펠라오피스텔,30,2,10700,366-3
1,20150225,2002,노원구, 월계동,그랑디오피스텔,20.32,3,6700,635-4
2,20150205,2004,노원구, 공릉동,로우폴리스,22.99,8,9300,670-11
3,20150205,2004,노원구, 공릉동,로우폴리스,29.07,6,10400,670-11
4,20150216,2004,노원구, 공릉동,로우폴리스,29.07,8,10500,670-11
5,20150216,2004,노원구, 공릉동,로우폴리스,22.08,7,8600,670-11
6,20150224,2003,노원구, 공릉동,엘네스트빌 오피스텔,22.8,5,9500,653-5
7,20150210,2003,노원구, 상계동,하이베라스,41.35,5,12000,1262
8,20150211,2003,노원구, 상계동,마블러스1,25.53,7,12000,341-7
9,20150212,2003,노원구, 상계동,하이베라스,36.29,5,10600,1262
10,20150212,2003,노원구, 상계동,마블러스1,25.53,7,12100,341-7
11,20150213,2004,노원구, 상계동,노빌리안골드,30.24,10,12600,734-3
12,20150213,2005,노원구, 상계동,토마토파르코,36.77,6,14250,1267
13,20150214,2005,노원구, 상계동,토마토파르코,36.77,8,15200,1267
14,20150217,2004,노원구, 상계동,오피앙,23.37,7,9200,1258
15,20150206,2003,노원구, 중계동,우암에이스타워,33.06,6,11000,143
16,20150210,2005,노원구, 중계동,	(506)	,83.62,8,27000,506
17,20150212,2005,노원구, 중계동,	(506)	,83.62,6,26500,506
18,20150212,2005,노원구, 중계동,	(506)	,80.96,8,32700,506
19,20150225,2005,노원구, 중계동,	(506)	,72.45,11,27000,506
0,20150204,2012,은평구, 응암동,아름빌,50.28,2,17000,111-12
1,20150205,2004,은평구, 응암동,CJ드림시티(91-7),22.68,3,10500,91-7
2,20150207,2003,은평구, 응암동,송원하이본,50.04,10,13500,111-1
3,20150210,2012,은평구, 응암동,아름빌,50.28,3,17500,111-12
4,20150211,2004,은평구, 응암동,CJ드림시티(91-7),24.84,8,11700,91-7
5,20150203,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,2,14309,100-3
6,20150203,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,5,14793,100-3
7,20150205,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,3,14612,100-3
8,20150205,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,3,14612,100-3
9,20150205,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,3,14612,100-3
10,20150209,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,4,14839,100-3
11,20150212,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,6,14900,100-3
12,20150214,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,10,15343,100-3
13,20150216,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,3,14733,100-3
14,20150216,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,3,14733,100-3
15,20150224,2013,은평구, 진관동,아이파크 포레스트 게이트,24.91,4,14718,100-3
16,20150226,2013,은평구, 진관동,아이파크 포레스트 게이트,33.65,14,21700,100-3
0,20150207,2009,서대문구, 충정로2가,서대문 디오빌 오피스텔,25.35,19,15950,192
1,20150207,2009,서대문구, 충정로2가,서대문 디오빌 오피스텔,25.35,16,16000,192
2,20150209,2009,서대문구, 충정로2가,서대문 디오빌 오피스텔,25.35,18,16000,192
3,20150228,2009,서대문구, 충정로2가,서대문 디오빌 오피스텔,25.35,16,16000,192
4,20150202,2005,서대문구, 합동,SK리쳄블,61.23,7,29800,116
5,20150210,2005,서대문구, 합동,SK리쳄블,34.22,4,19850,116
6,20150212,2006,서대문구, 합동,충정로대우디오빌,30.86,2,18300,117
7,20150206,2004,서대문구, 대현동,이화인비따레오피스텔,25.02,7,16200,45-5
8,20150215,2005,서대문구, 대현동,신촌가이아,29.04,5,17400,27-20
9,20150216,2014,서대문구, 대현동,신촌푸르지오시티,26.76,17,24000,104-5
10,20150225,2005,서대문구, 대현동,신촌가이아,26.64,7,17300,27-20
11,20150228,2005,서대문구, 대현동,신촌가이아,29.04,13,18100,27-20
12,20150212,2000,서대문구, 창천동,신촌르메이에르타운3,31.19,5,13000,20-26
13,20150214,2005,서대문구, 창천동,신촌 르메이에르타운5,29.13,10,20000,29-81
14,20150215,2005,서대문구, 창천동,신촌 르메이에르타운5,26.22,14,18500,29-81
15,20150216,2000,서대문구, 창천동,신촌르메이에르타운3,28.49,16,12400,20-26
16,20150223,2005,서대문구, 창천동,신촌 르메이에르타운5,26.34,15,18500,29-81
17,20150225,2004,서대문구, 창천동,홍익사랑,22.11,9,12000,490
18,20150203,2001,서대문구, 연희동,연희소프트빌,16.2,3,9500,212-2
19,20150210,2007,서대문구, 연희동,현대싱그런,115.53,11,46500,340-27
20,20150215,2007,서대문구, 연희동,브라운스톤 연희,64.41,10,32500,194-30
21,20150225,2005,서대문구, 연희동,연희체스트빌,16.83,2,12000,218-1
22,20150211,2009,서대문구, 홍은동,천지인에이동,81.24,2,25150,164
0,20150205,2005,마포구, 아현동,효성인텔리안,29.17,4,16000,733
1,20150205,2006,마포구, 아현동,마포 에스케이 허브 블루,34.95,20,20500,737
2,20150210,2006,마포구, 아현동,마포 에스케이 허브 블루,31.09,7,18000,737
3,20150225,2006,마포구, 아현동,마포 에스케이 허브 블루,34.95,5,20200,737
4,20150202,2009,마포구, 공덕동,롯데캐슬 프레지던트,252.7,21,130000,467
5,20150203,2004,마포구, 공덕동,마포 신영 지웰,53.16,4,31950,461
6,20150204,2013,마포구, 공덕동,공덕푸르지오시티,27.74,13,22300,475
7,20150205,2013,마포구, 공덕동,공덕푸르지오시티,32.07,19,24300,475
8,20150206,2009,마포구, 공덕동,롯데캐슬 프레지던트,244.26,31,134000,467
9,20150208,2002,마포구, 공덕동,미네뜨오피스텔,22.68,5,9000,29-5
10,20150209,2005,마포구, 공덕동,마포현대하이엘,49.37,7,24800,463
11,20150210,2013,마포구, 공덕동,공덕푸르지오시티,31.93,19,25300,475
12,20150214,2005,마포구, 공덕동,마포현대하이엘,31.38,12,19600,463
13,20150216,2005,마포구, 공덕동,마포공덕파크팰리스Ⅱ,42.5,6,24300,462
14,20150224,2002,마포구, 공덕동,미네뜨오피스텔,19.08,6,9000,29-5
15,20150203,2005,마포구, 신공덕동,메트로디오빌,40.3,6,25300,167
16,20150210,2006,마포구, 신공덕동,신공덕동 오피스텔,71.85,5,29500,15-63
17,20150210,2005,마포구, 신공덕동,메트로디오빌,26.74,9,20000,167
18,20150210,2005,마포구, 신공덕동,메트로디오빌,58.6,4,35000,167
19,20150202,2006,마포구, 도화동,마포트라팰리스,83.87,22,46500,559
20,20150203,1987,마포구, 도화동,삼창주택,26.13,12,9000,173
21,20150203,2005,마포구, 도화동,에스케이허브그린,46.99,18,25200,556
22,20150209,2006,마포구, 도화동,마포트라팰리스,80.3,16,44500,559
23,20150209,2005,마포구, 도화동,에스케이허브그린,46.99,13,24750,556
24,20150211,2006,마포구, 도화동,마포트라팰리스,80.3,9,44400,559
25,20150214,1988,마포구, 도화동,고려아카데미텔,20.25,6,9300,36
26,20150214,2006,마포구, 도화동,마포트라팰리스,83.87,15,45500,559
27,20150216,2006,마포구, 도화동,마포트라팰리스,83.87,16,43500,559
28,20150224,1988,마포구, 도화동,고려아카데미텔,20.25,16,8200,36
29,20150225,2006,마포구, 도화동,마포트라팰리스,92.91,29,59000,559
30,20150226,1988,마포구, 도화동,고려아카데미텔,20.25,17,8300,36
31,20150202,1987,마포구, 마포동,한신오피스텔,44.11,3,11500,136-1
32,20150209,1992,마포구, 마포동,강변한신코아,47.52,13,16000,350
33,20150223,1986,마포구, 마포동,현대빌딩,29.06,11,9700,35-1
34,20150207,2013,마포구, 대흥동,이대역 푸르지오 시티,29.14,7,24500,12-27
35,20150207,2013,마포구, 대흥동,이대역 푸르지오 시티,29.14,13,24500,12-27
36,20150208,2013,마포구, 대흥동,이대역 푸르지오 시티,28.8,8,25180,12-27
37,20150208,1999,마포구, 노고산동,	신촌르·메이에르타운(I)	,22.79,13,10900,57-18
38,20150210,1999,마포구, 노고산동,	신촌르·메이에르타운(Ⅱ)	,28.32,10,12800,31-90
39,20150212,1999,마포구, 노고산동,	신촌르·메이에르타운(I)	,22.79,10,10900,57-18
40,20150212,1999,마포구, 노고산동,	신촌르·메이에르타운(Ⅱ)	,26.07,13,10500,31-90
41,20150215,1999,마포구, 노고산동,	신촌르·메이에르타운(I)	,22.79,12,10500,57-18
42,20150217,1999,마포구, 노고산동,	신촌르·메이에르타운(I)	,22.79,12,9400,57-18
43,20150221,2006,마포구, 노고산동,우정마샹스 오피스텔,13.52,13,10500,107-17
44,20150227,2006,마포구, 노고산동,아이비타워,19.56,10,11800,106-5
45,20150209,2005,마포구, 상수동,세방글로벌시티,29.5,5,19000,157-1
46,20150216,2002,마포구, 상수동,오벨리스크,16.67,3,6050,339-15
47,20150226,2005,마포구, 상수동,세방글로벌시티,29.5,5,19500,157-1
48,20150202,1999,마포구, 서교동,서교타워,43.05,15,21300,353-1
49,20150205,1999,마포구, 서교동,서교타워,26.43,6,12300,353-1
50,20150225,2004,마포구, 서교동,동양한강트레벨,29.09,10,20300,394-25
51,20150202,2004,마포구, 동교동,효성홍익인간오피스텔,38.9,12,21800,155-27
52,20150214,2004,마포구, 동교동,효성홍익인간오피스텔,32.92,15,19400,155-27
53,20150206,2001,마포구, 성산동,골드오피스텔,21.76,3,9200,632-8
54,20150210,2002,마포구, 성산동,그린 오피스텔,20.9,3,8000,648-8
55,20150217,2005,마포구, 성산동,이안상암,76.04,4,30000,591-1
56,20150219,2007,마포구, 성산동,대명비첸시티오피스텔,76.15,10,30000,591-4
57,20150220,2003,마포구, 성산동,골든빌오피스텔(50-10),34.77,3,10000,50-10
58,20150225,2014,마포구, 성산동,KCC상암스튜디오380,20.35,4,12924,590-4
59,20150227,2007,마포구, 성산동,대명비첸시티오피스텔,71.58,11,31500,591-4
60,20150210,2007,마포구, 상암동,DMC 이안상암1단지,103.4,28,50800,1654
61,20150228,2007,마포구, 상암동,DMC 이안상암1단지,103.4,5,49500,1654
0,20150203,2004,양천구, 신정동,목동대림아크로텔,45.69,12,22500,318-1
1,20150204,2004,양천구, 신정동,목동대림아크로텔,56.5,5,24800,318-1
2,20150207,2004,양천구, 신정동,신정동대우미래사랑5차,97.79,14,26500,1290-4
3,20150207,2004,양천구, 신정동,목동대림아크로텔,56.5,9,25800,318-1
4,20150209,2004,양천구, 신정동,제이월드빌,55.12,15,21000,318-17
5,20150210,2003,양천구, 신정동,이스타빌 3차,79.8,8,25000,323-9
6,20150214,2004,양천구, 신정동,우림필유,75.9,6,31000,319
7,20150214,2004,양천구, 신정동,목동대림아크로텔,45.69,13,22300,318-1
8,20150217,2003,양천구, 신정동,이스타빌 3차,73.87,5,25800,323-9
