,tradeYMD,buildYear,gu,dong,aptName,jySize,floor,price,add1
26,20140312,2003,양천구, 목동,하이베라스,30.71,11,14800,908-29
27,20140313,1999,양천구, 목동,현대월드타워,38.22,11,13000,907
28,20140314,2006,양천구, 목동,목동 현대 하이페리온2,94.49,16,59000,961
29,20140315,2004,양천구, 목동,목동 성우네트빌,48.06,6,16700,919
30,20140315,2003,양천구, 목동,하이베라스,37.01,7,12950,908-29
31,20140315,2003,양천구, 목동,현대하이페리온,87.5,26,51000,916
32,20140317,2004,양천구, 목동,목동파라곤,82.69,17,49000,917
33,20140317,2004,양천구, 목동,현대파리지앙,37.78,4,19900,907-10
34,20140318,2003,양천구, 목동,현대하이페리온,102.36,31,71000,916
35,20140318,1999,양천구, 목동,현대월드타워,38.07,24,13500,907
36,20140319,2003,양천구, 목동,하이베라스,30.71,14,14000,908-29
37,20140319,2001,양천구, 목동,현대41타워,47.76,24,20500,917-9
38,20140319,2004,양천구, 목동,현대파리지앙,33.88,12,16500,907-10
39,20140320,2004,양천구, 목동,목동파라곤,82.69,14,49000,917
40,20140322,2004,양천구, 목동,향도 드림네스트,26,8,16000,909-4
41,20140327,1999,양천구, 목동,현대월드타워,51.85,23,20500,907
42,20140329,2004,양천구, 목동,현대파리지앙,33.88,9,16900,907-10
43,20140331,2004,양천구, 목동,향도 드림네스트,37.2,9,19000,909-4
44,20140301,2004,양천구, 신월동,신목동샤르망오피스텔,19.36,4,5000,235-7
45,20140307,2013,양천구, 신월동,M펠리체,53.77,3,15700,546-3
46,20140319,2004,양천구, 신월동,신목동샤르망오피스텔,21.02,3,5750,235-7
47,20140330,2013,양천구, 신월동,M펠리체,53.77,3,15700,546-3
0,20140308,2003,강서구, 염창동,시원트레벨(266-8),56.8,7,17350,266-8
1,20140322,2002,강서구, 염창동,시원트레벨(266-4),71.04,8,19000,266-4
2,20140301,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,7,13952,683-1
3,20140301,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,7,13952,683-1
4,20140301,2005,강서구, 등촌동,효성인텔리안,75.77,2,25000,681-3
5,20140301,2003,강서구, 등촌동,신도그랑피아오피스텔,28.98,7,8700,642-2
6,20140304,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,8,14037,683-1
7,20140304,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,7,13952,683-1
8,20140304,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,6,13868,683-1
9,20140304,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,6,13868,683-1
10,20140304,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,8,14037,683-1
11,20140304,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,2,14630,683-1
12,20140305,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,9,14122,683-1
13,20140305,2005,강서구, 등촌동,효성인텔리안,50.37,4,18300,681-3
14,20140306,2005,강서구, 등촌동,트라비하우스,57.76,3,18500,628-18
15,20140306,2004,강서구, 등촌동,비원오피스텔,40.37,9,14500,648-6
16,20140307,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,10,13440,683-1
17,20140308,2005,강서구, 등촌동,강변샤르망3단지,58.36,14,22600,628-17
18,20140310,2005,강서구, 등촌동,등촌동노블리움오피스텔,64.19,10,21000,628
19,20140311,2005,강서구, 등촌동,효성인텔리안,75.77,5,24800,681-3
20,20140313,2004,강서구, 등촌동,등촌동두산위브센티움,43.11,7,17800,631
21,20140313,2005,강서구, 등촌동,효성인텔리안,58.91,10,20200,681-3
22,20140315,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,8,14037,683-1
23,20140315,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,10,14206,683-1
24,20140315,2005,강서구, 등촌동,강변샤르망1단지,63.16,3,23700,628-16
25,20140315,2004,강서구, 등촌동,등촌동두산위브센티움,22.6,8,13900,631
26,20140317,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,6,13868,683-1
27,20140319,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,7,13952,683-1
28,20140319,2004,강서구, 등촌동,등촌동두산위브센티움,28.45,4,15000,631
29,20140319,2005,강서구, 등촌동,트라비하우스,57.76,11,19000,628-18
30,20140321,2004,강서구, 등촌동,등촌동두산위브센티움,28.45,8,14900,631
31,20140322,1999,강서구, 등촌동,현대프린스텔,21.66,3,7550,628-13
32,20140322,2005,강서구, 등촌동,강변샤르망1단지,63.16,10,24500,628-16
33,20140324,2004,강서구, 등촌동,비원오피스텔,36.99,7,14000,648-6
34,20140324,2008,강서구, 등촌동,어위쉬 예다인,86.86,7,31000,63-12
35,20140324,2005,강서구, 등촌동,트라비하우스,57.76,8,21700,628-18
36,20140324,2005,강서구, 등촌동,트라비하우스,76.56,13,22900,628-18
37,20140327,2005,강서구, 등촌동,ACE A-ZONE,77.2,11,25400,639-8
38,20140327,2003,강서구, 등촌동,신도그랑피아오피스텔,46.93,3,13000,642-2
39,20140327,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,6,13868,683-1
40,20140328,2013,강서구, 등촌동,뉴스토리오피스텔,17.52,2,13530,683-1
41,20140329,2005,강서구, 등촌동,트라비하우스,50.16,3,18500,628-18
42,20140329,1999,강서구, 등촌동,현대프린스텔,28.69,8,9200,628-13
43,20140329,2005,강서구, 등촌동,효성인텔리안,58.91,4,20000,681-3
44,20140330,2005,강서구, 등촌동,효성인텔리안,50.37,5,17800,681-3
45,20140331,2005,강서구, 등촌동,강변샤르망3단지,63.16,14,24900,628-17
46,20140331,2013,강서구, 등촌동,강서메트로칸,17.34,9,10443,656-52
47,20140305,1997,강서구, 화곡동,대흥오피스텔,35.01,6,6100,24-53
48,20140313,2001,강서구, 화곡동,서안EZtel,31.59,11,8500,1063-8
49,20140325,2001,강서구, 화곡동,서안EZtel,38.88,11,10000,1063-8
50,20140312,2002,강서구, 가양동,이스타빌1차,30.24,13,11500,1480-5
51,20140313,2003,강서구, 가양동,이스타빌2차,30.6,2,12000,1480-1
52,20140325,2003,강서구, 가양동,동양 트레벨 스카이 오피스텔,26.96,13,7500,1479-8
53,20140327,2004,강서구, 가양동,휴먼빌,25.64,14,10350,1479-9
54,20140303,2003,강서구, 방화동,벽산에어트리움,21.28,10,9400,849
55,20140303,2002,강서구, 방화동,오피앙2,22.5,8,7500,829
56,20140312,2003,강서구, 방화동,방화샤르먕2오피스텔,17.64,6,6900,830-5
57,20140312,1999,강서구, 방화동,에어뷰21-2오피스텔,26.22,3,7100,830-1
58,20140314,1999,강서구, 방화동,에어뷰21-2오피스텔,26.22,3,7100,830-1
59,20140315,1999,강서구, 방화동,에어뷰21-2오피스텔,26.22,3,7100,830-1
60,20140318,1999,강서구, 방화동,에어뷰21-2오피스텔,26.22,3,7100,830-1
61,20140320,2002,강서구, 방화동,오피앙2,22.5,10,7800,829
62,20140321,1999,강서구, 방화동,에어뷰21-2오피스텔,26.22,4,7200,830-1
63,20140322,2003,강서구, 방화동,벽산에어트리움,28.03,9,10900,849
64,20140325,1999,강서구, 방화동,에어뷰21-1오피스텔,24.99,10,7450,829-5
0,20140306,2010,구로구, 신도림동,신도림삼성쉐르빌 1,90.78,2,35000,271-25
1,20140312,2007,구로구, 신도림동,신도림1차푸르지오,53.48,24,23500,337
2,20140313,2007,구로구, 신도림동,신도림1차푸르지오,70.71,21,34500,337
3,20140315,2006,구로구, 신도림동,신도림 에스케이뷰,86.17,28,32200,432-1
4,20140318,2006,구로구, 신도림동,신도림 에스케이뷰,86.17,8,32000,432-1
5,20140321,2007,구로구, 신도림동,신도림1차푸르지오,53.48,8,30200,337
6,20140326,2006,구로구, 신도림동,신도림 에스케이뷰,86.17,13,33000,432-1
7,20140327,2007,구로구, 신도림동,신도림1차푸르지오,86.79,19,37800,337
8,20140301,2011,구로구, 구로동,하나세인스톤1차,27.86,2,14000,110-8
9,20140302,2006,구로구, 구로동,한솔로이젠트,29.4,13,12500,103-11
10,20140305,2005,구로구, 구로동,예성유토피아(186-7),56.25,13,23400,186-7
11,20140306,2003,구로구, 구로동,순영웰라이빌1차,33.65,3,9500,106-10
12,20140307,2005,구로구, 구로동,예성유토피아(187-3),40.16,12,23000,187-3
13,20140307,2012,구로구, 구로동,대림역 와이즈플레이스,29.85,12,15500,98-4
14,20140308,2006,구로구, 구로동,신도림 쌍용플래티넘 노블,61.65,3,21700,46
15,20140308,2005,구로구, 구로동,SK 허브수,59.12,12,23000,650-4
16,20140310,2011,구로구, 구로동,하나세인스톤2차,18.37,8,10500,97-4
17,20140312,2004,구로구, 구로동,신도림포스빌,28.52,19,17500,26
18,20140313,2003,구로구, 구로동,스타팰리스(603-9),37.22,9,16300,603-9
19,20140314,2006,구로구, 구로동,한솔로이젠트,29.4,14,12000,103-11
20,20140317,1997,구로구, 구로동,도림두산베어스타워,43.22,5,9450,110-4
21,20140317,2004,구로구, 구로동,신도림포스빌,33.69,10,17800,26
22,20140317,2004,구로구, 구로동,신도림포스빌,43.51,10,22700,26
23,20140318,2005,구로구, 구로동,예성유토피아(187-3),56.25,12,19200,187-3
24,20140318,2004,구로구, 구로동,신도림포스빌,43.51,17,22000,26
25,20140320,2004,구로구, 구로동,구로하우비,63.58,11,21000,110-5
26,20140320,1993,구로구, 구로동,구로선경오피스텔,33.52,17,9500,106-4
27,20140321,1997,구로구, 구로동,금호,39.85,4,8500,49
28,20140321,2008,구로구, 구로동,근상프리즘팰리스,84.95,5,25600,685-204
29,20140322,2005,구로구, 구로동,SK 허브수,37.53,10,16350,650-4
30,20140324,2005,구로구, 구로동,예성유토피아(187-3),56.44,4,23850,187-3
31,20140327,2005,구로구, 구로동,예성유토피아(186-7),40.68,8,23100,186-7
32,20140328,1993,구로구, 구로동,구로선경오피스텔,45.15,11,12000,106-4
33,20140329,2005,구로구, 구로동,SK 허브수,59.12,14,22700,650-4
34,20140312,2006,구로구, 가리봉동,삼부르네상스파크빌,82.78,15,24500,137-4
35,20140306,2007,구로구, 오류동,예성 라온팰리스,69.93,15,20000,33-33
36,20140308,2007,구로구, 오류동,예성 라온팰리스,69.93,11,21500,33-33
37,20140308,2005,구로구, 오류동,이좋은집,29.43,13,9900,46-1
38,20140308,2013,구로구, 오류동,프리가,20.73,13,9000,55-16
39,20140310,2001,구로구, 오류동,	(134-1)	,30.03,2,7300,134-1
40,20140313,2001,구로구, 오류동,	(134-1)	,30.03,3,7950,134-1
41,20140314,2013,구로구, 오류동,프리가,20.73,5,8850,55-16
42,20140318,2013,구로구, 오류동,프리가,20.73,3,8700,55-16
43,20140318,2013,구로구, 오류동,프리가,20.73,12,10100,55-16
44,20140318,2013,구로구, 오류동,프리가,20.73,11,10100,55-16
45,20140318,2013,구로구, 오류동,프리가,20.73,11,10100,55-16
46,20140318,2013,구로구, 오류동,프리가,20.73,8,9890,55-16
47,20140318,2013,구로구, 오류동,프리가,20.73,8,9890,55-16
48,20140318,2013,구로구, 오류동,프리가,20.73,5,9780,55-16
49,20140318,2013,구로구, 오류동,프리가,20.73,5,9780,55-16
50,20140319,2013,구로구, 오류동,프리가,20.73,9,9000,55-16
51,20140319,2013,구로구, 오류동,프리가,20.73,9,9000,55-16
52,20140319,2013,구로구, 오류동,프리가,20.73,3,8400,55-16
53,20140320,2013,구로구, 오류동,프리가,20.73,4,9000,55-16
54,20140321,2001,구로구, 오류동,	(134-1)	,30.03,2,7950,134-1
55,20140321,2013,구로구, 오류동,프리가,20.73,2,9900,55-16
56,20140321,2013,구로구, 오류동,프리가,20.73,13,9000,55-16
57,20140324,2013,구로구, 오류동,프리가,20.73,3,9376,55-16
58,20140324,2013,구로구, 오류동,프리가,20.73,3,9376,55-16
59,20140324,2013,구로구, 오류동,프리가,20.73,4,9482,55-16
60,20140329,2013,구로구, 오류동,프리가,20.73,7,9670,55-16
61,20140324,2014,구로구, 천왕동,쿠앤하우스,57.9,10,20603,
0,20140304,2013,금천구, 가산동,램킨푸르지오시티,19.96,14,15827,139-3
1,20140305,2013,금천구, 가산동,가산 양우 내안애 애플,23.44,7,15377,141-2
2,20140305,2008,금천구, 가산동,해찬행복드림,25.57,2,8200,153-9
3,20140329,2004,금천구, 독산동,	(333-2)	,29.44,8,9300,333-2
4,20140321,2013,금천구, 시흥동,S.A 드림빌,20.4,4,11863,986
0,20140311,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,4,12370,113-1
1,20140311,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,4,12370,113-1
2,20140317,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,6,13100,113-1
3,20140317,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,5,13100,113-1
4,20140321,2013,영등포구, 영등포동1가,여의도씨티아이,17.18,4,12380,113-1
5,20140321,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,4,12370,113-1
6,20140321,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,4,12370,113-1
7,20140321,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,4,12370,113-1
8,20140321,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,4,12370,113-1
9,20140331,2013,영등포구, 영등포동1가,여의도씨티아이,16.88,4,12370,113-1
10,20140318,1999,영등포구, 영등포동6가,양우화인텔,29.06,7,6700,3-2
11,20140320,2003,영등포구, 영등포동7가,포레비떼,26.54,2,7900,29-126
12,20140321,2004,영등포구, 영등포동7가,영등포 리버텔,27.75,3,9200,94-64
13,20140303,1994,영등포구, 여의도동,콤비빌딩,75.03,4,21000,61-4
14,20140306,2005,영등포구, 여의도동,진미파라곤,75.55,4,43500,13
15,20140306,2003,영등포구, 여의도동,엘지여의도에클라트,36.53,10,17000,14-21
16,20140308,2003,영등포구, 여의도동,여의도금호리첸시아,31.57,5,19700,61
17,20140310,2005,영등포구, 여의도동,KCC파크타운,26.98,9,14600,13-22
18,20140318,2003,영등포구, 여의도동,엘지여의도에클라트,38.01,8,19000,14-21
19,20140319,2004,영등포구, 여의도동,여의도 프리베로 오피스텔,38.13,4,16000,15-14
20,20140320,2003,영등포구, 여의도동,엘지여의도에클라트,38.01,11,18000,14-21
21,20140321,2003,영등포구, 여의도동,여의도금호리첸시아,43.56,5,28500,61
22,20140331,2003,영등포구, 여의도동,여의도금호리첸시아,35.9,4,20000,61
23,20140331,2009,영등포구, 여의도동,S-TRENUE,105.12,17,120000,26
24,20140301,2004,영등포구, 당산동2가,문래역 대우미래사랑3차,86.58,7,32300,15-1
25,20140310,2004,영등포구, 당산동2가,	문래역 대우미래사랑3차(B)	,103.77,11,35800,15-2
26,20140315,2004,영등포구, 당산동2가,	문래역 대우미래사랑3차(B)	,103.77,8,37500,15-2
27,20140317,2004,영등포구, 당산동2가,문래역 대우미래사랑3차,89.7,13,32600,15-1
28,20140307,2007,영등포구, 당산동3가,THE PARK 365,94.17,11,34500,558-3
29,20140317,2007,영등포구, 당산동3가,THE PARK 365,46.88,3,21500,558-3
30,20140314,2005,영등포구, 당산동4가,코오롱 스타폴리스,40.28,11,20000,1-2
31,20140319,2014,영등포구, 당산동5가,데시앙루브 오피스텔,28.24,6,21792,8
32,20140322,2005,영등포구, 당산동5가,당산역 한강포스빌,36.03,13,20000,33-1
33,20140324,2014,영등포구, 당산동5가,데시앙루브 오피스텔,28.24,6,21792,8
34,20140326,2012,영등포구, 당산동6가,유탑 유블레스2차,19.12,3,13250,336-4
35,20140301,2006,영등포구, 도림동,쌍용플래티넘시티1단지,62.88,12,25900,820
36,20140316,2004,영등포구, 도림동,대우미래사랑,29.57,6,12900,819
37,20140322,2006,영등포구, 도림동,쌍용플래티넘시티2단지,96.7,6,36000,269-1
38,20140325,2006,영등포구, 도림동,쌍용플래티넘시티1단지,62.88,13,31000,820
39,20140326,2006,영등포구, 도림동,쌍용플래티넘시티1단지,62.42,15,28200,820
40,20140327,2003,영등포구, 도림동,	도림동 하나 아파텔(2차)	,30.87,10,16300,265-8
41,20140306,2004,영등포구, 문래동5가,명지 페르마타,25.93,3,9350,23-4
42,20140326,2004,영등포구, 문래동5가,명지 페르마타,25.93,9,9750,23-4
43,20140303,2005,영등포구, 문래동6가,신일아르디세,82.91,12,28000,29
44,20140304,2004,영등포구, 문래동6가,문래동 대우 이안,71.52,10,24550,26
45,20140307,2005,영등포구, 문래동6가,문래임광그대가,85.84,14,30000,8
46,20140307,2005,영등포구, 문래동6가,신일아르디세,78.98,3,24000,29
47,20140308,2004,영등포구, 문래동6가,문래동 현대홈시티1,73.27,15,25500,1-1
48,20140310,2005,영등포구, 문래동6가,문래임광그대가,75.53,13,27200,8
49,20140319,2004,영등포구, 문래동6가,문래동 현대홈시티2,58.19,9,25300,2-2
50,20140321,2005,영등포구, 문래동6가,문래파라곤 201동,65.22,15,25700,16
51,20140322,2005,영등포구, 문래동6가,문래파라곤 201동,87.85,2,28900,16
52,20140326,2004,영등포구, 문래동6가,문래동 대우 이안,56.1,6,22900,26
53,20140301,2005,영등포구, 양평동2가,신동아하이팰리스,88.61,10,29000,1-1
54,20140310,2005,영등포구, 양평동2가,신동아하이팰리스,71.47,9,24500,1-1
55,20140311,2005,영등포구, 양평동2가,신동아하이팰리스,97.11,3,30100,1-1
56,20140312,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,9,8500,43-14
57,20140315,2005,영등포구, 양평동2가,신동아하이팰리스,88.61,5,28900,1-1
58,20140321,2005,영등포구, 양평동2가,신동아하이팰리스,97.11,6,29000,1-1
59,20140322,2005,영등포구, 양평동2가,신동아하이팰리스,71.47,7,25500,1-1
60,20140322,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,9,8500,43-14
61,20140325,2005,영등포구, 양평동2가,신동아하이팰리스,72.13,15,25500,1-1
62,20140329,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,13,8700,43-14
63,20140304,2003,영등포구, 양평동3가,양평동우림 이 비지센타,30,13,15500,16
64,20140306,2003,영등포구, 양평동3가,양평동 우림보보카운티 오피스텔,25.42,9,11300,17-1
65,20140308,2004,영등포구, 양평동3가,양평역 대우미래사랑,64.69,15,25000,34
66,20140308,2005,영등포구, 양평동3가,양평동 대우이안1,94.1,13,32000,53
67,20140313,2003,영등포구, 양평동3가,양평동 우림보보카운티 오피스텔,25.42,7,11500,17-1
68,20140321,2005,영등포구, 양평동3가,양평동 대우이안1,82.02,10,31800,53
69,20140307,2004,영등포구, 양평동4가,르네상스 한강 오피스텔,37.66,6,21200,281
70,20140314,2007,영등포구, 양평동4가,구산드림타워,85.65,2,27500,22-1
71,20140314,2004,영등포구, 양평동4가,르네상스 한강 오피스텔,37.66,9,23800,281
72,20140322,2004,영등포구, 양평동5가,대우미래사랑2차,44.26,12,20000,92
73,20140324,2004,영등포구, 양평동5가,대우미래사랑2차,65.3,3,26900,92
74,20140329,2004,영등포구, 양평동5가,대우미래사랑2차,65.28,9,29700,92
75,20140303,2000,영등포구, 신길동,엔-씨티오피스텔,28.15,16,11700,59-2
76,20140309,2000,영등포구, 신길동,엔-씨티오피스텔,26.9,17,12200,59-2
77,20140331,2004,영등포구, 신길동,대우 디오빌 골든뷰 오피스텔,28.29,13,14500,22-5
78,20140307,2007,영등포구, 대림동,신대림자이,60.28,15,26000,1122
0,20140312,2006,동작구, 신대방동,동작상떼빌,86.39,11,30700,719
1,20140322,2006,동작구, 신대방동,동작상떼빌,40.17,20,20500,719
2,20140322,2006,동작구, 신대방동,동작상떼빌,62.43,20,24500,719
0,20140301,2005,관악구, 봉천동,CO-OP RESIDENCE/서울대입구,17.72,8,9500,861-7
1,20140303,1998,관악구, 봉천동,관악캠퍼스타워,30.92,5,12700,875-1
2,20140303,2002,관악구, 봉천동,씨티 빌,17.82,3,9700,875-5
3,20140308,2005,관악구, 봉천동,CO-OP RESIDENCE/서울대입구,17.19,13,11000,861-7
4,20140308,2005,관악구, 봉천동,CO-OP RESIDENCE/서울대입구,17.72,2,9400,861-7
5,20140310,2007,관악구, 봉천동,생모리츠타운,22.24,7,9300,1574-1
6,20140313,2005,관악구, 봉천동,CO-OP RESIDENCE/서울대입구,17.19,7,10100,861-7
7,20140314,2013,관악구, 봉천동,PRAVIDA 162,18.7,6,13177,1568-2
8,20140325,2003,관악구, 봉천동,	(1663-10)	,15.9,7,12500,1663-10
9,20140328,2013,관악구, 봉천동,PRAVIDA 162,18.7,6,13177,1568-2
10,20140330,2000,관악구, 봉천동,해주타워,22,4,9000,870-1
11,20140307,2001,관악구, 신림동,신림동삼오오피스텔,17.39,4,7300,1655-18
12,20140317,2013,관악구, 신림동,미르하우스,71.79,3,41250,1458-15
13,20140317,2013,관악구, 신림동,미르하우스,71.79,2,41250,1458-15
14,20140319,2013,관악구, 신림동,필하우스,17.84,2,9186,1439-31
15,20140319,2013,관악구, 신림동,필하우스,17.83,2,9179,1439-31
16,20140319,2013,관악구, 신림동,필하우스,17.83,2,9173,1439-31
17,20140319,2013,관악구, 신림동,필하우스,16.3,2,8396,1439-31
18,20140319,2013,관악구, 신림동,필하우스,16.3,2,8396,1439-31
19,20140319,2013,관악구, 신림동,필하우스,17.84,2,9181,1439-31
20,20140331,1992,관악구, 신림동,	(1638-32)	,43.51,7,11000,1638-32
21,20140317,2002,관악구, 남현동,프론티아 오피스텔,20.3,3,7800,1059-6
0,20140306,2002,서초구, 방배동,강임하이빌,25.44,7,14900,476-1
1,20140312,2006,서초구, 방배동,세양아르비채102동,46.88,3,25800,425-1
2,20140317,2002,서초구, 방배동,강임하이빌,25.44,3,15000,476-1
3,20140301,2005,서초구, 양재동,이스타빌,57.14,7,35400,3-14
4,20140306,2005,서초구, 양재동,이스타빌,72.44,7,40000,3-14
5,20140311,1991,서초구, 양재동,삼호물산빌딩(275-1),27.36,18,8500,275-1
6,20140313,1991,서초구, 양재동,트윈타워(275-3),29.02,7,11800,275-3
7,20140313,1991,서초구, 양재동,트윈타워(275-4),24.07,10,9000,275-4
8,20140314,1991,서초구, 양재동,트윈타워(275-3),24.07,19,9250,275-3
9,20140314,1991,서초구, 양재동,삼호물산빌딩(275-1),27.36,13,9250,275-1
10,20140320,1991,서초구, 양재동,트윈타워(275-4),24.07,6,11500,275-4
11,20140307,2004,서초구, 잠원동,크레신타워-Ⅰ,31.4,8,20000,8-24
12,20140301,2004,서초구, 서초동,풍림아이원플러스,39.56,5,22800,1338-1
13,20140301,2006,서초구, 서초동,더샾서초,36.27,23,26000,1445-14
14,20140301,1999,서초구, 서초동,그린빌오피스텔,22.08,6,11000,1601-2
15,20140301,2004,서초구, 서초동,코업레지던스/서초동,24.16,13,17800,1679-1
16,20140303,1993,서초구, 서초동,중앙로얄오피스텔,30.36,6,10500,1355-8
17,20140303,1988,서초구, 서초동,서초오피스텔,21.78,6,12800,1302-1
18,20140303,2006,서초구, 서초동,이즈타워,38.36,5,26500,1337-14
19,20140303,2005,서초구, 서초동,신명스카이뷰멤버스,23.52,4,13500,1338-25
20,20140305,2005,서초구, 서초동,강남태영데시앙루브,40.77,9,33500,1303-35
21,20140306,1991,서초구, 서초동,코리아비지니스센타,32.62,9,15800,1338-21
22,20140306,1990,서초구, 서초동,	(1595-2)	,50.76,10,13300,1595-2
23,20140306,1991,서초구, 서초동,코리아비지니스센타,45.68,8,21500,1338-21
24,20140307,1991,서초구, 서초동,	(1588-1)	,24.59,3,9000,1588-1
25,20140307,2004,서초구, 서초동,엘지서초에클라트,36.97,17,26900,1599-2
26,20140308,1988,서초구, 서초동,서초오피스텔,22.11,6,13200,1302-1
27,20140308,2005,서초구, 서초동,서초동 대우디오빌프라임,69.65,5,42000,1337-22
28,20140310,1992,서초구, 서초동,	(1589-7)	,28.22,11,9500,1589-7
29,20140312,1990,서초구, 서초동,	(1595-2)	,47.8,15,10500,1595-2
30,20140314,2003,서초구, 서초동,현대슈퍼빌,36.89,12,24000,1446-11
31,20140314,2004,서초구, 서초동,큐브플러스,23.05,12,14300,1598-1
32,20140314,2005,서초구, 서초동,서초현대렉시온,51.33,2,34000,1338-20
33,20140315,2004,서초구, 서초동,풍림아이원매직,26.97,14,24200,1321-9
34,20140317,2005,서초구, 서초동,서초신성미소시티,78.95,7,39800,1600-4
35,20140317,2006,서초구, 서초동,이즈타워,29.43,12,21250,1337-14
36,20140317,2006,서초구, 서초동,이즈타워,29.43,13,21250,1337-14
37,20140318,2005,서초구, 서초동,서초신성미소시티,30.56,4,18000,1600-4
38,20140319,1992,서초구, 서초동,	(1589-7)	,28.22,8,10000,1589-7
39,20140320,2004,서초구, 서초동,엘지서초에클라트,48.68,13,32500,1599-2
40,20140320,1992,서초구, 서초동,	(1589-7)	,25.9,9,9300,1589-7
41,20140320,2006,서초구, 서초동,서초쌍용플래티넘,56.92,8,35600,1445-13
42,20140321,2005,서초구, 서초동,서초현대렉시온,34,20,28000,1338-20
43,20140322,2004,서초구, 서초동,풍림아이원매직,31.83,5,24500,1321-9
44,20140322,2005,서초구, 서초동,대우도씨에빛2,38.81,13,31000,1328-11
45,20140324,2013,서초구, 서초동,강남역 I'PARK,28.96,4,28514,1303-16
46,20140324,2000,서초구, 서초동,강남오피스텔,35.72,12,16000,1308-25
47,20140324,1991,서초구, 서초동,코리아비지니스센타,30,7,11500,1338-21
48,20140325,2006,서초구, 서초동,더샾서초,38.94,11,29200,1445-14
49,20140326,2005,서초구, 서초동,서초동 대우디오빌프라임,60.03,5,42400,1337-22
50,20140326,1991,서초구, 서초동,코리아비지니스센타,32.63,11,15000,1338-21
51,20140327,1990,서초구, 서초동,센츄리오피스텔,24.75,2,9300,1589-5
52,20140327,1990,서초구, 서초동,센츄리오피스텔,30.69,7,10300,1589-5
53,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,49.8,15,40214,1337-6
54,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,49.8,15,40214,1337-6
55,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,49.8,15,40214,1337-6
56,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,50.67,15,40471,1337-6
57,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,50.88,15,40417,1337-6
58,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,51.24,15,40928,1337-6
59,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,51.4,15,40854,1337-6
60,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,52.53,3,41523,1337-6
61,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,52.53,3,41523,1337-6
62,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,52.53,3,41523,1337-6
63,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,52.53,3,41523,1337-6
64,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,52.73,15,42591,1337-6
65,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,52.73,15,42775,1337-6
66,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,53.54,3,40496,1337-6
67,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,54.08,3,42732,1337-6
68,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,54.08,3,42961,1337-6
69,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,56.21,15,43682,1337-6
70,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,56.66,15,44041,1337-6
71,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,63.94,3,48652,1337-6
72,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,66.9,3,52028,1337-6
73,20140328,2005,서초구, 서초동,서초현대렉시온,34,6,26300,1338-20
74,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,48.91,3,38218,1337-6
75,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,48.1,15,36993,1337-6
76,20140328,2013,서초구, 서초동,강남 효성 해링턴 타워,49.8,15,40214,1337-6
